"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20201022.CR6","5131","FCRWaterLevel"
"TIMESTAMP","RECORD","Lvl_psi","wtr_pt_9"
"TS","RN","psi","deg C"
"","","Smp","Smp"
"2021-05-16 17:00:00",11402,13.23462,8.161102
"2021-05-16 17:10:00",11403,13.23432,8.14794
"2021-05-16 17:20:00",11404,13.23366,8.251875
"2021-05-16 17:30:00",11405,13.23385,8.306218
"2021-05-16 17:40:00",11406,13.23332,8.294739
"2021-05-16 17:50:00",11407,13.23313,8.254213
"2021-05-16 18:00:00",11408,13.23281,8.289772
"2021-05-16 18:10:00",11409,13.2332,8.282983
"2021-05-16 18:20:00",11410,13.23342,8.244682
"2021-05-16 18:30:00",11411,13.23313,8.171511
"2021-05-16 18:40:00",11412,13.23279,8.10275
"2021-05-16 18:50:00",11413,13.23338,8.041731
"2021-05-16 19:00:00",11414,13.23293,8.037781
"2021-05-16 19:10:00",11415,13.23263,8.039037
"2021-05-16 19:20:00",11416,13.23281,8.043335
"2021-05-16 19:30:00",11417,13.23216,8.121011
"2021-05-16 19:40:00",11418,13.23215,8.097794
"2021-05-16 19:50:00",11419,13.23225,8.062256
"2021-05-16 20:00:00",11420,13.23183,8.079174
"2021-05-16 20:10:00",11421,13.23224,8.101043
"2021-05-16 20:20:00",11422,13.23279,8.135435
"2021-05-16 20:30:00",11423,13.23149,8.127051
"2021-05-16 20:40:00",11424,13.23126,8.091928
"2021-05-16 20:50:00",11425,13.23193,8.081955
"2021-05-16 21:00:00",11426,13.23158,8.099983
"2021-05-16 21:10:00",11427,13.23144,8.109433
"2021-05-16 21:20:00",11428,13.23166,8.110245
"2021-05-16 21:30:00",11429,13.2313,8.108007
"2021-05-16 21:40:00",11430,13.23116,8.084771
"2021-05-16 21:50:00",11431,13.23122,8.078246
"2021-05-16 22:00:00",11432,13.2317,8.06967
"2021-05-16 22:10:00",11433,13.23154,8.074206
"2021-05-16 22:20:00",11434,13.23123,8.073146
"2021-05-16 22:30:00",11435,13.23135,8.068759
"2021-05-16 22:40:00",11436,13.23093,8.079289
"2021-05-16 22:50:00",11437,13.2307,8.091249
"2021-05-16 23:00:00",11438,13.22995,8.092906
"2021-05-16 23:10:00",11439,13.23114,8.112882
"2021-05-16 23:20:00",11440,13.23066,8.122322
"2021-05-16 23:30:00",11441,13.2307,8.123716
"2021-05-16 23:40:00",11442,13.23068,8.128893
"2021-05-16 23:50:00",11443,13.23129,8.110312
"2021-05-17 00:00:00",11444,13.23172,8.075099
"2021-05-17 00:10:00",11445,13.23115,8.071888
"2021-05-17 00:20:00",11446,13.23131,8.073759
"2021-05-17 00:30:00",11447,13.23079,8.075746
"2021-05-17 00:40:00",11448,13.23145,8.078991
"2021-05-17 00:50:00",11449,13.23088,8.089128
"2021-05-17 01:00:00",11450,13.23044,8.103796
"2021-05-17 01:10:00",11451,13.23057,8.098142
"2021-05-17 01:20:00",11452,13.23003,8.110196
"2021-05-17 01:30:00",11453,13.22996,8.108039
"2021-05-17 01:40:00",11454,13.23044,8.099983
"2021-05-17 01:50:00",11455,13.22945,8.1127
"2021-05-17 02:00:00",11456,13.22943,8.130736
"2021-05-17 02:10:00",11457,13.22999,8.19862
"2021-05-17 02:20:00",11458,13.22997,8.08931
"2021-05-17 02:30:00",11459,13.23022,8.039021
"2021-05-17 02:40:00",11460,13.23006,8.045534
"2021-05-17 02:50:00",11461,13.2298,8.038029
"2021-05-17 03:00:00",11462,13.22963,8.128379
"2021-05-17 03:10:00",11463,13.22986,8.153872
"2021-05-17 03:20:00",11464,13.22933,8.094911
"2021-05-17 03:30:00",11465,13.22955,8.085202
"2021-05-17 03:40:00",11466,13.22946,8.099137
"2021-05-17 03:50:00",11467,13.22879,8.103314
"2021-05-17 04:00:00",11468,13.22888,8.101225
"2021-05-17 04:10:00",11469,13.22827,8.097479
"2021-05-17 04:20:00",11470,13.22962,8.095988
"2021-05-17 04:30:00",11471,13.22972,8.226599
"2021-05-17 04:40:00",11472,13.22936,8.236306
"2021-05-17 04:50:00",11473,13.2292,8.229884
"2021-05-17 05:00:00",11474,13.22904,8.253628
"2021-05-17 05:10:00",11475,13.22855,8.264784
"2021-05-17 05:20:00",11476,13.22901,8.235238
"2021-05-17 05:30:00",11477,13.23023,8.265853
"2021-05-17 05:40:00",11478,13.2291,8.283385
"2021-05-17 05:50:00",11479,13.2284,8.256083
"2021-05-17 06:00:00",11480,13.22868,8.213664
"2021-05-17 06:10:00",11481,13.22873,8.166788
"2021-05-17 06:20:00",11482,13.22883,8.122355
"2021-05-17 06:30:00",11483,13.22878,8.074438
"2021-05-17 06:40:00",11484,13.2289,8.053538
"2021-05-17 06:50:00",11485,13.22807,8.04403
"2021-05-17 07:00:00",11486,13.22827,8.179163
"2021-05-17 07:10:00",11487,13.22787,8.248621
"2021-05-17 07:20:00",11488,13.2282,8.248954
"2021-05-17 07:30:00",11489,13.22765,8.286795
"2021-05-17 07:40:00",11490,13.22787,8.285776
"2021-05-17 07:50:00",11491,13.22801,8.28193
"2021-05-17 08:00:00",11492,13.22804,8.273472
"2021-05-17 08:10:00",11493,13.22635,8.19579
"2021-05-17 08:20:00",11494,13.22672,8.10998
"2021-05-17 08:30:00",11495,13.22682,8.085948
"2021-05-17 08:40:00",11496,13.22673,8.068892
"2021-05-17 08:50:00",11497,13.22589,8.054448
"2021-05-17 09:00:00",11498,13.22614,8.198388
"2021-05-17 09:10:00",11499,13.22598,8.237607
"2021-05-17 09:20:00",11500,13.22583,8.265486
"2021-05-17 09:30:00",11501,13.22625,8.27237
"2021-05-17 09:40:00",11502,13.22509,8.284855
"2021-05-17 09:50:00",11503,13.22531,8.27765
"2021-05-17 10:00:00",11504,13.22429,8.265269
"2021-05-17 10:10:00",11505,13.2246,8.255048
"2021-05-17 10:20:00",11506,13.2242,8.23332
"2021-05-17 10:30:00",11507,13.22364,8.222765
"2021-05-17 10:40:00",11508,13.22414,8.2047
"2021-05-17 10:50:00",11509,13.22353,8.181658
"2021-05-17 11:00:00",11510,13.22415,8.09448
"2021-05-17 11:10:00",11511,13.22404,8.192094
"2021-05-17 11:20:00",11512,13.22372,8.223614
"2021-05-17 11:30:00",11513,13.22382,8.235422
"2021-05-17 11:40:00",11514,13.2231,8.25383
"2021-05-17 11:50:00",11515,13.22319,8.251726
"2021-05-17 12:00:00",11516,13.22323,8.234771
"2021-05-17 12:10:00",11517,13.22307,8.21308
"2021-05-17 12:20:00",11518,13.22254,8.12662
"2021-05-17 12:30:00",11519,13.22277,8.096369
"2021-05-17 12:40:00",11520,13.22307,8.077981
"2021-05-17 12:50:00",11521,13.22283,8.074091
"2021-05-17 13:00:00",11522,13.22217,8.180727
"2021-05-17 13:10:00",11523,13.22253,8.17705
"2021-05-17 13:20:00",11524,13.2217,8.149735
"2021-05-17 13:30:00",11525,13.22241,8.133077
"2021-05-17 13:40:00",11526,13.22239,8.142808
"2021-05-17 13:50:00",11527,13.22207,8.141778
"2021-05-17 14:00:00",11528,13.22203,8.164028
