:457&1603788214-1.9.0-281&17:296&32:194&33:213&18:105
&457&1603788299&17:0,0.0&32:159.9,5.2,916,17.46&33:158.0,6.5,911,17.34&18:10000,5.0&0:7.7
&457&1603788607&17:0,0.0&32:160.1,5.2,916,17.48&33:157.9,6.5,911,17.33&18:10000,5.0&0:7.5
&457&1603788915&17:65535,655.3&32:159.8,5.2,916,17.44&33:157.8,6.5,911,17.32&18:10000,5.0&0:7.6
&457&1603789215&17:65535,655.3&32:159.9,5.3,916,17.46&33:158.1,6.5,911,17.36&18:10000,5.0&0:6.6
&457&1603789515&17:65535,655.3&32:159.9,5.2,916,17.46&33:157.7,6.5,911,17.31&18:65535,655.3&0:6.3
&457&1603789815&17:65535,655.3&32:159.9,5.3,916,17.45&33:157.7,6.5,911,17.32&18:10000,4.9&0:6.2
&457&1603790115&17:65535,655.3&32:159.9,5.3,916,17.46&33:157.7,6.5,910,17.33&18:10000,5.0&0:6.4
&457&1603790415&17:65535,655.3&32:159.6,5.3,916,17.43&33:157.7,6.5,911,17.31&18:10000,4.9&0:6.5
&457&1603790715&17:65535,655.3&32:159.8,5.2,916,17.45&33:158.0,6.5,910,17.37&18:10000,5.0&0:6.5
&457&1603791015&17:65535,655.3&32:160.0,5.2,916,17.47&33:157.6,6.5,910,17.32&18:10000,4.9&0:6.6
&457&1603791315&17:65535,655.3&32:159.7,5.2,916,17.43&33:157.7,6.5,911,17.32&18:10000,5.0&0:6.5
&457&1603791615&17:65535,655.3&32:159.5,5.3,916,17.41&33:157.7,6.5,910,17.33&18:10000,4.9&0:6.5
&457&1603791915&17:65535,655.3&32:159.5,5.3,916,17.41&33:157.6,6.5,910,17.32&18:10000,4.9&0:6.6
&457&1603792215&17:65535,655.3&32:159.8,5.3,916,17.44&33:157.8,6.5,910,17.34&18:10000,5.0&0:6.7
&457&1603792515&17:65535,655.3&32:159.4,5.2,916,17.40&33:157.7,6.5,910,17.33&18:10000,5.0&0:6.8
&457&1603792815&17:65535,655.3&32:159.7,5.2,916,17.43&33:157.7,6.5,910,17.33&18:10000,5.0&0:6.8
&457&1603793115&17:65535,655.3&32:159.7,5.2,916,17.44&33:158.1,6.5,910,17.38&18:10000,4.9&0:6.6
&457&1603793415&17:65535,655.3&32:159.7,5.3,916,17.43&33:157.7,6.5,910,17.33&18:10000,5.0&0:6.6
&457&1603793715&17:65535,655.3&32:159.3,5.2,916,17.39&33:158.0,6.5,910,17.37&18:10000,4.9&0:6.8
&457&1603794015&17:65535,655.3&32:159.3,5.3,916,17.39&33:157.7,6.5,910,17.33&18:10000,5.0&0:7.0
&457&1603794315&17:65535,655.3&32:159.6,5.3,916,17.43&33:157.8,6.6,910,17.34&18:10000,5.0&0:7.0
&457&1603794615&17:65535,655.3&32:159.3,5.3,916,17.40&33:157.7,6.5,910,17.33&18:10000,5.0&0:6.9
&457&1603794915&17:0,0.0&32:159.4,5.2,916,17.40&33:157.3,6.5,910,17.29&18:10000,5.0&0:7.0
&457&1603795215&17:65535,655.3&32:159.5,5.3,916,17.41&33:157.7,6.6,910,17.33&18:10000,5.0&0:7.1
&457&1603795515&17:65535,655.3&32:159.5,5.3,916,17.41&33:157.7,6.5,910,17.33&18:10000,5.0&0:7.1
&457&1603795815&17:65535,655.3&32:159.7,5.3,916,17.44&33:157.7,6.5,910,17.33&18:10000,5.0&0:7.1
&457&1603796115&17:65535,655.3&32:159.7,5.3,916,17.43&33:157.7,6.5,910,17.33&18:10000,4.9&0:7.1
&457&1603796415&17:65535,655.3&32:159.6,5.3,916,17.42&33:157.7,6.5,910,17.33&18:10000,5.0&0:7.1
&457&1603796715&17:65535,655.3&32:159.3,5.2,916,17.39&33:157.7,6.6,910,17.33&18:10000,5.0&0:6.9
&457&1603797015&17:65535,655.3&32:159.2,5.2,916,17.38&33:157.6,6.5,910,17.32&18:10000,5.0&0:6.9
&457&1603797315&17:65535,655.3&32:159.6,5.2,916,17.42&33:157.6,6.5,910,17.31&18:10000,5.0&0:6.7
&457&1603797615&17:65535,655.3&32:159.4,5.2,916,17.40&33:157.5,6.6,910,17.31&18:10000,5.0&0:6.7
&457&1603797915&17:65535,655.3&32:159.5,5.2,916,17.41&33:157.6,6.5,910,17.32&18:10000,4.9&0:6.6
&457&1603798215&17:65535,655.3&32:159.5,5.2,916,17.41&33:158.0,6.5,910,17.36&18:10000,5.0&0:6.6
&457&1603798515&17:65535,655.3&32:159.5,5.2,916,17.41&33:157.7,6.5,910,17.33&18:10000,5.0&0:6.6
&457&1603798815&17:65535,655.3&32:159.3,5.2,916,17.39&33:157.5,6.6,910,17.31&18:10000,5.0&0:6.6
&457&1603799115&17:65535,655.3&32:159.4,5.2,916,17.40&33:157.6,6.5,910,17.32&18:10000,4.9&0:6.6
&457&1603799415&17:65535,655.3&32:159.3,5.2,916,17.39&33:157.6,6.5,910,17.32&18:10000,5.0&0:6.6
&457&1603799715&17:65535,655.3&32:159.4,5.2,916,17.40&33:157.9,6.6,910,17.35&18:65535,655.3&0:6.8
&457&1603800015&17:65535,655.3&32:159.3,5.3,916,17.40&33:157.6,6.5,910,17.32&18:10000,5.0&0:7.0
&457&1603800315&17:65535,655.3&32:159.6,5.3,916,17.42&33:157.6,6.5,910,17.31&18:65535,655.3&0:7.4
&457&1603800615&17:65535,655.3&32:159.2,5.3,916,17.39&33:157.7,6.5,910,17.33&18:10000,5.0&0:7.7
&457&1603800915&17:65535,655.3&32:159.3,5.3,916,17.39&33:157.6,6.6,910,17.32&18:65535,655.3&0:7.8
&457&1603801215&17:65535,655.3&32:159.4,5.3,916,17.40&33:157.2,6.5,910,17.27&18:10000,4.9&0:8.0
&457&1603801515&17:65535,655.3&32:159.5,5.4,916,17.41&33:157.6,6.6,910,17.32&18:10000,5.0&0:8.1
&457&1603801815&17:65535,655.3&32:159.5,5.3,916,17.41&33:157.6,6.6,910,17.32&18:10000,5.0&0:8.1
&457&1603802115&17:65535,655.3&32:159.2,5.3,916,17.38&33:157.6,6.6,910,17.32&18:10000,5.0&0:8.1
&457&1603802415&17:65535,655.3&32:159.5,5.2,916,17.41&33:157.6,6.5,910,17.32&18:10000,5.0&0:8.0
&457&1603802715&17:65535,655.3&32:159.4,5.2,916,17.40&33:157.6,6.5,910,17.32&18:10000,5.0&0:7.9
&457&1603803015&17:65535,655.3&32:159.4,5.2,916,17.40&33:157.9,6.5,910,17.35&18:10000,5.0&0:7.7
&457&1603803315&17:65535,655.3&32:159.4,5.2,916,17.40&33:157.5,6.6,910,17.31&18:10000,4.9&0:7.7
&457&1603803615&17:65535,655.3&32:159.1,5.3,916,17.37&33:157.6,6.5,910,17.32&18:10000,5.0&0:7.8
&457&1603803915&17:65535,655.3&32:159.1,5.3,916,17.37&33:157.2,6.6,910,17.28&18:10000,5.0&0:7.8
&457&1603804215&17:65535,655.3&32:159.5,5.3,916,17.41&33:157.5,6.6,910,17.31&18:65535,655.3&0:7.9
&457&1603804515&17:65535,655.3&32:159.4,5.3,916,17.40&33:157.6,6.6,910,17.32&18:10000,5.0&0:7.9
&457&1603804815&17:65535,655.3&32:159.2,5.2,916,17.38&33:157.6,6.5,910,17.32&18:10000,5.0&0:7.9
&457&1603805115&17:65535,655.3&32:159.3,5.2,916,17.39&33:157.6,6.5,910,17.32&18:10000,5.0&0:7.9
&457&1603805415&17:65535,655.3&32:159.4,5.3,916,17.40&33:157.6,6.5,910,17.32&18:10000,4.9&0:8.1
&457&1603805715&17:65535,655.3&32:159.3,5.2,916,17.39&33:157.6,6.6,910,17.32&18:65535,655.3&0:8.4
&457&1603806015&17:65535,655.3&32:159.4,5.3,916,17.40&33:157.6,6.5,910,17.32&18:10000,5.0&0:8.6
&457&1603806315&17:65535,655.3&32:159.1,5.3,916,17.37&33:157.6,6.6,910,17.32&18:10000,5.0&0:8.7
&457&1603806615&17:65535,655.3&32:159.1,5.3,916,17.37&33:157.6,6.6,910,17.32&18:10000,5.0&0:8.6
&457&1603806915&17:65535,655.3&32:159.0,5.3,916,17.35&33:157.7,6.5,910,17.33&18:10000,4.9&0:8.6
&457&1603807215&17:65535,655.3&32:159.3,5.3,916,17.39&33:157.7,6.5,910,17.33&18:10000,5.0&0:8.7
&457&1603807515&17:65535,655.3&32:159.3,5.2,916,17.40&33:157.6,6.5,910,17.32&18:10000,5.0&0:8.7
