:471&1605021375-1.9.0-281&17:296&32:194&33:213&18:105
&471&1605021599&17:0,0.0&32:163.5,3.0,914,17.89&33:162.6,4.2,905,17.97&18:10000,2.7&0:20.7
&471&1605021905&17:693,2.2&32:163.5,3.0,914,17.89&33:162.2,4.3,905,17.92&18:10000,2.6&0:20.5
&471&1605022213&17:128,0.0&32:163.5,3.0,914,17.89&33:162.1,4.2,905,17.92&18:65535,655.3&0:19.9
&471&1605022513&17:0,0.0&32:163.4,3.0,914,17.88&33:162.6,4.2,905,17.96&18:65535,655.3&0:19.2
&471&1605022813&17:65535,655.3&32:163.4,3.0,914,17.88&33:162.6,4.2,905,17.97&18:65535,655.3&0:18.8
&471&1605023113&17:65535,655.3&32:163.3,3.0,914,17.87&33:162.7,4.3,905,17.97&18:65535,655.3&0:18.6
&471&1605023413&17:65535,655.3&32:163.6,3.0,914,17.90&33:162.2,4.3,905,17.92&18:65535,655.3&0:18.4
&471&1605023713&17:0,0.0&32:163.3,3.0,914,17.87&33:162.6,4.2,905,17.96&18:65535,655.3&0:18.1
&471&1605024013&17:701,2.2&32:163.3,2.9,914,17.87&33:162.6,4.2,905,17.96&18:65535,655.3&0:18.0
&471&1605024313&17:65535,655.3&32:163.6,3.0,914,17.90&33:162.4,4.2,905,17.95&18:65535,655.3&0:17.9
&471&1605024613&17:128,0.0&32:163.5,3.0,914,17.89&33:162.6,4.2,905,17.96&18:65535,655.3&0:17.8
&471&1605024913&17:65535,655.3&32:163.6,2.9,914,17.90&33:162.5,4.2,905,17.96&18:65535,655.3&0:17.7
&471&1605025213&17:0,0.0&32:163.3,3.0,914,17.87&33:162.9,4.2,905,18.00&18:65535,655.3&0:17.7
&471&1605025513&17:0,0.0&32:163.2,2.9,914,17.85&33:162.1,4.2,905,17.91&18:65535,655.3&0:17.6
&471&1605025813&17:65535,655.3&32:163.6,2.9,913,17.92&33:162.5,4.2,905,17.95&18:65535,655.3&0:17.6
&471&1605026113&17:65535,655.3&32:163.3,2.9,913,17.88&33:162.5,4.2,905,17.96&18:65535,655.3&0:17.6
&471&1605026413&17:65535,655.3&32:163.3,2.9,913,17.88&33:162.4,4.2,905,17.95&18:65535,655.3&0:17.4
&471&1605026713&17:65535,655.3&32:163.6,2.9,913,17.92&33:162.5,4.2,905,17.95&18:65535,655.3&0:17.3
&471&1605027013&17:65535,655.3&32:163.7,2.9,913,17.93&33:162.3,4.3,905,17.94&18:65535,655.3&0:17.3
&471&1605027313&17:65535,655.3&32:163.6,2.9,913,17.91&33:162.4,4.2,905,17.95&18:65535,655.3&0:17.1
&471&1605027613&17:65535,655.3&32:163.6,2.9,913,17.91&33:162.3,4.2,904,17.95&18:65535,655.3&0:17.0
&471&1605027913&17:65535,655.3&32:163.5,2.9,913,17.91&33:162.4,4.3,904,17.97&18:65535,655.3&0:17.1
&471&1605028213&17:0,0.0&32:163.6,2.9,913,17.92&33:162.4,4.2,904,17.96&18:65535,655.3&0:17.1
&471&1605028513&17:65535,655.3&32:163.5,3.0,913,17.91&33:162.4,4.2,905,17.94&18:65535,655.3&0:17.1
&471&1605028813&17:65535,655.3&32:163.6,2.9,913,17.92&33:162.7,4.2,905,17.97&18:65535,655.3&0:17.0
&471&1605029113&17:65535,655.3&32:163.5,2.9,913,17.91&33:162.7,4.2,905,17.98&18:65535,655.3&0:17.0
&471&1605029413&17:65535,655.3&32:163.6,2.9,913,17.91&33:162.8,4.2,905,17.99&18:65535,655.3&0:17.0
&471&1605029713&17:65535,655.3&32:163.5,2.9,913,17.91&33:162.4,4.2,905,17.95&18:65535,655.3&0:17.0
&471&1605030013&17:128,0.0&32:163.5,2.9,913,17.91&33:162.5,4.3,905,17.95&18:65535,655.3&0:17.0
&471&1605030313&17:65535,655.3&32:163.6,2.9,913,17.92&33:162.9,4.2,905,18.00&18:65535,655.3&0:17.0
&471&1605030613&17:0,0.0&32:163.6,2.9,913,17.91&33:162.5,4.2,905,17.95&18:65535,655.3&0:17.0
&471&1605030913&17:128,0.0&32:164.0,2.9,913,17.96&33:162.8,4.2,905,17.99&18:65535,655.3&0:17.0
&471&1605031213&17:0,0.0&32:163.5,2.9,913,17.91&33:162.3,4.2,905,17.94&18:65535,655.3&0:17.0
&471&1605031513&17:0,0.0&32:163.5,2.9,913,17.91&33:162.5,4.2,905,17.95&18:65535,655.3&0:17.0
&471&1605031813&17:65535,655.3&32:163.9,2.9,913,17.95&33:162.8,4.2,905,17.99&18:65535,655.3&0:17.0
&471&1605032113&17:65535,655.3&32:163.9,2.9,913,17.95&33:162.8,4.2,905,17.99&18:65535,655.3&0:17.0
&471&1605032413&17:0,0.0&32:163.6,2.9,913,17.92&33:162.7,4.2,905,17.98&18:65535,655.3&0:17.0
&471&1605032713&17:65535,655.3&32:163.9,2.9,913,17.95&33:162.7,4.2,905,17.98&18:65535,655.3&0:17.0
&471&1605033013&17:65535,655.3&32:163.5,2.9,913,17.91&33:162.8,4.2,905,17.99&18:65535,655.3&0:17.0
&471&1605033313&17:680,2.1&32:163.5,2.8,913,17.91&33:162.7,4.2,905,17.98&18:65535,655.3&0:17.0
&471&1605033613&17:0,0.0&32:163.9,2.9,913,17.95&33:162.4,4.2,905,17.94&18:65535,655.3&0:17.1
&471&1605033913&17:65535,655.3&32:164.0,2.8,913,17.96&33:162.8,4.2,905,17.99&18:65535,655.3&0:17.1
&471&1605034213&17:0,0.0&32:163.6,2.8,913,17.92&33:162.8,4.2,905,17.99&18:65535,655.3&0:17.2
&471&1605034513&17:65535,655.3&32:163.9,2.9,913,17.95&33:162.4,4.2,905,17.95&18:65535,655.3&0:17.2
&471&1605034813&17:0,0.0&32:163.7,2.9,913,17.93&33:162.3,4.2,905,17.93&18:65535,655.3&0:17.2
&471&1605035113&17:65535,655.3&32:163.6,2.8,913,17.92&33:162.7,4.2,905,17.98&18:65535,655.3&0:17.2
&471&1605035413&17:0,0.0&32:163.7,2.9,913,17.93&33:162.8,4.2,905,17.99&18:65535,655.3&0:17.2
&471&1605035713&17:0,0.0&32:163.6,2.8,913,17.92&33:162.5,4.2,905,17.95&18:65535,655.3&0:17.2
&471&1605036013&17:65535,655.3&32:163.9,2.9,913,17.95&33:162.8,4.2,905,17.99&18:65535,655.3&0:17.3
&471&1605036313&17:128,0.0&32:163.7,2.8,913,17.93&33:162.7,4.2,905,17.98&18:65535,655.3&0:17.2
&471&1605036613&17:65535,655.3&32:163.7,2.8,913,17.93&33:162.8,4.2,905,17.99&18:65535,655.3&0:17.2
&471&1605036913&17:0,0.0&32:163.8,2.9,913,17.94&33:162.5,4.2,905,17.95&18:65535,655.3&0:17.1
&471&1605037213&17:0,0.0&32:164.0,2.9,913,17.96&33:162.8,4.2,905,17.99&18:65535,655.3&0:17.0
&471&1605037513&17:0,0.0&32:163.8,2.9,913,17.94&33:162.9,4.2,905,18.00&18:65535,655.3&0:16.9
&471&1605037813&17:65535,655.3&32:163.7,2.9,913,17.93&33:162.9,4.2,905,18.00&18:65535,655.3&0:16.9
&471&1605038113&17:0,0.0&32:163.7,2.9,913,17.92&33:162.6,4.2,905,17.97&18:65535,655.3&0:16.8
