"TOA5","CR6_BVR","CR6","13030","CR6.Std.10.01 CR6-WIFI.05","CPU:BVR_Platform_20200625_realtimetemp.CR6","18883","BVRplatform"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","doobs_6","dosat_6","dotemp_6","doobs_13","dosat_13","dotemp_13","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_13"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-07-30 12:10:00",5032,13.84,32.68,31.54022,27.41708,28.60385,28.2088,25.93737,22.00204,16.77734,14.0353,12.66168,11.31835,10.19531,10.04641,9.759333,6.237502,71.40176,22.04391,-0.048796,-0.42952,9.72769,200730,130805,28.318,28.99,27.26,17.72,113.89,8.86,0.38,1.59,-0.04,-0.02,3.94,11.86,1.48,1.048,4.47,12.35,1.17,15.74352,9.705214
"2020-07-30 12:20:00",5033,13.87,31.66,30.73089,27.52844,28.60156,28.20913,26.00344,22.07223,16.76577,14.06115,12.64944,11.2665,10.19531,10.04641,9.759333,6.261877,71.65479,22.02515,-0.048856,-0.430302,9.75247,200730,131805,28.332,29,27.27,17.72,114.29,8.89,0.29,1.22,-0.06,-0.03,3.94,11.85,1.48,1.047,4.47,12.6,1.17,15.74312,9.732953
"2020-07-30 12:30:00",5034,14.06,30.87,29.50662,26.86093,28.62966,28.19201,26.08508,22.11968,16.67437,14.05392,12.66854,11.27606,10.19531,10.04641,9.759333,6.095419,69.89505,22.13313,-0.049145,-0.432609,9.72895,200730,132805,28.323,29,27.27,17.72,114.32,8.9,0.34,1.41,-0.05,-0.02,3.94,11.86,1.48,1.046,4.47,12.6,1.18,15.74278,9.694958
"2020-07-30 12:40:00",5035,13.88,30.24,28.85214,26.50414,28.65023,28.19311,26.18496,21.94183,16.65014,14.0736,12.67047,11.22201,10.19531,10.04641,9.759333,6.085501,69.78383,22.13506,-0.049039,-0.431974,9.75875,200730,133805,28.349,29.02,27.28,17.73,114.74,8.93,0.38,1.58,-0.07,-0.05,3.93,11.83,1.48,1.045,4.47,12.62,1.17,15.74343,9.743102
"2020-07-30 12:50:00",5036,14.03,29.67,28.36529,26.30865,28.62872,28.17962,26.31277,21.6722,16.47256,14.04733,12.69354,11.17657,10.19531,10.04641,9.759333,6.329529,72.23781,21.88803,-0.04867,-0.428162,9.70291,200730,134805,28.318,29,27.28,17.73,114.18,8.89,0.34,1.42,-0.04,-0.02,3.94,11.86,1.48,1.047,4.46,12.58,1.17,15.74454,9.703623
"2020-07-30 13:00:00",5037,14.03,29.14,26.84918,26.64392,28.60311,28.19076,26.34759,21.75891,16.33215,14.06252,12.67352,11.18102,10.19531,10.04641,9.759333,6.473734,73.81999,21.84338,-0.049513,-0.434926,9.64029,200730,135805,28.322,29.01,27.28,17.73,114.14,8.88,0.45,1.86,-0.06,-0.04,3.95,11.87,1.48,1.047,4.47,12.55,1.17,15.74458,9.615807
"2020-07-30 13:10:00",5038,14.06,28.49,25.83145,25.32653,28.6152,28.17767,26.27139,21.6846,16.31655,14.15804,12.58709,11.27108,10.19531,10.04641,9.759333,6.479182,73.74138,21.74472,-0.049163,-0.431467,9.60198,200730,140805,28.331,29,27.26,17.72,114.42,8.9,0.4,1.65,-0.03,-0.01,3.93,11.84,1.48,1.047,4.46,12.58,1.18,15.74481,9.577399
"2020-07-30 13:20:00",5039,14.04,27.79,25.75332,25.29019,28.63507,28.17248,26.28811,21.72744,16.42565,14.09902,12.56628,11.31927,10.19531,10.04641,9.759333,6.323365,72.01203,21.77641,-0.049399,-0.433864,9.63354,200730,141805,28.308,28.99,27.27,17.73,114.37,8.9,0.61,2.5,-0.05,-0.02,3.95,11.89,1.48,1.044,4.46,12.57,1.18,15.74481,9.620364
