"TOA5","CR6Series_BVRplatform","CR6","13030","CR6.Std.10.02 CR6-WIFI.05","CPU:BVR_Platform_20210611.CR6","50388","bvre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","doobs_6","dosat_6","dotemp_6","doobs_13","dosat_13","dotemp_13","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","TSS_mgL_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_13"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2022-04-12 14:40:00",33305,14.09,24.02,20.66708,20.86459,20.64559,14.23504,12.71075,10.57504,10.41067,10.23199,9.95318,9.754847,9.256098,9.185083,9.041315,11.50867,103.5055,10.64296,6.845379,59.38101,9.1138,220412,153710,13.108,22.62,29.27,19.02,110.98,11.67,3.98,16.03,0.36,0.36,2.89,8.68,2.97,0,1.59,1.122,6.39,12.62,1.18,14.19628,9.133652
"2022-04-12 14:50:00",33306,14.06,24.08,21.09744,21.24108,20.21139,14.44628,15.0715,13.3103,18.73593,14.06295,12.99618,13.54009,13.24008,12.86953,13.17422,11.44598,103.8878,11.03692,11.54019,103.6053,10.56696,220412,154710,14.116,0.05,0.06,0.04,99.99,10.28,0,-0.02,0.44,0.44,-0.76,-3.66,2.95,0,-0.39,-0.278,6.39,12.62,1.17,-0.0121271,13.63427
"2022-04-12 15:00:00",33307,14.07,24.21,21.07745,21.48022,21.24908,14.28112,14.0205,10.81854,10.59707,10.39581,10.16091,9.953852,9.402155,9.391321,9.23501,11.03511,102.9496,12.23751,6.916011,61.09057,9.8755,220412,155710,14.229,23.34,29.39,19.1,112.58,11.54,3.19,12.84,0.3,0.3,2.76,8.24,2.91,0,1.02,0.72,6.39,12.6,1.17,14.22634,9.19619
"2022-04-12 15:10:00",33308,13.78,24.32,20.7087,20.92657,20.62673,14.238,14.18069,10.69616,10.52838,10.32253,10.10681,9.9107,9.335932,9.279535,9.102076,11.21374,103.2869,11.67576,6.898771,60.38111,9.48804,220412,160710,14.261,23.36,29.39,19.1,112.66,11.54,3.51,14.13,0.33,0.33,2.75,8.22,3.24,0,1.57,1.107,6.39,12.3,1.16,14.22797,9.150728
"2022-04-12 15:20:00",33309,13.78,24.3,20.68887,20.73138,20.66494,14.23513,14.15103,10.68643,10.49395,10.29031,10.0704,9.875391,9.312433,9.243036,9.079798,11.44213,104.2419,11.19872,6.884359,60.02358,9.32656,220412,161710,14.214,23.33,29.38,19.1,112.68,11.56,3.58,14.42,0.34,0.34,2.76,8.26,2.9,0,1.58,1.11,6.39,12.49,1.17,14.22877,9.151268
"2022-04-12 15:30:00",33310,14.07,24.23,20.8692,20.66995,20.91082,14.21432,14.16589,10.68939,10.4757,10.2777,10.0584,9.884058,9.326654,9.232416,9.064844,11.53786,104.5519,10.96677,6.972093,60.67428,9.24776,220412,162710,14.246,23.34,29.37,19.09,112.84,11.57,3.63,14.61,0.35,0.35,2.78,8.3,2.82,0,1.58,1.111,6.38,12.66,1.17,14.2283,9.156771
"2022-04-12 15:40:00",33311,14.06,24.21,21.20675,21.09332,21.20992,14.28466,14.17126,10.73455,10.50677,10.3142,10.05856,9.828058,9.354364,9.235651,9.004663,11.65182,105.3565,10.87362,6.973668,60.62274,9.20282,220412,163710,14.232,23.33,29.37,19.09,112.87,11.57,3.55,14.3,0.33,0.33,2.78,8.3,2.88,0,1.58,1.112,6.39,12.63,1.17,14.22779,9.132295
"2022-04-12 15:50:00",33312,14.08,24.3,21.62124,21.29162,20.95696,14.1946,14.1593,10.77899,10.51541,10.3742,10.06603,9.833826,9.380152,9.238825,8.905481,11.73372,106.051,10.85487,6.068674,52.64339,9.1138,220412,164710,14.208,23.32,29.37,19.09,112.97,11.59,3.61,14.55,0.33,0.33,2.78,8.31,2.87,0,1.58,1.111,6.39,12.61,1.16,14.22748,8.944771
