"TOA5","CR6_BVR","CR6","13030","CR6.Std.10.02 CR6-WIFI.05","CPU:BVR_Platform_20200813_bjorn.CR6","7440","BVRplatform"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","doobs_6","dosat_6","dotemp_6","doobs_13","dosat_13","dotemp_13","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_13"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-09-03 12:20:00",3029,13.97,32.79,34.05065,29.69927,26.94042,26.38748,24.83361,23.36767,18.83096,16.12652,12.88293,11.24227,10.86135,10.44106,10.28613,0.995545,11.70654,23.45499,-0.048069,-0.424791,9.89429,200903,131814,26.189,28.78,28.14,18.29,119.33,9.65,0.89,3.63,0.16,0.18,3.83,11.54,1.83,1.29,4.39,12.51,1.18,15.38537,9.902708
"2020-09-03 12:30:00",3030,13.72,33.21,35.18887,30.25466,26.99072,26.39288,24.64337,23.3497,18.89526,15.9988,12.79067,11.08758,10.86135,10.44106,10.28613,1.135123,13.34195,23.43163,-0.048304,-0.426917,9.89882,200903,132814,26.041,28.8,28.24,18.35,119.75,9.71,0.98,3.97,0.15,0.17,3.88,11.68,1.82,1.286,4.38,12.47,1.17,15.37946,9.887217
"2020-09-03 12:40:00",3031,13.92,33.96,36.24218,30.32327,27.03738,26.56582,24.58065,23.38317,18.92318,15.91622,12.79202,11.03915,10.86135,10.44106,10.28613,1.044553,12.28369,23.45872,-0.048259,-0.426641,9.91088,200903,133814,25.88,28.71,28.23,18.35,119.73,9.73,1.04,4.23,0.13,0.15,3.93,11.83,1.81,1.281,4.38,12.47,1.18,15.38492,9.892878
"2020-09-03 12:50:00",3032,13.93,34.18,34.30938,30.36892,27.13851,26.54183,24.40484,23.22634,19.07736,15.97323,12.69155,11.25488,10.86135,10.44106,10.28613,0.537882,6.310832,23.33674,-0.048083,-0.424572,9.86015,200903,134814,25.924,28.75,28.25,18.36,119.82,9.73,1.18,4.77,0.09,0.11,3.92,11.8,1.81,1.281,4.39,12.23,1.18,15.38283,9.845636
"2020-09-03 13:00:00",3033,13.93,34.28,35.71438,30.51879,27.28549,26.45764,24.3142,23.26354,19.19982,15.98031,12.72247,11.34747,10.86135,10.44106,10.28613,0.598476,7.02542,23.36441,-0.048328,-0.426978,9.88441,200903,135814,25.974,28.79,28.27,18.37,120.21,9.76,1.26,5.08,0.18,0.2,3.9,11.73,1.81,1.281,4.38,12.43,1.18,15.37994,9.871397
"2020-09-03 13:10:00",3034,13.9,34.3,35.02612,30.70934,27.17117,26.47906,24.18963,23.33956,19.34326,15.65374,12.79608,11.38922,10.86135,10.44106,10.28613,0.629078,7.394013,23.43148,-0.048177,-0.426349,9.95408,200903,140814,25.892,28.75,28.27,18.37,120.17,9.77,1.09,4.41,0.13,0.16,3.92,11.79,1.81,1.282,4.38,12.43,1.18,15.38204,9.915988
"2020-09-03 13:20:00",3035,13.93,34.74,36.40252,31.21008,27.33261,26.23577,24.20101,23.40728,19.39367,15.76174,12.71591,11.41973,10.86135,10.44106,10.28613,0.707783,8.329972,23.50081,-0.047964,-0.424307,9.9389,200903,141814,25.698,28.65,28.27,18.37,120.36,9.82,1.02,4.14,0.14,0.17,4.01,12.05,1.81,1.281,4.39,12.44,1.18,15.38173,9.923552
"2020-09-03 13:30:00",3036,13.91,34.71,34.83608,30.78326,27.4595,26.12741,24.19885,23.50942,19.75451,15.63449,12.59152,11.33752,10.86135,10.44106,10.28613,1.189615,14.02402,23.58933,-0.047723,-0.42173,9.89334,200903,142814,25.559,28.64,28.33,18.42,121.44,9.93,0.97,3.92,0.12,0.14,4.03,12.13,1.81,1.279,4.38,12.41,1.17,15.38154,9.907254
