"TOA5","CR6Series_BVRplatform","CR6","13030","CR6.Std.10.02 CR6-WIFI.05","CPU:BVR_Platform_20201005_3_bjorn.CR6","8305","BVRplatform"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","doobs_6","dosat_6","dotemp_6","doobs_13","dosat_13","dotemp_13","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_13"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-10-05 12:00:00",0,14.11,18.28,19.69583,14.84524,17.74813,17.52944,17.46285,17.36328,17.36996,17.1943,12.47094,11.39202,10.77014,10.48413,10.2879,9.16296,95.76623,17.48367,-0.048928,-0.437589,10.40308,201005,125906,17.578,24.83,28.93,18.8,94.05,8.98,2.23,8.98,0.32,0.35,4.1,12.34,2.51,1.77,4.38,12.63,1.17,15.31608,10.38069
"2020-10-05 12:10:00",1,14.21,18.14,20.30194,14.70251,17.81549,17.65454,17.49139,17.40435,17.33813,17.20657,12.52795,11.47088,10.81436,10.52642,10.31976,9.20581,96.28985,17.52176,-0.050479,-0.451763,10.43157,201005,130906,17.659,24.86,28.92,18.8,94.2,8.98,2.02,8.13,0.27,0.29,4.11,12.36,2.51,1.766,4.38,12.69,1.18,15.31624,10.39922
"2020-10-05 12:20:00",2,14.2,18.23,19.17654,14.69634,17.87048,17.68939,17.52551,17.43051,17.35974,17.15032,12.50216,11.54366,10.90914,10.51205,10.36373,9.23694,96.66242,17.54526,-0.051262,-0.459255,10.47688,201005,131906,17.724,24.88,28.9,18.78,94.49,9,1.89,7.63,0.29,0.32,4.09,12.31,2.5,1.763,4.38,12.71,1.17,15.31316,10.44871
"2020-10-05 12:30:00",3,14.21,18.33,19.60888,15.24862,17.90158,17.7135,17.63272,17.48342,17.27538,17.07574,12.60403,11.67013,10.99694,10.58615,10.36804,9.26504,97.0634,17.59851,-0.051657,-0.462861,10.48326,201005,132906,17.768,24.9,28.89,18.78,94.9,9.03,2.15,8.65,0.3,0.32,4.11,12.35,2.5,1.759,4.38,12.72,1.18,15.31338,10.45634
"2020-10-05 12:40:00",4,14.2,18.52,19.92257,15.67681,17.92327,17.77151,17.67694,17.58441,17.31091,17.07821,12.68972,11.84417,11.27056,10.66003,10.34945,9.32126,97.75517,17.64952,-0.05227,-0.468075,10.4582,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN"
"2020-10-05 12:50:00",5,14.08,18.29,19.32363,15.04476,17.92678,17.83792,17.74194,17.64077,17.32632,17.08901,12.62756,12.11181,11.23602,10.66064,10.26437,9.34287,98.1747,17.74484,-0.053132,-0.475477,10.4294,201005,134906,17.867,24.96,28.9,18.78,95.39,9.06,2.04,8.2,0.31,0.33,4.08,12.27,2.49,1.756,4.32,12.62,1.18,15.31253,10.44732
"2020-10-05 13:00:00",6,14.22,18.33,20.19387,15.28088,17.96447,17.83636,17.78854,17.64498,17.34307,17.11331,12.71978,12.20443,11.11389,10.61889,10.35818,9.3467,98.26005,17.76713,-0.052851,-0.473565,10.48403,201005,135906,17.904,24.97,28.89,18.78,95.57,9.07,2.15,8.65,0.3,0.33,4.08,12.26,2.48,1.75,4.34,12.69,1.18,15.3117,10.45598
"2020-10-05 13:10:00",7,14.21,18.6,19.40896,15.95739,18.04769,17.89074,17.77215,17.60177,17.35891,17.15038,12.95288,12.03082,11.19564,10.60739,10.20327,9.30309,97.71847,17.7258,-0.053563,-0.479204,10.4174,201005,140906,17.938,25,28.9,18.78,95.65,9.07,2.4,9.65,0.34,0.36,4.08,12.28,2.48,1.749,4.35,12.69,1.18,15.31205,10.40842
