"Plot Title: hobo7"
"#","Date Time, GMT-04:00","Temp, °C","Bad Battery","Coupler Attached","Coupler Detached","Host Connected","Stopped","End Of File"
1,04/19/21 12:30:00 PM,28.060,Logged,,,,,
2,04/19/21 12:40:00 PM,15.473,,,,,,
3,04/19/21 12:50:00 PM,15.091,,,,,,
4,04/19/21 01:00:00 PM,15.378,,,,,,
5,04/19/21 01:10:00 PM,14.900,,,,,,
6,04/19/21 01:20:00 PM,15.187,,,,,,
7,04/19/21 01:30:00 PM,15.187,,,,,,
8,04/19/21 01:40:00 PM,15.187,,,,,,
9,04/19/21 01:50:00 PM,15.282,,,,,,
10,04/19/21 02:00:00 PM,15.091,,,,,,
11,04/19/21 02:10:00 PM,14.996,,,,,,
12,04/19/21 02:20:00 PM,15.378,,,,,,
13,04/19/21 02:30:00 PM,15.091,,,,,,
14,04/19/21 02:40:00 PM,15.091,,,,,,
15,04/19/21 02:50:00 PM,14.996,,,,,,
16,04/19/21 03:00:00 PM,14.996,,,,,,
17,04/19/21 03:10:00 PM,14.996,,,,,,
18,04/19/21 03:20:00 PM,15.187,,,,,,
19,04/19/21 03:30:00 PM,15.378,,,,,,
20,04/19/21 03:40:00 PM,15.187,,,,,,
21,04/19/21 03:50:00 PM,15.378,,,,,,
22,04/19/21 04:00:00 PM,15.855,,,,,,
23,04/19/21 04:10:00 PM,15.760,,,,,,
24,04/19/21 04:20:00 PM,15.951,,,,,,
25,04/19/21 04:30:00 PM,15.951,,,,,,
26,04/19/21 04:40:00 PM,16.046,,,,,,
27,04/19/21 04:50:00 PM,16.141,,,,,,
28,04/19/21 05:00:00 PM,16.237,,,,,,
29,04/19/21 05:10:00 PM,16.141,,,,,,
30,04/19/21 05:20:00 PM,16.237,,,,,,
31,04/19/21 05:30:00 PM,16.141,,,,,,
32,04/19/21 05:40:00 PM,16.237,,,,,,
33,04/19/21 05:50:00 PM,16.332,,,,,,
34,04/19/21 06:00:00 PM,16.237,,,,,,
35,04/19/21 06:10:00 PM,16.237,,,,,,
36,04/19/21 06:20:00 PM,16.237,,,,,,
37,04/19/21 06:30:00 PM,16.237,,,,,,
38,04/19/21 06:40:00 PM,16.141,,,,,,
39,04/19/21 06:50:00 PM,16.141,,,,,,
40,04/19/21 07:00:00 PM,16.141,,,,,,
41,04/19/21 07:10:00 PM,16.141,,,,,,
42,04/19/21 07:20:00 PM,16.046,,,,,,
43,04/19/21 07:30:00 PM,15.951,,,,,,
44,04/19/21 07:40:00 PM,16.046,,,,,,
45,04/19/21 07:50:00 PM,15.951,,,,,,
46,04/19/21 08:00:00 PM,16.046,,,,,,
47,04/19/21 08:10:00 PM,16.046,,,,,,
48,04/19/21 08:20:00 PM,16.046,,,,,,
49,04/19/21 08:30:00 PM,16.046,,,,,,
50,04/19/21 08:40:00 PM,16.046,,,,,,
51,04/19/21 08:50:00 PM,15.951,,,,,,
52,04/19/21 09:00:00 PM,15.951,,,,,,
53,04/19/21 09:10:00 PM,15.760,,,,,,
54,04/19/21 09:20:00 PM,15.951,,,,,,
55,04/19/21 09:30:00 PM,15.951,,,,,,
56,04/19/21 09:40:00 PM,15.855,,,,,,
57,04/19/21 09:50:00 PM,15.282,,,,,,
58,04/19/21 10:00:00 PM,15.760,,,,,,
59,04/19/21 10:10:00 PM,15.760,,,,,,
60,04/19/21 10:20:00 PM,15.855,,,,,,
61,04/19/21 10:30:00 PM,15.855,,,,,,
62,04/19/21 10:40:00 PM,15.855,,,,,,
63,04/19/21 10:50:00 PM,15.855,,,,,,
64,04/19/21 11:00:00 PM,15.855,,,,,,
65,04/19/21 11:10:00 PM,15.855,,,,,,
66,04/19/21 11:20:00 PM,15.760,,,,,,
67,04/19/21 11:30:00 PM,15.760,,,,,,
68,04/19/21 11:40:00 PM,15.760,,,,,,
69,04/19/21 11:50:00 PM,15.760,,,,,,
70,04/20/21 12:00:00 AM,15.760,,,,,,
71,04/20/21 12:10:00 AM,15.760,,,,,,
72,04/20/21 12:20:00 AM,15.760,,,,,,
73,04/20/21 12:30:00 AM,15.760,,,,,,
74,04/20/21 12:40:00 AM,15.760,,,,,,
75,04/20/21 12:50:00 AM,15.760,,,,,,
76,04/20/21 01:00:00 AM,15.664,,,,,,
77,04/20/21 01:10:00 AM,15.664,,,,,,
78,04/20/21 01:20:00 AM,15.664,,,,,,
79,04/20/21 01:30:00 AM,15.664,,,,,,
80,04/20/21 01:40:00 AM,15.664,,,,,,
81,04/20/21 01:50:00 AM,15.664,,,,,,
82,04/20/21 02:00:00 AM,15.664,,,,,,
83,04/20/21 02:10:00 AM,15.569,,,,,,
84,04/20/21 02:20:00 AM,15.569,,,,,,
85,04/20/21 02:30:00 AM,15.569,,,,,,
86,04/20/21 02:40:00 AM,15.569,,,,,,
87,04/20/21 02:50:00 AM,15.569,,,,,,
88,04/20/21 03:00:00 AM,15.569,,,,,,
89,04/20/21 03:10:00 AM,15.473,,,,,,
90,04/20/21 03:20:00 AM,15.569,,,,,,
91,04/20/21 03:30:00 AM,15.473,,,,,,
92,04/20/21 03:40:00 AM,15.473,,,,,,
93,04/20/21 03:50:00 AM,15.473,,,,,,
94,04/20/21 04:00:00 AM,15.473,,,,,,
95,04/20/21 04:10:00 AM,15.473,,,,,,
96,04/20/21 04:20:00 AM,15.473,,,,,,
97,04/20/21 04:30:00 AM,15.378,,,,,,
98,04/20/21 04:40:00 AM,15.378,,,,,,
99,04/20/21 04:50:00 AM,15.378,,,,,,
100,04/20/21 05:00:00 AM,15.378,,,,,,
101,04/20/21 05:10:00 AM,15.378,,,,,,
102,04/20/21 05:20:00 AM,15.282,,,,,,
103,04/20/21 05:30:00 AM,15.282,,,,,,
104,04/20/21 05:40:00 AM,15.282,,,,,,
105,04/20/21 05:50:00 AM,15.282,,,,,,
106,04/20/21 06:00:00 AM,15.282,,,,,,
107,04/20/21 06:10:00 AM,15.282,,,,,,
108,04/20/21 06:20:00 AM,15.282,,,,,,
109,04/20/21 06:30:00 AM,15.282,,,,,,
110,04/20/21 06:40:00 AM,15.282,,,,,,
111,04/20/21 06:50:00 AM,15.282,,,,,,
112,04/20/21 07:00:00 AM,15.282,,,,,,
113,04/20/21 07:10:00 AM,15.187,,,,,,
114,04/20/21 07:20:00 AM,15.187,,,,,,
115,04/20/21 07:30:00 AM,15.187,,,,,,
116,04/20/21 07:40:00 AM,15.187,,,,,,
117,04/20/21 07:50:00 AM,15.187,,,,,,
118,04/20/21 08:00:00 AM,15.282,,,,,,
119,04/20/21 08:10:00 AM,15.282,,,,,,
120,04/20/21 08:20:00 AM,15.282,,,,,,
121,04/20/21 08:30:00 AM,15.282,,,,,,
122,04/20/21 08:40:00 AM,15.282,,,,,,
123,04/20/21 08:50:00 AM,15.282,,,,,,
124,04/20/21 09:00:00 AM,15.378,,,,,,
125,04/20/21 09:10:00 AM,15.282,,,,,,
126,04/20/21 09:20:00 AM,15.378,,,,,,
127,04/20/21 09:30:00 AM,15.378,,,,,,
128,04/20/21 09:40:00 AM,15.378,,,,,,
129,04/20/21 09:50:00 AM,15.378,,,,,,
130,04/20/21 10:00:00 AM,15.473,,,,,,
131,04/20/21 10:10:00 AM,15.473,,,,,,
132,04/20/21 10:20:00 AM,15.473,,,,,,
133,04/20/21 10:30:00 AM,15.569,,,,,,
134,04/20/21 10:40:00 AM,15.569,,,,,,
135,04/20/21 10:50:00 AM,15.473,,,,,,
136,04/20/21 11:00:00 AM,15.569,,,,,,
137,04/20/21 11:10:00 AM,15.473,,,,,,
138,04/20/21 11:20:00 AM,15.569,,,,,,
139,04/20/21 11:30:00 AM,15.664,,,,,,
140,04/20/21 11:40:00 AM,15.569,,,,,,
141,04/20/21 11:50:00 AM,15.569,,,,,,
142,04/20/21 12:00:00 PM,15.664,,,,,,
143,04/20/21 12:10:00 PM,15.664,,,,,,
144,04/20/21 12:20:00 PM,15.664,,,,,,
145,04/20/21 12:30:00 PM,15.664,,,,,,
146,04/20/21 12:40:00 PM,15.664,,,,,,
147,04/20/21 12:50:00 PM,15.664,,,,,,
148,04/20/21 01:00:00 PM,15.664,,,,,,
149,04/20/21 01:10:00 PM,15.664,,,,,,
150,04/20/21 01:20:00 PM,15.760,,,,,,
151,04/20/21 01:30:00 PM,15.760,,,,,,
152,04/20/21 01:40:00 PM,15.664,,,,,,
153,04/20/21 01:50:00 PM,15.664,,,,,,
154,04/20/21 02:00:00 PM,15.760,,,,,,
155,04/20/21 02:10:00 PM,15.664,,,,,,
156,04/20/21 02:20:00 PM,15.664,,,,,,
157,04/20/21 02:30:00 PM,15.664,,,,,,
158,04/20/21 02:40:00 PM,15.664,,,,,,
159,04/20/21 02:50:00 PM,15.569,,,,,,
160,04/20/21 03:00:00 PM,15.569,,,,,,
161,04/20/21 03:10:00 PM,15.569,,,,,,
162,04/20/21 03:20:00 PM,15.664,,,,,,
163,04/20/21 03:30:00 PM,15.664,,,,,,
164,04/20/21 03:40:00 PM,15.664,,,,,,
165,04/20/21 03:50:00 PM,15.473,,,,,,
166,04/20/21 04:00:00 PM,15.473,,,,,,
167,04/20/21 04:10:00 PM,15.473,,,,,,
168,04/20/21 04:20:00 PM,15.569,,,,,,
169,04/20/21 04:30:00 PM,15.473,,,,,,
170,04/20/21 04:40:00 PM,15.664,,,,,,
171,04/20/21 04:50:00 PM,15.378,,,,,,
172,04/20/21 05:00:00 PM,15.378,,,,,,
173,04/20/21 05:10:00 PM,14.421,,,,,,
174,04/20/21 05:20:00 PM,14.230,,,,,,
175,04/20/21 05:30:00 PM,13.654,,,,,,
176,04/20/21 05:40:00 PM,13.558,,,,,,
177,04/20/21 05:50:00 PM,13.558,,,,,,
178,04/20/21 06:00:00 PM,13.365,,,,,,
179,04/20/21 06:10:00 PM,13.269,,,,,,
180,04/20/21 06:20:00 PM,13.269,,,,,,
181,04/20/21 06:30:00 PM,13.173,,,,,,
182,04/20/21 06:40:00 PM,13.076,,,,,,
183,04/20/21 06:50:00 PM,13.173,,,,,,
184,04/20/21 07:00:00 PM,12.980,,,,,,
185,04/20/21 07:10:00 PM,12.883,,,,,,
186,04/20/21 07:20:00 PM,12.883,,,,,,
187,04/20/21 07:30:00 PM,12.980,,,,,,
188,04/20/21 07:40:00 PM,12.980,,,,,,
189,04/20/21 07:50:00 PM,13.076,,,,,,
190,04/20/21 08:00:00 PM,12.980,,,,,,
191,04/20/21 08:10:00 PM,12.980,,,,,,
192,04/20/21 08:20:00 PM,12.980,,,,,,
193,04/20/21 08:30:00 PM,12.883,,,,,,
194,04/20/21 08:40:00 PM,12.883,,,,,,
195,04/20/21 08:50:00 PM,12.787,,,,,,
196,04/20/21 09:00:00 PM,12.690,,,,,,
197,04/20/21 09:10:00 PM,12.690,,,,,,
198,04/20/21 09:20:00 PM,12.690,,,,,,
199,04/20/21 09:30:00 PM,12.690,,,,,,
200,04/20/21 09:40:00 PM,12.594,,,,,,
201,04/20/21 09:50:00 PM,12.594,,,,,,
202,04/20/21 10:00:00 PM,12.690,,,,,,
203,04/20/21 10:10:00 PM,12.787,,,,,,
204,04/20/21 10:20:00 PM,12.690,,,,,,
205,04/20/21 10:30:00 PM,12.690,,,,,,
206,04/20/21 10:40:00 PM,12.690,,,,,,
207,04/20/21 10:50:00 PM,12.594,,,,,,
208,04/20/21 11:00:00 PM,12.690,,,,,,
209,04/20/21 11:10:00 PM,12.883,,,,,,
210,04/20/21 11:20:00 PM,13.076,,,,,,
211,04/20/21 11:30:00 PM,13.461,,,,,,
212,04/20/21 11:40:00 PM,13.846,,,,,,
213,04/20/21 11:50:00 PM,14.325,,,,,,
214,04/21/21 12:00:00 AM,14.421,,,,,,
215,04/21/21 12:10:00 AM,14.421,,,,,,
216,04/21/21 12:20:00 AM,14.421,,,,,,
217,04/21/21 12:30:00 AM,14.421,,,,,,
218,04/21/21 12:40:00 AM,14.421,,,,,,
219,04/21/21 12:50:00 AM,14.421,,,,,,
220,04/21/21 01:00:00 AM,14.517,,,,,,
221,04/21/21 01:10:00 AM,14.517,,,,,,
222,04/21/21 01:20:00 AM,14.613,,,,,,
223,04/21/21 01:30:00 AM,14.613,,,,,,
224,04/21/21 01:40:00 AM,14.517,,,,,,
225,04/21/21 01:50:00 AM,14.709,,,,,,
226,04/21/21 02:00:00 AM,14.709,,,,,,
227,04/21/21 02:10:00 AM,14.709,,,,,,
228,04/21/21 02:20:00 AM,14.709,,,,,,
229,04/21/21 02:30:00 AM,14.709,,,,,,
230,04/21/21 02:40:00 AM,14.804,,,,,,
231,04/21/21 02:50:00 AM,14.804,,,,,,
232,04/21/21 03:00:00 AM,14.709,,,,,,
233,04/21/21 03:10:00 AM,14.804,,,,,,
234,04/21/21 03:20:00 AM,14.996,,,,,,
235,04/21/21 03:30:00 AM,14.996,,,,,,
236,04/21/21 03:40:00 AM,14.996,,,,,,
237,04/21/21 03:50:00 AM,14.996,,,,,,
238,04/21/21 04:00:00 AM,14.996,,,,,,
239,04/21/21 04:10:00 AM,14.900,,,,,,
240,04/21/21 04:20:00 AM,14.900,,,,,,
241,04/21/21 04:30:00 AM,14.996,,,,,,
242,04/21/21 04:40:00 AM,14.996,,,,,,
243,04/21/21 04:50:00 AM,14.996,,,,,,
244,04/21/21 05:00:00 AM,15.091,,,,,,
245,04/21/21 05:10:00 AM,14.996,,,,,,
246,04/21/21 05:20:00 AM,14.996,,,,,,
247,04/21/21 05:30:00 AM,14.996,,,,,,
248,04/21/21 05:40:00 AM,14.996,,,,,,
249,04/21/21 05:50:00 AM,14.996,,,,,,
250,04/21/21 06:00:00 AM,14.900,,,,,,
251,04/21/21 06:10:00 AM,14.900,,,,,,
252,04/21/21 06:20:00 AM,14.900,,,,,,
253,04/21/21 06:30:00 AM,14.900,,,,,,
254,04/21/21 06:40:00 AM,14.900,,,,,,
255,04/21/21 06:50:00 AM,14.900,,,,,,
256,04/21/21 07:00:00 AM,14.900,,,,,,
257,04/21/21 07:10:00 AM,14.996,,,,,,
258,04/21/21 07:20:00 AM,14.900,,,,,,
259,04/21/21 07:30:00 AM,14.996,,,,,,
260,04/21/21 07:40:00 AM,14.996,,,,,,
261,04/21/21 07:50:00 AM,14.996,,,,,,
262,04/21/21 08:00:00 AM,14.996,,,,,,
263,04/21/21 08:10:00 AM,15.091,,,,,,
264,04/21/21 08:20:00 AM,15.091,,,,,,
265,04/21/21 08:30:00 AM,15.091,,,,,,
266,04/21/21 08:40:00 AM,15.091,,,,,,
267,04/21/21 08:50:00 AM,15.187,,,,,,
268,04/21/21 09:00:00 AM,15.091,,,,,,
269,04/21/21 09:10:00 AM,15.187,,,,,,
270,04/21/21 09:20:00 AM,15.187,,,,,,
271,04/21/21 09:30:00 AM,15.282,,,,,,
272,04/21/21 09:40:00 AM,15.187,,,,,,
273,04/21/21 09:50:00 AM,15.187,,,,,,
274,04/21/21 10:00:00 AM,15.091,,,,,,
275,04/21/21 10:10:00 AM,15.187,,,,,,
276,04/21/21 10:20:00 AM,15.091,,,,,,
277,04/21/21 10:30:00 AM,14.996,,,,,,
278,04/21/21 10:40:00 AM,15.091,,,,,,
279,04/21/21 10:50:00 AM,15.187,,,,,,
280,04/21/21 11:00:00 AM,15.187,,,,,,
281,04/21/21 11:10:00 AM,15.187,,,,,,
282,04/21/21 11:20:00 AM,15.378,,,,,,
283,04/21/21 11:30:00 AM,15.282,,,,,,
284,04/21/21 11:40:00 AM,15.473,,,,,,
285,04/21/21 11:50:00 AM,15.473,,,,,,
286,04/21/21 12:00:00 PM,15.473,,,,,,
287,04/21/21 12:10:00 PM,15.473,,,,,,
288,04/21/21 12:20:00 PM,15.378,,,,,,
289,04/21/21 12:30:00 PM,15.378,,,,,,
290,04/21/21 12:40:00 PM,15.378,,,,,,
291,04/21/21 12:50:00 PM,15.282,,,,,,
292,04/21/21 01:00:00 PM,15.282,,,,,,
293,04/21/21 01:10:00 PM,15.187,,,,,,
294,04/21/21 01:20:00 PM,15.187,,,,,,
295,04/21/21 01:30:00 PM,15.282,,,,,,
296,04/21/21 01:40:00 PM,15.187,,,,,,
297,04/21/21 01:50:00 PM,15.282,,,,,,
298,04/21/21 02:00:00 PM,15.378,,,,,,
299,04/21/21 02:10:00 PM,15.091,,,,,,
300,04/21/21 02:20:00 PM,15.091,,,,,,
301,04/21/21 02:30:00 PM,15.187,,,,,,
302,04/21/21 02:40:00 PM,14.900,,,,,,
303,04/21/21 02:50:00 PM,14.804,,,,,,
304,04/21/21 03:00:00 PM,15.091,,,,,,
305,04/21/21 03:10:00 PM,14.996,,,,,,
306,04/21/21 03:20:00 PM,15.091,,,,,,
307,04/21/21 03:30:00 PM,15.091,,,,,,
308,04/21/21 03:40:00 PM,14.996,,,,,,
309,04/21/21 03:50:00 PM,15.187,,,,,,
310,04/21/21 04:00:00 PM,15.091,,,,,,
311,04/21/21 04:10:00 PM,15.091,,,,,,
312,04/21/21 04:20:00 PM,15.091,,,,,,
313,04/21/21 04:30:00 PM,15.091,,,,,,
314,04/21/21 04:40:00 PM,15.282,,,,,,
315,04/21/21 04:50:00 PM,15.282,,,,,,
316,04/21/21 05:00:00 PM,15.282,,,,,,
317,04/21/21 05:10:00 PM,15.187,,,,,,
318,04/21/21 05:20:00 PM,15.378,,,,,,
319,04/21/21 05:30:00 PM,15.378,,,,,,
320,04/21/21 05:40:00 PM,15.282,,,,,,
321,04/21/21 05:50:00 PM,15.282,,,,,,
322,04/21/21 06:00:00 PM,15.378,,,,,,
323,04/21/21 06:10:00 PM,15.187,,,,,,
324,04/21/21 06:20:00 PM,15.187,,,,,,
325,04/21/21 06:30:00 PM,15.187,,,,,,
326,04/21/21 06:40:00 PM,15.187,,,,,,
327,04/21/21 06:50:00 PM,15.187,,,,,,
328,04/21/21 07:00:00 PM,15.187,,,,,,
329,04/21/21 07:10:00 PM,15.187,,,,,,
330,04/21/21 07:20:00 PM,15.187,,,,,,
331,04/21/21 07:30:00 PM,15.187,,,,,,
332,04/21/21 07:40:00 PM,15.187,,,,,,
333,04/21/21 07:50:00 PM,15.187,,,,,,
334,04/21/21 08:00:00 PM,15.187,,,,,,
335,04/21/21 08:10:00 PM,15.091,,,,,,
336,04/21/21 08:20:00 PM,15.187,,,,,,
337,04/21/21 08:30:00 PM,15.091,,,,,,
338,04/21/21 08:40:00 PM,15.091,,,,,,
339,04/21/21 08:50:00 PM,15.091,,,,,,
340,04/21/21 09:00:00 PM,14.996,,,,,,
341,04/21/21 09:10:00 PM,14.996,,,,,,
342,04/21/21 09:20:00 PM,14.996,,,,,,
343,04/21/21 09:30:00 PM,14.996,,,,,,
344,04/21/21 09:40:00 PM,14.996,,,,,,
345,04/21/21 09:50:00 PM,14.996,,,,,,
346,04/21/21 10:00:00 PM,14.996,,,,,,
347,04/21/21 10:10:00 PM,15.091,,,,,,
348,04/21/21 10:20:00 PM,14.996,,,,,,
349,04/21/21 10:30:00 PM,14.996,,,,,,
350,04/21/21 10:40:00 PM,14.996,,,,,,
351,04/21/21 10:50:00 PM,14.996,,,,,,
352,04/21/21 11:00:00 PM,14.996,,,,,,
353,04/21/21 11:10:00 PM,14.996,,,,,,
354,04/21/21 11:20:00 PM,14.996,,,,,,
355,04/21/21 11:30:00 PM,14.996,,,,,,
356,04/21/21 11:40:00 PM,14.996,,,,,,
357,04/21/21 11:50:00 PM,14.996,,,,,,
358,04/22/21 12:00:00 AM,14.996,,,,,,
359,04/22/21 12:10:00 AM,14.996,,,,,,
360,04/22/21 12:20:00 AM,14.900,,,,,,
361,04/22/21 12:30:00 AM,14.900,,,,,,
362,04/22/21 12:40:00 AM,14.900,,,,,,
363,04/22/21 12:50:00 AM,14.900,,,,,,
364,04/22/21 01:00:00 AM,14.900,,,,,,
365,04/22/21 01:10:00 AM,14.900,,,,,,
366,04/22/21 01:20:00 AM,14.900,,,,,,
367,04/22/21 01:30:00 AM,14.900,,,,,,
368,04/22/21 01:40:00 AM,14.804,,,,,,
369,04/22/21 01:50:00 AM,14.804,,,,,,
370,04/22/21 02:00:00 AM,14.804,,,,,,
371,04/22/21 02:10:00 AM,14.804,,,,,,
372,04/22/21 02:20:00 AM,14.709,,,,,,
373,04/22/21 02:30:00 AM,14.709,,,,,,
374,04/22/21 02:40:00 AM,14.709,,,,,,
375,04/22/21 02:50:00 AM,14.613,,,,,,
376,04/22/21 03:00:00 AM,14.613,,,,,,
377,04/22/21 03:10:00 AM,14.613,,,,,,
378,04/22/21 03:20:00 AM,14.613,,,,,,
379,04/22/21 03:30:00 AM,14.613,,,,,,
380,04/22/21 03:40:00 AM,14.613,,,,,,
381,04/22/21 03:50:00 AM,14.613,,,,,,
382,04/22/21 04:00:00 AM,14.517,,,,,,
383,04/22/21 04:10:00 AM,14.517,,,,,,
384,04/22/21 04:20:00 AM,14.517,,,,,,
385,04/22/21 04:30:00 AM,14.517,,,,,,
386,04/22/21 04:40:00 AM,14.421,,,,,,
387,04/22/21 04:50:00 AM,14.421,,,,,,
388,04/22/21 05:00:00 AM,14.421,,,,,,
389,04/22/21 05:10:00 AM,14.421,,,,,,
390,04/22/21 05:20:00 AM,14.421,,,,,,
391,04/22/21 05:30:00 AM,14.421,,,,,,
392,04/22/21 05:40:00 AM,14.421,,,,,,
393,04/22/21 05:50:00 AM,14.421,,,,,,
394,04/22/21 06:00:00 AM,14.421,,,,,,
395,04/22/21 06:10:00 AM,14.325,,,,,,
396,04/22/21 06:20:00 AM,14.421,,,,,,
397,04/22/21 06:30:00 AM,14.325,,,,,,
398,04/22/21 06:40:00 AM,14.421,,,,,,
399,04/22/21 06:50:00 AM,14.325,,,,,,
400,04/22/21 07:00:00 AM,14.325,,,,,,
401,04/22/21 07:10:00 AM,14.325,,,,,,
402,04/22/21 07:20:00 AM,14.325,,,,,,
403,04/22/21 07:30:00 AM,14.325,,,,,,
404,04/22/21 07:40:00 AM,14.325,,,,,,
405,04/22/21 07:50:00 AM,14.421,,,,,,
406,04/22/21 08:00:00 AM,14.421,,,,,,
407,04/22/21 08:10:00 AM,14.421,,,,,,
408,04/22/21 08:20:00 AM,14.421,,,,,,
409,04/22/21 08:30:00 AM,14.421,,,,,,
410,04/22/21 08:40:00 AM,14.421,,,,,,
411,04/22/21 08:50:00 AM,14.421,,,,,,
412,04/22/21 09:00:00 AM,14.517,,,,,,
413,04/22/21 09:10:00 AM,14.421,,,,,,
414,04/22/21 09:20:00 AM,14.517,,,,,,
415,04/22/21 09:30:00 AM,14.517,,,,,,
416,04/22/21 09:40:00 AM,14.613,,,,,,
417,04/22/21 09:50:00 AM,14.613,,,,,,
418,04/22/21 10:00:00 AM,14.709,,,,,,
419,04/22/21 10:10:00 AM,14.613,,,,,,
420,04/22/21 10:20:00 AM,14.709,,,,,,
421,04/22/21 10:30:00 AM,14.804,,,,,,
422,04/22/21 10:40:00 AM,14.709,,,,,,
423,04/22/21 10:50:00 AM,14.709,,,,,,
424,04/22/21 11:00:00 AM,14.804,,,,,,
425,04/22/21 11:10:00 AM,14.709,,,,,,
426,04/22/21 11:20:00 AM,14.613,,,,,,
427,04/22/21 11:30:00 AM,14.900,,,,,,
428,04/22/21 11:40:00 AM,14.900,,,,,,
429,04/22/21 11:50:00 AM,14.804,,,,,,
430,04/22/21 12:00:00 PM,14.900,,,,,,
431,04/22/21 12:10:00 PM,14.709,,,,,,
432,04/22/21 12:20:00 PM,14.900,,,,,,
433,04/22/21 12:30:00 PM,14.804,,,,,,
434,04/22/21 12:40:00 PM,14.613,,,,,,
435,04/22/21 12:50:00 PM,14.709,,,,,,
436,04/22/21 01:00:00 PM,14.709,,,,,,
437,04/22/21 01:10:00 PM,14.709,,,,,,
438,04/22/21 01:20:00 PM,14.613,,,,,,
439,04/22/21 01:30:00 PM,14.804,,,,,,
440,04/22/21 01:40:00 PM,14.709,,,,,,
441,04/22/21 01:50:00 PM,14.613,,,,,,
442,04/22/21 02:00:00 PM,14.804,,,,,,
443,04/22/21 02:10:00 PM,14.613,,,,,,
444,04/22/21 02:20:00 PM,14.804,,,,,,
445,04/22/21 02:30:00 PM,14.709,,,,,,
446,04/22/21 02:40:00 PM,14.709,,,,,,
447,04/22/21 02:50:00 PM,14.900,,,,,,
448,04/22/21 03:00:00 PM,14.900,,,,,,
449,04/22/21 03:10:00 PM,14.613,,,,,,
450,04/22/21 03:20:00 PM,14.804,,,,,,
451,04/22/21 03:30:00 PM,14.709,,,,,,
452,04/22/21 03:40:00 PM,14.804,,,,,,
453,04/22/21 03:50:00 PM,14.709,,,,,,
454,04/22/21 04:00:00 PM,14.709,,,,,,
455,04/22/21 04:10:00 PM,14.804,,,,,,
456,04/22/21 04:20:00 PM,14.900,,,,,,
457,04/22/21 04:30:00 PM,14.804,,,,,,
458,04/22/21 04:40:00 PM,14.804,,,,,,
459,04/22/21 04:50:00 PM,14.804,,,,,,
460,04/22/21 05:00:00 PM,14.804,,,,,,
461,04/22/21 05:10:00 PM,14.804,,,,,,
462,04/22/21 05:20:00 PM,14.709,,,,,,
463,04/22/21 05:30:00 PM,14.709,,,,,,
464,04/22/21 05:40:00 PM,14.804,,,,,,
465,04/22/21 05:50:00 PM,14.709,,,,,,
466,04/22/21 06:00:00 PM,14.709,,,,,,
467,04/22/21 06:10:00 PM,14.613,,,,,,
468,04/22/21 06:20:00 PM,14.613,,,,,,
469,04/22/21 06:30:00 PM,14.613,,,,,,
470,04/22/21 06:40:00 PM,14.613,,,,,,
471,04/22/21 06:50:00 PM,14.517,,,,,,
472,04/22/21 07:00:00 PM,14.517,,,,,,
473,04/22/21 07:10:00 PM,14.517,,,,,,
474,04/22/21 07:20:00 PM,14.421,,,,,,
475,04/22/21 07:30:00 PM,14.421,,,,,,
476,04/22/21 07:40:00 PM,14.421,,,,,,
477,04/22/21 07:50:00 PM,14.325,,,,,,
478,04/22/21 08:00:00 PM,14.325,,,,,,
479,04/22/21 08:10:00 PM,14.421,,,,,,
480,04/22/21 08:20:00 PM,14.421,,,,,,
481,04/22/21 08:30:00 PM,14.421,,,,,,
482,04/22/21 08:40:00 PM,14.421,,,,,,
483,04/22/21 08:50:00 PM,14.421,,,,,,
484,04/22/21 09:00:00 PM,14.421,,,,,,
485,04/22/21 09:10:00 PM,14.325,,,,,,
486,04/22/21 09:20:00 PM,14.325,,,,,,
487,04/22/21 09:30:00 PM,14.325,,,,,,
488,04/22/21 09:40:00 PM,14.325,,,,,,
489,04/22/21 09:50:00 PM,14.325,,,,,,
490,04/22/21 10:00:00 PM,14.325,,,,,,
491,04/22/21 10:10:00 PM,14.325,,,,,,
492,04/22/21 10:20:00 PM,14.325,,,,,,
493,04/22/21 10:30:00 PM,14.325,,,,,,
494,04/22/21 10:40:00 PM,14.325,,,,,,
495,04/22/21 10:50:00 PM,14.230,,,,,,
496,04/22/21 11:00:00 PM,14.230,,,,,,
497,04/22/21 11:10:00 PM,14.230,,,,,,
498,04/22/21 11:20:00 PM,14.230,,,,,,
499,04/22/21 11:30:00 PM,14.230,,,,,,
500,04/22/21 11:40:00 PM,14.230,,,,,,
501,04/22/21 11:50:00 PM,14.230,,,,,,
502,04/23/21 12:00:00 AM,14.230,,,,,,
503,04/23/21 12:10:00 AM,14.230,,,,,,
504,04/23/21 12:20:00 AM,14.230,,,,,,
505,04/23/21 12:30:00 AM,14.230,,,,,,
506,04/23/21 12:40:00 AM,14.134,,,,,,
507,04/23/21 12:50:00 AM,14.134,,,,,,
508,04/23/21 01:00:00 AM,14.134,,,,,,
509,04/23/21 01:10:00 AM,14.134,,,,,,
510,04/23/21 01:20:00 AM,14.134,,,,,,
511,04/23/21 01:30:00 AM,14.134,,,,,,
512,04/23/21 01:40:00 AM,14.134,,,,,,
513,04/23/21 01:50:00 AM,14.134,,,,,,
514,04/23/21 02:00:00 AM,14.134,,,,,,
515,04/23/21 02:10:00 AM,14.134,,,,,,
