DateTime,Status,Valve,Measurement time,correctvalve_a,logtime_a,wavelength,absorbance,Depth
2020-04-24T18:19:59Z,Ok,10,20/4/24 14:20,10,1587752308,200nm,17.8591,air
2020-04-24T18:59:59Z,Ok,12,20/4/24 15:1,12,1587754707,200nm,24.1475,water_r
2020-04-24T19:09:59Z,Ok,10,20/4/24 15:10,10,1587755308,200nm,19.4294,air
2020-04-24T19:49:59Z,Ok,12,20/4/24 15:51,12,1587757708,200nm,20.3962,water_r
2020-04-24T20:29:59Z,Ok,12,20/4/24 16:31,12,1587760108,200nm,20.0914,water_r
2020-04-24T20:49:59Z,Ok,12,20/4/24 16:51,12,1587761308,200nm,19.8092,water_r
2020-04-24T20:49:59Z,Ok,9,20/4/24 17:0,12,1587761308,200nm,19.8092,water_r
2020-04-24T21:09:59Z,Ok,12,20/4/24 17:11,12,1587762508,200nm,37.7171,water_r
2020-04-24T21:19:59Z,Ok,10,20/4/24 17:20,10,1587763108,200nm,17.2412,air
2020-04-24T21:59:59Z,Ok,12,20/4/24 18:1,12,1587765508,200nm,20.0128,water_r
2020-04-24T22:39:59Z,Ok,12,20/4/24 18:41,12,1587767908,200nm,19.6631,water_r
2020-04-24T22:59:59Z,Ok,12,20/4/24 19:1,12,1587769108,200nm,19.4,water_r
2020-04-24T22:59:59Z,Ok,9,20/4/24 19:10,12,1587769108,200nm,19.4,water_r
2020-04-24T23:19:59Z,Ok,12,20/4/24 19:21,12,1587770308,200nm,30.5834,water_r
2020-04-24T23:29:59Z,Ok,10,20/4/24 19:30,10,1587770908,200nm,17.4581,air
2020-04-25T00:09:59Z,Ok,12,20/4/24 20:11,12,1587773308,200nm,20.0867,water_r
2020-04-25T00:49:59Z,Ok,12,20/4/24 20:51,12,1587775708,200nm,19.4167,water_r
2020-04-25T01:09:59Z,Ok,12,20/4/24 21:11,12,1587776908,200nm,19.4515,water_r
2020-04-25T01:09:59Z,Ok,9,20/4/24 21:20,12,1587776908,200nm,19.4515,water_r
2020-04-25T01:29:59Z,Ok,12,20/4/24 21:31,12,1587778108,200nm,30.7801,water_r
2020-04-25T01:39:59Z,Ok,10,20/4/24 21:40,10,1587778708,200nm,16.6412,air
2020-04-25T02:19:59Z,Ok,12,20/4/24 22:21,12,1587781108,200nm,20.2213,water_r
2020-04-25T02:59:59Z,Ok,12,20/4/24 23:1,12,1587783508,200nm,19.7611,water_r
2020-04-25T03:19:59Z,Ok,12,20/4/24 23:21,12,1587784708,200nm,19.6931,water_r
2020-04-25T03:19:59Z,Ok,9,20/4/24 23:30,12,1587784708,200nm,19.6931,water_r
2020-04-25T03:39:59Z,Ok,12,20/4/24 23:41,12,1587785908,200nm,30.0074,water_r
2020-04-25T03:49:59Z,Ok,10,20/4/24 23:50,10,1587786508,200nm,16.6252,air
2020-04-25T14:30:00Z,Ok,10,20/4/25 10:30,10,1587824908,200nm,36.6476,air
2020-04-25T15:10:00Z,Ok,12,20/4/25 11:11,12,1587827308,200nm,20.9399,water_r
2020-04-25T15:50:00Z,Ok,12,20/4/25 11:51,12,1587829708,200nm,20.2674,water_r
2020-04-25T16:10:00Z,Ok,12,20/4/25 12:11,12,1587830908,200nm,20.4481,water_r
2020-04-25T16:10:00Z,Ok,9,20/4/25 12:20,12,1587830908,200nm,20.4481,water_r
2020-04-25T16:30:00Z,Ok,12,20/4/25 12:31,12,1587832108,200nm,30.2988,water_r
2020-04-25T16:40:00Z,Ok,10,20/4/25 12:40,10,1587832708,200nm,17.2148,air
2020-04-25T17:20:00Z,Ok,12,20/4/25 13:21,12,1587835108,200nm,22.69,water_r
2020-04-25T18:00:00Z,Ok,12,20/4/25 14:1,12,1587837508,200nm,22.258,water_r
2020-04-25T18:20:00Z,Ok,12,20/4/25 14:21,12,1587838708,200nm,22.5994,water_r
2020-04-25T18:40:00Z,Ok,12,20/4/25 14:41,12,1587839908,200nm,33.0434,water_r
2020-04-25T18:50:00Z,Ok,10,20/4/25 14:50,10,1587840508,200nm,18.9061,air
2020-04-25T19:30:00Z,Ok,12,20/4/25 15:31,12,1587842908,200nm,24.7329,water_r
2020-04-25T20:10:00Z,Ok,12,20/4/25 16:11,12,1587845308,200nm,23.9609,water_r
2020-04-25T20:30:00Z,Ok,12,20/4/25 16:31,12,1587846508,200nm,24.5159,water_r
2020-04-25T20:30:00Z,Ok,9,20/4/25 16:40,12,1587846508,200nm,21.4828,water_r
2020-04-25T20:50:00Z,Ok,12,20/4/25 16:51,12,1587847708,200nm,34.2857,water_r
2020-04-25T21:00:00Z,Ok,10,20/4/25 17:0,10,1587848308,200nm,21.7076,air
2020-04-25T21:40:00Z,Ok,12,20/4/25 17:41,12,1587850708,200nm,28.0957,water_r
2020-04-25T22:20:00Z,Ok,12,20/4/25 18:21,12,1587853108,200nm,25.2861,water_r
2020-04-25T22:40:00Z,Ok,12,20/4/25 18:41,12,1587854308,200nm,26.0763,water_r
2020-04-25T22:40:00Z,Ok,9,20/4/25 18:50,12,1587854308,200nm,21.8845,water_r
2020-04-25T23:00:00Z,Ok,12,20/4/25 19:1,12,1587855508,200nm,35.1274,water_r
2020-04-25T23:10:00Z,Ok,10,20/4/25 19:10,10,1587856108,200nm,21.8613,air
2020-04-25T23:50:00Z,Ok,12,20/4/25 19:51,12,1587858508,200nm,27.0797,water_r
2020-04-26T00:30:00Z,Ok,12,20/4/25 20:31,12,1587860908,200nm,24.9857,water_r
2020-04-26T00:50:00Z,Ok,12,20/4/25 20:51,12,1587862108,200nm,24.7708,water_r
2020-04-26T00:50:00Z,Ok,9,20/4/25 21:0,12,1587862108,200nm,24.7708,water_r
2020-04-26T01:10:00Z,Ok,12,20/4/25 21:11,12,1587863308,200nm,35.1852,water_r
2020-04-26T01:20:00Z,Ok,10,20/4/25 21:20,10,1587863908,200nm,21.6059,air
2020-04-26T02:00:00Z,Ok,12,20/4/25 22:1,12,1587866308,200nm,27.2717,water_r
2020-04-26T02:40:00Z,Ok,12,20/4/25 22:41,12,1587868708,200nm,25.9637,water_r
2020-04-26T03:00:00Z,Ok,12,20/4/25 23:1,12,1587869908,200nm,25.5255,water_r
2020-04-26T03:00:00Z,Ok,9,20/4/25 23:10,12,1587869908,200nm,25.5255,water_r
2020-04-26T03:20:00Z,Ok,12,20/4/25 23:21,12,1587871108,200nm,35.764,water_r
2020-04-26T03:30:00Z,Ok,10,20/4/25 23:30,10,1587871708,200nm,21.6046,air
2020-04-27T04:09:59Z,Ok,10,20/4/27 0:10,10,1587960508,200nm,38.5971,air
2020-04-27T04:49:59Z,Ok,12,20/4/27 0:51,12,1587962907,200nm,26.5219,water_r
2020-04-27T05:29:59Z,Ok,12,20/4/27 1:31,12,1587965307,200nm,23.8583,water_r
2020-04-27T05:49:59Z,Ok,12,20/4/27 1:51,12,1587966507,200nm,23.2916,water_r
2020-04-27T06:09:59Z,Ok,12,20/4/27 2:11,12,1587967707,200nm,36.6615,water_r
2020-04-27T06:19:59Z,Ok,10,20/4/27 2:20,10,1587968307,200nm,18.0477,air
2020-04-27T06:59:59Z,Ok,12,20/4/27 3:1,12,1587970707,200nm,23.3833,water_r
2020-04-27T07:39:59Z,Ok,12,20/4/27 3:41,12,1587973107,200nm,22.2167,water_r
2020-04-27T07:59:59Z,Ok,12,20/4/27 4:1,12,1587974307,200nm,21.9627,water_r
2020-04-27T07:59:59Z,Ok,9,20/4/27 4:10,12,1587974307,200nm,21.9627,water_r
2020-04-27T08:19:59Z,Ok,12,20/4/27 4:21,12,1587975507,200nm,33.4685,water_r
2020-04-27T08:29:59Z,Ok,10,20/4/27 4:30,10,1587976107,200nm,16.3933,air
2020-04-27T09:09:59Z,Ok,12,20/4/27 5:11,12,1587978507,200nm,23.0619,water_r
2020-04-27T09:49:59Z,Ok,12,20/4/27 5:51,12,1587980907,200nm,21.4288,water_r
2020-04-27T10:09:59Z,Ok,12,20/4/27 6:11,12,1587982107,200nm,21.192,water_r
2020-04-27T10:09:59Z,Ok,9,20/4/27 6:20,12,1587982107,200nm,15.6813,water_r
2020-04-27T10:29:59Z,Ok,12,20/4/27 6:31,12,1587983307,200nm,34.5708,water_r
2020-04-27T10:39:59Z,Ok,10,20/4/27 6:40,10,1587983907,200nm,15.2909,air
2020-04-27T11:19:59Z,Ok,12,20/4/27 7:21,12,1587986307,200nm,22.1721,water_r
2020-04-27T11:59:59Z,Ok,12,20/4/27 8:1,12,1587988707,200nm,20.5128,water_r
2020-04-27T12:19:59Z,Ok,12,20/4/27 8:21,12,1587989907,200nm,20.4981,water_r
2020-04-27T12:39:59Z,Ok,12,20/4/27 8:41,12,1587991107,200nm,30.4833,water_r
2020-04-27T12:49:59Z,Ok,10,20/4/27 8:50,10,1587991707,200nm,14.4579,air
2020-04-27T13:29:59Z,Ok,12,20/4/27 9:31,12,1587994107,200nm,20.9377,water_r
2020-04-27T14:09:59Z,Ok,12,20/4/27 10:11,12,1587996507,200nm,20.2186,water_r
2020-04-27T14:29:59Z,Ok,12,20/4/27 10:31,12,1587997707,200nm,20.0079,water_r
2020-04-27T14:29:59Z,Ok,9,20/4/27 10:40,12,1587997707,200nm,20.0079,water_r
2020-04-27T14:49:59Z,Ok,12,20/4/27 10:51,12,1587998907,200nm,31.7875,water_r
2020-04-27T14:59:59Z,Ok,10,20/4/27 11:0,10,1587999507,200nm,14.131,air
2020-04-27T15:39:59Z,Ok,12,20/4/27 11:41,12,1588001907,200nm,21.215,water_r
2020-04-27T16:19:59Z,Ok,12,20/4/27 12:21,12,1588004307,200nm,19.5648,water_r
2020-04-27T16:39:59Z,Ok,12,20/4/27 12:41,12,1588005507,200nm,19.5859,water_r
2020-04-27T16:39:59Z,Ok,9,20/4/27 12:50,12,1588005507,200nm,19.5859,water_r
2020-04-27T16:59:59Z,Ok,12,20/4/27 13:1,12,1588006708,200nm,34.8863,water_r
2020-04-27T17:09:59Z,Ok,10,20/4/27 13:10,10,1588007308,200nm,13.5901,air
2020-04-27T17:49:59Z,Ok,12,20/4/27 13:51,12,1588009708,200nm,20.715,water_r
2020-04-27T18:29:59Z,Ok,12,20/4/27 14:31,12,1588012108,200nm,19.3966,water_r
2020-04-27T18:49:59Z,Ok,12,20/4/27 14:51,12,1588013308,200nm,19.2601,water_r
2020-04-27T18:49:59Z,Ok,9,20/4/27 15:0,12,1588013308,200nm,19.2601,water_r
2020-04-27T19:09:59Z,Ok,12,20/4/27 15:11,12,1588014508,200nm,30.546,water_r
2020-04-27T19:29:59Z,Ok,10,20/4/27 15:30,10,1588015708,200nm,13.2826,air
2020-04-27T20:09:59Z,Ok,12,20/4/27 16:11,12,1588018108,200nm,19.5057,water_r
2020-04-27T20:49:59Z,Ok,12,20/4/27 16:51,12,1588020508,200nm,19.0623,water_r
2020-04-27T21:29:59Z,Ok,10,20/4/27 17:30,10,1588022908,200nm,13.3288,air
2020-04-27T22:09:59Z,Ok,12,20/4/27 18:11,12,1588025308,200nm,18.839,water_r
2020-04-27T22:49:59Z,Ok,12,20/4/27 18:51,12,1588027708,200nm,18.7466,water_r
2020-04-27T23:09:59Z,Ok,12,20/4/27 19:11,12,1588028908,200nm,18.8599,water_r
2020-04-27T23:09:59Z,Ok,9,20/4/27 19:20,12,1588028908,200nm,18.8599,water_r
2020-04-27T23:29:59Z,Ok,12,20/4/27 19:31,12,1588030108,200nm,31.1818,water_r
2020-04-27T23:39:59Z,Ok,10,20/4/27 19:40,10,1588030708,200nm,12.7257,air
2020-04-28T00:19:59Z,Ok,12,20/4/27 20:21,12,1588033108,200nm,19.027,water_r
2020-04-28T00:59:59Z,Ok,12,20/4/27 21:1,12,1588035508,200nm,18.7793,water_r
2020-04-28T01:19:59Z,Ok,12,20/4/27 21:21,12,1588036708,200nm,18.4789,water_r
2020-04-28T01:19:59Z,Ok,9,20/4/27 21:30,12,1588036708,200nm,18.4789,water_r
2020-04-28T01:39:59Z,Ok,12,20/4/27 21:41,12,1588037908,200nm,32.6767,water_r
2020-04-28T01:49:59Z,Ok,10,20/4/27 21:50,10,1588038508,200nm,12.4795,air
2020-04-28T02:29:59Z,Ok,12,20/4/27 22:31,12,1588040908,200nm,21.5734,water_r
2020-04-28T03:09:59Z,Ok,12,20/4/27 23:11,12,1588043308,200nm,18.5175,water_r
2020-04-28T03:29:59Z,Ok,12,20/4/27 23:31,12,1588044508,200nm,18.6512,water_r
2020-04-28T03:29:59Z,Ok,9,20/4/27 23:40,12,1588044508,200nm,18.6512,water_r
2020-04-28T03:49:59Z,Ok,12,20/4/27 23:51,12,1588045708,200nm,34.2249,water_r
2020-04-29T04:09:59Z,Ok,10,20/4/29 0:10,10,1588133308,200nm,15.5673,air
2020-04-29T04:49:59Z,Ok,12,20/4/29 0:51,12,1588135707,200nm,19.4063,water_r
2020-04-29T05:29:59Z,Ok,12,20/4/29 1:31,12,1588138107,200nm,18.7183,water_r
2020-04-29T05:49:59Z,Ok,12,20/4/29 1:51,12,1588139307,200nm,18.7894,water_r
2020-04-29T05:49:59Z,Ok,9,20/4/29 2:0,12,1588139307,200nm,13.3084,water_r
2020-04-29T06:09:59Z,Ok,12,20/4/29 2:11,12,1588140507,200nm,29.1063,water_r
2020-04-29T06:19:59Z,Ok,10,20/4/29 2:20,10,1588141107,200nm,13.673,air
2020-04-29T06:59:59Z,Ok,12,20/4/29 3:1,12,1588143507,200nm,19.3223,water_r
2020-04-29T07:39:59Z,Ok,12,20/4/29 3:41,12,1588145907,200nm,18.4955,water_r
2020-04-29T07:59:59Z,Ok,12,20/4/29 4:1,12,1588147108,200nm,18.199,water_r
2020-04-29T08:19:59Z,Ok,12,20/4/29 4:21,12,1588148308,200nm,27.8551,water_r
2020-04-29T08:29:59Z,Ok,10,20/4/29 4:30,10,1588148908,200nm,13.0565,air
2020-04-29T09:09:59Z,Ok,12,20/4/29 5:11,12,1588151308,200nm,18.6802,water_r
2020-04-29T09:49:59Z,Ok,12,20/4/29 5:51,12,1588153708,200nm,18.0244,water_r
2020-04-29T10:09:59Z,Ok,12,20/4/29 6:11,12,1588154908,200nm,17.9005,water_r
2020-04-29T10:09:59Z,Ok,9,20/4/29 6:20,12,1588154908,200nm,17.9005,water_r
2020-04-29T10:29:59Z,Ok,12,20/4/29 6:31,12,1588156108,200nm,28.0754,water_r
2020-04-29T10:39:59Z,Ok,10,20/4/29 6:40,10,1588156708,200nm,12.307,air
2020-04-29T11:19:59Z,Ok,12,20/4/29 7:21,12,1588159108,200nm,18.6344,water_r
2020-04-29T11:59:59Z,Ok,12,20/4/29 8:1,12,1588161508,200nm,17.7856,water_r
2020-04-29T12:19:59Z,Ok,12,20/4/29 8:21,12,1588162708,200nm,17.6397,water_r
2020-04-29T12:19:59Z,Ok,9,20/4/29 8:30,12,1588162708,200nm,17.6397,water_r
2020-04-29T12:39:59Z,Ok,12,20/4/29 8:41,12,1588163908,200nm,28.5986,water_r
2020-04-29T12:49:59Z,Ok,10,20/4/29 8:50,10,1588164508,200nm,12.1148,air
2020-04-29T13:29:59Z,Ok,12,20/4/29 9:31,12,1588166908,200nm,18.5444,water_r
2020-04-29T14:09:59Z,Ok,12,20/4/29 10:11,12,1588169308,200nm,17.5557,water_r
2020-04-29T14:29:59Z,Ok,12,20/4/29 10:31,12,1588170508,200nm,17.5257,water_r
2020-04-29T14:29:59Z,Ok,9,20/4/29 10:40,12,1588170508,200nm,17.5257,water_r
2020-04-29T14:49:59Z,Ok,12,20/4/29 10:51,12,1588171708,200nm,29.1502,water_r
2020-04-29T14:59:59Z,Ok,10,20/4/29 11:0,10,1588172308,200nm,11.968,air
2020-04-29T15:39:59Z,Ok,12,20/4/29 11:41,12,1588174708,200nm,17.8986,water_r
2020-04-29T16:19:59Z,Ok,12,20/4/29 12:21,12,1588177108,200nm,17.5631,water_r
2020-04-29T16:39:59Z,Ok,12,20/4/29 12:41,12,1588178308,200nm,17.4543,water_r
2020-04-29T16:39:59Z,Ok,9,20/4/29 12:50,12,1588178308,200nm,17.4543,water_r
2020-04-29T16:59:59Z,Ok,12,20/4/29 13:1,12,1588179508,200nm,28.4997,water_r
2020-04-29T17:09:59Z,Ok,10,20/4/29 13:10,10,1588180108,200nm,11.7324,air
2020-04-29T17:49:59Z,Ok,12,20/4/29 13:51,12,1588182508,200nm,19.014,water_r
2020-04-29T18:29:59Z,Ok,12,20/4/29 14:31,12,1588184908,200nm,17.5765,water_r
2020-04-29T18:49:59Z,Ok,12,20/4/29 14:51,12,1588186108,200nm,17.6498,water_r
2020-04-29T18:49:59Z,Ok,9,20/4/29 15:0,12,1588186108,200nm,11.9927,water_r
2020-04-29T19:09:59Z,Ok,12,20/4/29 15:11,12,1588187308,200nm,26.2586,water_r
2020-04-29T19:19:59Z,Ok,10,20/4/29 15:20,10,1588187908,200nm,11.6847,air
2020-04-29T19:59:59Z,Ok,12,20/4/29 16:1,12,1588190308,200nm,18.0003,water_r
2020-04-29T20:39:59Z,Ok,12,20/4/29 16:41,12,1588192708,200nm,17.4261,water_r
2020-04-29T20:59:59Z,Ok,12,20/4/29 17:1,12,1588193908,200nm,17.3083,water_r
2020-04-29T20:59:59Z,Ok,9,20/4/29 17:10,12,1588193908,200nm,17.3083,water_r
2020-04-29T21:19:59Z,Ok,12,20/4/29 17:21,12,1588195108,200nm,29.3028,water_r
2020-04-29T21:29:59Z,Ok,10,20/4/29 17:30,10,1588195708,200nm,11.4562,air
2020-04-29T22:09:59Z,Ok,12,20/4/29 18:11,12,1588198108,200nm,18.0119,water_r
2020-04-29T22:49:59Z,Ok,12,20/4/29 18:51,12,1588200508,200nm,17.2719,water_r
2020-04-29T23:09:59Z,Ok,12,20/4/29 19:11,12,1588201708,200nm,17.1965,water_r
2020-04-29T23:09:59Z,Ok,9,20/4/29 19:20,12,1588201708,200nm,17.1965,water_r
2020-04-29T23:29:59Z,Ok,12,20/4/29 19:31,12,1588202908,200nm,29.4898,water_r
2020-04-29T23:39:59Z,Ok,10,20/4/29 19:40,10,1588203508,200nm,11.949,air
2020-04-30T00:19:59Z,Ok,12,20/4/29 20:21,12,1588205909,200nm,18.042,water_r
2020-04-30T00:59:59Z,Ok,12,20/4/29 21:1,12,1588208309,200nm,17.1658,water_r
2020-04-30T01:19:59Z,Ok,12,20/4/29 21:21,12,1588209509,200nm,17.0693,water_r
2020-04-30T01:19:59Z,Ok,9,20/4/29 21:30,12,1588209509,200nm,17.0693,water_r
2020-04-30T01:39:59Z,Ok,12,20/4/29 21:41,12,1588210709,200nm,29.7835,water_r
2020-04-30T01:49:59Z,Ok,10,20/4/29 21:50,10,1588211309,200nm,11.6717,air
2020-04-30T02:29:59Z,Ok,12,20/4/29 22:31,12,1588213709,200nm,17.7921,water_r
2020-04-30T03:09:59Z,Ok,12,20/4/29 23:11,12,1588216109,200nm,17.1408,water_r
2020-04-30T03:29:59Z,Ok,12,20/4/29 23:31,12,1588217309,200nm,17.0084,water_r
2020-04-30T03:29:59Z,Ok,9,20/4/29 23:40,12,1588217309,200nm,17.0084,water_r
2020-04-30T03:49:59Z,Ok,12,20/4/29 23:51,12,1588218509,200nm,29.0876,water_r
2020-05-01T04:09:59Z,Ok,10,20/5/1 0:10,10,1588306108,200nm,14.8516,air
2020-05-01T04:49:59Z,Ok,12,20/5/1 0:51,12,1588308508,200nm,19.5131,water_r
2020-05-01T05:29:59Z,Ok,12,20/5/1 1:31,12,1588310908,200nm,19.8831,water_r
2020-05-01T05:49:59Z,Ok,12,20/5/1 1:51,12,1588312108,200nm,19.3523,water_r
2020-05-01T06:09:59Z,Ok,12,20/5/1 2:11,12,1588313308,200nm,33.5253,water_r
2020-05-01T06:19:59Z,Ok,10,20/5/1 2:20,10,1588313908,200nm,15.3408,air
2020-05-01T06:59:59Z,Ok,12,20/5/1 3:1,12,1588316308,200nm,22.2788,water_r
2020-05-01T07:39:59Z,Ok,12,20/5/1 3:41,12,1588318708,200nm,20.6162,water_r
2020-05-01T07:59:59Z,Ok,12,20/5/1 4:1,12,1588319908,200nm,20.056,water_r
2020-05-01T07:59:59Z,Ok,9,20/5/1 4:10,12,1588319908,200nm,20.056,water_r
2020-05-01T08:19:59Z,Ok,12,20/5/1 4:21,12,1588321108,200nm,30.8284,water_r
2020-05-01T08:29:59Z,Ok,10,20/5/1 4:30,10,1588321708,200nm,15.7935,air
2020-05-01T09:09:59Z,Ok,12,20/5/1 5:11,12,1588324108,200nm,19.7772,water_r
2020-05-01T09:49:59Z,Ok,12,20/5/1 5:51,12,1588326508,200nm,18.2396,water_r
2020-05-01T10:09:59Z,Ok,12,20/5/1 6:11,12,1588327708,200nm,17.9842,water_r
2020-05-01T10:29:59Z,Ok,12,20/5/1 6:31,12,1588328908,200nm,26.5479,water_r
2020-05-01T10:39:59Z,Ok,10,20/5/1 6:40,10,1588329508,200nm,12.3156,air
2020-05-01T11:19:59Z,Ok,12,20/5/1 7:21,12,1588331908,200nm,18.4609,water_r
2020-05-01T11:59:59Z,Ok,12,20/5/1 8:1,12,1588334308,200nm,17.8104,water_r
2020-05-01T12:19:59Z,Ok,12,20/5/1 8:21,12,1588335508,200nm,17.5463,water_r
2020-05-01T12:19:59Z,Ok,9,20/5/1 8:30,12,1588335508,200nm,17.5463,water_r
2020-05-01T12:39:59Z,Ok,12,20/5/1 8:41,12,1588336708,200nm,28.0881,water_r
2020-05-01T12:49:59Z,Ok,10,20/5/1 8:50,10,1588337308,200nm,11.6915,air
2020-05-01T13:29:59Z,Ok,12,20/5/1 9:31,12,1588339708,200nm,17.8601,water_r
2020-05-01T14:09:59Z,Ok,12,20/5/1 10:11,12,1588342108,200nm,17.5008,water_r
2020-05-01T14:29:59Z,Ok,12,20/5/1 10:31,12,1588343308,200nm,17.2426,water_r
2020-05-01T14:29:59Z,Ok,9,20/5/1 10:40,12,1588343308,200nm,17.2426,water_r
2020-05-01T14:49:59Z,Ok,12,20/5/1 10:51,12,1588344508,200nm,27.2708,water_r
2020-05-01T14:59:59Z,Ok,10,20/5/1 11:0,10,1588345108,200nm,11.571,air
2020-05-01T15:39:59Z,Ok,12,20/5/1 11:41,12,1588347508,200nm,17.9086,water_r
2020-05-01T16:19:59Z,Ok,12,20/5/1 12:21,12,1588349908,200nm,17.2302,water_r
2020-05-01T16:39:59Z,Ok,12,20/5/1 12:41,12,1588351108,200nm,17.0762,water_r
2020-05-01T16:39:59Z,Ok,9,20/5/1 12:50,12,1588351108,200nm,17.0762,water_r
2020-05-01T16:59:59Z,Ok,12,20/5/1 13:1,12,1588352308,200nm,30.8302,water_r
2020-05-01T17:09:59Z,Ok,10,20/5/1 13:10,10,1588352908,200nm,11.2997,air
2020-05-01T17:29:59Z,Ok,10,20/5/1 13:30,10,1588354108,200nm,11.5821,air
2020-05-01T18:09:59Z,Ok,12,20/5/1 14:11,12,1588356508,200nm,17.5623,water_r
2020-05-01T18:49:59Z,Ok,12,20/5/1 14:51,12,1588358908,200nm,17.0039,water_r
2020-05-01T19:09:59Z,Ok,12,20/5/1 15:11,12,1588360108,200nm,17.0134,water_r
2020-05-01T19:09:59Z,Ok,9,20/5/1 15:20,12,1588360108,200nm,17.0134,water_r
2020-05-01T19:29:59Z,Ok,12,20/5/1 15:31,12,1588361308,200nm,27.2171,water_r
2020-05-01T19:39:59Z,Ok,10,20/5/1 15:40,10,1588361908,200nm,11.0725,air
2020-05-01T20:19:59Z,Ok,12,20/5/1 16:21,12,1588364308,200nm,17.2504,water_r
2020-05-01T20:59:59Z,Ok,12,20/5/1 17:1,12,1588366708,200nm,16.9082,water_r
2020-05-01T21:19:59Z,Ok,12,20/5/1 17:21,12,1588367908,200nm,16.8724,water_r
2020-05-01T21:19:59Z,Ok,9,20/5/1 17:30,12,1588367908,200nm,16.8724,water_r
2020-05-01T21:39:59Z,Ok,12,20/5/1 17:41,12,1588369108,200nm,27.2927,water_r
2020-05-01T21:49:59Z,Ok,10,20/5/1 17:50,10,1588369708,200nm,10.9767,air
2020-05-01T22:29:59Z,Ok,12,20/5/1 18:31,12,1588372108,200nm,17.4403,water_r
2020-05-01T23:09:59Z,Ok,12,20/5/1 19:11,12,1588374508,200nm,16.8516,water_r
2020-05-01T23:29:59Z,Ok,12,20/5/1 19:31,12,1588375708,200nm,16.9296,water_r
2020-05-01T23:29:59Z,Ok,9,20/5/1 19:40,12,1588375708,200nm,16.9296,water_r
2020-05-01T23:49:59Z,Ok,12,20/5/1 19:51,12,1588376908,200nm,25.5675,water_r
2020-05-01T23:59:59Z,Ok,10,20/5/1 20:0,10,1588377508,200nm,10.9297,air
2020-05-02T00:39:59Z,Ok,12,20/5/1 20:41,12,1588379908,200nm,17.7962,water_r
2020-05-02T01:19:59Z,Ok,12,20/5/1 21:21,12,1588382308,200nm,17.0566,water_r
2020-05-02T01:39:59Z,Ok,12,20/5/1 21:41,12,1588383508,200nm,16.7783,water_r
2020-05-02T01:39:59Z,Ok,9,20/5/1 21:50,12,1588383508,200nm,16.7783,water_r
2020-05-02T01:59:59Z,Ok,12,20/5/1 22:1,12,1588384708,200nm,28.5202,water_r
2020-05-02T02:09:59Z,Ok,10,20/5/1 22:10,10,1588385308,200nm,10.859,air
2020-05-02T02:49:59Z,Ok,12,20/5/1 22:51,12,1588387708,200nm,17.0483,water_r
2020-05-02T03:29:59Z,Ok,12,20/5/1 23:31,12,1588390108,200nm,16.8355,water_r
2020-05-02T03:49:59Z,Ok,12,20/5/1 23:51,12,1588391308,200nm,16.7064,water_r
2020-05-03T04:09:59Z,Ok,10,20/5/3 0:10,10,1588478908,200nm,74.2135,air
2020-05-03T04:49:59Z,Ok,12,20/5/3 0:51,12,1588481307,200nm,22.0104,water_r
2020-05-03T05:29:59Z,Ok,12,20/5/3 1:31,12,1588483707,200nm,17.0264,water_r
2020-05-03T05:49:59Z,Ok,12,20/5/3 1:51,12,1588484907,200nm,16.8829,water_r
2020-05-03T06:09:59Z,Ok,12,20/5/3 2:11,12,1588486107,200nm,31.006,water_r
2020-05-03T06:19:59Z,Ok,10,20/5/3 2:20,10,1588486707,200nm,11.4108,air
2020-05-03T06:59:59Z,Ok,12,20/5/3 3:1,12,1588489108,200nm,16.9123,water_r
2020-05-03T07:39:59Z,Ok,12,20/5/3 3:41,12,1588491508,200nm,16.7266,water_r
2020-05-03T07:59:59Z,Ok,12,20/5/3 4:1,12,1588492708,200nm,16.6145,water_r
2020-05-03T08:19:59Z,Ok,12,20/5/3 4:21,12,1588493908,200nm,28.7162,water_r
2020-05-03T08:29:59Z,Ok,10,20/5/3 4:30,10,1588494508,200nm,11.3691,air
2020-05-03T09:09:59Z,Ok,12,20/5/3 5:11,12,1588496908,200nm,16.6591,water_r
2020-05-03T09:49:59Z,Ok,12,20/5/3 5:51,12,1588499308,200nm,16.5426,water_r
2020-05-03T10:09:59Z,Ok,12,20/5/3 6:11,12,1588500508,200nm,16.6509,water_r
2020-05-03T10:09:59Z,Ok,9,20/5/3 6:20,12,1588500508,200nm,16.6509,water_r
2020-05-03T10:29:59Z,Ok,12,20/5/3 6:31,12,1588501708,200nm,31.0417,water_r
2020-05-03T10:39:59Z,Ok,10,20/5/3 6:40,10,1588502308,200nm,11.3156,air
2020-05-03T11:19:59Z,Ok,12,20/5/3 7:21,12,1588504708,200nm,16.7341,water_r
2020-05-03T11:59:59Z,Ok,12,20/5/3 8:1,12,1588507108,200nm,16.6805,water_r
2020-05-03T12:19:59Z,Ok,12,20/5/3 8:21,12,1588508308,200nm,16.5577,water_r
2020-05-03T12:19:59Z,Ok,9,20/5/3 8:30,12,1588508308,200nm,16.5577,water_r
2020-05-03T12:39:59Z,Ok,12,20/5/3 8:41,12,1588509508,200nm,28.8177,water_r
2020-05-03T12:49:59Z,Ok,10,20/5/3 8:50,10,1588510108,200nm,11.2627,air
2020-05-03T13:29:59Z,Ok,12,20/5/3 9:31,12,1588512508,200nm,16.7057,water_r
