DateTime,Status,Valve,Measurement time,correctvalve_a,logtime_a,wavelength,absorbance,Depth
2020-06-02T19:30:59Z,Ok,2,20/6/2 15:32,2,1591126169,200nm,21.4198,1.6
2020-06-02T21:01:59Z,Ok,2,20/6/2 17:3,2,1591131629,200nm,21.0247,1.6
2020-06-02T22:32:59Z,Ok,2,20/6/2 18:34,2,1591137089,200nm,21.5148,1.6
2020-06-03T00:03:59Z,Ok,2,20/6/2 20:5,2,1591142550,200nm,21.642,1.6
2020-06-03T01:34:59Z,Ok,2,20/6/2 21:36,2,1591148010,200nm,21.4764,1.6
2020-06-03T03:05:59Z,Ok,2,20/6/2 23:7,2,1591153470,200nm,21.3986,1.6
2020-06-03T04:20:59Z,Ok,2,20/6/3 0:22,2,1591157967,200nm,22.5708,1.6
2020-06-03T05:51:59Z,Ok,2,20/6/3 1:53,2,1591163428,200nm,22.3968,1.6
2020-06-03T07:22:59Z,Ok,2,20/6/3 3:24,2,1591168888,200nm,25.4532,1.6
2020-06-03T08:53:59Z,Ok,2,20/6/3 4:55,2,1591174348,200nm,21.8201,1.6
2020-06-03T10:24:59Z,Ok,2,20/6/3 6:26,2,1591179808,200nm,21.9248,1.6
2020-06-03T11:55:59Z,Ok,2,20/6/3 7:57,2,1591185268,200nm,22.4527,1.6
2020-06-03T13:26:59Z,Ok,2,20/6/3 9:28,2,1591190728,200nm,21.9296,1.6
2020-06-03T14:27:59Z,Ok,2,20/6/3 10:29,2,1591194387,200nm,23.0224,1.6
2020-06-03T15:58:59Z,Ok,2,20/6/3 12:0,2,1591199848,200nm,24.5839,1.6
2020-06-03T17:29:59Z,Ok,2,20/6/3 13:31,2,1591205308,200nm,22.5883,1.6
2020-06-03T19:00:59Z,Ok,2,20/6/3 15:2,2,1591210768,200nm,24.1957,1.6
2020-06-03T20:31:59Z,Ok,2,20/6/3 16:33,2,1591216228,200nm,22.3047,1.6
2020-06-03T22:02:59Z,Ok,2,20/6/3 18:4,2,1591221689,200nm,22.5073,1.6
2020-06-03T23:33:59Z,Ok,2,20/6/3 19:35,2,1591227149,200nm,22.7236,1.6
2020-06-04T01:04:59Z,Ok,2,20/6/3 21:6,2,1591232609,200nm,22.4117,1.6
2020-06-04T02:35:59Z,Ok,2,20/6/3 22:37,2,1591238069,200nm,22.7158,1.6
2020-06-04T15:09:59Z,Ok,2,20/6/4 11:11,2,1591283307,200nm,23.0586,1.6
2020-06-04T16:40:59Z,Ok,2,20/6/4 12:42,2,1591288767,200nm,22.5606,1.6
2020-06-04T18:11:59Z,Ok,2,20/6/4 14:13,2,1591294228,200nm,22.3477,1.6
2020-06-04T19:42:59Z,Ok,2,20/6/4 15:44,2,1591299688,200nm,22.7601,1.6
2020-06-04T21:13:59Z,Ok,2,20/6/4 17:15,2,1591305148,200nm,22.0244,1.6
2020-06-04T22:44:59Z,Ok,2,20/6/4 18:46,2,1591310608,200nm,22.3559,1.6
2020-06-05T00:15:59Z,Ok,2,20/6/4 20:17,2,1591316069,200nm,22.6013,1.6
2020-06-05T01:46:59Z,Ok,2,20/6/4 21:48,2,1591321529,200nm,22.7987,1.6
2020-06-05T03:17:59Z,Ok,2,20/6/4 23:19,2,1591326989,200nm,22.7037,1.6
2020-06-06T04:20:59Z,Ok,2,20/6/6 0:22,2,1591417167,200nm,22.7258,1.6
2020-06-06T05:51:59Z,Ok,2,20/6/6 1:53,2,1591422628,200nm,22.2051,1.6
2020-06-06T07:22:59Z,Ok,2,20/6/6 3:24,2,1591428088,200nm,22.2614,1.6
2020-06-06T08:53:59Z,Ok,2,20/6/6 4:55,2,1591433548,200nm,27.2352,1.6
2020-06-06T10:24:59Z,Ok,2,20/6/6 6:26,2,1591439008,200nm,22.9761,1.6
2020-06-06T11:55:59Z,Ok,2,20/6/6 7:57,2,1591444468,200nm,23.6988,1.6
2020-06-06T13:26:59Z,Ok,2,20/6/6 9:28,2,1591449928,200nm,23.1367,1.6
2020-06-06T14:57:59Z,Ok,2,20/6/6 10:59,2,1591455389,200nm,22.8525,1.6
2020-06-06T16:28:59Z,Ok,2,20/6/6 12:30,2,1591460849,200nm,22.4175,1.6
2020-06-06T17:59:59Z,Ok,2,20/6/6 14:1,2,1591466309,200nm,22.5474,1.6
2020-06-06T19:30:59Z,Ok,2,20/6/6 15:32,2,1591471769,200nm,22.145,1.6
2020-06-06T21:01:59Z,Ok,2,20/6/6 17:3,2,1591477230,200nm,21.9131,1.6
2020-06-06T22:32:59Z,Ok,2,20/6/6 18:34,2,1591482690,200nm,21.4593,1.6
2020-06-07T00:03:59Z,Ok,2,20/6/6 20:5,2,1591488150,200nm,21.7698,1.6
2020-06-07T01:34:59Z,Ok,2,20/6/6 21:36,2,1591493610,200nm,21.5896,1.6
2020-06-07T03:05:59Z,Ok,2,20/6/6 23:7,2,1591499071,200nm,21.8479,1.6
2020-06-07T04:20:59Z,Ok,2,20/6/7 0:22,2,1591503567,200nm,22.5461,1.6
2020-06-07T05:51:59Z,Ok,2,20/6/7 1:53,2,1591509028,200nm,23.0652,1.6
2020-06-07T07:22:59Z,Ok,2,20/6/7 3:24,2,1591514488,200nm,23.2827,1.6
2020-06-07T08:53:59Z,Ok,2,20/6/7 4:55,2,1591519948,200nm,23.0817,1.6
2020-06-07T10:24:59Z,Ok,2,20/6/7 6:26,2,1591525408,200nm,22.9072,1.6
2020-06-07T11:55:59Z,Ok,2,20/6/7 7:57,2,1591530868,200nm,22.8457,1.6
2020-06-07T13:26:59Z,Ok,2,20/6/7 9:28,2,1591536328,200nm,22.7887,1.6
2020-06-07T14:57:59Z,Ok,2,20/6/7 10:59,2,1591541788,200nm,22.4044,1.6
2020-06-07T16:28:59Z,Ok,2,20/6/7 12:30,2,1591547249,200nm,22.1872,1.6
2020-06-07T17:59:59Z,Ok,2,20/6/7 14:1,2,1591552709,200nm,22.723,1.6
2020-06-07T19:30:59Z,Ok,2,20/6/7 15:32,2,1591558169,200nm,22.0337,1.6
2020-06-07T21:01:59Z,Ok,2,20/6/7 17:3,2,1591563630,200nm,22.1152,1.6
2020-06-07T22:32:59Z,Ok,2,20/6/7 18:34,2,1591569090,200nm,21.2027,1.6
2020-06-08T00:03:59Z,Ok,2,20/6/7 20:5,2,1591574550,200nm,21.0083,1.6
2020-06-08T01:34:59Z,Ok,2,20/6/7 21:36,2,1591580010,200nm,20.9202,1.6
2020-06-08T03:05:59Z,Ok,2,20/6/7 23:7,2,1591585471,200nm,21.3541,1.6
2020-06-08T04:20:59Z,Ok,2,20/6/8 0:22,2,1591589967,200nm,21.7726,1.6
2020-06-08T05:51:59Z,Ok,2,20/6/8 1:53,2,1591595427,200nm,22.0772,1.6
2020-06-08T07:22:59Z,Ok,2,20/6/8 3:24,2,1591600888,200nm,22.2312,1.6
2020-06-08T08:53:59Z,Ok,2,20/6/8 4:55,2,1591606348,200nm,22.2761,1.6
2020-06-08T10:24:59Z,Ok,2,20/6/8 6:26,2,1591611808,200nm,22.1479,1.6
2020-06-08T11:55:59Z,Ok,2,20/6/8 7:57,2,1591617268,200nm,22.2513,1.6
2020-06-08T13:26:59Z,Ok,2,20/6/8 9:28,2,1591622728,200nm,22.4836,1.6
2020-06-08T15:09:59Z,Ok,2,20/6/8 11:11,2,1591628907,200nm,21.4527,1.6
2020-06-08T17:02:59Z,Ok,2,20/6/8 13:4,2,1591635687,200nm,10.818,1.6
2020-06-08T18:33:59Z,Ok,2,20/6/8 14:35,2,1591641148,200nm,11.8345,1.6
2020-06-08T20:04:59Z,Ok,2,20/6/8 16:6,2,1591646608,200nm,12.13,1.6
2020-06-08T21:35:59Z,Ok,2,20/6/8 17:37,2,1591652068,200nm,12.6242,1.6
2020-06-08T22:20:59Z,Ok,2,20/6/8 18:22,2,1591654768,200nm,11.4405,1.6
2020-06-08T23:51:59Z,Ok,2,20/6/8 19:53,2,1591660228,200nm,13.7193,1.6
2020-06-09T01:22:59Z,Ok,2,20/6/8 21:24,2,1591665688,200nm,14.7296,1.6
2020-06-09T02:53:59Z,Ok,2,20/6/8 22:55,2,1591671149,200nm,15.6657,1.6
2020-06-09T04:20:59Z,Ok,2,20/6/9 0:22,2,1591676367,200nm,16.6445,1.6
2020-06-09T05:51:59Z,Ok,2,20/6/9 1:53,2,1591681828,200nm,18.8279,1.6
2020-06-09T07:22:59Z,Ok,2,20/6/9 3:24,2,1591687288,200nm,20.1341,1.6
2020-06-09T08:53:59Z,Ok,2,20/6/9 4:55,2,1591692748,200nm,21.9872,1.6
2020-06-09T10:24:59Z,Ok,2,20/6/9 6:26,2,1591698208,200nm,23.1856,1.6
2020-06-09T11:55:59Z,Ok,2,20/6/9 7:57,2,1591703668,200nm,25.9763,1.6
2020-06-09T13:26:59Z,Ok,2,20/6/9 9:28,2,1591709129,200nm,28.402,1.6
2020-06-09T14:57:59Z,Ok,2,20/6/9 10:59,2,1591714589,200nm,29.7439,1.6
2020-06-09T16:28:59Z,Ok,2,20/6/9 12:30,2,1591720049,200nm,32.5884,1.6
2020-06-09T17:59:59Z,Ok,2,20/6/9 14:1,2,1591725509,200nm,35.2783,1.6
2020-06-09T19:30:59Z,Ok,2,20/6/9 15:32,2,1591730970,200nm,37.0292,1.6
2020-06-09T21:01:59Z,Ok,2,20/6/9 17:3,2,1591736430,200nm,38.5071,1.6
2020-06-09T22:32:59Z,Ok,2,20/6/9 18:34,2,1591741890,200nm,39.7379,1.6
2020-06-10T00:03:59Z,Ok,2,20/6/9 20:5,2,1591747350,200nm,41.6612,1.6
2020-06-10T01:34:59Z,Ok,2,20/6/9 21:36,2,1591752811,200nm,42.8747,1.6
2020-06-10T03:05:59Z,Ok,2,20/6/9 23:7,2,1591758271,200nm,44.3322,1.6
2020-06-10T04:20:59Z,Ok,2,20/6/10 0:22,2,1591762767,200nm,44.5071,1.6
2020-06-10T05:51:59Z,Ok,2,20/6/10 1:53,2,1591768228,200nm,46.3845,1.6
2020-06-10T07:22:59Z,Ok,2,20/6/10 3:24,2,1591773688,200nm,48.328,1.6
2020-06-10T08:53:59Z,Ok,2,20/6/10 4:55,2,1591779148,200nm,49.2347,1.6
2020-06-10T10:24:59Z,Ok,2,20/6/10 6:26,2,1591784608,200nm,50.7144,1.6
2020-06-10T11:55:59Z,Ok,2,20/6/10 7:57,2,1591790068,200nm,52.4573,1.6
2020-06-10T13:26:59Z,Ok,2,20/6/10 9:28,2,1591795529,200nm,54.286,1.6
2020-06-10T14:57:59Z,Ok,2,20/6/10 10:59,2,1591800989,200nm,54.5331,1.6
2020-06-10T16:28:59Z,Ok,2,20/6/10 12:30,2,1591806449,200nm,56.1718,1.6
2020-06-10T17:59:59Z,Ok,2,20/6/10 14:1,2,1591811909,200nm,61.4027,1.6
2020-06-10T19:30:59Z,Ok,2,20/6/10 15:32,2,1591817370,200nm,58.3642,1.6
2020-06-10T21:01:59Z,Ok,2,20/6/10 17:3,2,1591822830,200nm,59.5803,1.6
2020-06-10T22:32:59Z,Ok,2,20/6/10 18:34,2,1591828290,200nm,60.7151,1.6
2020-06-11T00:03:59Z,Ok,2,20/6/10 20:5,2,1591833750,200nm,61.6234,1.6
2020-06-11T01:34:59Z,Ok,2,20/6/10 21:36,2,1591839210,200nm,62.366,1.6
2020-06-11T03:05:59Z,Ok,2,20/6/10 23:7,2,1591844671,200nm,63.3542,1.6
2020-06-11T04:20:59Z,Ok,2,20/6/11 0:22,2,1591849167,200nm,64.4704,1.6
2020-06-11T05:51:59Z,Ok,2,20/6/11 1:53,2,1591854628,200nm,66.0396,1.6
2020-06-11T07:22:59Z,Ok,2,20/6/11 3:24,2,1591860088,200nm,67.0935,1.6
2020-06-11T08:53:59Z,Ok,2,20/6/11 4:55,2,1591865548,200nm,67.2696,1.6
2020-06-11T10:24:59Z,Ok,2,20/6/11 6:26,2,1591871008,200nm,67.7122,1.6
2020-06-11T11:55:59Z,Ok,2,20/6/11 7:57,2,1591876468,200nm,68.7176,1.6
2020-06-11T13:26:59Z,Ok,2,20/6/11 9:28,2,1591881928,200nm,69.5986,1.6
2020-06-11T14:57:59Z,Ok,2,20/6/11 10:59,2,1591887389,200nm,68.314,1.6
2020-06-11T16:28:59Z,Ok,2,20/6/11 12:30,2,1591892849,200nm,66.3912,1.6
2020-06-11T17:59:59Z,Ok,2,20/6/11 14:1,2,1591898309,200nm,64.6464,1.6
2020-06-11T19:30:59Z,Ok,2,20/6/11 15:32,2,1591903769,200nm,62.8615,1.6
2020-06-11T21:01:59Z,Ok,2,20/6/11 17:3,2,1591909230,200nm,62.5266,1.6
2020-06-11T22:32:59Z,Ok,2,20/6/11 18:34,2,1591914690,200nm,61.801,1.6
2020-06-12T00:03:59Z,Ok,2,20/6/11 20:5,2,1591920150,200nm,60.3189,1.6
2020-06-12T01:34:59Z,Ok,2,20/6/11 21:36,2,1591925610,200nm,60.266,1.6
2020-06-12T03:05:59Z,Ok,2,20/6/11 23:7,2,1591931070,200nm,59.6739,1.6
2020-06-12T04:20:59Z,Ok,2,20/6/12 0:22,2,1591935567,200nm,58.5331,1.6
2020-06-12T05:51:59Z,Ok,2,20/6/12 1:53,2,1591941027,200nm,59.6947,1.6
2020-06-12T07:22:59Z,Ok,2,20/6/12 3:24,2,1591946488,200nm,58.1841,1.6
2020-06-12T08:53:59Z,Ok,2,20/6/12 4:55,2,1591951948,200nm,57.8822,1.6
2020-06-12T10:24:59Z,Ok,2,20/6/12 6:26,2,1591957408,200nm,58.3471,1.6
2020-06-12T11:55:59Z,Ok,2,20/6/12 7:57,2,1591962868,200nm,58.9384,1.6
2020-06-12T13:48:59Z,Ok,2,20/6/12 9:50,2,1591969647,200nm,57.3937,1.6
2020-06-12T15:19:59Z,Ok,2,20/6/12 11:21,2,1591975107,200nm,57.761,1.6
2020-06-12T16:50:59Z,Ok,2,20/6/12 12:52,2,1591980567,200nm,58.9299,1.6
2020-06-12T18:41:59Z,Ok,2,20/6/12 14:43,2,1591987227,200nm,58.3503,1.6
2020-06-12T20:12:59Z,Ok,2,20/6/12 16:14,2,1591992687,200nm,59.6003,1.6
2020-06-12T21:43:59Z,Ok,2,20/6/12 17:45,2,1591998148,200nm,60.3335,1.6
2020-06-12T23:14:59Z,Ok,2,20/6/12 19:16,2,1592003608,200nm,59.5931,1.6
2020-06-13T00:45:59Z,Ok,2,20/6/12 20:47,2,1592009068,200nm,59.1208,1.6
2020-06-13T02:16:59Z,Ok,2,20/6/12 22:18,2,1592014528,200nm,58.6782,1.6
2020-06-13T03:47:59Z,Ok,2,20/6/12 23:49,2,1592019989,200nm,57.8674,1.6
2020-06-13T04:27:59Z,Ok,2,20/6/13 0:29,2,1592022387,200nm,57.9231,1.6
2020-06-13T05:58:59Z,Ok,2,20/6/13 2:0,2,1592027847,200nm,58.0267,1.6
2020-06-13T07:29:59Z,Ok,2,20/6/13 3:31,2,1592033308,200nm,58.3914,1.6
2020-06-13T09:00:59Z,Ok,2,20/6/13 5:2,2,1592038768,200nm,58.4286,1.6
2020-06-13T10:31:59Z,Ok,2,20/6/13 6:33,2,1592044228,200nm,58.9022,1.6
2020-06-13T12:02:59Z,Ok,2,20/6/13 8:4,2,1592049688,200nm,60.3667,1.6
2020-06-13T13:33:59Z,Ok,2,20/6/13 9:35,2,1592055148,200nm,61.6919,1.6
2020-06-13T15:04:59Z,Ok,2,20/6/13 11:6,2,1592060608,200nm,61.15,1.6
2020-06-13T16:35:59Z,Ok,2,20/6/13 12:37,2,1592066069,200nm,60.2978,1.6
2020-06-13T18:06:59Z,Ok,2,20/6/13 14:8,2,1592071529,200nm,62.8039,1.6
2020-06-13T19:37:59Z,Ok,2,20/6/13 15:39,2,1592076989,200nm,59.974,1.6
2020-06-13T21:08:59Z,Ok,2,20/6/13 17:10,2,1592082449,200nm,59.8469,1.6
2020-06-13T22:39:59Z,Ok,2,20/6/13 18:41,2,1592087909,200nm,59.6244,1.6
2020-06-14T00:10:59Z,Ok,2,20/6/13 20:12,2,1592093370,200nm,59.9762,1.6
2020-06-14T01:41:59Z,Ok,2,20/6/13 21:43,2,1592098830,200nm,60.373,1.6
2020-06-14T03:12:59Z,Ok,2,20/6/13 23:14,2,1592104290,200nm,61.1066,1.6
2020-06-14T04:27:59Z,Ok,2,20/6/14 0:29,2,1592108787,200nm,60.6803,1.6
2020-06-14T05:58:59Z,Ok,2,20/6/14 2:0,2,1592114247,200nm,61.756100000000004,1.6
2020-06-14T07:29:59Z,Ok,2,20/6/14 3:31,2,1592119708,200nm,61.5375,1.6
2020-06-14T09:00:59Z,Ok,2,20/6/14 5:2,2,1592125168,200nm,61.805,1.6
2020-06-14T10:31:59Z,Ok,2,20/6/14 6:33,2,1592130628,200nm,61.8566,1.6
2020-06-14T12:02:59Z,Ok,2,20/6/14 8:4,2,1592136088,200nm,62.11,1.6
2020-06-14T13:33:59Z,Ok,2,20/6/14 9:35,2,1592141548,200nm,62.6476,1.6
2020-06-14T15:04:59Z,Ok,2,20/6/14 11:6,2,1592147008,200nm,62.3464,1.6
2020-06-14T16:35:59Z,Ok,2,20/6/14 12:37,2,1592152468,200nm,62.2738,1.6
2020-06-14T18:06:59Z,Ok,2,20/6/14 14:8,2,1592157928,200nm,64.6209,1.6
2020-06-14T19:37:59Z,Ok,2,20/6/14 15:39,2,1592163389,200nm,62.1271,1.6
2020-06-14T21:08:59Z,Ok,2,20/6/14 17:10,2,1592168849,200nm,62.0157,1.6
2020-06-14T22:39:59Z,Ok,2,20/6/14 18:41,2,1592174309,200nm,62.7508,1.6
2020-06-15T00:10:59Z,Ok,2,20/6/14 20:12,2,1592179769,200nm,62.5364,1.6
2020-06-15T01:41:59Z,Ok,2,20/6/14 21:43,2,1592185229,200nm,62.3359,1.6
2020-06-15T03:12:59Z,Ok,2,20/6/14 23:14,2,1592190689,200nm,62.2933,1.6
2020-06-15T04:27:59Z,Ok,2,20/6/15 0:29,2,1592195187,200nm,62.9647,1.6
2020-06-15T05:58:59Z,Ok,2,20/6/15 2:0,2,1592200647,200nm,63.6436,1.6
2020-06-15T07:29:59Z,Ok,2,20/6/15 3:31,2,1592206108,200nm,64.4745,1.6
2020-06-15T09:00:59Z,Ok,2,20/6/15 5:2,2,1592211568,200nm,65.0088,1.6
2020-06-15T10:31:59Z,Ok,2,20/6/15 6:33,2,1592217028,200nm,65.3161,1.6
2020-06-15T12:02:59Z,Ok,2,20/6/15 8:4,2,1592222488,200nm,65.4436,1.6
2020-06-15T13:33:59Z,Ok,2,20/6/15 9:35,2,1592227948,200nm,65.5185,1.6
2020-06-15T15:04:59Z,Ok,2,20/6/15 11:6,2,1592233408,200nm,65.6983,1.6
2020-06-15T16:35:59Z,Ok,2,20/6/15 12:37,2,1592238868,200nm,65.62,1.6
2020-06-15T18:06:59Z,Ok,2,20/6/15 14:8,2,1592244328,200nm,64.666,1.6
2020-06-15T19:37:59Z,Ok,2,20/6/15 15:39,2,1592249788,200nm,65.3078,1.6
2020-06-15T21:08:59Z,Ok,2,20/6/15 17:10,2,1592255248,200nm,65.748,1.6
2020-06-15T22:39:59Z,Ok,2,20/6/15 18:41,2,1592260708,200nm,65.5083,1.6
2020-06-16T00:10:59Z,Ok,2,20/6/15 20:12,2,1592266168,200nm,65.4757,1.6
2020-06-16T01:41:59Z,Ok,2,20/6/15 21:43,2,1592271629,200nm,65.7498,1.6
2020-06-16T03:12:59Z,Ok,2,20/6/15 23:14,2,1592277089,200nm,66.1328,1.6
2020-06-16T04:27:59Z,Ok,2,20/6/16 0:29,2,1592281587,200nm,65.7534,1.6
2020-06-16T05:58:59Z,Ok,2,20/6/16 2:0,2,1592287047,200nm,67.2402,1.6
2020-06-16T07:29:59Z,Ok,2,20/6/16 3:31,2,1592292508,200nm,67.7753,1.6
2020-06-16T09:00:59Z,Ok,2,20/6/16 5:2,2,1592297968,200nm,68.3207,1.6
2020-06-16T10:31:59Z,Ok,2,20/6/16 6:33,2,1592303428,200nm,68.9168,1.6
2020-06-16T12:02:59Z,Ok,2,20/6/16 8:4,2,1592308888,200nm,69.0942,1.6
2020-06-16T13:33:59Z,Ok,2,20/6/16 9:35,2,1592314348,200nm,68.794,1.6
2020-06-16T15:04:59Z,Ok,2,20/6/16 11:6,2,1592319808,200nm,69.9113,1.6
2020-06-16T16:35:59Z,Ok,2,20/6/16 12:37,2,1592325268,200nm,68.2282,1.6
2020-06-16T19:21:00Z,Ok,2,20/6/16 15:22,2,1592335169,200nm,68.9654,1.6
2020-06-16T20:48:44Z,Ok,2,20/6/16 16:50,2,1592340433,200nm,69.1295,1.6
2020-06-16T22:06:44Z,Ok,2,20/6/16 18:8,2,1592345113,200nm,69.2361,1.6
2020-06-16T23:24:44Z,Ok,2,20/6/16 19:26,2,1592349793,200nm,69.0279,1.6
2020-06-17T00:42:44Z,Ok,2,20/6/16 20:44,2,1592354473,200nm,68.5683,1.6
2020-06-17T02:00:44Z,Ok,2,20/6/16 22:2,2,1592359153,200nm,68.7037,1.6
2020-06-17T03:18:44Z,Ok,2,20/6/16 23:20,2,1592363833,200nm,68.8271,1.6
2020-06-17T04:29:14Z,Ok,2,20/6/17 0:30,2,1592368062,200nm,69.6188,1.6
2020-06-17T05:47:14Z,Ok,2,20/6/17 1:48,2,1592372742,200nm,70.2164,1.6
2020-06-17T07:05:14Z,Ok,2,20/6/17 3:6,2,1592377423,200nm,69.836,1.6
2020-06-17T08:23:14Z,Ok,2,20/6/17 4:24,2,1592382103,200nm,69.9667,1.6
2020-06-17T09:41:14Z,Ok,2,20/6/17 5:42,2,1592386783,200nm,70.6006,1.6
2020-06-17T10:59:14Z,Ok,2,20/6/17 7:0,2,1592391463,200nm,70.6589,1.6
2020-06-17T12:17:14Z,Ok,2,20/6/17 8:18,2,1592396143,200nm,71.3968,1.6
2020-06-17T13:35:14Z,Ok,2,20/6/17 9:36,2,1592400823,200nm,72.5914,1.6
2020-06-17T14:53:14Z,Ok,2,20/6/17 10:54,2,1592405503,200nm,72.1237,1.6
2020-06-17T16:11:14Z,Ok,2,20/6/17 12:12,2,1592410183,200nm,72.3792,1.6
2020-06-17T17:29:14Z,Ok,2,20/6/17 13:30,2,1592414863,200nm,71.5062,1.6
2020-06-17T18:47:14Z,Ok,2,20/6/17 14:48,2,1592419543,200nm,71.8674,1.6
2020-06-17T20:05:14Z,Ok,2,20/6/17 16:6,2,1592424223,200nm,71.9572,1.6
2020-06-17T21:23:14Z,Ok,2,20/6/17 17:24,2,1592428903,200nm,71.833,1.6
2020-06-17T22:41:14Z,Ok,2,20/6/17 18:42,2,1592433583,200nm,71.9516,1.6
2020-06-17T23:59:14Z,Ok,2,20/6/17 20:0,2,1592438263,200nm,72.5421,1.6
2020-06-18T01:17:14Z,Ok,2,20/6/17 21:18,2,1592442943,200nm,74.6683,1.6
2020-06-18T02:35:14Z,Ok,2,20/6/17 22:36,2,1592447623,200nm,77.532,1.6
2020-06-18T04:29:14Z,Ok,2,20/6/18 0:30,2,1592454462,200nm,75.2031,1.6
2020-06-18T05:47:14Z,Ok,2,20/6/18 1:48,2,1592459142,200nm,75.4412,1.6
2020-06-18T07:05:14Z,Ok,2,20/6/18 3:6,2,1592463823,200nm,75.9265,1.6
2020-06-18T08:23:14Z,Ok,2,20/6/18 4:24,2,1592468503,200nm,75.2784,1.6
2020-06-18T09:41:14Z,Ok,2,20/6/18 5:42,2,1592473183,200nm,76.1204,1.6
2020-06-18T10:59:14Z,Ok,2,20/6/18 7:0,2,1592477863,200nm,74.9399,1.6
2020-06-18T12:17:14Z,Ok,2,20/6/18 8:18,2,1592482543,200nm,76.4481,1.6
2020-06-18T13:35:14Z,Ok,2,20/6/18 9:36,2,1592487223,200nm,75.7658,1.6
2020-06-18T14:53:14Z,Ok,2,20/6/18 10:54,2,1592491903,200nm,77.1917,1.6
2020-06-18T16:11:14Z,Ok,2,20/6/18 12:12,2,1592496583,200nm,77.6843,1.6
2020-06-18T17:29:14Z,Ok,2,20/6/18 13:30,2,1592501263,200nm,77.4248,1.6
2020-06-18T18:47:14Z,Ok,2,20/6/18 14:48,2,1592505944,200nm,77.5284,1.6
2020-06-18T20:05:14Z,Ok,2,20/6/18 16:6,2,1592510624,200nm,75.7986,1.6
2020-06-18T21:23:14Z,Ok,2,20/6/18 17:24,2,1592515304,200nm,75.8195,1.6
2020-06-18T22:41:14Z,Ok,2,20/6/18 18:42,2,1592519984,200nm,75.2091,1.6
2020-06-18T23:59:14Z,Ok,2,20/6/18 20:0,2,1592524664,200nm,75.8928,1.6
2020-06-19T01:17:14Z,Ok,2,20/6/18 21:18,2,1592529344,200nm,75.2974,1.6
2020-06-19T02:35:14Z,Ok,2,20/6/18 22:36,2,1592534024,200nm,77.0673,1.6
2020-06-19T04:29:14Z,Ok,2,20/6/19 0:30,2,1592540862,200nm,75.6593,1.6
2020-06-19T05:47:14Z,Ok,2,20/6/19 1:48,2,1592545543,200nm,76.1043,1.6
2020-06-19T07:05:14Z,Ok,2,20/6/19 3:6,2,1592550223,200nm,76.734,1.6
2020-06-19T08:23:14Z,Ok,2,20/6/19 4:24,2,1592554903,200nm,76.0291,1.6
2020-06-19T09:41:14Z,Ok,2,20/6/19 5:42,2,1592559583,200nm,75.6851,1.6
2020-06-19T10:59:14Z,Ok,2,20/6/19 7:0,2,1592564263,200nm,77.054,1.6
2020-06-19T12:17:14Z,Ok,2,20/6/19 8:18,2,1592568943,200nm,77.629,1.6
2020-06-19T13:35:14Z,Ok,2,20/6/19 9:36,2,1592573623,200nm,77.5977,1.6
2020-06-19T14:53:14Z,Ok,2,20/6/19 10:54,2,1592578303,200nm,77.6739,1.6
2020-06-19T16:11:14Z,Ok,2,20/6/19 12:12,2,1592582983,200nm,78.0204,1.6
2020-06-19T17:29:14Z,Ok,2,20/6/19 13:30,2,1592587664,200nm,75.6772,1.6
2020-06-19T18:47:14Z,Ok,2,20/6/19 14:48,2,1592592344,200nm,76.7929,1.6
2020-06-19T20:05:14Z,Ok,2,20/6/19 16:6,2,1592597024,200nm,75.6224,1.6
2020-06-19T21:23:14Z,Ok,2,20/6/19 17:24,2,1592601704,200nm,77.7469,1.6
2020-06-19T22:41:14Z,Ok,2,20/6/19 18:42,2,1592606384,200nm,76.8542,1.6
2020-06-19T23:59:14Z,Ok,2,20/6/19 20:0,2,1592611064,200nm,77.6569,1.6
2020-06-20T01:17:14Z,Ok,2,20/6/19 21:18,2,1592615745,200nm,76.6779,1.6
2020-06-20T02:35:14Z,Ok,2,20/6/19 22:36,2,1592620425,200nm,77.391,1.6
2020-06-20T04:29:14Z,Ok,2,20/6/20 0:30,2,1592627262,200nm,77.4523,1.6
2020-06-20T05:47:14Z,Ok,2,20/6/20 1:48,2,1592631943,200nm,76.948,1.6
2020-06-20T07:05:14Z,Ok,2,20/6/20 3:6,2,1592636623,200nm,78.2577,1.6
2020-06-20T08:23:14Z,Ok,2,20/6/20 4:24,2,1592641303,200nm,77.933,1.6
2020-06-20T09:41:14Z,Ok,2,20/6/20 5:42,2,1592645983,200nm,77.5552,1.6
2020-06-20T10:59:14Z,Ok,2,20/6/20 7:0,2,1592650663,200nm,78.2022,1.6
2020-06-20T12:17:14Z,Ok,2,20/6/20 8:18,2,1592655343,200nm,78.4067,1.6
2020-06-20T13:35:14Z,Ok,2,20/6/20 9:36,2,1592660023,200nm,77.8792,1.6
2020-06-20T14:53:14Z,Ok,2,20/6/20 10:54,2,1592664703,200nm,78.7356,1.6
2020-06-20T16:11:14Z,Ok,2,20/6/20 12:12,2,1592669383,200nm,78.4767,1.6
2020-06-20T17:29:14Z,Ok,2,20/6/20 13:30,2,1592674064,200nm,77.9176,1.6
2020-06-20T18:47:14Z,Ok,2,20/6/20 14:48,2,1592678744,200nm,78.4715,1.6
2020-06-20T20:05:14Z,Ok,2,20/6/20 16:6,2,1592683424,200nm,78.0911,1.6
