Time, Valve, Pump Dir, Pump Time, Measure Time, Purge Time, Notes
2020/6/1 4:17:28, 12, Forward, 10, 120, 20, Automatic
2020/6/1 4:19:38, 12, Reverse, 10, 120, 20, Automatic
2020/6/1 4:24:28, 9, Forward, 7, 120, 15, Automatic
2020/6/1 4:26:35, 9, Reverse, 7, 120, 15, Automatic
2020/6/1 4:31:28, 12, Forward, 15, 120, 20, Automatic
2020/6/1 4:33:43, 12, Reverse, 15, 120, 20, Automatic
2020/6/1 4:38:28, 10, Forward, 5, 120, 5, Automatic
2020/6/1 4:40:33, 10, Reverse, 5, 120, 5, Automatic
2020/6/1 4:45:28, 1, Forward, 30, 120, 15, Automatic
2020/6/1 4:47:58, 8, Reverse, 30, 120, 15, Automatic
2020/6/1 4:52:28, 2, Forward, 35, 120, 15, Automatic
2020/6/1 4:55:03, 8, Reverse, 35, 120, 15, Automatic
2020/6/1 4:59:28, 3, Forward, 40, 120, 15, Automatic
2020/6/1 5:02:08, 8, Reverse, 40, 120, 15, Automatic
2020/6/1 5:06:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 5:08:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 5:13:28, 4, Forward, 42, 120, 15, Automatic
2020/6/1 5:16:10, 8, Reverse, 42, 120, 15, Automatic
2020/6/1 5:20:28, 5, Forward, 45, 120, 15, Automatic
2020/6/1 5:23:13, 8, Reverse, 45, 120, 15, Automatic
2020/6/1 5:27:28, 6, Forward, 50, 120, 15, Automatic
2020/6/1 5:30:18, 8, Reverse, 50, 120, 15, Automatic
2020/6/1 5:34:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 5:36:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 5:41:28, 7, Forward, 52, 120, 15, Automatic
2020/6/1 5:44:20, 8, Reverse, 52, 120, 15, Automatic
2020/6/1 5:48:28, 12, Forward, 10, 120, 20, Automatic
2020/6/1 5:50:38, 12, Reverse, 10, 120, 20, Automatic
2020/6/1 5:55:28, 9, Forward, 7, 120, 15, Automatic
2020/6/1 5:57:35, 9, Reverse, 7, 120, 15, Automatic
2020/6/1 6:02:28, 12, Forward, 15, 120, 20, Automatic
2020/6/1 6:04:43, 12, Reverse, 15, 120, 20, Automatic
2020/6/1 6:09:28, 10, Forward, 5, 120, 5, Automatic
2020/6/1 6:11:33, 10, Reverse, 5, 120, 5, Automatic
2020/6/1 6:16:28, 1, Forward, 30, 120, 15, Automatic
2020/6/1 6:18:58, 8, Reverse, 30, 120, 15, Automatic
2020/6/1 6:23:28, 2, Forward, 35, 120, 15, Automatic
2020/6/1 6:26:03, 8, Reverse, 35, 120, 15, Automatic
2020/6/1 6:30:28, 3, Forward, 40, 120, 15, Automatic
2020/6/1 6:33:08, 8, Reverse, 40, 120, 15, Automatic
2020/6/1 6:37:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 6:39:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 6:44:28, 4, Forward, 42, 120, 15, Automatic
2020/6/1 6:47:10, 8, Reverse, 42, 120, 15, Automatic
2020/6/1 6:51:28, 5, Forward, 45, 120, 15, Automatic
2020/6/1 6:54:13, 8, Reverse, 45, 120, 15, Automatic
2020/6/1 6:58:28, 6, Forward, 50, 120, 15, Automatic
2020/6/1 7:01:18, 8, Reverse, 50, 120, 15, Automatic
2020/6/1 7:05:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 7:07:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 7:12:28, 7, Forward, 52, 120, 15, Automatic
2020/6/1 7:15:20, 8, Reverse, 52, 120, 15, Automatic
2020/6/1 7:19:28, 12, Forward, 10, 120, 20, Automatic
2020/6/1 7:21:38, 12, Reverse, 10, 120, 20, Automatic
2020/6/1 7:26:28, 9, Forward, 7, 120, 15, Automatic
2020/6/1 7:28:35, 9, Reverse, 7, 120, 15, Automatic
2020/6/1 7:33:28, 12, Forward, 15, 120, 20, Automatic
2020/6/1 7:35:43, 12, Reverse, 15, 120, 20, Automatic
2020/6/1 7:40:28, 10, Forward, 5, 120, 5, Automatic
2020/6/1 7:42:33, 10, Reverse, 5, 120, 5, Automatic
2020/6/1 7:47:28, 1, Forward, 30, 120, 15, Automatic
2020/6/1 7:49:58, 8, Reverse, 30, 120, 15, Automatic
2020/6/1 7:54:28, 2, Forward, 35, 120, 15, Automatic
2020/6/1 7:57:03, 8, Reverse, 35, 120, 15, Automatic
2020/6/1 8:01:28, 3, Forward, 40, 120, 15, Automatic
2020/6/1 8:04:08, 8, Reverse, 40, 120, 15, Automatic
2020/6/1 8:08:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 8:10:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 8:15:28, 4, Forward, 42, 120, 15, Automatic
2020/6/1 8:18:10, 8, Reverse, 42, 120, 15, Automatic
2020/6/1 8:22:28, 5, Forward, 45, 120, 15, Automatic
2020/6/1 8:25:13, 8, Reverse, 45, 120, 15, Automatic
2020/6/1 8:29:28, 6, Forward, 50, 120, 15, Automatic
2020/6/1 8:32:18, 8, Reverse, 50, 120, 15, Automatic
2020/6/1 8:36:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 8:38:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 8:43:28, 7, Forward, 52, 120, 15, Automatic
2020/6/1 8:46:20, 8, Reverse, 52, 120, 15, Automatic
2020/6/1 8:50:28, 12, Forward, 10, 120, 20, Automatic
2020/6/1 8:52:38, 12, Reverse, 10, 120, 20, Automatic
2020/6/1 8:57:28, 9, Forward, 7, 120, 15, Automatic
2020/6/1 8:59:35, 9, Reverse, 7, 120, 15, Automatic
2020/6/1 9:04:28, 12, Forward, 15, 120, 20, Automatic
2020/6/1 9:06:43, 12, Reverse, 15, 120, 20, Automatic
2020/6/1 9:11:28, 10, Forward, 5, 120, 5, Automatic
2020/6/1 9:13:33, 10, Reverse, 5, 120, 5, Automatic
2020/6/1 9:18:28, 1, Forward, 30, 120, 15, Automatic
2020/6/1 9:20:58, 8, Reverse, 30, 120, 15, Automatic
2020/6/1 9:25:28, 2, Forward, 35, 120, 15, Automatic
2020/6/1 9:28:03, 8, Reverse, 35, 120, 15, Automatic
2020/6/1 9:32:28, 3, Forward, 40, 120, 15, Automatic
2020/6/1 9:35:08, 8, Reverse, 40, 120, 15, Automatic
2020/6/1 9:39:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 9:41:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 9:46:28, 4, Forward, 42, 120, 15, Automatic
2020/6/1 9:49:10, 8, Reverse, 42, 120, 15, Automatic
2020/6/1 9:53:28, 5, Forward, 45, 120, 15, Automatic
2020/6/1 9:56:13, 8, Reverse, 45, 120, 15, Automatic
2020/6/1 10:00:28, 6, Forward, 50, 120, 15, Automatic
2020/6/1 10:03:18, 8, Reverse, 50, 120, 15, Automatic
2020/6/1 10:07:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 10:09:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 10:14:28, 7, Forward, 52, 120, 15, Automatic
2020/6/1 10:17:20, 8, Reverse, 52, 120, 15, Automatic
2020/6/1 10:21:28, 12, Forward, 10, 120, 20, Automatic
2020/6/1 10:23:38, 12, Reverse, 10, 120, 20, Automatic
2020/6/1 10:28:28, 9, Forward, 7, 120, 15, Automatic
2020/6/1 10:30:35, 9, Reverse, 7, 120, 15, Automatic
2020/6/1 10:35:28, 12, Forward, 15, 120, 20, Automatic
2020/6/1 10:37:43, 12, Reverse, 15, 120, 20, Automatic
2020/6/1 10:42:28, 10, Forward, 5, 120, 5, Automatic
2020/6/1 10:44:33, 10, Reverse, 5, 120, 5, Automatic
2020/6/1 10:49:28, 1, Forward, 30, 120, 15, Automatic
2020/6/1 10:51:58, 8, Reverse, 30, 120, 15, Automatic
2020/6/1 10:56:28, 2, Forward, 35, 120, 15, Automatic
2020/6/1 10:59:03, 8, Reverse, 35, 120, 15, Automatic
2020/6/1 11:03:28, 3, Forward, 40, 120, 15, Automatic
2020/6/1 11:06:08, 8, Reverse, 40, 120, 15, Automatic
2020/6/1 11:10:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 11:12:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 11:17:28, 4, Forward, 42, 120, 15, Automatic
2020/6/1 11:20:10, 8, Reverse, 42, 120, 15, Automatic
2020/6/1 11:24:28, 5, Forward, 45, 120, 15, Automatic
2020/6/1 11:27:13, 8, Reverse, 45, 120, 15, Automatic
2020/6/1 11:31:28, 6, Forward, 50, 120, 15, Automatic
2020/6/1 11:34:18, 8, Reverse, 50, 120, 15, Automatic
2020/6/1 11:38:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 11:40:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 11:45:28, 7, Forward, 52, 120, 15, Automatic
2020/6/1 11:48:20, 8, Reverse, 52, 120, 15, Automatic
2020/6/1 11:52:28, 12, Forward, 10, 120, 20, Automatic
2020/6/1 11:54:38, 12, Reverse, 10, 120, 20, Automatic
2020/6/1 11:59:28, 9, Forward, 7, 120, 15, Automatic
2020/6/1 12:01:35, 9, Reverse, 7, 120, 15, Automatic
2020/6/1 12:06:28, 12, Forward, 15, 120, 20, Automatic
2020/6/1 12:08:43, 12, Reverse, 15, 120, 20, Automatic
2020/6/1 12:13:28, 10, Forward, 5, 120, 5, Automatic
2020/6/1 12:15:33, 10, Reverse, 5, 120, 5, Automatic
2020/6/1 12:20:28, 1, Forward, 30, 120, 15, Automatic
2020/6/1 12:22:58, 8, Reverse, 30, 120, 15, Automatic
2020/6/1 12:27:28, 2, Forward, 35, 120, 15, Automatic
2020/6/1 12:30:03, 8, Reverse, 35, 120, 15, Automatic
2020/6/1 12:34:28, 3, Forward, 40, 120, 15, Automatic
2020/6/1 12:37:08, 8, Reverse, 40, 120, 15, Automatic
2020/6/1 12:41:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 12:43:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 12:48:28, 4, Forward, 42, 120, 15, Automatic
2020/6/1 12:51:10, 8, Reverse, 42, 120, 15, Automatic
2020/6/1 12:55:28, 5, Forward, 45, 120, 15, Automatic
2020/6/1 12:58:13, 8, Reverse, 45, 120, 15, Automatic
2020/6/1 13:02:28, 6, Forward, 50, 120, 15, Automatic
2020/6/1 13:05:18, 8, Reverse, 50, 120, 15, Automatic
2020/6/1 13:09:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 13:11:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 13:16:28, 7, Forward, 52, 120, 15, Automatic
2020/6/1 13:19:20, 8, Reverse, 52, 120, 15, Automatic
2020/6/1 13:23:28, 12, Forward, 10, 120, 20, Automatic
2020/6/1 13:25:38, 12, Reverse, 10, 120, 20, Automatic
2020/6/1 13:30:28, 9, Forward, 7, 120, 15, Automatic
2020/6/1 13:32:35, 9, Reverse, 7, 120, 15, Automatic
2020/6/1 13:37:28, 12, Forward, 15, 120, 20, Automatic
2020/6/1 13:39:44, 12, Reverse, 15, 120, 20, Automatic
2020/6/1 13:44:28, 10, Forward, 5, 120, 5, Automatic
2020/6/1 13:46:34, 10, Reverse, 5, 120, 5, Automatic
2020/6/1 13:51:28, 1, Forward, 30, 120, 15, Automatic
2020/6/1 13:53:59, 8, Reverse, 30, 120, 15, Automatic
2020/6/1 13:58:28, 2, Forward, 35, 120, 15, Automatic
2020/6/1 14:01:04, 8, Reverse, 35, 120, 15, Automatic
2020/6/1 14:05:28, 3, Forward, 40, 120, 15, Automatic
2020/6/1 14:08:08, 8, Reverse, 40, 120, 15, Automatic
2020/6/1 14:12:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 14:14:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 14:19:28, 4, Forward, 42, 120, 15, Automatic
2020/6/1 14:22:11, 8, Reverse, 42, 120, 15, Automatic
2020/6/1 14:26:28, 5, Forward, 45, 120, 15, Automatic
2020/6/1 14:29:14, 8, Reverse, 45, 120, 15, Automatic
2020/6/1 14:33:28, 6, Forward, 50, 120, 15, Automatic
2020/6/1 14:36:19, 8, Reverse, 50, 120, 15, Automatic
2020/6/1 14:40:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 14:42:38, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 14:47:28, 7, Forward, 52, 120, 15, Automatic
2020/6/1 14:50:20, 8, Reverse, 52, 120, 15, Automatic
2020/6/1 14:54:28, 12, Forward, 10, 120, 20, Automatic
2020/6/1 14:56:38, 12, Reverse, 10, 120, 20, Automatic
2020/6/1 15:01:28, 9, Forward, 7, 120, 15, Automatic
2020/6/1 15:03:36, 9, Reverse, 7, 120, 15, Automatic
2020/6/1 15:08:28, 12, Forward, 15, 120, 20, Automatic
2020/6/1 15:10:44, 12, Reverse, 15, 120, 20, Automatic
2020/6/1 15:15:28, 10, Forward, 5, 120, 5, Automatic
2020/6/1 15:17:34, 10, Reverse, 5, 120, 5, Automatic
2020/6/1 15:22:28, 1, Forward, 30, 120, 15, Automatic
2020/6/1 15:24:59, 8, Reverse, 30, 120, 15, Automatic
2020/6/1 15:29:28, 2, Forward, 35, 120, 15, Automatic
2020/6/1 15:32:04, 8, Reverse, 35, 120, 15, Automatic
2020/6/1 15:36:28, 3, Forward, 40, 120, 15, Automatic
2020/6/1 15:39:09, 8, Reverse, 40, 120, 15, Automatic
2020/6/1 15:43:28, 12, Forward, 10, 120, 10, Automatic
2020/6/1 15:45:39, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 15:50:28, 4, Forward, 42, 120, 15, Automatic
2020/6/1 15:53:11, 8, Reverse, 42, 120, 15, Automatic
2020/6/1 15:57:28, 5, Forward, 45, 120, 15, Automatic
2020/6/1 16:00:14, 8, Reverse, 45, 120, 15, Automatic
2020/6/1 16:04:28, 6, Forward, 50, 120, 15, Automatic
2020/6/1 16:07:19, 8, Reverse, 50, 120, 15, Automatic
2020/6/1 16:11:29, 12, Forward, 10, 120, 10, Automatic
2020/6/1 16:13:39, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 16:18:29, 7, Forward, 52, 120, 15, Automatic
2020/6/1 16:21:21, 8, Reverse, 52, 120, 15, Automatic
2020/6/1 16:25:29, 12, Forward, 10, 120, 20, Automatic
2020/6/1 16:27:39, 12, Reverse, 10, 120, 20, Automatic
2020/6/1 16:32:29, 9, Forward, 7, 120, 15, Automatic
2020/6/1 16:34:36, 9, Reverse, 7, 120, 15, Automatic
2020/6/1 16:39:29, 12, Forward, 15, 120, 20, Automatic
2020/6/1 16:41:44, 12, Reverse, 15, 120, 20, Automatic
2020/6/1 16:46:29, 10, Forward, 5, 120, 5, Automatic
2020/6/1 16:48:34, 10, Reverse, 5, 120, 5, Automatic
2020/6/1 16:53:29, 1, Forward, 30, 120, 15, Automatic
2020/6/1 16:55:59, 8, Reverse, 30, 120, 15, Automatic
2020/6/1 17:00:29, 2, Forward, 35, 120, 15, Automatic
2020/6/1 17:03:04, 8, Reverse, 35, 120, 15, Automatic
2020/6/1 17:07:29, 3, Forward, 40, 120, 15, Automatic
2020/6/1 17:10:09, 8, Reverse, 40, 120, 15, Automatic
2020/6/1 17:14:29, 12, Forward, 10, 120, 10, Automatic
2020/6/1 17:16:39, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 17:21:29, 4, Forward, 42, 120, 15, Automatic
2020/6/1 17:24:11, 8, Reverse, 42, 120, 15, Automatic
2020/6/1 17:28:29, 5, Forward, 45, 120, 15, Automatic
2020/6/1 17:31:14, 8, Reverse, 45, 120, 15, Automatic
2020/6/1 17:35:29, 6, Forward, 50, 120, 15, Automatic
2020/6/1 17:38:19, 8, Reverse, 50, 120, 15, Automatic
2020/6/1 17:42:29, 12, Forward, 10, 120, 10, Automatic
2020/6/1 17:44:39, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 17:49:29, 7, Forward, 52, 120, 15, Automatic
2020/6/1 17:52:21, 8, Reverse, 52, 120, 15, Automatic
2020/6/1 17:56:29, 12, Forward, 10, 120, 20, Automatic
2020/6/1 17:58:39, 12, Reverse, 10, 120, 20, Automatic
2020/6/1 18:03:29, 9, Forward, 7, 120, 15, Automatic
2020/6/1 18:05:36, 9, Reverse, 7, 120, 15, Automatic
2020/6/1 18:10:29, 12, Forward, 15, 120, 20, Automatic
2020/6/1 18:12:44, 12, Reverse, 15, 120, 20, Automatic
2020/6/1 18:17:29, 10, Forward, 5, 120, 5, Automatic
2020/6/1 18:19:34, 10, Reverse, 5, 120, 5, Automatic
2020/6/1 18:24:29, 1, Forward, 30, 120, 15, Automatic
2020/6/1 18:26:59, 8, Reverse, 30, 120, 15, Automatic
2020/6/1 18:31:29, 2, Forward, 35, 120, 15, Automatic
2020/6/1 18:34:04, 8, Reverse, 35, 120, 15, Automatic
2020/6/1 18:38:29, 3, Forward, 40, 120, 15, Automatic
2020/6/1 18:41:09, 8, Reverse, 40, 120, 15, Automatic
2020/6/1 18:45:29, 12, Forward, 10, 120, 10, Automatic
2020/6/1 18:47:39, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 18:52:29, 4, Forward, 42, 120, 15, Automatic
2020/6/1 18:55:11, 8, Reverse, 42, 120, 15, Automatic
2020/6/1 18:59:29, 5, Forward, 45, 120, 15, Automatic
2020/6/1 19:02:14, 8, Reverse, 45, 120, 15, Automatic
2020/6/1 19:06:29, 6, Forward, 50, 120, 15, Automatic
2020/6/1 19:09:19, 8, Reverse, 50, 120, 15, Automatic
2020/6/1 19:13:29, 12, Forward, 10, 120, 10, Automatic
2020/6/1 19:15:39, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 19:20:29, 7, Forward, 52, 120, 15, Automatic
2020/6/1 19:23:21, 8, Reverse, 52, 120, 15, Automatic
2020/6/1 19:27:29, 12, Forward, 10, 120, 20, Automatic
2020/6/1 19:29:39, 12, Reverse, 10, 120, 20, Automatic
2020/6/1 19:34:29, 9, Forward, 7, 120, 15, Automatic
2020/6/1 19:36:36, 9, Reverse, 7, 120, 15, Automatic
2020/6/1 19:41:29, 12, Forward, 15, 120, 20, Automatic
2020/6/1 19:43:44, 12, Reverse, 15, 120, 20, Automatic
2020/6/1 19:48:29, 10, Forward, 5, 120, 5, Automatic
2020/6/1 19:50:34, 10, Reverse, 5, 120, 5, Automatic
2020/6/1 19:55:29, 1, Forward, 30, 120, 15, Automatic
2020/6/1 19:57:59, 8, Reverse, 30, 120, 15, Automatic
2020/6/1 20:02:29, 2, Forward, 35, 120, 15, Automatic
2020/6/1 20:05:04, 8, Reverse, 35, 120, 15, Automatic
2020/6/1 20:09:29, 3, Forward, 40, 120, 15, Automatic
2020/6/1 20:12:09, 8, Reverse, 40, 120, 15, Automatic
2020/6/1 20:16:29, 12, Forward, 10, 120, 10, Automatic
2020/6/1 20:18:39, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 20:23:29, 4, Forward, 42, 120, 15, Automatic
2020/6/1 20:26:11, 8, Reverse, 42, 120, 15, Automatic
2020/6/1 20:30:29, 5, Forward, 45, 120, 15, Automatic
2020/6/1 20:33:14, 8, Reverse, 45, 120, 15, Automatic
2020/6/1 20:37:29, 6, Forward, 50, 120, 15, Automatic
2020/6/1 20:40:19, 8, Reverse, 50, 120, 15, Automatic
2020/6/1 20:44:29, 12, Forward, 10, 120, 10, Automatic
2020/6/1 20:46:39, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 20:51:29, 7, Forward, 52, 120, 15, Automatic
2020/6/1 20:54:21, 8, Reverse, 52, 120, 15, Automatic
2020/6/1 20:58:29, 12, Forward, 10, 120, 20, Automatic
2020/6/1 21:00:39, 12, Reverse, 10, 120, 20, Automatic
2020/6/1 21:05:29, 9, Forward, 7, 120, 15, Automatic
2020/6/1 21:07:36, 9, Reverse, 7, 120, 15, Automatic
2020/6/1 21:12:29, 12, Forward, 15, 120, 20, Automatic
2020/6/1 21:14:44, 12, Reverse, 15, 120, 20, Automatic
2020/6/1 21:19:29, 10, Forward, 5, 120, 5, Automatic
2020/6/1 21:21:35, 10, Reverse, 5, 120, 5, Automatic
2020/6/1 21:26:29, 1, Forward, 30, 120, 15, Automatic
2020/6/1 21:28:59, 8, Reverse, 30, 120, 15, Automatic
2020/6/1 21:33:29, 2, Forward, 35, 120, 15, Automatic
2020/6/1 21:36:05, 8, Reverse, 35, 120, 15, Automatic
2020/6/1 21:40:29, 3, Forward, 40, 120, 15, Automatic
2020/6/1 21:43:09, 8, Reverse, 40, 120, 15, Automatic
2020/6/1 21:47:29, 12, Forward, 10, 120, 10, Automatic
2020/6/1 21:49:39, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 21:54:29, 4, Forward, 42, 120, 15, Automatic
2020/6/1 21:57:12, 8, Reverse, 42, 120, 15, Automatic
2020/6/1 22:01:29, 5, Forward, 45, 120, 15, Automatic
2020/6/1 22:04:14, 8, Reverse, 45, 120, 15, Automatic
2020/6/1 22:08:29, 6, Forward, 50, 120, 15, Automatic
2020/6/1 22:11:20, 8, Reverse, 50, 120, 15, Automatic
2020/6/1 22:15:29, 12, Forward, 10, 120, 10, Automatic
2020/6/1 22:17:39, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 22:22:29, 7, Forward, 52, 120, 15, Automatic
2020/6/1 22:25:21, 8, Reverse, 52, 120, 15, Automatic
2020/6/1 22:29:29, 12, Forward, 10, 120, 20, Automatic
2020/6/1 22:31:39, 12, Reverse, 10, 120, 20, Automatic
2020/6/1 22:36:29, 9, Forward, 7, 120, 15, Automatic
2020/6/1 22:38:36, 9, Reverse, 7, 120, 15, Automatic
2020/6/1 22:43:29, 12, Forward, 15, 120, 20, Automatic
2020/6/1 22:45:45, 12, Reverse, 15, 120, 20, Automatic
2020/6/1 22:50:29, 10, Forward, 5, 120, 5, Automatic
2020/6/1 22:52:35, 10, Reverse, 5, 120, 5, Automatic
2020/6/1 22:57:29, 1, Forward, 30, 120, 15, Automatic
2020/6/1 23:00:00, 8, Reverse, 30, 120, 15, Automatic
2020/6/1 23:04:29, 2, Forward, 35, 120, 15, Automatic
2020/6/1 23:07:05, 8, Reverse, 35, 120, 15, Automatic
2020/6/1 23:11:29, 3, Forward, 40, 120, 15, Automatic
2020/6/1 23:14:10, 8, Reverse, 40, 120, 15, Automatic
2020/6/1 23:18:29, 12, Forward, 10, 120, 10, Automatic
2020/6/1 23:20:40, 12, Reverse, 10, 120, 10, Automatic
2020/6/1 23:25:29, 4, Forward, 42, 120, 15, Automatic
2020/6/1 23:28:12, 8, Reverse, 42, 120, 15, Automatic
2020/6/1 23:32:29, 5, Forward, 45, 120, 15, Automatic
