:935&1614846690-1.9.0-281&17:296&32:194&33:213&18:105
&935&1614846899&17:10000,24.6&32:-1.0,-1.0,-1,-1.00&33:9.1,24.8,803,1.14&18:10000,22.8&0:44.4
&935&1614847220&17:10000,24.5&32:-1.0,-1.0,-1,-1.00&33:9.3,24.9,803,1.16&18:10000,22.9&0:44.0
&935&1614847529&17:10000,24.7&32:-1.0,-1.0,-1,-1.00&33:9.3,25.1,804,1.16&18:10000,23.1&0:43.5
&935&1614847829&17:10000,24.8&32:-1.0,-1.0,-1,-1.00&33:9.4,25.3,805,1.17&18:10000,23.2&0:43.2
&935&1614848129&17:10000,24.8&32:-1.0,-1.0,-1,-1.00&33:9.5,25.4,805,1.18&18:10000,23.2&0:43.3
&935&1614848429&17:10000,24.8&32:-1.0,-1.0,-1,-1.00&33:9.6,25.0,803,1.20&18:10000,22.9&0:43.5
&935&1614848729&17:10000,24.7&32:-1.0,-1.0,-1,-1.00&33:9.7,24.9,803,1.21&18:10000,22.9&0:43.3
&935&1614849029&17:10000,24.7&32:-1.0,-1.0,-1,-1.00&33:9.8,24.9,804,1.22&18:10000,22.9&0:43.0
&935&1614849329&17:10000,24.8&32:-1.0,-1.0,-1,-1.00&33:9.9,25.2,805,1.24&18:10000,23.2&0:42.9
&935&1614849629&17:10000,24.8&32:-1.0,-1.0,-1,-1.00&33:10.2,25.4,806,1.27&18:10000,23.3&0:43.2
&935&1614849929&17:10000,24.8&32:-1.0,-1.0,-1,-1.00&33:10.4,25.4,806,1.29&18:10000,23.3&0:42.9
&935&1614850229&17:10000,24.7&32:-1.0,-1.0,-1,-1.00&33:10.8,25.4,807,1.33&18:10000,23.4&0:42.9
&935&1614850529&17:10000,24.7&32:-1.0,-1.0,-1,-1.00&33:11.0,25.7,808,1.37&18:10000,23.6&0:43.0
&935&1614850829&17:10000,24.9&32:-1.0,-1.0,-1,-1.00&33:11.3,25.7,808,1.40&18:10000,23.6&0:42.9
