"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20201022.CR6","5131","FCRWaterLevel"
"TIMESTAMP","RECORD","Lvl_psi","wtr_pt_9"
"TS","RN","psi","deg C"
"","","Smp","Smp"
"2020-12-03 09:30:00",6046,13.36066,7.64119
"2020-12-03 09:40:00",6047,13.3596,7.639016
"2020-12-03 09:50:00",6048,13.36137,7.631328
"2020-12-03 10:00:00",6049,13.36198,7.611829
"2020-12-03 10:10:00",6050,13.36217,7.622459
"2020-12-03 10:20:00",6051,13.36057,7.653604
"2020-12-03 10:30:00",6052,13.36018,7.665538
"2020-12-03 10:40:00",6053,13.35857,7.674554
"2020-12-03 10:50:00",6054,13.36038,7.676115
"2020-12-03 11:00:00",6055,13.36163,7.676976
"2020-12-03 11:10:00",6056,13.35923,7.666334
"2020-12-03 11:20:00",6057,13.35961,7.671191
"2020-12-03 11:30:00",6058,13.35832,7.659108
"2020-12-03 11:40:00",6059,13.36032,7.669567
"2020-12-03 11:50:00",6060,13.36084,7.67241
"2020-12-03 12:00:00",6061,13.36111,7.668527
"2020-12-03 12:10:00",6062,13.36094,7.668186
"2020-12-03 12:20:00",6063,13.36032,7.607585
"2020-12-03 12:30:00",6064,13.35926,7.598775
"2020-12-03 12:40:00",6065,13.35995,7.590098
"2020-12-03 12:50:00",6066,13.36072,7.583625
"2020-12-03 13:00:00",6067,13.36048,7.571477
"2020-12-03 13:10:00",6068,13.36077,7.558448
"2020-12-03 13:20:00",6069,13.35917,7.52415
"2020-12-03 13:30:00",6070,13.36036,7.508618
"2020-12-03 13:40:00",6071,13.36027,7.458454
"2020-12-03 13:50:00",6072,13.36042,7.378659
"2020-12-03 14:00:00",6073,13.36097,7.332556
"2020-12-03 14:10:00",6074,13.35886,7.301621
"2020-12-03 14:20:00",6075,13.35826,7.282675
"2020-12-03 14:30:00",6076,13.35824,7.281638
"2020-12-03 14:40:00",6077,13.36049,7.295442
"2020-12-03 14:50:00",6078,13.35969,7.361007
"2020-12-03 15:00:00",6079,13.36117,7.356764
"2020-12-03 15:10:00",6080,13.3588,7.339577
"2020-12-03 15:20:00",6081,13.35979,7.303169
"2020-12-03 15:30:00",6082,13.35879,7.274413
"2020-12-03 15:40:00",6083,13.35961,7.27344
"2020-12-03 15:50:00",6084,13.36042,7.266823
