"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20180828.CR6","52416","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-10-11 14:00:00",20745,13.47,27.34,20.68264,19.29904,19.09979,18.99652,17.63104,13.48767,13.24352,13.24743,13.23123,13.21789,2.28597,21.88081,13.38187,2.605938,24.88173,13.27042,191011,150241,19.272,36.05,40.48,26.31,68.29,6.3,0.53,2.22,0.9,0.96,5.94,17.87,2.31,1.627,5.92,12.53,1.18
"2019-10-11 14:10:00",20746,13.47,27.72,20.63455,19.30264,19.10085,18.96008,17.83114,13.66482,13.24258,13.24835,13.2333,13.21762,2.130451,20.41273,13.42725,2.598104,24.80572,13.26813,191011,151241,19.266,36.06,40.5,26.32,66.91,6.17,0.48,2.01,1.08,1.13,5.77,17.36,2.31,1.626,5.91,12.53,1.18
"2019-10-11 14:20:00",20747,13.48,28.03,20.47384,19.30743,19.10845,18.94439,18.01556,13.5993,13.24429,13.2507,13.23535,13.21572,1.899655,18.21002,13.44865,2.578273,24.61652,13.26843,191011,152241,19.304,35.88,40.26,26.17,72.36,6.67,0.64,2.65,1.27,1.33,5.76,17.35,2.3,1.625,5.92,12.54,1.18
"2019-10-11 14:30:00",20748,13.46,28.29,20.62451,19.30749,19.08724,18.93048,18.00976,13.40832,13.25189,13.25396,13.23751,13.22,2.238827,21.40328,13.32661,2.56196,24.46092,13.26873,191011,153241,19.303,35.86,40.24,26.15,73.41,6.77,0.5,2.1,1.26,1.31,5.77,17.37,2.3,1.624,5.91,12.54,1.18
"2019-10-11 14:40:00",20749,13.47,28.49,21.93435,19.30248,19.0838,18.91876,18.00607,13.34463,13.25332,13.25668,13.24264,13.22085,2.459484,23.52545,13.35091,2.55335,24.37918,13.26965,191011,154241,19.25,36.2,40.66,26.43,64.75,5.98,0.39,1.64,0.62,0.67,5.83,17.54,2.3,1.624,5.92,12.54,1.18
"2019-10-11 14:50:00",20750,13.47,28.67,22.06533,19.30715,19.08868,18.94595,18.37554,13.3377,13.24783,13.25515,13.24233,13.21917,2.456238,23.49788,13.35758,2.539497,24.24686,13.2695,191011,155241,19.231,36.17,40.65,26.43,62.1,5.73,0.41,1.75,0.78,0.83,5.74,17.29,2.3,1.623,5.92,12.54,1.18
"2019-10-11 15:00:00",20751,13.48,28.96,22.0288,19.34509,19.09472,18.92004,18.06744,13.37142,13.25219,13.25653,13.24233,13.22228,2.290153,21.89139,13.32145,2.536764,24.22082,13.26965,191011,160241,19.287,35.86,40.25,26.16,71.26,6.57,0.52,2.18,1.06,1.11,5.81,17.48,2.3,1.623,5.91,12.54,1.18
"2019-10-11 15:10:00",20752,13.47,29.19,21.98193,19.34451,19.08245,18.90277,18.27291,13.57498,13.25549,13.25445,13.24108,13.22338,1.568489,15.03562,13.4491,2.558747,24.43281,13.27344,191011,161241,19.273,36.15,40.59,26.39,66.32,6.12,0.5,2.11,0.47,0.52,5.87,17.68,2.3,1.62,5.92,12.54,1.18
