"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20180828.CR6","52416","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-02-08 15:20:00",23402,12.78,15.75,4.951807,4.911462,4.841669,4.744043,4.511652,4.462305,4.463251,4.356256,4.227838,4.204797,12.13544,93.65065,4.436562,10.23375,78.558,4.234093,190208,151928,4.886,19.24,31.25,20.31,112.7,14.44,1.59,6.46,0.22,0.28,3.56,10.74,2.49,1.752,5.87,11.79,1.18
"2019-02-08 15:30:00",23403,12.76,15.36,5.013055,4.947046,4.870782,4.797906,4.607965,4.45733,4.485254,4.416681,4.254205,4.207269,12.11824,93.5251,4.439575,10.21043,78.38022,4.234764,190208,152928,4.906,19.25,31.24,20.31,112.98,14.46,1.79,7.24,0.25,0.3,3.56,10.73,2.49,1.752,5.87,11.78,1.18
"2019-02-08 15:40:00",23404,12.85,15.3,5.157342,5.003412,4.907922,4.840051,4.668359,4.469751,4.507013,4.483148,4.244134,4.208948,12.1161,93.54785,4.455643,10.05204,77.16516,4.235115,190208,153928,4.981,19.3,31.24,20.31,113.3,14.48,1.67,6.76,0.18,0.24,3.53,10.63,2.49,1.753,5.87,11.81,1.17
"2019-02-08 15:50:00",23405,12.79,15.38,5.407983,5.052148,4.920618,4.835046,4.538385,4.479364,4.534936,4.494409,4.248682,4.195856,12.12716,93.64633,4.460999,10.34064,79.35269,4.221664,190208,154928,5.08,19.36,31.24,20.31,113.74,14.49,1.63,6.61,0.2,0.25,3.52,10.61,2.48,1.749,5.87,11.82,1.18
"2019-02-08 16:00:00",23406,12.71,15.37,5.386682,5.047601,4.936883,4.695093,4.541711,4.518671,4.563806,4.560174,4.260828,4.196558,12.12344,93.75545,4.51741,10.81236,82.96414,4.217812,190208,155928,5.11,19.36,31.23,20.3,113.78,14.49,1.77,7.18,0.19,0.24,3.51,10.59,2.48,1.747,5.88,11.7,1.17
"2019-02-08 16:10:00",23407,12.69,15.26,5.368555,5.062707,4.979669,4.838098,4.579401,4.556756,4.614831,4.590539,4.280511,4.203577,12.14578,94.04326,4.5644,10.90627,83.70502,4.227043,190208,160928,5.11,19.37,31.24,20.31,113.9,14.51,2.67,10.77,0.24,0.3,3.51,10.6,2.48,1.746,5.87,11.67,1.18
"2019-02-08 16:20:00",23408,12.62,15.04,5.703912,5.47027,5.106714,4.935205,4.668939,4.584161,4.626153,4.594324,4.32644,4.225244,12.15436,94.16249,4.585983,10.94838,84.05818,4.240646,190208,161928,5.562,19.69,31.32,20.36,115.22,14.5,1.52,6.19,0.21,0.27,3.46,10.44,2.48,1.746,5.87,11.62,1.18
"2019-02-08 16:30:00",23409,12.58,14.74,5.816308,5.593378,4.992456,4.880579,4.789819,4.675531,4.641351,4.589471,4.348444,4.272638,12.18147,94.56383,4.663818,11.02322,84.6833,4.263489,190208,162928,5.724,19.73,31.23,20.3,115.61,14.49,2.01,8.14,0.24,0.29,3.44,10.38,2.47,1.741,5.87,11.57,1.18
