"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20180828.CR6","52416","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2018-11-19 12:00:00",11726,13.08,16.63,8.332758,8.190454,8.136469,8.124201,8.065363,8.061853,8.054926,8.055201,8.034571,8.004969,9.06781,76.68891,8.06453,8.758818,74.01153,8.029046,181119,115940,8.196,25.05,36.88,23.97,92.52,10.9,0.85,3.51,0.15,0.2,7.55,22.71,2.25,1.584,5.87,12.13,1.18
"2018-11-19 12:10:00",11727,13.08,16.08,8.381098,8.220942,8.143915,8.138941,8.076014,8.068018,8.077051,8.059259,8.018091,7.99975,9.06357,76.66336,8.06997,8.772727,74.12015,8.024086,181119,120940,8.225,25.07,36.89,23.98,92.17,10.86,0.76,3.14,0.1,0.16,7.55,22.71,2.24,1.58,5.87,12.12,1.17
"2018-11-19 12:20:00",11728,13.05,15.95,8.433649,8.23797,8.170618,8.16308,8.09881,8.077784,8.081598,8.044733,8.021296,8.002558,9.06035,76.66645,8.086266,8.761801,74.03906,8.030312,181119,121940,8.233,25.08,36.9,23.98,91.59,10.78,0.74,3.05,0.1,0.16,7.54,22.67,2.24,1.576,5.87,12.09,1.18
"2018-11-19 12:30:00",11729,13.16,16.68,8.488001,8.2474,8.198847,8.180262,8.106043,8.078394,8.072138,8.054743,8.025782,8.009302,9.06916,76.74266,8.087059,8.773134,74.15309,8.040398,181119,122940,8.26,25.11,36.91,23.99,91.79,10.8,0.75,3.08,0.18,0.23,7.53,22.65,2.24,1.575,5.87,12.12,1.17
"2018-11-19 12:40:00",11730,13.46,17.7,8.534479,8.282495,8.199518,8.187372,8.128687,8.092279,8.097071,8.069056,8.035089,8.018518,9.05044,76.59011,8.090249,8.791827,74.32017,8.045342,181119,123940,8.33,25.13,36.87,23.96,93.52,10.99,0.82,3.39,0.15,0.21,7.51,22.58,2.23,1.569,5.87,12.6,1.18
"2018-11-19 12:50:00",11731,13.48,18.92,8.600702,8.313898,8.217066,8.213221,8.138208,8.084406,8.098352,8.075281,8.053278,8.035852,9.0556,76.59432,8.069153,8.80877,74.48944,8.059731,181119,124940,8.375,25.2,36.92,24,93.23,10.94,0.7,2.88,0.16,0.21,7.5,22.56,2.22,1.565,5.87,12.43,1.17
"2018-11-19 13:00:00",11732,13.4,18.92,8.686304,8.316797,8.233118,8.20141,8.087915,8.065943,8.084772,8.085505,8.062677,8.042902,9.02594,76.33725,8.065804,8.793117,74.37245,8.068207,181119,125940,8.386,25.18,36.88,23.97,93.7,10.99,0.71,2.96,0.16,0.22,7.51,22.57,2.22,1.564,5.87,12.33,1.18
"2018-11-19 13:10:00",11733,13.44,19.88,9.570948,9.54458,8.902369,9.444818,8.730555,8.886164,8.270197,8.241419,8.138849,8.067347,10.09337,86.36013,8.542595,8.85884,74.97352,8.092965,181119,130940,8.326,16.97,24.91,16.19,90.91,10.68,0.02,0.2,0.31,0.36,-0.47,-1.35,0.84,0.589,5.87,12.55,1.17
