"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20180828.CR6","52416","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-06-17 09:00:00",4011,13,32.81,23.45867,22.7543,20.71942,18.63955,13.79946,10.41357,10.41805,10.4172,10.39785,10.37985,5.773119,51.66764,10.43282,6.634648,59.37682,10.4319,190617,100053,21.658,31.49,33.64,21.87,127.11,11.19,0.75,3.11,0.39,0.45,4.87,14.67,2.07,1.463,5.89,12.12,1.18
"2019-06-17 09:10:00",4012,13.09,32.84,23.59475,22.76394,20.67916,18.63827,13.70184,10.41226,10.4165,10.41754,10.39465,10.37652,6.227588,55.74738,10.44232,6.624214,59.27979,10.42924,190617,101053,21.632,31.48,33.64,21.87,127.7,11.25,0.78,3.22,0.38,0.43,4.88,14.69,2.08,1.467,5.89,12.14,1.18
"2019-06-17 09:20:00",4013,13.21,33.32,23.64303,22.76364,20.63723,18.55847,13.78607,10.41891,10.41274,10.41619,10.3919,10.36917,6.125864,54.82786,10.43532,6.612135,59.15243,10.41538,190617,102053,21.611,31.49,33.66,21.88,127.56,11.24,0.76,3.15,0.43,0.49,4.88,14.69,2.08,1.468,5.89,12.27,1.18
"2019-06-17 09:30:00",4014,13.25,34.1,23.64855,22.68087,20.63516,18.52944,13.81451,10.40597,10.41012,10.41335,10.39294,10.37142,6.004925,53.73887,10.43018,6.596376,59.01233,10.416,190617,103053,21.601,31.49,33.67,21.89,128.16,11.29,0.78,3.24,0.42,0.47,4.9,14.77,2.08,1.469,5.89,12.34,1.18
"2019-06-17 09:40:00",4015,13.32,34.76,23.75744,22.17889,20.68325,18.50131,13.81094,10.40896,10.40914,10.4045,10.38522,10.36437,5.912549,52.94081,10.45322,6.617868,59.19707,10.41055,190617,104053,21.612,31.5,33.68,21.89,128.49,11.32,0.76,3.15,0.44,0.49,4.87,14.68,2.09,1.474,5.89,12.39,1.18
"2019-06-17 09:50:00",4016,13.32,35.25,23.79159,22.14636,20.61996,18.65237,13.92547,10.44726,10.41039,10.41043,10.39083,10.37026,5.845056,52.34007,10.45617,6.58828,58.96276,10.43252,190617,105053,21.582,31.48,33.68,21.89,128.48,11.32,0.91,3.73,0.56,0.61,4.95,14.89,2.09,1.478,5.89,12.42,1.18
"2019-06-17 10:00:00",4017,13.28,35.44,23.83831,22.28134,20.61147,18.67504,14.02133,10.43878,10.41,10.41143,10.38964,10.36874,5.77965,51.74699,10.4501,6.543147,58.54379,10.42161,190617,110053,21.398,31.36,33.67,21.89,127.54,11.28,0.56,2.33,0.35,0.4,4.96,14.93,2.1,1.479,5.89,12.41,1.18
"2019-06-17 10:10:00",4018,13.28,35.68,23.82199,22.39718,20.67977,18.73898,14.1015,10.44128,10.40362,10.40676,10.38653,10.36837,5.755777,51.50947,10.43033,6.500296,58.14855,10.41289,190617,111052,21.479,31.41,33.68,21.89,128.69,11.37,0.66,2.73,0.46,0.51,4.96,14.95,2.1,1.48,5.89,12.39,1.18
