"Plot Title: hobo25"
"#","Date Time, GMT-04:00","Temp, °C","Coupler Attached","Host Connected","Stopped","End Of File"
1,04/19/21 12:50:00 PM,9.472,,,,
2,04/19/21 01:00:00 PM,9.275,,,,
3,04/19/21 01:10:00 PM,9.373,,,,
4,04/19/21 01:20:00 PM,9.373,,,,
5,04/19/21 01:30:00 PM,9.373,,,,
6,04/19/21 01:40:00 PM,9.373,,,,
7,04/19/21 01:50:00 PM,9.373,,,,
8,04/19/21 02:00:00 PM,9.275,,,,
9,04/19/21 02:10:00 PM,9.275,,,,
10,04/19/21 02:20:00 PM,9.275,,,,
11,04/19/21 02:30:00 PM,9.275,,,,
12,04/19/21 02:40:00 PM,9.275,,,,
13,04/19/21 02:50:00 PM,9.275,,,,
14,04/19/21 03:00:00 PM,9.275,,,,
15,04/19/21 03:10:00 PM,9.275,,,,
16,04/19/21 03:20:00 PM,9.275,,,,
17,04/19/21 03:30:00 PM,9.275,,,,
18,04/19/21 03:40:00 PM,9.275,,,,
19,04/19/21 03:50:00 PM,9.275,,,,
20,04/19/21 04:00:00 PM,9.275,,,,
21,04/19/21 04:10:00 PM,9.275,,,,
22,04/19/21 04:20:00 PM,9.176,,,,
23,04/19/21 04:30:00 PM,9.176,,,,
24,04/19/21 04:40:00 PM,9.275,,,,
25,04/19/21 04:50:00 PM,9.275,,,,
26,04/19/21 05:00:00 PM,9.176,,,,
27,04/19/21 05:10:00 PM,9.373,,,,
28,04/19/21 05:20:00 PM,9.373,,,,
29,04/19/21 05:30:00 PM,9.472,,,,
30,04/19/21 05:40:00 PM,9.571,,,,
31,04/19/21 05:50:00 PM,9.571,,,,
32,04/19/21 06:00:00 PM,9.571,,,,
33,04/19/21 06:10:00 PM,9.571,,,,
34,04/19/21 06:20:00 PM,9.472,,,,
35,04/19/21 06:30:00 PM,9.472,,,,
36,04/19/21 06:40:00 PM,9.571,,,,
37,04/19/21 06:50:00 PM,9.571,,,,
38,04/19/21 07:00:00 PM,9.571,,,,
39,04/19/21 07:10:00 PM,9.571,,,,
40,04/19/21 07:20:00 PM,9.472,,,,
41,04/19/21 07:30:00 PM,9.472,,,,
42,04/19/21 07:40:00 PM,9.571,,,,
43,04/19/21 07:50:00 PM,9.472,,,,
44,04/19/21 08:00:00 PM,9.373,,,,
45,04/19/21 08:10:00 PM,9.373,,,,
