:493&1606733338-1.9.0-281&17:296&32:194&33:213&18:105
&493&1606733400&17:0,0.0&32:146.3,1.8,938,15.59&33:177.6,3.1,934,19.01&18:10000,1.4&0:11.2
&493&1606733711&17:0,0.0&32:146.7,1.8,938,15.64&33:177.1,3.1,934,18.97&18:10000,1.4&0:10.8
&493&1606734025&17:65535,655.3&32:146.7,1.8,938,15.64&33:177.3,3.2,934,18.98&18:65535,655.3&0:10.8
&493&1606734325&17:65535,655.3&32:146.5,1.8,938,15.62&33:177.5,3.2,934,19.00&18:65535,655.3&0:10.0
&493&1606734625&17:65535,655.3&32:146.7,1.8,938,15.64&33:177.5,3.2,934,19.01&18:65535,655.3&0:9.6
&493&1606734925&17:65535,655.3&32:146.4,1.8,938,15.61&33:177.5,3.2,934,19.01&18:65535,655.3&0:9.4
&493&1606735225&17:65535,655.3&32:146.6,1.8,938,15.63&33:177.1,3.2,934,18.96&18:65535,655.3&0:9.3
&493&1606735525&17:65535,655.3&32:146.7,1.8,938,15.64&33:177.2,3.2,934,18.97&18:65535,655.3&0:9.3
&493&1606735825&17:65535,655.3&32:146.7,1.8,938,15.64&33:177.5,3.1,934,19.00&18:65535,655.3&0:9.3
&493&1606736125&17:65535,655.3&32:146.3,1.8,938,15.60&33:177.6,3.2,934,19.02&18:65535,655.3&0:9.4
&493&1606736425&17:65535,655.3&32:146.3,1.8,938,15.59&33:177.4,3.2,934,19.00&18:65535,655.3&0:9.7
&493&1606736725&17:65535,655.3&32:146.3,1.8,938,15.59&33:177.2,3.2,934,18.97&18:65535,655.3&0:9.9
&493&1606737025&17:65535,655.3&32:146.7,1.8,938,15.64&33:177.2,3.2,934,18.98&18:65535,655.3&0:10.0
&493&1606737325&17:65535,655.3&32:146.4,1.8,938,15.61&33:177.3,3.2,934,18.99&18:65535,655.3&0:10.1
&493&1606737625&17:65535,655.3&32:146.5,1.8,938,15.62&33:177.7,3.2,934,19.03&18:65535,655.3&0:10.2
&493&1606737925&17:65535,655.3&32:146.5,1.8,938,15.62&33:177.8,3.2,934,19.03&18:65535,655.3&0:10.3
&493&1606738225&17:65535,655.3&32:146.7,1.8,938,15.64&33:177.5,3.2,934,19.01&18:65535,655.3&0:10.4
&493&1606738525&17:0,0.0&32:146.6,1.8,938,15.63&33:177.4,3.2,934,19.00&18:65535,655.3&0:10.6
&493&1606738825&17:128,0.0&32:146.5,1.8,938,15.62&33:177.6,3.2,934,19.01&18:65535,655.3&0:11.1
&493&1606739125&17:65535,655.3&32:146.6,1.8,938,15.63&33:177.4,3.2,934,19.00&18:65535,655.3&0:11.5
&493&1606739425&17:65535,655.3&32:146.5,1.8,938,15.62&33:177.5,3.2,934,19.00&18:65535,655.3&0:12.0
&493&1606739725&17:65535,655.3&32:146.8,1.8,938,15.65&33:177.8,3.2,934,19.04&18:65535,655.3&0:12.7
&493&1606740025&17:65535,655.3&32:146.4,1.8,938,15.61&33:177.4,3.2,934,19.00&18:65535,655.3&0:13.2
&493&1606740325&17:65535,655.3&32:146.5,1.8,938,15.62&33:177.4,3.2,934,18.99&18:65535,655.3&0:13.8
&493&1606740625&17:590,1.1&32:146.6,1.8,938,15.63&33:177.5,3.2,934,19.01&18:65535,655.3&0:14.4
&493&1606740925&17:0,0.0&32:146.3,1.9,938,15.60&33:177.6,3.2,934,19.02&18:65535,655.3&0:15.2
&493&1606741225&17:65535,655.3&32:146.6,1.9,938,15.62&33:177.6,3.2,935,18.99&18:65535,655.3&0:15.6
&493&1606741525&17:0,0.0&32:146.6,1.9,938,15.62&33:177.6,3.2,934,19.01&18:65535,655.3&0:15.7
&493&1606741825&17:65535,655.3&32:146.5,1.9,938,15.61&33:177.7,3.2,935,19.01&18:65535,655.3&0:15.8
&493&1606742125&17:65535,655.3&32:146.6,1.9,938,15.63&33:177.3,3.2,935,18.96&18:65535,655.3&0:15.5
&493&1606742425&17:65535,655.3&32:146.5,1.9,938,15.62&33:177.6,3.2,935,19.00&18:65535,655.3&0:14.8
&493&1606742725&17:128,0.0&32:146.2,2.0,938,15.58&33:177.4,3.2,935,18.97&18:65535,655.3&0:14.1
&493&1606743025&17:65535,655.3&32:146.5,1.9,938,15.62&33:177.4,3.3,935,18.98&18:65535,655.3&0:13.7
&493&1606743325&17:65535,655.3&32:146.5,1.9,938,15.62&33:177.5,3.2,935,18.98&18:65535,655.3&0:13.6
&493&1606743625&17:65535,655.3&32:146.6,1.9,938,15.63&33:177.4,3.3,935,18.98&18:65535,655.3&0:13.4
&493&1606743925&17:65535,655.3&32:146.6,1.9,938,15.63&33:177.5,3.3,935,18.99&18:65535,655.3&0:13.4
&493&1606744225&17:65535,655.3&32:146.5,1.9,938,15.62&33:177.5,3.3,935,18.99&18:65535,655.3&0:13.5
&493&1606744525&17:65535,655.3&32:146.5,1.9,938,15.62&33:177.5,3.2,935,18.99&18:65535,655.3&0:13.7
&493&1606744825&17:65535,655.3&32:146.7,1.9,938,15.64&33:177.5,3.2,935,18.99&18:65535,655.3&0:13.8
&493&1606745125&17:65535,655.3&32:146.5,2.0,938,15.62&33:177.9,3.2,935,19.03&18:65535,655.3&0:13.8
&493&1606745425&17:65535,655.3&32:146.7,1.9,938,15.64&33:177.5,3.2,935,18.98&18:65535,655.3&0:14.3
&493&1606745725&17:0,0.0&32:146.5,1.8,938,15.62&33:177.5,3.2,935,18.99&18:65535,655.3&0:15.3
&493&1606746025&17:0,0.0&32:146.7,1.9,938,15.64&33:177.4,3.2,935,18.98&18:65535,655.3&0:16.4
&493&1606746325&17:0,0.0&32:146.6,1.9,938,15.63&33:177.5,3.2,935,18.99&18:65535,655.3&0:17.0
&493&1606746625&17:0,0.0&32:146.6,1.9,939,15.61&33:177.5,3.2,935,18.98&18:65535,655.3&0:17.0
&493&1606746925&17:65535,655.3&32:146.6,1.9,939,15.62&33:177.9,3.2,935,19.02&18:65535,655.3&0:16.7
&493&1606747225&17:65535,655.3&32:146.6,1.9,939,15.62&33:177.5,3.3,935,18.98&18:65535,655.3&0:15.6
&493&1606747525&17:65535,655.3&32:146.5,1.9,938,15.62&33:177.5,3.2,935,18.98&18:65535,655.3&0:14.8
&493&1606747825&17:0,0.0&32:146.6,1.9,938,15.62&33:177.4,3.2,935,18.98&18:65535,655.3&0:14.9
&493&1606748125&17:0,0.0&32:146.5,1.9,938,15.62&33:177.6,3.2,935,18.99&18:65535,655.3&0:15.3
&493&1606748425&17:0,0.0&32:146.7,1.9,938,15.64&33:177.5,3.2,935,18.98&18:65535,655.3&0:15.8
&493&1606748725&17:0,0.0&32:146.6,1.9,938,15.62&33:177.5,3.2,935,18.98&18:65535,655.3&0:16.0
&493&1606749025&17:0,0.0&32:146.2,1.8,938,15.58&33:177.4,3.2,935,18.98&18:65535,655.3&0:15.8
&493&1606749325&17:0,0.0&32:146.5,1.8,938,15.62&33:177.8,3.2,935,19.02&18:65535,655.3&0:15.0
&493&1606749625&17:65535,655.3&32:146.4,1.8,938,15.60&33:177.4,3.2,935,18.97&18:65535,655.3&0:14.0
&493&1606749925&17:65535,655.3&32:146.4,1.8,938,15.61&33:177.8,3.2,935,19.01&18:65535,655.3&0:13.1
&493&1606750225&17:65535,655.3&32:146.3,1.8,938,15.60&33:177.7,3.2,935,19.01&18:65535,655.3&0:12.5
&493&1606750525&17:65535,655.3&32:146.7,1.8,938,15.65&33:177.7,3.2,935,19.01&18:65535,655.3&0:11.9
&493&1606750825&17:65535,655.3&32:146.7,1.8,938,15.64&33:177.6,3.2,935,19.00&18:65535,655.3&0:11.5
&493&1606751125&17:65535,655.3&32:146.3,1.8,938,15.60&33:177.6,3.2,935,18.99&18:65535,655.3&0:11.1
&493&1606751425&17:65535,655.3&32:146.7,1.8,938,15.64&33:177.6,3.2,935,19.00&18:65535,655.3&0:10.7
&493&1606751725&17:65535,655.3&32:146.6,1.8,938,15.63&33:177.5,3.2,935,18.99&18:65535,655.3&0:10.3
&493&1606752025&17:65535,655.3&32:146.7,1.8,938,15.64&33:177.5,3.2,934,19.00&18:65535,655.3&0:10.0
&493&1606752325&17:65535,655.3&32:146.6,1.8,938,15.63&33:177.5,3.2,934,19.01&18:65535,655.3&0:9.7
&493&1606752625&17:65535,655.3&32:146.7,1.8,938,15.64&33:177.4,3.2,934,18.99&18:65535,655.3&0:9.4
&493&1606752925&17:65535,655.3&32:146.5,1.8,938,15.62&33:177.4,3.2,934,19.00&18:65535,655.3&0:9.1
&493&1606753225&17:65535,655.3&32:146.9,1.8,938,15.66&33:177.4,3.2,934,18.99&18:65535,655.3&0:8.7
&493&1606753525&17:65535,655.3&32:146.6,1.8,938,15.62&33:177.4,3.2,934,18.99&18:65535,655.3&0:8.4
&493&1606753825&17:65535,655.3&32:146.8,1.8,938,15.65&33:177.3,3.2,934,18.98&18:65535,655.3&0:8.0
&493&1606754125&17:65535,655.3&32:146.5,1.8,938,15.62&33:177.3,3.2,934,18.98&18:65535,655.3&0:7.7
&493&1606754425&17:65535,655.3&32:146.5,1.8,938,15.61&33:177.3,3.2,934,18.98&18:65535,655.3&0:7.4
&493&1606754725&17:65535,655.3&32:146.8,1.8,938,15.65&33:177.3,3.1,934,18.98&18:65535,655.3&0:7.1
&493&1606755025&17:65535,655.3&32:146.5,1.8,938,15.62&33:177.6,3.2,934,19.02&18:65535,655.3&0:6.8
&493&1606755325&17:65535,655.3&32:146.4,1.8,938,15.61&33:177.5,3.2,934,19.00&18:65535,655.3&0:6.6
&493&1606755625&17:65535,655.3&32:146.5,1.8,938,15.62&33:177.1,3.2,934,18.97&18:65535,655.3&0:6.4
&493&1606755925&17:65535,655.3&32:146.7,1.7,938,15.64&33:177.2,3.2,934,18.97&18:65535,655.3&0:6.2
&493&1606756225&17:65535,655.3&32:146.6,1.7,938,15.63&33:177.6,3.2,934,19.02&18:65535,655.3&0:6.0
&493&1606756525&17:65535,655.3&32:146.6,1.7,938,15.63&33:177.6,3.1,934,19.01&18:65535,655.3&0:5.7
&493&1606756825&17:65535,655.3&32:146.7,1.7,938,15.64&33:177.6,3.1,934,19.01&18:65535,655.3&0:5.6
&493&1606757125&17:65535,655.3&32:146.6,1.7,938,15.63&33:177.5,3.2,934,19.01&18:65535,655.3&0:5.5
&493&1606757425&17:65535,655.3&32:146.6,1.7,938,15.63&33:177.6,3.1,934,19.01&18:65535,655.3&0:5.3
&493&1606757725&17:65535,655.3&32:146.9,1.7,938,15.66&33:177.6,3.2,934,19.02&18:65535,655.3&0:5.1
&493&1606758025&17:65535,655.3&32:146.5,1.7,938,15.61&33:177.4,3.2,934,18.99&18:65535,655.3&0:4.9
&493&1606758325&17:65535,655.3&32:146.8,1.7,938,15.65&33:177.3,3.1,934,18.98&18:65535,655.3&0:4.8
&493&1606758625&17:65535,655.3&32:146.5,1.6,938,15.61&33:177.3,3.1,934,18.98&18:65535,655.3&0:4.8
&493&1606758925&17:65535,655.3&32:146.9,1.7,938,15.66&33:177.5,3.2,934,19.00&18:65535,655.3&0:4.6
&493&1606759225&17:576,0.9&32:146.5,1.7,938,15.62&33:177.6,3.2,934,19.01&18:65535,655.3&0:4.5
&493&1606759525&17:65535,655.3&32:146.5,1.7,938,15.62&33:177.5,3.2,934,19.00&18:65535,655.3&0:4.4
&493&1606759825&17:65535,655.3&32:146.6,1.8,938,15.63&33:177.3,3.1,934,18.98&18:65535,655.3&0:4.4
&493&1606760125&17:65535,655.3&32:146.6,1.7,938,15.63&33:177.4,3.1,934,18.99&18:65535,655.3&0:4.2
&493&1606760425&17:65535,655.3&32:147.0,1.7,938,15.67&33:177.9,3.1,934,19.05&18:65535,655.3&0:4.2
&493&1606760725&17:65535,655.3&32:146.7,1.7,938,15.64&33:177.5,3.2,934,19.00&18:65535,655.3&0:4.1
&493&1606761025&17:65535,655.3&32:146.6,1.7,938,15.63&33:177.6,3.2,934,19.02&18:65535,655.3&0:4.0
&493&1606761325&17:65535,655.3&32:146.6,1.7,938,15.63&33:177.5,3.1,934,19.00&18:65535,655.3&0:4.0
&493&1606761625&17:65535,655.3&32:146.6,1.7,938,15.63&33:177.4,3.1,934,18.99&18:65535,655.3&0:4.0
&493&1606761925&17:65535,655.3&32:146.5,1.7,938,15.62&33:177.4,3.1,934,18.99&18:65535,655.3&0:3.8
&493&1606762225&17:65535,655.3&32:146.9,1.7,938,15.66&33:177.4,3.1,934,19.00&18:65535,655.3&0:3.8
&493&1606762525&17:65535,655.3&32:146.5,1.7,938,15.62&33:177.4,3.1,934,19.00&18:65535,655.3&0:3.8
&493&1606762825&17:65535,655.3&32:146.9,1.7,938,15.67&33:177.3,3.1,934,18.98&18:65535,655.3&0:3.6
&493&1606763125&17:65535,655.3&32:146.5,1.7,938,15.62&33:177.3,3.1,934,18.98&18:65535,655.3&0:3.6
&493&1606763425&17:65535,655.3&32:146.6,1.7,938,15.63&33:177.8,3.1,934,19.04&18:65535,655.3&0:3.6
&493&1606763725&17:65535,655.3&32:146.5,1.6,938,15.62&33:177.9,3.1,934,19.04&18:65535,655.3&0:3.5
&493&1606764025&17:0,0.0&32:146.8,1.7,938,15.65&33:177.3,3.1,934,18.98&18:65535,655.3&0:3.4
&493&1606764325&17:65535,655.3&32:146.6,1.7,938,15.63&33:177.4,3.1,934,18.99&18:65535,655.3&0:3.4
&493&1606764625&17:65535,655.3&32:146.6,1.7,938,15.62&33:177.4,3.1,934,18.99&18:65535,655.3&0:3.4
&493&1606764925&17:65535,655.3&32:146.6,1.6,938,15.63&33:177.8,3.1,934,19.03&18:65535,655.3&0:3.4
&493&1606765225&17:65535,655.3&32:146.5,1.7,938,15.62&33:177.2,3.1,934,18.97&18:65535,655.3&0:3.3
&493&1606765525&17:65535,655.3&32:146.6,1.7,938,15.63&33:177.8,3.1,934,19.03&18:65535,655.3&0:3.3
&493&1606765825&17:65535,655.3&32:146.7,1.6,938,15.64&33:177.7,3.1,934,19.03&18:65535,655.3&0:3.3
&493&1606766125&17:0,0.0&32:146.4,1.7,938,15.61&33:177.4,3.0,934,19.00&18:65535,655.3&0:3.2
&493&1606766425&17:65535,655.3&32:146.9,1.7,938,15.66&33:177.4,3.1,934,19.00&18:65535,655.3&0:3.2
&493&1606766725&17:65535,655.3&32:146.9,1.7,938,15.66&33:177.3,3.1,934,18.99&18:65535,655.3&0:3.2
&493&1606767025&17:65535,655.3&32:146.5,1.7,938,15.62&33:177.7,3.1,934,19.02&18:65535,655.3&0:3.2
&493&1606767325&17:0,0.0&32:146.6,1.6,938,15.63&33:177.6,3.1,934,19.02&18:65535,655.3&0:3.1
&493&1606767625&17:65535,655.3&32:146.7,1.6,938,15.64&33:177.7,3.0,934,19.02&18:65535,655.3&0:3.1
&493&1606767925&17:65535,655.3&32:146.6,1.6,938,15.63&33:177.1,3.0,934,18.96&18:65535,655.3&0:3.0
&493&1606768225&17:65535,655.3&32:146.5,1.6,938,15.62&33:177.5,3.1,934,19.01&18:65535,655.3&0:3.0
&493&1606768525&17:65535,655.3&32:146.8,1.5,937,15.67&33:177.0,3.1,934,18.95&18:65535,655.3&0:2.9
&493&1606768825&17:582,0.8&32:146.6,1.6,937,15.65&33:177.5,3.0,934,19.00&18:65535,655.3&0:3.0
&493&1606769125&17:65535,655.3&32:146.7,1.5,937,15.66&33:177.4,3.1,934,18.99&18:65535,655.3&0:2.9
&493&1606769425&17:65535,655.3&32:146.9,1.5,937,15.68&33:177.5,3.0,934,19.00&18:65535,655.3&0:2.9
&493&1606769725&17:65535,655.3&32:146.5,1.5,937,15.63&33:177.3,3.0,934,18.98&18:65535,655.3&0:2.8
&493&1606770025&17:65535,655.3&32:146.5,1.5,937,15.64&33:177.4,3.0,934,18.99&18:65535,655.3&0:2.8
&493&1606770325&17:65535,655.3&32:146.7,1.5,937,15.66&33:177.3,3.1,934,18.99&18:65535,655.3&0:2.8
&493&1606770625&17:65535,655.3&32:146.5,1.5,937,15.64&33:177.3,3.0,934,18.98&18:65535,655.3&0:2.7
&493&1606770925&17:65535,655.3&32:146.7,1.5,937,15.66&33:177.6,3.0,934,19.01&18:65535,655.3&0:2.7
&493&1606771225&17:65535,655.3&32:146.8,1.6,937,15.66&33:177.5,3.0,934,19.00&18:65535,655.3&0:2.7
&493&1606771525&17:581,0.8&32:146.7,1.5,937,15.65&33:177.5,2.9,934,19.01&18:65535,655.3&0:2.7
&493&1606771825&17:65535,655.3&32:146.7,1.5,937,15.66&33:177.5,3.0,934,19.00&18:65535,655.3&0:2.7
&493&1606772125&17:65535,655.3&32:146.7,1.5,937,15.65&33:177.6,2.9,934,19.01&18:65535,655.3&0:2.7
&493&1606772425&17:65535,655.3&32:146.7,1.5,937,15.66&33:177.4,2.9,934,19.00&18:65535,655.3&0:2.6
&493&1606772725&17:65535,655.3&32:146.8,1.6,937,15.67&33:177.8,2.9,934,19.04&18:65535,655.3&0:2.6
&493&1606773025&17:65535,655.3&32:146.8,1.5,937,15.67&33:178.0,2.9,934,19.06&18:65535,655.3&0:2.6
&493&1606773325&17:65535,655.3&32:146.6,1.4,937,15.64&33:177.6,3.0,934,19.02&18:65535,655.3&0:2.6
&493&1606773625&17:65535,655.3&32:146.5,1.5,937,15.64&33:177.6,3.0,934,19.02&18:65535,655.3&0:2.6
&493&1606773925&17:65535,655.3&32:146.5,1.5,937,15.64&33:177.7,2.9,934,19.02&18:65535,655.3&0:2.5
&493&1606774225&17:65535,655.3&32:146.6,1.4,937,15.64&33:177.1,3.0,934,18.96&18:65535,655.3&0:2.5
&493&1606774525&17:65535,655.3&32:146.5,1.5,937,15.63&33:177.7,3.0,934,19.03&18:65535,655.3&0:2.5
&493&1606774825&17:65535,655.3&32:146.9,1.5,937,15.67&33:177.3,2.9,934,18.98&18:65535,655.3&0:2.5
&493&1606775125&17:65535,655.3&32:146.9,1.5,937,15.68&33:177.3,2.9,934,18.99&18:65535,655.3&0:2.5
&493&1606775425&17:65535,655.3&32:147.0,1.5,937,15.68&33:177.6,3.0,934,19.02&18:65535,655.3&0:2.4
&493&1606775725&17:65535,655.3&32:146.5,1.4,937,15.64&33:177.5,3.0,934,19.00&18:65535,655.3&0:2.4
&493&1606776025&17:0,0.0&32:146.8,1.4,937,15.66&33:177.6,3.0,934,19.02&18:10000,1.3&0:2.4
&493&1606776325&17:65535,655.3&32:146.6,1.4,937,15.64&33:177.5,3.0,934,19.01&18:65535,655.3&0:2.3
&493&1606776625&17:65535,655.3&32:146.6,1.4,937,15.65&33:177.5,2.9,934,19.00&18:65535,655.3&0:2.3
&493&1606776925&17:573,0.7&32:146.7,1.4,937,15.66&33:177.4,3.0,934,19.00&18:65535,655.3&0:2.3
&493&1606777225&17:585,0.7&32:146.8,1.4,937,15.66&33:177.5,3.0,934,19.01&18:65535,655.3&0:2.3
&493&1606777525&17:65535,655.3&32:146.8,1.4,937,15.66&33:177.4,3.0,934,19.00&18:65535,655.3&0:2.3
&493&1606777825&17:579,0.7&32:146.9,1.5,937,15.67&33:177.4,3.0,934,18.99&18:65535,655.3&0:2.3
&493&1606778125&17:65535,655.3&32:146.8,1.4,937,15.66&33:177.3,2.9,934,18.99&18:65535,655.3&0:2.3
&493&1606778425&17:65535,655.3&32:146.7,1.4,937,15.66&33:177.4,2.9,934,18.99&18:65535,655.3&0:2.3
&493&1606778725&17:65535,655.3&32:146.5,1.4,937,15.64&33:177.4,2.9,934,18.99&18:65535,655.3&0:2.2
&493&1606779025&17:65535,655.3&32:146.9,1.4,937,15.68&33:177.5,2.9,934,19.01&18:65535,655.3&0:2.2
&493&1606779325&17:588,0.7&32:146.5,1.4,937,15.64&33:177.3,2.9,934,18.99&18:65535,655.3&0:2.2
&493&1606779625&17:579,0.7&32:147.1,1.4,937,15.70&33:177.4,3.0,934,18.99&18:65535,655.3&0:2.2
&493&1606779925&17:65535,655.3&32:147.0,1.3,937,15.69&33:177.3,2.9,934,18.99&18:65535,655.3&0:2.1
&493&1606780225&17:65535,655.3&32:146.4,1.3,937,15.63&33:177.3,2.9,934,18.98&18:65535,655.3&0:2.1
&493&1606780525&17:584,0.6&32:146.9,1.3,937,15.67&33:177.0,2.9,934,18.95&18:65535,655.3&0:2.1
&493&1606780825&17:65535,655.3&32:146.8,1.3,937,15.66&33:177.4,3.0,934,19.00&18:65535,655.3&0:2.1
&493&1606781125&17:65535,655.3&32:146.6,1.3,937,15.65&33:177.4,2.9,934,19.00&18:65535,655.3&0:2.1
&493&1606781425&17:65535,655.3&32:146.6,1.3,937,15.64&33:177.6,2.9,934,19.01&18:65535,655.3&0:2.1
&493&1606781725&17:65535,655.3&32:146.6,1.3,937,15.65&33:177.5,3.0,934,19.00&18:65535,655.3&0:2.1
&493&1606782025&17:594,0.5&32:147.0,1.3,937,15.69&33:177.5,3.0,934,19.01&18:65535,655.3&0:2.1
&493&1606782325&17:65535,655.3&32:147.0,1.3,937,15.69&33:177.5,2.9,934,19.00&18:65535,655.3&0:2.1
&493&1606782625&17:65535,655.3&32:146.8,1.3,937,15.66&33:177.3,3.0,934,18.99&18:65535,655.3&0:2.1
&493&1606782925&17:65535,655.3&32:146.7,1.3,937,15.66&33:177.3,2.9,934,18.98&18:65535,655.3&0:2.0
&493&1606783225&17:65535,655.3&32:146.7,1.3,937,15.66&33:177.3,2.9,934,18.98&18:65535,655.3&0:2.0
&493&1606783525&17:0,0.0&32:146.5,1.2,936,15.65&33:177.7,2.9,934,19.03&18:65535,655.3&0:1.9
&493&1606783825&17:589,0.4&32:146.9,1.3,936,15.70&33:177.0,2.9,934,18.95&18:10000,1.2&0:1.9
&493&1606784125&17:0,0.0&32:146.7,1.2,936,15.68&33:177.5,2.8,934,19.01&18:65535,655.3&0:2.0
&493&1606784425&17:65535,655.3&32:146.8,1.3,936,15.68&33:177.4,2.9,934,18.99&18:65535,655.3&0:1.9
&493&1606784725&17:65535,655.3&32:146.5,1.3,936,15.65&33:177.7,2.9,934,19.02&18:65535,655.3&0:1.9
&493&1606785025&17:0,0.0&32:146.9,1.2,936,15.69&33:177.6,2.9,934,19.02&18:65535,655.3&0:1.9
&493&1606785325&17:0,0.0&32:146.9,1.2,936,15.69&33:177.2,2.9,934,18.98&18:65535,655.3&0:1.9
&493&1606785625&17:65535,655.3&32:147.0,1.3,936,15.70&33:177.2,2.9,934,18.98&18:65535,655.3&0:1.9
&493&1606785925&17:65535,655.3&32:146.7,1.3,936,15.67&33:177.2,3.0,934,18.98&18:65535,655.3&0:1.9
&493&1606786225&17:65535,655.3&32:146.7,1.3,937,15.66&33:177.3,2.9,934,18.98&18:65535,655.3&0:1.9
&493&1606786525&17:65535,655.3&32:146.7,1.3,937,15.65&33:177.3,2.9,934,18.98&18:65535,655.3&0:1.9
&493&1606786825&17:65535,655.3&32:146.6,1.2,937,15.64&33:177.4,2.9,934,18.99&18:65535,655.3&0:2.0
&493&1606787125&17:65535,655.3&32:146.8,1.2,936,15.69&33:177.7,3.0,934,19.03&18:65535,655.3&0:1.9
&493&1606787425&17:65535,655.3&32:146.8,1.3,936,15.69&33:177.8,2.9,934,19.03&18:65535,655.3&0:2.0
&493&1606787725&17:65535,655.3&32:146.9,1.2,936,15.69&33:177.5,2.9,934,19.00&18:65535,655.3&0:1.9
&493&1606788025&17:0,0.0&32:146.8,1.2,936,15.68&33:177.2,2.9,934,18.97&18:65535,655.3&0:2.0
&493&1606788325&17:589,0.4&32:146.8,1.2,936,15.68&33:177.1,2.9,934,18.96&18:65535,655.3&0:2.0
&493&1606788625&17:592,0.4&32:147.1,1.2,936,15.72&33:177.2,2.9,934,18.97&18:10000,1.2&0:2.1
&493&1606788925&17:0,0.0&32:146.7,1.2,936,15.68&33:177.6,2.8,934,19.02&18:65535,655.3&0:2.2
&493&1606789225&17:65535,655.3&32:146.7,1.2,936,15.67&33:177.2,2.8,934,18.97&18:65535,655.3&0:2.3
&493&1606789525&17:585,0.4&32:146.7,1.2,936,15.67&33:177.1,2.9,934,18.96&18:65535,655.3&0:2.3
&493&1606789825&17:65535,655.3&32:147.0,1.2,936,15.70&33:177.3,2.9,934,18.98&18:65535,655.3&0:2.3
&493&1606790125&17:597,0.4&32:147.0,1.2,936,15.71&33:177.5,2.8,934,19.01&18:10000,1.2&0:2.5
&493&1606790425&17:65535,655.3&32:147.1,1.2,936,15.71&33:177.3,2.8,934,18.99&18:65535,655.3&0:2.4
&493&1606790725&17:0,0.0&32:146.7,1.2,936,15.67&33:177.3,2.9,934,18.98&18:65535,655.3&0:2.5
&493&1606791025&17:65535,655.3&32:146.7,1.2,936,15.67&33:177.4,2.8,934,19.00&18:65535,655.3&0:2.4
&493&1606791325&17:65535,655.3&32:146.7,1.2,936,15.67&33:177.4,2.8,934,19.00&18:65535,655.3&0:2.4
&493&1606791625&17:65535,655.3&32:147.1,1.2,936,15.72&33:177.2,2.9,934,18.97&18:65535,655.3&0:2.6
&493&1606791925&17:65535,655.3&32:146.8,1.2,936,15.68&33:177.7,2.8,934,19.03&18:65535,655.3&0:2.5
&493&1606792225&17:65535,655.3&32:146.8,1.2,936,15.69&33:177.4,2.8,934,18.99&18:65535,655.3&0:2.4
&493&1606792525&17:586,0.4&32:146.6,1.2,936,15.66&33:177.4,2.9,934,19.00&18:65535,655.3&0:2.4
&493&1606792825&17:65535,655.3&32:147.0,1.2,936,15.70&33:177.5,2.8,934,19.01&18:65535,655.3&0:2.4
&493&1606793125&17:590,0.4&32:146.7,1.2,936,15.67&33:177.1,2.8,933,18.99&18:10000,1.2&0:2.3
&493&1606793425&17:65535,655.3&32:146.7,1.1,936,15.68&33:177.7,2.8,933,19.04&18:65535,655.3&0:2.3
&493&1606793725&17:591,0.4&32:146.8,1.2,936,15.68&33:177.5,2.8,933,19.02&18:65535,655.3&0:2.3
&493&1606794025&17:65535,655.3&32:146.7,1.2,936,15.67&33:177.6,2.8,933,19.04&18:65535,655.3&0:2.2
&493&1606794325&17:65535,655.3&32:146.8,1.2,936,15.69&33:177.6,2.8,933,19.03&18:65535,655.3&0:2.3
&493&1606794625&17:65535,655.3&32:146.9,1.1,936,15.69&33:177.4,2.8,933,19.02&18:65535,655.3&0:2.3
&493&1606794925&17:65535,655.3&32:146.8,1.2,936,15.69&33:177.3,2.8,933,19.01&18:65535,655.3&0:2.3
&493&1606795225&17:0,0.0&32:147.0,1.1,936,15.71&33:177.5,2.8,933,19.02&18:65535,655.3&0:2.4
&493&1606795525&17:65535,655.3&32:146.9,1.1,936,15.69&33:177.2,2.8,933,18.99&18:65535,655.3&0:2.5
&493&1606795825&17:65535,655.3&32:146.8,1.0,936,15.68&33:177.6,2.8,933,19.04&18:65535,655.3&0:2.5
&493&1606796125&17:65535,655.3&32:146.7,1.0,936,15.67&33:177.4,2.8,933,19.01&18:65535,655.3&0:2.5
&493&1606796425&17:65535,655.3&32:146.7,0.9,936,15.68&33:177.1,2.8,933,18.98&18:65535,655.3&0:2.6
&493&1606796725&17:65535,655.3&32:146.4,1.0,936,15.64&33:177.2,2.8,933,18.99&18:65535,655.3&0:2.3
&493&1606797025&17:600,0.2&32:146.6,1.0,936,15.66&33:177.3,2.8,933,19.00&18:10000,1.1&0:2.4
&493&1606797325&17:592,0.3&32:146.5,1.0,936,15.65&33:177.3,2.8,933,19.00&18:10000,1.1&0:2.4
&493&1606797625&17:65535,655.3&32:146.6,0.9,936,15.67&33:177.7,2.8,933,19.05&18:65535,655.3&0:2.5
&493&1606797925&17:0,0.0&32:146.9,1.0,936,15.69&33:177.2,2.8,933,18.99&18:65535,655.3&0:2.6
