:497&1607084134-1.9.0-281&17:296&32:194&33:213&18:105
&497&1607084402&17:548,0.6&32:146.6,1.4,942,15.56&33:179.6,2.8,940,19.10&18:10000,1.1&0:15.6
&497&1607084712&17:0,0.0&32:146.3,1.4,942,15.54&33:180.1,2.8,940,19.16&18:10000,1.1&0:15.9
&497&1607085020&17:65535,655.3&32:146.4,1.4,942,15.55&33:179.7,2.8,940,19.12&18:65535,655.3&0:16.1
&497&1607085320&17:65535,655.3&32:146.2,1.5,942,15.52&33:179.7,2.8,940,19.12&18:65535,655.3&0:16.4
&497&1607085620&17:543,0.8&32:146.2,1.5,943,15.51&33:179.8,2.8,940,19.12&18:65535,655.3&0:16.8
&497&1607085920&17:65535,655.3&32:146.3,1.5,943,15.51&33:179.9,2.8,940,19.13&18:65535,655.3&0:17.0
&497&1607086220&17:65535,655.3&32:146.2,1.5,943,15.51&33:179.9,2.8,940,19.14&18:65535,655.3&0:17.2
&497&1607086520&17:539,0.7&32:146.3,1.5,942,15.53&33:179.5,2.8,940,19.10&18:65535,655.3&0:17.9
&497&1607086820&17:547,0.8&32:146.2,1.6,943,15.51&33:179.9,2.8,940,19.14&18:65535,655.3&0:18.5
&497&1607087120&17:542,0.8&32:146.1,1.6,943,15.50&33:179.9,2.8,940,19.14&18:65535,655.3&0:18.7
&497&1607087420&17:529,0.8&32:146.0,1.6,943,15.49&33:179.8,2.8,940,19.13&18:65535,655.3&0:19.2
&497&1607087720&17:65535,655.3&32:146.2,1.5,943,15.51&33:179.5,2.8,940,19.09&18:65535,655.3&0:19.4
&497&1607088020&17:538,0.7&32:146.2,1.6,943,15.50&33:179.6,2.8,940,19.10&18:65535,655.3&0:19.0
&497&1607088320&17:128,0.0&32:146.1,1.5,943,15.50&33:180.1,2.8,940,19.16&18:65535,655.3&0:18.1
&497&1607088620&17:65535,655.3&32:146.2,1.5,943,15.51&33:179.7,2.8,940,19.11&18:65535,655.3&0:17.6
&497&1607088920&17:0,0.0&32:146.3,1.5,943,15.51&33:179.6,2.8,940,19.11&18:65535,655.3&0:17.0
&497&1607089220&17:65535,655.3&32:146.2,1.6,943,15.50&33:179.6,2.8,940,19.10&18:65535,655.3&0:16.7
&497&1607089520&17:0,0.0&32:146.2,1.5,943,15.51&33:179.7,2.8,940,19.12&18:65535,655.3&0:16.4
&497&1607089820&17:65535,655.3&32:146.3,1.5,943,15.51&33:179.7,2.8,940,19.11&18:65535,655.3&0:16.3
&497&1607090120&17:65535,655.3&32:145.9,1.6,943,15.48&33:179.7,2.8,940,19.11&18:65535,655.3&0:16.4
&497&1607090420&17:0,0.0&32:146.4,1.5,943,15.52&33:180.1,2.8,940,19.16&18:65535,655.3&0:16.6
&497&1607090720&17:65535,655.3&32:146.4,1.5,943,15.52&33:179.7,2.8,940,19.12&18:65535,655.3&0:17.0
&497&1607091020&17:0,0.0&32:146.1,1.6,943,15.49&33:179.7,2.8,940,19.11&18:65535,655.3&0:17.2
&497&1607091320&17:65535,655.3&32:146.1,1.6,943,15.49&33:179.7,2.8,940,19.12&18:65535,655.3&0:17.7
&497&1607091620&17:534,0.8&32:146.0,1.5,943,15.49&33:180.1,2.9,940,19.16&18:65535,655.3&0:18.6
&497&1607091920&17:531,0.7&32:146.6,1.5,943,15.55&33:179.8,2.8,940,19.12&18:10000,1.1&0:19.4
&497&1607092220&17:0,0.0&32:146.5,1.5,943,15.53&33:179.8,2.8,940,19.13&18:65535,655.3&0:20.0
&497&1607092520&17:0,0.0&32:146.2,1.4,943,15.50&33:179.8,2.8,940,19.13&18:65535,655.3&0:20.4
&497&1607092820&17:0,0.0&32:146.5,1.5,943,15.53&33:179.8,2.9,940,19.13&18:65535,655.3&0:20.0
&497&1607093120&17:0,0.0&32:146.2,1.5,943,15.50&33:179.8,2.8,940,19.13&18:65535,655.3&0:19.2
&497&1607093420&17:128,0.0&32:146.3,1.5,943,15.51&33:179.8,2.8,940,19.13&18:65535,655.3&0:18.7
&497&1607093720&17:128,0.0&32:146.3,1.5,943,15.51&33:179.8,2.8,940,19.13&18:65535,655.3&0:18.9
&497&1607094020&17:128,0.0&32:146.3,1.5,943,15.51&33:179.8,2.8,940,19.13&18:65535,655.3&0:19.7
&497&1607094320&17:128,0.0&32:146.3,1.5,943,15.51&33:179.6,2.8,940,19.11&18:65535,655.3&0:20.0
&497&1607094620&17:0,0.0&32:146.3,1.5,943,15.51&33:179.9,2.8,940,19.14&18:65535,655.3&0:23.7
&497&1607094920&17:65535,655.3&32:146.3,1.6,943,15.52&33:179.9,2.9,940,19.14&18:65535,655.3&0:23.4
&497&1607095220&17:65535,655.3&32:146.4,1.6,943,15.52&33:179.8,2.9,940,19.13&18:65535,655.3&0:22.9
&497&1607095520&17:65535,655.3&32:146.3,1.5,943,15.52&33:180.2,2.8,940,19.17&18:65535,655.3&0:22.0
&497&1607095820&17:0,0.0&32:146.3,1.5,943,15.52&33:179.5,2.8,940,19.09&18:65535,655.3&0:21.3
&497&1607096120&17:65535,655.3&32:146.4,1.5,943,15.52&33:179.9,2.8,941,19.12&18:65535,655.3&0:20.7
&497&1607096420&17:65535,655.3&32:146.4,1.5,943,15.53&33:179.6,2.8,941,19.09&18:65535,655.3&0:20.2
&497&1607096720&17:65535,655.3&32:146.3,1.5,943,15.52&33:180.0,2.8,941,19.13&18:65535,655.3&0:19.7
&497&1607097020&17:65535,655.3&32:146.3,1.5,943,15.51&33:179.7,2.8,941,19.10&18:65535,655.3&0:19.3
&497&1607097320&17:65535,655.3&32:146.4,1.6,943,15.53&33:179.7,2.9,941,19.10&18:65535,655.3&0:18.8
&497&1607097620&17:65535,655.3&32:146.3,1.5,943,15.52&33:180.1,2.9,941,19.14&18:65535,655.3&0:18.4
&497&1607097920&17:0,0.0&32:146.3,1.6,943,15.52&33:179.8,2.9,941,19.11&18:65535,655.3&0:18.0
&497&1607098220&17:0,0.0&32:146.4,1.5,943,15.52&33:179.8,2.9,941,19.10&18:65535,655.3&0:13.7
&497&1607098520&17:65535,655.3&32:146.0,1.5,943,15.48&33:180.2,2.9,941,19.15&18:65535,655.3&0:17.1
&497&1607098820&17:65535,655.3&32:146.6,1.5,943,15.55&33:179.7,2.9,941,19.10&18:65535,655.3&0:16.7
&497&1607099120&17:65535,655.3&32:146.2,1.5,943,15.51&33:179.8,2.9,941,19.11&18:65535,655.3&0:16.4
&497&1607099420&17:0,0.0&32:146.2,1.5,943,15.51&33:179.7,2.9,941,19.10&18:65535,655.3&0:16.0
&497&1607099720&17:65535,655.3&32:146.2,1.5,943,15.51&33:180.1,2.9,941,19.14&18:65535,655.3&0:15.7
&497&1607100020&17:65535,655.3&32:146.2,1.4,943,15.51&33:179.7,2.9,941,19.10&18:65535,655.3&0:15.4
&497&1607100320&17:65535,655.3&32:146.5,1.5,943,15.54&33:179.6,2.9,941,19.09&18:65535,655.3&0:15.0
&497&1607100620&17:65535,655.3&32:146.5,1.5,943,15.54&33:180.1,2.9,941,19.14&18:65535,655.3&0:14.7
&497&1607100920&17:65535,655.3&32:146.4,1.5,943,15.52&33:180.1,2.9,941,19.14&18:65535,655.3&0:14.5
&497&1607101220&17:65535,655.3&32:146.5,1.4,943,15.54&33:180.1,2.9,941,19.14&18:65535,655.3&0:14.1
&497&1607101520&17:535,0.7&32:146.4,1.4,943,15.52&33:180.0,2.8,941,19.13&18:65535,655.3&0:13.7
&497&1607101820&17:0,0.0&32:146.2,1.3,943,15.51&33:180.1,2.9,941,19.13&18:65535,655.3&0:13.3
&497&1607102120&17:65535,655.3&32:146.7,1.3,942,15.57&33:180.3,2.9,941,19.16&18:65535,655.3&0:12.9
&497&1607102420&17:65535,655.3&32:146.1,1.4,942,15.51&33:179.7,2.8,941,19.10&18:65535,655.3&0:12.6
