:494&1606821037-1.9.0-281&17:296&32:194&33:213&18:105
&494&1606821299&17:0,0.0&32:146.6,1.5,938,15.63&33:177.0,2.8,933,18.98&18:10000,1.1&0:10.3
&494&1606821606&17:565,0.6&32:146.6,1.4,938,15.63&33:177.5,2.8,933,19.02&18:10000,1.1&0:10.4
&494&1606821913&17:65535,655.3&32:146.3,1.5,938,15.60&33:177.0,2.8,933,18.97&18:65535,655.3&0:10.2
&494&1606822213&17:0,0.0&32:146.6,1.5,938,15.63&33:177.6,2.8,934,19.02&18:65535,655.3&0:9.9
&494&1606822513&17:65535,655.3&32:146.6,1.5,938,15.63&33:177.5,2.8,933,19.02&18:65535,655.3&0:9.8
&494&1606822813&17:65535,655.3&32:146.5,1.4,938,15.61&33:177.1,2.8,933,18.98&18:65535,655.3&0:9.6
&494&1606823113&17:65535,655.3&32:146.6,1.4,938,15.63&33:177.1,2.8,933,18.98&18:65535,655.3&0:9.6
&494&1606823413&17:65535,655.3&32:146.2,1.5,938,15.59&33:177.4,2.8,933,19.02&18:65535,655.3&0:9.6
&494&1606823713&17:65535,655.3&32:146.5,1.5,938,15.62&33:177.0,2.8,933,18.97&18:65535,655.3&0:9.3
&494&1606824013&17:65535,655.3&32:146.6,1.4,938,15.63&33:177.3,2.8,933,19.00&18:65535,655.3&0:9.1
&494&1606824313&17:0,0.0&32:146.6,1.4,938,15.63&33:177.2,2.8,933,19.00&18:65535,655.3&0:9.0
&494&1606824613&17:65535,655.3&32:146.5,1.4,938,15.62&33:177.2,2.8,933,19.00&18:65535,655.3&0:8.9
&494&1606824913&17:65535,655.3&32:146.5,1.5,938,15.62&33:177.3,2.8,933,19.01&18:65535,655.3&0:8.9
&494&1606825213&17:65535,655.3&32:146.5,1.4,938,15.62&33:177.2,2.8,933,18.99&18:65535,655.3&0:8.9
&494&1606825513&17:65535,655.3&32:146.5,1.4,938,15.62&33:177.3,2.8,933,19.00&18:65535,655.3&0:9.1
&494&1606825813&17:65535,655.3&32:146.5,1.4,938,15.62&33:177.3,2.8,933,19.01&18:65535,655.3&0:9.1
&494&1606826113&17:65535,655.3&32:146.5,1.4,938,15.62&33:177.8,2.8,933,19.06&18:65535,655.3&0:9.1
&494&1606826413&17:65535,655.3&32:146.4,1.4,938,15.60&33:177.4,2.8,933,19.01&18:65535,655.3&0:9.0
