:458&1603875913-1.9.0-281&17:296&32:194&33:213&18:105
&458&1603876200&17:1445,3.7&32:159.4,4.5,914,17.44&33:157.5,5.9,906,17.39&18:10000,4.2&0:8.1
&458&1603876509&17:1454,3.8&32:159.4,4.5,914,17.44&33:157.6,5.8,905,17.41&18:10000,4.3&0:8.3
&458&1603876817&17:65535,655.3&32:159.8,4.6,914,17.49&33:158.0,5.9,906,17.43&18:65535,655.3&0:8.0
&458&1603877117&17:65535,655.3&32:159.5,4.6,914,17.45&33:157.6,5.9,906,17.40&18:10000,4.3&0:7.6
&458&1603877417&17:65535,655.3&32:159.9,4.5,914,17.49&33:157.9,5.8,906,17.43&18:65535,655.3&0:7.2
&458&1603877717&17:65535,655.3&32:159.9,4.5,914,17.49&33:157.6,5.9,906,17.40&18:65535,655.3&0:7.2
&458&1603878017&17:65535,655.3&32:159.5,4.6,914,17.45&33:157.7,5.9,905,17.42&18:65535,655.3&0:7.2
&458&1603878317&17:65535,655.3&32:159.7,4.6,914,17.47&33:157.4,5.8,905,17.39&18:10000,4.3&0:7.3
&458&1603878617&17:65535,655.3&32:159.8,4.6,915,17.46&33:157.7,5.8,906,17.41&18:65535,655.3&0:7.4
&458&1603878917&17:65535,655.3&32:159.7,4.6,915,17.46&33:157.6,5.9,905,17.42&18:10000,4.2&0:7.5
&458&1603879217&17:65535,655.3&32:159.9,4.7,915,17.47&33:158.0,5.8,906,17.44&18:10000,4.3&0:7.6
&458&1603879517&17:65535,655.3&32:159.9,4.6,915,17.48&33:157.6,5.9,906,17.40&18:10000,4.3&0:7.5
&458&1603879817&17:65535,655.3&32:159.6,4.7,915,17.44&33:157.7,5.9,905,17.43&18:10000,4.2&0:7.5
&458&1603880117&17:65535,655.3&32:159.6,4.7,915,17.45&33:157.7,5.9,906,17.41&18:10000,4.2&0:7.6
&458&1603880417&17:65535,655.3&32:159.8,4.7,915,17.46&33:157.7,5.9,906,17.40&18:65535,655.3&0:7.7
&458&1603880717&17:65535,655.3&32:159.7,4.7,915,17.45&33:157.7,5.8,906,17.41&18:65535,655.3&0:7.7
&458&1603881017&17:65535,655.3&32:159.7,4.7,915,17.45&33:157.6,5.9,905,17.42&18:65535,655.3&0:7.7
&458&1603881317&17:65535,655.3&32:159.9,4.6,915,17.47&33:157.3,5.9,906,17.36&18:10000,4.2&0:7.6
&458&1603881617&17:65535,655.3&32:160.0,4.6,915,17.49&33:157.8,5.9,905,17.44&18:10000,4.3&0:7.5
&458&1603881917&17:65535,655.3&32:160.0,4.6,914,17.51&33:157.7,5.9,906,17.41&18:65535,655.3&0:7.5
&458&1603882217&17:65535,655.3&32:159.3,4.6,915,17.41&33:157.4,5.9,906,17.38&18:65535,655.3&0:7.5
&458&1603882517&17:65535,655.3&32:159.7,4.6,915,17.45&33:157.7,5.9,905,17.43&18:10000,4.3&0:7.4
&458&1603882817&17:65535,655.3&32:159.8,4.6,915,17.46&33:157.8,5.9,905,17.43&18:10000,4.3&0:7.4
&458&1603883117&17:65535,655.3&32:159.6,4.6,914,17.46&33:157.8,5.9,905,17.43&18:65535,655.3&0:7.4
&458&1603883417&17:65535,655.3&32:159.7,4.6,915,17.46&33:157.8,5.9,906,17.41&18:65535,655.3&0:7.3
&458&1603883717&17:65535,655.3&32:159.8,4.7,915,17.46&33:157.7,5.9,906,17.41&18:65535,655.3&0:7.4
&458&1603884017&17:65535,655.3&32:159.8,4.7,915,17.47&33:157.8,6.0,906,17.42&18:65535,655.3&0:7.5
&458&1603884317&17:65535,655.3&32:159.8,4.7,915,17.46&33:157.8,5.9,905,17.44&18:10000,4.3&0:7.5
&458&1603884617&17:65535,655.3&32:160.2,4.7,915,17.51&33:157.9,5.9,906,17.43&18:65535,655.3&0:7.5
&458&1603884917&17:65535,655.3&32:159.5,4.7,915,17.43&33:157.8,6.0,906,17.42&18:10000,4.3&0:7.5
&458&1603885217&17:65535,655.3&32:159.7,4.7,915,17.45&33:157.9,5.9,906,17.43&18:10000,4.3&0:7.5
&458&1603885517&17:65535,655.3&32:159.8,4.6,915,17.46&33:157.5,5.9,906,17.39&18:65535,655.3&0:7.7
&458&1603885817&17:65535,655.3&32:160.1,4.7,915,17.50&33:157.6,5.9,906,17.39&18:65535,655.3&0:7.7
&458&1603886117&17:65535,655.3&32:159.7,4.7,915,17.46&33:158.0,5.9,905,17.46&18:65535,655.3&0:7.8
&458&1603886417&17:65535,655.3&32:159.8,4.7,915,17.46&33:157.6,5.9,906,17.39&18:65535,655.3&0:8.0
&458&1603886717&17:65535,655.3&32:159.7,4.7,915,17.45&33:157.7,5.9,906,17.40&18:65535,655.3&0:8.5
&458&1603887017&17:65535,655.3&32:159.7,4.7,915,17.45&33:157.7,5.9,906,17.41&18:10000,4.3&0:9.1
&458&1603887317&17:65535,655.3&32:160.0,4.7,915,17.49&33:157.8,6.0,906,17.42&18:65535,655.3&0:9.5
&458&1603887617&17:65535,655.3&32:159.8,4.7,915,17.46&33:157.9,6.0,906,17.42&18:65535,655.3&0:9.7
&458&1603887917&17:65535,655.3&32:159.8,4.7,915,17.47&33:157.9,6.0,906,17.43&18:65535,655.3&0:10.2
&458&1603888217&17:65535,655.3&32:159.7,4.7,915,17.46&33:157.7,6.0,906,17.41&18:65535,655.3&0:10.5
&458&1603888517&17:65535,655.3&32:160.0,4.7,915,17.49&33:157.8,6.0,906,17.42&18:65535,655.3&0:11.2
&458&1603888817&17:65535,655.3&32:160.1,4.7,915,17.49&33:157.8,6.0,906,17.41&18:65535,655.3&0:11.4
&458&1603889117&17:65535,655.3&32:159.7,4.7,915,17.46&33:157.4,6.0,906,17.38&18:65535,655.3&0:11.9
&458&1603889417&17:65535,655.3&32:159.8,4.7,915,17.46&33:157.9,6.0,906,17.43&18:65535,655.3&0:11.8
&458&1603889717&17:65535,655.3&32:159.7,4.7,915,17.45&33:157.9,6.0,906,17.42&18:65535,655.3&0:11.0
&458&1603890017&17:65535,655.3&32:160.2,4.7,915,17.51&33:157.9,6.0,906,17.43&18:65535,655.3&0:10.1
&458&1603890317&17:65535,655.3&32:159.9,4.7,915,17.48&33:157.6,6.0,906,17.40&18:65535,655.3&0:9.4
&458&1603890617&17:65535,655.3&32:159.8,4.7,915,17.47&33:158.0,6.0,906,17.44&18:65535,655.3&0:9.1
&458&1603890917&17:65535,655.3&32:160.0,4.8,915,17.48&33:157.7,6.0,906,17.41&18:10000,4.5&0:8.9
&458&1603891217&17:65535,655.3&32:159.9,4.7,915,17.47&33:157.7,6.0,906,17.40&18:65535,655.3&0:8.8
&458&1603891517&17:65535,655.3&32:159.9,4.7,915,17.47&33:157.7,6.0,906,17.40&18:65535,655.3&0:9.1
&458&1603891817&17:65535,655.3&32:160.1,4.7,915,17.49&33:158.1,6.1,906,17.45&18:65535,655.3&0:9.1
&458&1603892117&17:65535,655.3&32:159.9,4.7,915,17.48&33:157.8,6.0,906,17.41&18:10000,4.4&0:9.1
&458&1603892417&17:65535,655.3&32:159.9,4.7,915,17.48&33:157.7,6.1,906,17.41&18:65535,655.3&0:8.8
&458&1603892717&17:65535,655.3&32:160.4,4.7,915,17.53&33:157.8,6.0,906,17.42&18:10000,4.4&0:8.8
&458&1603893017&17:65535,655.3&32:160.0,4.7,915,17.49&33:157.8,6.1,906,17.42&18:65535,655.3&0:8.9
&458&1603893317&17:65535,655.3&32:160.0,4.7,915,17.49&33:158.1,6.0,906,17.45&18:65535,655.3&0:9.4
&458&1603893617&17:65535,655.3&32:159.9,4.7,915,17.48&33:157.8,6.0,906,17.42&18:65535,655.3&0:9.8
&458&1603893917&17:65535,655.3&32:160.0,4.7,915,17.49&33:157.8,6.0,906,17.42&18:65535,655.3&0:10.4
&458&1603894217&17:65535,655.3&32:160.1,4.8,916,17.48&33:158.1,6.0,906,17.45&18:65535,655.3&0:10.8
&458&1603894517&17:65535,655.3&32:160.0,4.7,916,17.47&33:157.6,6.0,906,17.40&18:65535,655.3&0:10.8
&458&1603894817&17:65535,655.3&32:159.7,4.7,915,17.45&33:157.9,6.0,906,17.43&18:65535,655.3&0:10.0
&458&1603895117&17:65535,655.3&32:160.0,4.7,915,17.48&33:157.9,6.0,906,17.43&18:65535,655.3&0:9.4
&458&1603895417&17:65535,655.3&32:160.0,4.7,915,17.48&33:157.7,6.0,906,17.41&18:65535,655.3&0:9.0
&458&1603895717&17:65535,655.3&32:159.8,4.7,915,17.46&33:157.7,6.0,906,17.41&18:10000,4.4&0:9.1
&458&1603896017&17:65535,655.3&32:160.2,4.7,915,17.51&33:158.1,6.0,906,17.45&18:65535,655.3&0:9.2
&458&1603896317&17:65535,655.3&32:159.8,4.7,915,17.46&33:158.1,6.0,906,17.45&18:65535,655.3&0:9.4
&458&1603896617&17:65535,655.3&32:160.0,4.7,915,17.49&33:158.0,6.0,906,17.44&18:65535,655.3&0:9.1
&458&1603896917&17:65535,655.3&32:159.9,4.7,915,17.47&33:157.9,6.0,906,17.43&18:10000,4.4&0:8.4
