"TOA5","CR310_FCRWeir","CR300","5318","CR310.Std.08.01","CPU:CR310_20211122.CR300","61691","FCRWeir"
"TIMESTAMP","RECORD","BattV","PTemp_C","AirTemp_C","Lvl_psi","wtr_weir"
"2022-11-29 01:30:00",1186,12.24,3.622,2.494,0.103,6.028
"2022-11-29 01:45:00",1187,12.2,3.378,2.27,0.103,5.978
"2022-11-29 02:00:00",1188,12.27,3.175,2.09,0.103,5.933
"2022-11-29 02:15:00",1189,12.21,2.993,1.986,0.103,5.888
"2022-11-29 02:30:00",1190,12.22,2.96,1.907,0.103,5.844
"2022-11-29 02:45:00",1191,12.24,2.732,1.753,0.103,5.792
"2022-11-29 03:00:00",1192,12.32,2.639,1.662,0.103,5.748
"2022-11-29 03:15:00",1193,12.3,2.555,1.636,0.102,5.703
"2022-11-29 03:30:00",1194,12.26,2.5,1.597,0.103,5.671
"2022-11-29 03:45:00",1195,12.31,2.445,1.592,0.103,5.627
"2022-11-29 04:00:00",1196,12.21,2.423,1.555,0.102,5.592
"2022-11-29 04:15:00",1197,12.22,2.393,1.514,0.102,5.557
"2022-11-29 04:30:00",1198,12.3,2.353,1.433,0.103,5.525
"2022-11-29 04:45:00",1199,12.26,2.294,1.427,0.102,5.494
"2022-11-29 05:00:00",1200,12.24,2.227,1.301,0.103,5.454
"2022-11-29 05:15:00",1201,12.24,2.146,1.241,0.103,5.419
"2022-11-29 05:30:00",1202,12.29,2.072,1.185,0.103,5.381
"2022-11-29 05:45:00",1203,12.22,1.989,1.065,0.103,5.348
"2022-11-29 06:00:00",1204,12.19,1.917,1.014,0.103,5.306
"2022-11-29 06:15:00",1205,12.31,1.875,1.044,0.103,5.273
"2022-11-29 06:30:00",1206,12.22,1.86,1.031,0.103,5.243
"2022-11-29 06:45:00",1207,12.25,1.863,1.075,0.103,5.216
"2022-11-29 07:00:00",1208,12.28,1.916,1.155,0.102,5.199
"2022-11-29 07:15:00",1209,12.22,2.066,1.377,0.103,5.187
"2022-11-29 07:30:00",1210,12.29,2.182,1.504,0.103,5.197
"2022-11-29 07:45:00",1211,12.21,2.28,1.534,0.103,5.194
"2022-11-29 08:00:00",1212,12.27,2.379,1.686,0.103,5.2
"2022-11-29 08:15:00",1213,12.28,2.513,1.841,0.103,5.21
"2022-11-29 08:30:00",1214,12.05,4.63,4.198,0.103,5.218
"2022-11-29 08:45:00",1215,12.25,3.752,3.062,0.103,5.239
"2022-11-29 09:00:00",1216,12.3,3.976,3.4,0.103,5.275
"2022-11-29 09:15:00",1217,12.21,4.222,3.839,0.103,5.339
"2022-11-29 09:30:00",1218,12.12,6.428,6.124,0.103,5.391
"2022-11-29 09:45:00",1219,12.29,5.532,4.996,0.103,5.449
"2022-11-29 10:00:00",1220,12.33,5.888,5.461,0.103,5.522
"2022-11-29 10:15:00",1221,12.29,6.337,6.072,0.103,5.591
"2022-11-29 10:30:00",1222,12.5,7.422,7.273,0.102,5.678
"2022-11-29 10:45:00",1223,12.5,7.986,7.665,0.102,5.751
"2022-11-29 11:00:00",1224,12.48,8.22,8.2,0.103,5.916
"2022-11-29 11:15:00",1225,12.53,9.07,8.86,0.103,6.018
"2022-11-29 11:30:00",1226,12.5,9.37,9.06,0.102,6.119
"2022-11-29 11:45:00",1227,12.51,9.8,9.59,0.102,6.247
"2022-11-29 12:00:00",1228,12.41,10.7,10.6,0.103,6.418
"2022-11-29 12:15:00",1229,12.49,10.81,10.64,0.103,6.568
"2022-11-29 12:30:00",1230,12.53,12.27,12.01,0.103,6.711
"2022-11-29 12:45:00",1231,12.79,13.05,12.7,0.102,6.865
"2022-11-29 13:00:00",1232,13.03,14.63,13.85,0.102,7.043
"2022-11-29 13:15:00",1233,12.62,13.78,12.95,0.102,7.214
"2022-11-29 13:30:00",1234,12.65,16.14,15.87,0.102,7.318
"2022-11-29 13:45:00",1235,12.59,13.91,13.18,0.102,7.411
"2022-11-29 14:00:00",1236,12.78,14.19,13.52,0.102,7.524
"2022-11-29 14:15:00",1237,12.78,14.63,13.96,0.102,7.588
"2022-11-29 14:30:00",1238,12.81,15.05,14.47,0.102,7.667
"2022-11-29 14:45:00",1239,12.63,14.32,13.52,0.102,7.682
"2022-11-29 15:00:00",1240,12.63,14.13,13.26,0.102,7.689
"2022-11-29 15:15:00",1241,12.51,13.81,13.13,0.102,7.719
"2022-11-29 15:30:00",1242,12.52,13.49,12.69,0.102,7.704
"2022-11-29 15:45:00",1243,12.53,13.2,12.42,0.102,7.695
"2022-11-29 16:00:00",1244,12.45,12.78,11.91,0.102,7.65
"2022-11-29 16:15:00",1245,12.48,12.5,11.61,0.102,7.603
"2022-11-29 16:30:00",1246,12.43,11.99,10.96,0.102,7.554
"2022-11-29 16:45:00",1247,12.38,11.43,10.3,0.102,7.495
"2022-11-29 17:00:00",1248,12.44,10.85,9.7,0.102,7.427
"2022-11-29 17:15:00",1249,12.44,10.17,9,0.102,7.35
"2022-11-29 17:30:00",1250,12.47,9.68,8.56,0.102,7.286
"2022-11-29 17:45:00",1251,12.44,9.22,8.28,0.102,7.233
"2022-11-29 18:00:00",1252,12.42,9,8.12,0.102,7.19
"2022-11-29 18:15:00",1253,12.4,8.86,8.13,0.102,7.147
"2022-11-29 18:30:00",1254,12.21,10.73,10.09,0.102,7.109
"2022-11-29 18:45:00",1255,12.32,9.51,8.61,0.102,7.086
"2022-11-29 19:00:00",1256,12.32,9.36,8.58,0.102,7.078
"2022-11-29 19:15:00",1257,12.3,9.26,8.55,0.101,7.072
"2022-11-29 19:30:00",1258,12.35,9.22,8.58,0.102,7.071
"2022-11-29 19:45:00",1259,12.3,9.24,8.71,0.102,7.081
"2022-11-29 20:00:00",1260,12.37,9.3,8.74,0.102,7.089
"2022-11-29 20:15:00",1261,12.35,9.32,8.68,0.102,7.082
"2022-11-29 20:30:00",1262,12.38,9.25,8.55,0.102,7.051
"2022-11-29 20:45:00",1263,12.32,9.14,8.52,0.102,7.042
"2022-11-29 21:00:00",1264,12.35,9.21,8.69,0.102,7.054
"2022-11-29 21:15:00",1265,12.28,9.36,8.98,0.102,7.078
"2022-11-29 21:30:00",1266,12.35,9.59,9.19,0.102,7.101
"2022-11-29 21:45:00",1267,12.3,9.74,9.32,0.102,7.119
"2022-11-29 22:00:00",1268,12.33,9.95,9.55,0.102,7.133
"2022-11-29 22:15:00",1269,12.32,10.04,9.54,0.102,7.142
"2022-11-29 22:30:00",1270,12.32,10.18,9.73,0.102,7.157
"2022-11-29 22:45:00",1271,12.28,10.24,9.7,0.102,7.171
"2022-11-29 23:00:00",1272,12.31,10.27,9.75,0.102,7.178
"2022-11-29 23:15:00",1273,12.27,10.29,9.67,0.102,7.165
"2022-11-29 23:30:00",1274,12.34,10.14,9.36,0.102,7.144
"2022-11-29 23:45:00",1275,12.29,10.03,9.42,0.102,7.139
"2022-11-30 00:00:00",1276,12.27,10.09,9.61,0.102,7.147
"2022-11-30 00:15:00",1277,12.29,10.26,9.87,0.102,7.179
"2022-11-30 00:30:00",1278,12.14,12.36,12.07,0.102,7.207
"2022-11-30 00:45:00",1279,12.31,11.33,10.68,0.102,7.237
"2022-11-30 01:00:00",1280,12.3,11.17,10.4,0.102,7.258
"2022-11-30 01:15:00",1281,12.28,11.08,10.32,0.102,7.275
"2022-11-30 01:30:00",1282,12.22,10.76,10,0.102,7.284
"2022-11-30 01:45:00",1283,12.28,10.66,10.14,0.102,7.305
"2022-11-30 02:00:00",1284,12.26,10.78,10.33,0.102,7.332
"2022-11-30 02:15:00",1285,12.2,10.84,10.29,0.102,7.355
"2022-11-30 02:30:00",1286,12.25,10.81,10.19,0.102,7.372
"2022-11-30 02:45:00",1287,12.26,10.74,10.11,0.102,7.39
"2022-11-30 03:00:00",1288,12.31,10.63,9.92,0.102,7.408
"2022-11-30 03:15:00",1289,12.32,10.45,9.69,0.103,7.429
"2022-11-30 03:30:00",1290,12.27,10.32,9.64,0.103,7.454
"2022-11-30 03:45:00",1291,12.27,10.23,9.58,0.103,7.475
"2022-11-30 04:00:00",1292,12.34,10.18,9.6,0.104,7.504
"2022-11-30 04:15:00",1293,12.3,10.19,9.65,0.105,7.539
"2022-11-30 04:30:00",1294,12.29,10.27,9.8,0.105,7.574
"2022-11-30 04:45:00",1295,12.27,10.37,9.87,0.107,7.606
"2022-11-30 05:00:00",1296,12.26,10.41,9.89,0.108,7.64
"2022-11-30 05:15:00",1297,12.22,10.44,9.9,0.109,7.669
"2022-11-30 05:30:00",1298,12.22,10.47,9.94,0.111,7.702
"2022-11-30 05:45:00",1299,12.23,10.5,9.99,0.114,7.733
"2022-11-30 06:00:00",1300,12.28,10.56,10.02,0.116,7.762
"2022-11-30 06:15:00",1301,12.26,10.59,10.09,0.119,7.8
"2022-11-30 06:30:00",1302,12.28,10.64,10.1,0.123,7.839
"2022-11-30 06:45:00",1303,12.22,10.64,10.09,0.127,7.869
"2022-11-30 07:00:00",1304,12.28,10.62,10.07,0.131,7.895
"2022-11-30 07:15:00",1305,12.19,10.62,10.06,0.136,7.919
"2022-11-30 07:30:00",1306,12.32,10.62,10.07,0.141,7.945
"2022-11-30 07:45:00",1307,12.22,10.66,10.13,0.146,7.977
"2022-11-30 08:00:00",1308,12.31,10.75,10.24,0.151,8.01
"2022-11-30 08:15:00",1309,12.2,10.86,10.33,0.155,8.04
"2022-11-30 08:30:00",1310,12.07,12.86,12.52,0.158,8.08
"2022-11-30 08:45:00",1311,12.23,11.86,11.15,0.161,8.12
"2022-11-30 09:00:00",1312,12.32,11.75,10.96,0.161,8.17
"2022-11-30 09:15:00",1313,12.26,11.53,10.78,0.161,8.19
"2022-11-30 09:30:00",1314,12.07,13.36,12.92,0.159,8.23
"2022-11-30 09:45:00",1315,12.23,12.46,11.68,0.157,8.29
"2022-11-30 10:00:00",1316,12.23,12.29,11.56,0.154,8.35
"2022-11-30 10:15:00",1317,12.25,12.2,11.57,0.151,8.41
"2022-11-30 10:30:00",1318,12.26,12.29,11.82,0.148,8.49
"2022-11-30 10:45:00",1319,12.37,12.43,11.94,0.145,8.56
"2022-11-30 11:00:00",1320,12.31,12.55,12.02,0.142,8.62
"2022-11-30 11:15:00",1321,12.34,12.72,12.27,0.14,8.69
"2022-11-30 11:30:00",1322,12.26,12.78,12.27,0.138,8.74
"2022-11-30 11:45:00",1323,12.28,13.01,12.58,0.136,8.81
"2022-11-30 12:00:00",1324,12.4,13.22,12.83,0.135,8.87
"2022-11-30 12:15:00",1325,12.31,13.53,13.28,0.134,8.96
"2022-11-30 12:30:00",1326,12.34,13.79,13.47,0.133,9.04
"2022-11-30 12:45:00",1327,12.52,15.05,15.03,0.132,9.19
"2022-11-30 13:00:00",1328,12.52,17.17,16.9,0.131,9.39
"2022-11-30 13:15:00",1329,12.42,16.33,15.76,0.13,9.5
"2022-11-30 13:30:00",1330,12.44,19.25,19.23,0.129,9.63
"2022-11-30 13:45:00",1331,12.38,17.52,16.88,0.129,9.7
"2022-11-30 14:00:00",1332,12.38,17.23,16.4,0.129,9.83
"2022-11-30 14:15:00",1333,12.4,15.86,13.96,0.129,9.8
"2022-11-30 14:30:00",1334,12.4,14.72,13.26,0.128,9.75
"2022-11-30 14:45:00",1335,12.5,14.43,13.46,0.128,9.76
"2022-11-30 15:00:00",1336,12.43,14.35,13.33,0.127,9.73
"2022-11-30 15:15:00",1337,12.35,13.82,12.99,0.127,9.67
"2022-11-30 15:30:00",1338,12.34,13.79,12.82,0.126,9.55
"2022-11-30 15:45:00",1339,12.36,13.04,11.89,0.126,9.41
"2022-11-30 16:00:00",1340,12.34,12.53,11.43,0.125,9.25
"2022-11-30 16:15:00",1341,12.4,11.94,10.79,0.125,9.05
"2022-11-30 16:30:00",1342,12.38,11.46,10.28,0.125,8.87
"2022-11-30 16:45:00",1343,12.37,10.91,9.6,0.125,8.72
"2022-11-30 17:00:00",1344,12.35,10.3,9.02,0.125,8.54
"2022-11-30 17:15:00",1345,12.3,9.71,8.38,0.124,8.36
"2022-11-30 17:30:00",1346,12.26,9.12,8.1,0.123,8.17
"2022-11-30 17:45:00",1347,12.3,8.79,7.708,0.122,7.993
"2022-11-30 18:00:00",1348,12.3,8.47,7.538,0.121,7.827
"2022-11-30 18:15:00",1349,12.37,8.33,7.383,0.121,7.649
"2022-11-30 18:30:00",1350,12.04,9.98,9.28,0.12,7.457
"2022-11-30 18:45:00",1351,12.32,8.59,7.237,0.119,7.325
"2022-11-30 19:00:00",1352,12.31,7.964,6.713,0.119,7.173
"2022-11-30 19:15:00",1353,12.27,7.509,6.361,0.118,7.053
"2022-11-30 19:30:00",1354,12.27,7.166,6.078,0.118,6.938
"2022-11-30 19:45:00",1355,12.29,6.636,5.462,0.118,6.846
"2022-11-30 20:00:00",1356,12.32,6.333,5.283,0.117,6.739
"2022-11-30 20:15:00",1357,12.23,6.101,5.059,0.117,6.636
"2022-11-30 20:30:00",1358,12.2,5.932,4.996,0.117,6.53
"2022-11-30 20:45:00",1359,12.22,5.751,4.735,0.117,6.444
"2022-11-30 21:00:00",1360,12.24,5.425,4.47,0.117,6.364
"2022-11-30 21:15:00",1361,12.32,5.205,4.22,0.116,6.252
"2022-11-30 21:30:00",1362,12.2,5.066,4.178,0.116,6.135
"2022-11-30 21:45:00",1363,12.31,5.002,4.28,0.116,5.984
"2022-11-30 22:00:00",1364,12.23,4.924,3.96,0.116,5.876
"2022-11-30 22:15:00",1365,12.34,4.703,3.679,0.115,5.813
"2022-11-30 22:30:00",1366,12.23,4.428,3.432,0.115,5.704
"2022-11-30 22:45:00",1367,12.32,4.344,3.602,0.115,5.62
"2022-11-30 23:00:00",1368,12.26,4.445,3.721,0.115,5.505
"2022-11-30 23:15:00",1369,12.21,4.528,3.837,0.115,5.412
"2022-11-30 23:30:00",1370,12.19,4.432,3.587,0.114,5.345
"2022-11-30 23:45:00",1371,12.3,4.082,3.156,0.114,5.255
"2022-12-01 00:00:00",1372,12.17,3.925,3.008,0.114,5.162
"2022-12-01 00:15:00",1373,12.29,3.791,2.905,0.114,5.059
"2022-12-01 00:30:00",1374,12.07,5.609,4.97,0.114,4.962
"2022-12-01 00:45:00",1375,12.26,4.395,3.241,0.114,4.87
"2022-12-01 01:00:00",1376,12.22,4.079,2.9,0.114,4.781
"2022-12-01 01:15:00",1377,12.2,3.652,2.575,0.114,4.707
"2022-12-01 01:30:00",1378,12.18,3.302,2.236,0.114,4.654
"2022-12-01 01:45:00",1379,12.28,3.035,2.093,0.118,4.589
"2022-12-01 02:00:00",1380,12.2,2.947,1.942,0.118,4.552
"2022-12-01 02:15:00",1381,12.22,2.576,1.41,0.118,4.505
"2022-12-01 02:30:00",1382,12.23,2.304,1.416,0.118,4.442
"2022-12-01 02:45:00",1383,12.29,2.173,1.289,0.118,4.363
"2022-12-01 03:00:00",1384,12.29,2.064,1.258,0.118,4.273
"2022-12-01 03:15:00",1385,12.22,1.955,1.17,0.118,4.176
"2022-12-01 03:30:00",1386,12.29,1.899,1.138,0.118,4.102
"2022-12-01 03:45:00",1387,12.26,1.856,1.062,0.117,4.029
"2022-12-01 04:00:00",1388,12.22,1.749,0.886,0.117,3.987
"2022-12-01 04:15:00",1389,12.27,1.697,0.873,0.117,3.938
"2022-12-01 04:30:00",1390,12.22,1.636,0.888,0.12,3.83
"2022-12-01 04:45:00",1391,12.21,1.409,0.635,0.117,3.733
"2022-12-01 05:00:00",1392,12.28,1.334,0.581,0.117,3.653
"2022-12-01 05:15:00",1393,12.21,1.253,0.464,0.116,3.596
"2022-12-01 05:30:00",1394,12.28,1.152,0.381,0.116,3.543
"2022-12-01 05:45:00",1395,12.26,1.092,0.258,0.117,3.505
"2022-12-01 06:00:00",1396,12.2,0.978,0.221,0.115,3.458
"2022-12-01 06:15:00",1397,12.22,0.939,0.126,0.117,3.44
"2022-12-01 06:30:00",1398,12.27,0.836,0.033,0.116,3.4
"2022-12-01 06:45:00",1399,12.19,0.779,-0.007,0.116,3.381
"2022-12-01 07:00:00",1400,12.28,0.719,-0.04,0.116,3.311
"2022-12-01 07:15:00",1401,12.19,0.707,-0.047,0.116,3.229
"2022-12-01 07:30:00",1402,12.27,0.702,-0.166,0.115,3.185
"2022-12-01 07:45:00",1403,12.26,0.617,-0.244,0.116,3.174
"2022-12-01 08:00:00",1404,12.27,0.536,-0.3,0.116,3.161
"2022-12-01 08:15:00",1405,12.23,0.517,-0.189,0.114,3.103
"2022-12-01 08:30:00",1406,12.02,2.558,1.975,0.113,3.084
"2022-12-01 08:45:00",1407,12.23,1.429,0.375,0.113,3.086
"2022-12-01 09:00:00",1408,12.31,1.269,0.327,0.114,3.09
"2022-12-01 09:15:00",1409,12.2,1.183,0.44,0.116,3.088
"2022-12-01 09:30:00",1410,12.05,3.188,2.55,0.115,3.087
"2022-12-01 09:45:00",1411,12.19,2.118,1.353,0.114,3.112
"2022-12-01 10:00:00",1412,12.21,2.232,1.589,0.115,3.137
"2022-12-01 10:15:00",1413,12.27,2.398,1.899,0.115,3.139
"2022-12-01 10:30:00",1414,12.4,3.153,2.755,0.114,3.172
"2022-12-01 10:45:00",1415,12.66,4.315,3.919,0.114,3.243
"2022-12-01 11:00:00",1416,12.49,4.029,3.907,0.114,3.396
"2022-12-01 11:15:00",1417,12.41,4.894,4.556,0.114,3.496
"2022-12-01 11:30:00",1418,12.43,5.165,4.781,0.114,3.575
"2022-12-01 11:45:00",1419,12.45,5.82,5.562,0.114,3.709
"2022-12-01 12:00:00",1420,12.4,6.262,6.003,0.114,3.864
"2022-12-01 12:15:00",1421,12.51,6.322,5.953,0.114,3.973
"2022-12-01 12:30:00",1422,12.69,7.719,7.209,0.115,4.073
"2022-12-01 12:45:00",1423,12.81,8.1,7.665,0.114,4.234
"2022-12-01 13:00:00",1424,12.85,9.41,8.56,0.114,4.364
"2022-12-01 13:15:00",1425,12.68,8.83,7.951,0.114,4.478
"2022-12-01 13:30:00",1426,12.36,10.17,9.55,0.114,4.519
"2022-12-01 13:45:00",1427,12.58,8.69,7.91,0.114,4.594
"2022-12-01 14:00:00",1428,12.55,8.63,7.789,0.113,4.666
"2022-12-01 14:15:00",1429,12.69,8.57,7.788,0.113,4.725
"2022-12-01 14:30:00",1430,12.75,8.78,8.21,0.113,4.824
"2022-12-01 14:45:00",1431,12.64,8.76,8.32,0.114,4.948
"2022-12-01 15:00:00",1432,12.55,8.47,7.72,0.116,4.984
"2022-12-01 15:15:00",1433,12.56,8.26,7.573,0.117,5.005
"2022-12-01 15:30:00",1434,12.51,8.13,7.547,0.116,5.031
"2022-12-01 15:45:00",1435,12.55,7.985,7.341,0.116,5.041
"2022-12-01 16:00:00",1436,12.46,7.809,7.087,0.116,5.036
"2022-12-01 16:15:00",1437,12.49,7.569,6.779,0.116,5.012
"2022-12-01 16:30:00",1438,12.41,7.369,6.575,0.116,4.987
"2022-12-01 16:45:00",1439,12.35,6.963,5.682,0.116,4.923
"2022-12-01 17:00:00",1440,12.46,5.993,4.381,0.116,4.822
"2022-12-01 17:15:00",1441,12.45,4.939,3.346,0.116,4.709
"2022-12-01 17:30:00",1442,12.42,4.041,2.565,0.116,4.585
"2022-12-01 17:45:00",1443,12.37,3.297,1.927,0.115,4.462
"2022-12-01 18:00:00",1444,12.43,2.664,1.297,0.115,4.362
"2022-12-01 18:15:00",1445,12.36,2.094,0.797,0.115,4.267
"2022-12-01 18:30:00",1446,12.19,3.576,2.422,0.115,4.183
"2022-12-01 18:45:00",1447,12.32,2.081,0.696,0.115,4.103
"2022-12-01 19:00:00",1448,12.25,1.653,0.348,0.114,4.033
"2022-12-01 19:15:00",1449,12.36,1.207,-0.07,0.115,3.955
"2022-12-01 19:30:00",1450,12.31,0.835,-0.275,0.115,3.882
"2022-12-01 19:45:00",1451,12.26,0.583,-0.465,0.115,3.804
"2022-12-01 20:00:00",1452,12.27,0.373,-0.622,0.115,3.743
"2022-12-01 20:15:00",1453,12.34,0.341,-0.587,0.114,3.672
"2022-12-01 20:30:00",1454,12.33,0.097,-0.848,0.114,3.605
"2022-12-01 20:45:00",1455,12.32,-0.026,-0.977,0.115,3.561
"2022-12-01 21:00:00",1456,12.34,-0.16,-1.119,0.114,3.514
"2022-12-01 21:15:00",1457,12.32,-0.237,-1.087,0.115,3.465
"2022-12-01 21:30:00",1458,12.27,-0.314,-1.254,0.114,3.42
"2022-12-01 21:45:00",1459,12.21,-0.399,-1.343,0.115,3.388
"2022-12-01 22:00:00",1460,12.33,-0.491,-1.431,0.114,3.345
"2022-12-01 22:15:00",1461,12.23,-0.597,-1.487,0.114,3.297
"2022-12-01 22:30:00",1462,12.24,-0.662,-1.534,0.114,3.257
"2022-12-01 22:45:00",1463,12.32,-0.726,-1.643,0.114,3.216
"2022-12-01 23:00:00",1464,12.28,-0.815,-1.708,0.114,3.179
"2022-12-01 23:15:00",1465,12.25,-0.889,-1.782,0.115,3.141
"2022-12-01 23:30:00",1466,12.23,-0.935,-1.826,0.114,3.101
"2022-12-01 23:45:00",1467,12.21,-1.013,-1.909,0.114,3.067
"2022-12-02 00:00:00",1468,12.27,-1.08,-1.952,0.114,3.031
"2022-12-02 00:15:00",1469,12.2,-1.094,-1.943,0.114,2.995
"2022-12-02 00:30:00",1470,12.14,0.824,-0.005,0.114,2.97
"2022-12-02 00:45:00",1471,12.24,-0.381,-1.47,0.114,2.943
"2022-12-02 01:00:00",1472,12.22,-0.58,-1.723,0.114,2.917
"2022-12-02 01:15:00",1473,12.16,-0.817,-1.903,0.114,2.893
"2022-12-02 01:30:00",1474,12.19,-1.02,-2.081,0.114,2.872
"2022-12-02 01:45:00",1475,12.18,-1.098,-2.105,0.113,2.839
"2022-12-02 02:00:00",1476,12.23,-1.293,-2.274,0.114,2.818
"2022-12-02 02:15:00",1477,12.24,-1.414,-2.351,0.114,2.784
"2022-12-02 02:30:00",1478,12.21,-1.479,-2.408,0.114,2.766
"2022-12-02 02:45:00",1479,12.2,-1.548,-2.483,0.113,2.73
"2022-12-02 03:00:00",1480,12.17,-1.606,-2.518,0.113,2.703
"2022-12-02 03:15:00",1481,12.26,-1.644,-2.589,0.114,2.681
"2022-12-02 03:30:00",1482,12.16,-1.689,-2.58,0.113,2.654
"2022-12-02 03:45:00",1483,12.19,-1.738,-2.697,0.113,2.632
"2022-12-02 04:00:00",1484,12.23,-1.766,-2.659,0.113,2.607
"2022-12-02 04:15:00",1485,12.29,-1.802,-2.725,0.114,2.589
"2022-12-02 04:30:00",1486,12.2,-1.823,-2.706,0.113,2.566
"2022-12-02 04:45:00",1487,12.17,-1.83,-2.751,0.113,2.546
"2022-12-02 05:00:00",1488,12.22,-1.862,-2.768,0.113,2.524
"2022-12-02 05:15:00",1489,12.27,-1.885,-2.769,0.113,2.502
"2022-12-02 05:30:00",1490,12.28,-1.872,-2.757,0.113,2.484
"2022-12-02 05:45:00",1491,12.18,-1.88,-2.756,0.113,2.466
"2022-12-02 06:00:00",1492,12.28,-1.868,-2.726,0.113,2.451
"2022-12-02 06:15:00",1493,12.28,-1.862,-2.742,0.113,2.434
"2022-12-02 06:30:00",1494,12.2,-1.838,-2.701,0.113,2.419
"2022-12-02 06:45:00",1495,12.2,-1.821,-2.656,0.113,2.414
"2022-12-02 07:00:00",1496,12.17,-1.773,-2.627,0.113,2.403
"2022-12-02 07:15:00",1497,12.26,-1.729,-2.548,0.113,2.39
"2022-12-02 07:30:00",1498,12.22,-1.599,-2.411,0.113,2.388
"2022-12-02 07:45:00",1499,12.21,-1.518,-2.32,0.113,2.384
"2022-12-02 08:00:00",1500,12.2,-1.421,-2.214,0.113,2.391
"2022-12-02 08:15:00",1501,12.25,-1.305,-2.057,0.113,2.407
"2022-12-02 08:30:00",1502,11.98,0.868,0.403,0.113,2.421
"2022-12-02 08:45:00",1503,12.21,-0.003,-0.797,0.112,2.444
"2022-12-02 09:00:00",1504,12.25,0.208,-0.395,0.113,2.483
"2022-12-02 09:15:00",1505,12.29,0.495,0.106,0.113,2.529
"2022-12-02 09:30:00",1506,12.06,2.836,2.707,0.113,2.583
"2022-12-02 09:45:00",1507,12.25,2.18,1.77,0.113,2.643
"2022-12-02 10:00:00",1508,12.3,2.58,2.237,0.113,2.716
