"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20200511.CR6","39329","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-06-16 15:30:00",4609,13.57,19.26,20.23931,20.24874,18.83203,14.82095,12.23989,10.68289,9.807428,9.37649,9.024469,8.902491,-0.07746,-0.695629,10.57971,-0.074582,-0.643034,8.859551,200616,163353,20.231,28.43,31.27,20.33,113.47,10.27,2.5,10.12,0.19,0.24,5.47,16.46,2.65,1.866,5.9,12.62,1.18
"2020-06-16 15:40:00",4610,13.43,19.28,20.21694,20.23568,18.97909,14.75213,12.17205,10.6766,9.807917,9.380213,9.025293,8.939508,-0.077246,-0.693605,10.57334,-0.074266,-0.641088,8.910035,200616,164353,20.255,28.46,31.29,20.34,113.8,10.3,1.46,5.93,0.21,0.27,5.45,16.41,2.65,1.866,5.9,12.38,1.18
"2020-06-16 15:50:00",4611,13.47,19.36,20.23767,20.21758,19.0913,14.68942,12.11776,10.71676,9.834131,9.392054,9.033442,8.992273,-0.076676,-0.688827,10.59463,-0.074152,-0.641412,8.995148,200616,165353,20.248,28.5,31.35,20.38,113.03,10.23,1.97,7.99,0.14,0.19,5.41,16.29,2.65,1.867,5.9,12.71,1.19
"2020-06-16 16:00:00",4612,13.96,19.51,20.1889,20.16741,19.55798,14.7217,12.15835,10.76409,9.855921,9.408686,9.046991,9.010584,-0.077064,-0.693029,10.6394,-0.073971,-0.640212,9.0187,200616,170353,20.22,28.52,31.38,20.4,112.4,10.18,2.22,8.99,0.18,0.23,5.36,16.13,2.65,1.866,5.89,12.5,1.18
"2020-06-16 16:10:00",4613,13.4,19.6,20.18835,20.16577,19.80273,14.78631,12.20693,10.79357,9.888178,9.408533,9.045984,9.0151,-0.076906,-0.692093,10.66923,-0.074011,-0.640591,9.02107,200616,171353,20.218,28.48,31.34,20.37,112.59,10.19,1.98,8,0.15,0.21,5.36,16.14,2.65,1.868,5.9,12.51,1.18
"2020-06-16 16:20:00",4614,13.46,19.64,20.16494,20.14865,19.92312,14.8576,12.29049,10.81549,9.949915,9.404566,9.048182,9.016779,-0.076975,-0.692987,10.686,-0.074195,-0.641553,8.980446,200616,172353,20.217,28.55,31.42,20.42,112.51,10.19,2.28,9.23,0.1,0.15,5.36,16.15,2.65,1.866,5.9,12.62,1.19
"2020-06-16 16:30:00",4615,13.39,19.65,20.15008,20.11282,20.07571,14.88952,12.31097,10.84249,9.913202,9.407648,9.045221,8.985559,-0.076452,-0.688459,10.6975,-0.074571,-0.643831,8.917016,200616,173353,20.158,28.46,31.36,20.39,111.25,10.08,1.6,6.5,0.09,0.14,5.29,15.93,2.65,1.868,5.89,12.43,1.19
"2020-06-16 16:40:00",4616,13.44,19.66,20.11154,20.10177,20.08413,14.95431,12.34429,10.86239,9.906153,9.433741,9.032434,8.943689,-0.077139,-0.695179,10.73058,-0.074456,-0.642627,8.903862,200616,174353,20.155,28.48,31.38,20.4,110.7,10.03,1.78,7.2,0.08,0.14,5.26,15.85,2.65,1.869,5.89,12.34,1.18
