"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20180828.CR6","52416","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-04-15 10:00:00",32879,13.06,15.23,14.70037,14.66473,14.4577,10.98913,9.290613,8.557062,8.034052,7.84762,7.567895,7.440301,8.826781,75.45452,8.505097,6.38968,53.25162,7.466324,190415,105958,14.687,24.4,30.38,19.75,102.79,10.44,1.2,4.92,0.14,0.2,5.51,16.59,1.89,1.334,5.87,12.12,1.18
"2019-04-15 10:10:00",32880,13.01,16.09,14.7113,14.69262,14.55728,10.82202,9.143213,8.438684,7.976221,7.831964,7.592523,7.449579,8.626354,73.51139,8.376381,6.38727,53.23081,7.465828,190415,110958,14.716,24.33,30.28,19.68,102.76,10.43,1.3,5.3,0.09,0.14,5.46,16.44,1.89,1.33,5.87,12.23,1.18
"2019-04-15 10:20:00",32881,13,16.63,14.74688,14.72851,14.61379,10.89102,8.995356,8.441767,7.941003,7.811517,7.579156,7.536737,8.541757,72.83312,8.400559,6.3775,53.26223,7.551888,190415,111958,14.741,24.35,30.28,19.68,102.82,10.43,1.34,5.45,0.12,0.18,5.48,16.51,1.89,1.334,5.87,12.24,1.18
"2019-04-15 10:30:00",32882,13.16,16.87,14.7853,14.74117,14.41085,10.42245,8.980768,8.355921,7.963586,7.811334,7.634485,7.494745,8.5623,72.91046,8.345322,6.398869,53.35898,7.489815,190415,112958,14.753,24.44,30.38,19.75,103.08,10.45,1.34,5.47,0.15,0.2,5.49,16.54,1.89,1.335,5.87,12.21,1.18
"2019-04-15 10:40:00",32883,13.19,17.02,14.82891,14.77102,12.70605,9.973719,8.796656,8.164209,7.951623,7.805048,7.623743,7.511316,8.498705,72.00216,8.136406,6.400791,53.44507,7.5429,190415,113958,14.791,24.46,30.38,19.75,103.15,10.45,1.29,5.26,0.14,0.19,5.49,16.53,1.88,1.323,5.87,12.15,1.18
"2019-04-15 10:50:00",32884,13.11,17.13,14.89569,14.79571,11.39599,9.666437,8.64657,8.120325,7.902917,7.793237,7.652277,7.537714,8.314509,70.36304,8.090737,6.439808,53.78931,7.556892,190415,114958,14.824,24.45,30.35,19.73,103.26,10.45,1.27,5.18,0.11,0.17,5.47,16.45,1.88,1.324,5.88,12.12,1.18
"2019-04-15 11:00:00",32885,13.07,17.22,14.94656,14.77001,10.66448,9.600946,8.639307,8.11178,7.88659,7.794855,7.679437,7.554895,8.275155,70.04146,8.097443,6.467298,54.02361,7.560417,190415,115958,14.838,24.46,30.35,19.73,103.41,10.46,1.29,5.26,0.11,0.16,5.49,16.53,1.88,1.327,5.87,12.12,1.18
"2019-04-15 11:10:00",32886,13.04,17.2,14.9739,13.32553,10.62469,9.34936,8.563776,8.082483,7.885889,7.810266,7.694543,7.60769,8.295392,70.15909,8.066124,6.75302,56.47986,7.610405,190415,120958,14.835,24.49,30.39,19.75,103.5,10.48,1.37,5.57,0.14,0.2,5.51,16.57,1.89,1.328,5.87,12.16,1.18
