:609&1617537655-1.9.0-281&17:296&32:194&33:213&18:105
&609&1617537899&17:9632,15.5&32:125.1,16.4,978,12.79&33:190.6,15.9,982,19.41&18:10000,14.2&0:34.9
&609&1617538206&17:0,0.0&32:125.0,16.5,979,12.77&33:190.7,16.0,982,19.42&18:10000,14.2&0:35.1
&609&1617538520&17:0,0.0&32:125.1,16.6,979,12.77&33:190.6,15.9,982,19.41&18:10000,14.1&0:34.9
&609&1617538820&17:9611,15.7&32:125.3,16.6,979,12.80&33:190.5,15.9,982,19.40&18:10000,14.2&0:34.2
&609&1617539120&17:10000,15.6&32:125.3,16.6,979,12.80&33:190.7,15.9,982,19.42&18:10000,14.2&0:34.1
&609&1617539420&17:0,0.0&32:125.1,16.6,979,12.78&33:190.9,16.0,982,19.44&18:65535,655.3&0:33.9
&609&1617539720&17:0,0.0&32:125.4,16.7,979,12.81&33:191.0,16.0,982,19.45&18:10000,14.2&0:34.0
&609&1617540020&17:0,0.0&32:125.2,16.8,980,12.77&33:190.8,16.0,982,19.43&18:10000,14.3&0:34.0
&609&1617540320&17:10000,15.8&32:125.1,16.7,980,12.77&33:190.8,16.0,982,19.43&18:65535,655.3&0:34.1
&609&1617540620&17:0,0.0&32:125.2,16.8,980,12.77&33:190.6,16.0,982,19.41&18:0,0.0&0:34.4
&609&1617540920&17:10000,15.8&32:125.5,16.8,980,12.81&33:190.8,15.9,982,19.43&18:10000,14.2&0:35.2
&609&1617541220&17:0,0.0&32:125.2,16.8,980,12.77&33:190.7,16.0,982,19.42&18:10000,14.2&0:36.0
&609&1617541520&17:10000,15.8&32:125.2,16.8,980,12.78&33:191.0,15.9,982,19.45&18:10000,14.1&0:36.4
&609&1617541820&17:10000,15.8&32:125.6,16.7,980,12.81&33:190.6,15.9,981,19.43&18:65535,655.3&0:35.7
&609&1617542120&17:10000,15.8&32:125.4,16.8,980,12.79&33:190.9,15.9,981,19.46&18:10000,14.1&0:34.8
&609&1617542420&17:10000,15.8&32:125.4,16.8,980,12.79&33:190.9,15.9,981,19.46&18:0,0.0&0:34.1
&609&1617542720&17:10000,15.8&32:125.5,16.8,980,12.81&33:191.0,15.9,982,19.45&18:0,0.0&0:34.4
&609&1617543020&17:0,0.0&32:125.7,16.8,980,12.83&33:190.6,15.9,982,19.41&18:10000,14.1&0:34.7
&609&1617543320&17:0,0.0&32:125.4,16.8,980,12.80&33:190.8,15.9,982,19.43&18:10000,14.2&0:35.9
&609&1617543620&17:10000,15.9&32:125.6,16.8,980,12.81&33:190.8,16.0,982,19.43&18:65535,655.3&0:37.7
&609&1617543920&17:0,0.0&32:125.6,16.8,981,12.81&33:190.8,16.0,982,19.43&18:10000,14.2&0:38.5
&609&1617544220&17:0,0.0&32:125.6,17.0,981,12.80&33:190.9,16.0,982,19.44&18:10000,14.2&0:38.6
&609&1617544520&17:10000,16.0&32:125.1,17.1,982,12.74&33:190.8,15.9,982,19.43&18:10000,14.1&0:39.0
&609&1617544820&17:10000,15.9&32:125.3,17.0,982,12.76&33:190.7,15.9,982,19.42&18:10000,14.1&0:39.2
&609&1617545120&17:10000,15.9&32:125.2,17.1,982,12.75&33:190.6,15.9,981,19.43&18:10000,14.1&0:39.2
&609&1617545420&17:0,0.0&32:125.0,17.1,982,12.73&33:190.7,15.9,982,19.42&18:10000,14.1&0:39.8
&609&1617545720&17:10000,15.8&32:125.0,17.0,981,12.74&33:190.9,16.0,982,19.44&18:10000,14.2&0:40.5
&609&1617546020&17:0,0.0&32:125.1,17.1,981,12.75&33:190.7,16.0,982,19.42&18:10000,14.2&0:41.1
&609&1617546320&17:10000,15.9&32:125.2,17.1,982,12.74&33:190.8,16.0,982,19.43&18:10000,14.2&0:41.1
&609&1617546620&17:0,0.0&32:125.0,17.1,982,12.73&33:190.7,16.0,982,19.42&18:10000,14.2&0:41.4
&609&1617546920&17:10000,15.7&32:124.9,17.0,982,12.72&33:191.0,15.9,982,19.45&18:10000,14.1&0:40.8
&609&1617547220&17:10000,15.6&32:125.2,16.8,981,12.76&33:191.0,15.9,981,19.47&18:10000,14.1&0:39.9
&609&1617547520&17:10000,15.7&32:125.1,16.8,981,12.75&33:190.9,15.9,981,19.46&18:65535,655.3&0:40.0
&609&1617547820&17:10000,15.8&32:125.1,16.9,981,12.76&33:190.5,15.9,981,19.42&18:10000,14.1&0:40.6
&609&1617548120&17:10000,15.9&32:124.9,17.0,982,12.72&33:190.7,15.9,981,19.43&18:10000,14.1&0:41.1
&609&1617548420&17:10000,15.9&32:124.8,17.2,982,12.71&33:191.1,15.9,982,19.46&18:10000,14.1&0:40.5
&609&1617548720&17:0,0.0&32:125.0,17.1,982,12.72&33:190.6,15.9,981,19.43&18:10000,14.1&0:39.5
&609&1617549020&17:0,0.0&32:125.2,17.1,982,12.75&33:190.9,15.9,981,19.46&18:10000,14.1&0:39.4
&609&1617549320&17:10000,15.8&32:125.4,16.9,981,12.78&33:190.6,15.8,981,19.43&18:10000,14.0&0:38.5
&609&1617549620&17:0,0.0&32:125.4,16.9,982,12.77&33:190.9,15.8,981,19.46&18:10000,14.1&0:38.8
&609&1617549920&17:10000,15.9&32:125.5,16.9,982,12.78&33:190.8,15.8,981,19.45&18:10000,14.0&0:38.0
&609&1617550220&17:0,0.0&32:125.4,17.1,982,12.76&33:190.6,15.7,981,19.43&18:10000,13.9&0:37.1
&609&1617550520&17:10000,16.1&32:125.4,17.2,983,12.76&33:190.7,15.7,981,19.44&18:65535,655.3&0:36.5
