"TOA5","CR3000","CR3000","10344","CR3000.Std.27.04","CPU:CR3000_6Sensors_10JUL15.CR3","15161","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","Albedo_Avg"
"2016-06-30 10:03:00",508175,13.46,26.4,1458,87.48092,101.9,21.69,62.89,0,3.388,215.1,738.7,29.28,-45.73,1.625,0.04
"2016-06-30 10:04:00",508176,13.48,26.44,1399,83.95857,101.9,21.52,63.09,0,3.254,214,711.7,28.02,-42.76,1.988,0.039
"2016-06-30 10:05:00",508177,13.47,26.46,1343,80.56552,101.9,21.47,63.11,0,2.239,191.6,671.9,26.88,-40.29,2.293,0.04
"2016-06-30 10:06:00",508178,13.47,26.49,1182,70.92711,101.9,21.63,63.33,0,2.68,216.1,586.8,23.41,-38.88,2.441,0.04
"2016-06-30 10:07:00",508179,13.47,26.49,1107,66.39404,101.9,21.76,62.43,0,2.659,213.5,537.2,22.72,-37.67,1.76,0.042
"2016-06-30 10:08:00",508180,13.45,26.47,1067,64.03361,101.9,21.62,64.25,0,2.246,174.5,524.1,21.87,-36.4,2.311,0.042
"2016-06-30 10:09:00",508181,13.48,26.43,1060,63.62626,101.9,21.7,62.55,0,3.352,157.7,514.4,21.97,-37.03,1.769,0.043
"2016-06-30 10:10:00",508182,13.45,26.36,1108,66.49529,101.9,21.63,61.96,0,2.159,226.7,539.5,22.94,-36.79,2.078,0.043
"2016-06-30 10:11:00",508183,13.43,26.3,1129,67.71949,101.9,21.58,62.95,0,1.869,191.9,553,23.54,-36.81,2.024,0.043
"2016-06-30 10:12:00",508184,13.43,26.26,1100,66.00492,101.9,21.63,62.78,0,2.806,183.6,541.5,22.73,-37.32,2.074,0.042
"2016-06-30 10:13:00",508185,13.43,26.21,1082,64.92065,101.9,21.65,62.33,0,2.295,217.5,530.2,22.3,-36.56,2.228,0.042
"2016-06-30 10:14:00",508186,13.44,26.16,1190,71.4052,101.9,21.72,61.41,0,1.173,230,585.2,25.06,-36.08,2.192,0.043
"2016-06-30 10:15:00",508187,13.44,26.15,1220,73.19218,101.9,21.81,61.44,0,1.365,206.9,609.1,26.27,-36.1,1.773,0.043
"2016-06-30 10:16:00",508188,13.44,26.17,1238,74.3025,101.9,21.7,62.08,0,2.605,199.7,621.9,26.62,-36.09,1.964,0.043
"2016-06-30 10:17:00",508189,13.43,26.18,1192,71.51313,101.9,21.58,62.29,0,1.529,281.7,591.8,25.09,-36.62,2.186,0.042
"2016-06-30 10:18:00",508190,13.43,26.2,1221,73.23933,101.9,21.73,62.4,0,0.271,179.8,616.3,25.45,-35.55,1.145,0.041
"2016-06-30 10:19:00",508191,13.42,26.25,1076,64.53209,101.9,21.93,61.2,0,0.715,130.6,537.6,21.84,-36.1,1.027,0.041
"2016-06-30 10:20:00",508192,13.43,26.31,1006,60.34465,101.9,21.96,62.17,0,0.898,227.9,502.2,20.21,-36.28,0.117,0.04
"2016-06-30 10:21:00",508193,13.43,26.37,937,56.24828,101.9,21.99,62.34,0,2.051,197.1,462.7,18.78,-35.77,0.726,0.041
"2016-06-30 10:22:00",508194,13.43,26.4,942,56.54426,101.9,21.86,61.94,0,2.984,252.6,466.4,19.8,-35.71,0.41,0.042
"2016-06-30 10:23:00",508195,13.43,26.37,931,55.8754,101.9,21.52,61.79,0,1.352,282.6,457.3,18.79,-35.04,1.363,0.041
"2016-06-30 10:24:00",508196,13.43,26.35,980,58.81547,101.9,21.52,62.83,0,0.614,213.2,478.2,19.96,-34.12,1.004,0.042
"2016-06-30 10:25:00",508197,13.43,26.37,1009,60.5285,101.9,21.65,62.54,0,1.068,226,493.7,20.71,-33.89,1.217,0.042
"2016-06-30 10:26:00",508198,13.43,26.41,1042,62.5174,101.9,21.73,63.09,0,1.044,257.4,508.3,21.38,-34.23,1.188,0.042
"2016-06-30 10:27:00",508199,13.43,26.48,1066,63.97667,101.9,21.83,63.07,0,1.256,215,522.9,21.67,-34.62,1.206,0.041
"2016-06-30 10:28:00",508200,13.43,26.54,984,59.03223,101.9,21.76,62.12,0,1.942,218.6,484.9,20.65,-34.9,1.45,0.043
"2016-06-30 10:29:00",508201,13.44,26.58,951,57.04317,101.9,21.57,63.83,0,1.189,277.1,466.7,19.98,-33.99,1.17,0.043
"2016-06-30 10:30:00",508202,13.44,26.64,926,55.57838,101.9,21.61,63.77,0,0.843,255.3,454.3,19.29,-32.62,1.493,0.042
"2016-06-30 10:31:00",508203,13.43,26.71,899,53.93443,101.9,21.77,63.17,0,0.952,257.5,441.7,18.65,-31.81,1.327,0.042
"2016-06-30 10:32:00",508204,13.44,26.79,869,52.11516,101.9,21.75,64.56,0,0.987,309.5,427.8,18.34,-31.45,1.083,0.043
"2016-06-30 10:33:00",508205,13.44,26.84,826,49.57918,101.9,21.71,65.25,0,1.067,309.3,406.8,17.42,-31.11,1.06,0.043
"2016-06-30 10:34:00",508206,13.43,26.84,810,48.61537,101.9,21.69,65.98,0,1.236,228.2,399.7,16.6,-30.55,1.067,0.042
"2016-06-30 10:35:00",508207,13.43,26.8,797,47.82199,101.9,21.69,64.46,0,1.217,192.9,393.5,16.49,-29.96,1.699,0.042
"2016-06-30 10:36:00",508208,13.43,26.75,793.9,47.63502,101.9,21.79,64.24,0,1.176,202.8,392.5,16.89,-30.55,1.354,0.043
"2016-06-30 10:37:00",508209,13.44,26.72,818,49.06031,101.9,21.77,64.27,0,1.576,185.1,404.4,17.53,-30.25,1.834,0.043
"2016-06-30 10:38:00",508210,13.43,26.67,857,51.42236,101.9,21.74,64.66,0,2.907,183.2,424.9,18.55,-31.33,1.621,0.044
"2016-06-30 10:39:00",508211,13.43,26.58,905,54.27435,101.9,21.55,66.05,0,2.661,194.4,448,19.72,-31.06,2.105,0.044
"2016-06-30 10:40:00",508212,13.43,26.47,933,55.96253,101.9,21.37,65.92,0,1.251,231.1,466.8,20.26,-31.28,2.399,0.043
"2016-06-30 10:41:00",508213,13.43,26.39,908,54.50447,101.9,21.29,66.43,0,2.37,207.4,452.9,20.4,-31.22,2.681,0.045
"2016-06-30 10:42:00",508214,13.43,26.29,911,54.66511,101.9,21.24,67.31,0,1.904,192.2,451.6,20.41,-31.29,3.237,0.045
"2016-06-30 10:43:00",508215,13.43,26.22,895,53.72233,101.9,21.31,67,0,1.86,140.9,446,20.45,-31.56,3.484,0.046
"2016-06-30 10:44:00",508216,13.43,26.16,842,50.52909,101.9,21.35,67.57,0,1.388,207.5,418.5,19.43,-31.23,3.046,0.046
"2016-06-30 10:45:00",508217,13.43,26.12,811,48.67895,101.9,21.52,67.29,0,0.356,209,403.7,19.24,-30.99,3.091,0.048
"2016-06-30 10:46:00",508218,13.43,26.1,811,48.64728,101.9,21.64,65.9,0,1.677,259.5,402.8,19.19,-30.46,2.759,0.048
"2016-06-30 10:47:00",508219,13.43,26.09,869,52.13562,101.9,21.52,67.15,0,0.706,264.8,429.4,19.36,-30.31,3.167,0.045
"2016-06-30 10:48:00",508220,13.43,26.1,947,56.83238,101.9,21.6,67.83,0,0.642,260.3,476.9,20.75,-29.65,3.143,0.044
"2016-06-30 10:49:00",508221,13.44,26.12,874,52.45135,101.9,21.66,67.1,0,1.449,230.9,439.2,19.37,-29.99,3.423,0.044
"2016-06-30 10:50:00",508222,13.43,26.15,873,52.39124,101.9,21.65,67.32,0,1.04,179.4,436.1,19.59,-30.97,3.253,0.045
"2016-06-30 10:51:00",508223,13.43,26.18,905,54.29641,101.9,21.84,66.86,0,2.739,200.9,452.1,20.65,-31.23,3.111,0.046
"2016-06-30 10:52:00",508224,13.43,26.18,939,56.3207,101.9,21.48,67.74,0,3.479,245,466,20.77,-30.73,4.051,0.045
"2016-06-30 10:53:00",508225,13.44,26.13,888,53.25071,101.9,21.28,68.67,0,1.677,158.8,448.5,19.51,-30.22,4.586,0.044
"2016-06-30 10:54:00",508226,13.42,26.09,841,50.43279,101.9,21.5,67.61,0,1.537,212.4,420.5,19.44,-29.57,3.791,0.046
"2016-06-30 10:55:00",508227,13.43,26.06,862,51.7445,101.9,21.55,67.66,0,1.789,152.7,430,19.85,-28.82,3.8,0.046
"2016-06-30 10:56:00",508228,13.43,26.04,890,53.42057,101.9,21.64,69.05,0,0.715,273.4,445.9,20.36,-28.7,3.681,0.046
"2016-06-30 10:57:00",508229,13.43,26.04,875,52.50858,101.9,21.81,67.73,0,0.846,184.2,438.9,20,-28.95,3.437,0.046
"2016-06-30 10:58:00",508230,13.44,26.06,828,49.68129,101.9,22.1,65.84,0,0.833,210.6,416.3,19.66,-29.61,3.116,0.047
"2016-06-30 10:59:00",508231,13.43,26.09,778.1,46.686,101.9,22.26,65.98,0,0.549,260.3,390.4,18.62,-30.04,2.692,0.048
"2016-06-30 11:00:00",508232,13.43,26.09,747.5,44.84974,101.9,22.11,67.78,0,1.919,192.1,373.5,17.68,-29.5,2.526,0.047
"2016-06-30 11:01:00",508233,13.43,26.08,753.3,45.19635,101.9,21.81,67.07,0,2.288,240.7,376.6,18.05,-28.88,2.941,0.048
"2016-06-30 11:02:00",508234,13.43,26.06,773.4,46.40502,101.9,21.69,67.01,0,1.661,233.3,384.8,18.25,-28.57,3.531,0.047
"2016-06-30 11:03:00",508235,13.43,26.03,830,49.77916,101.9,21.58,68.2,0,1.596,210.7,410.8,19.14,-28.35,3.948,0.047
"2016-06-30 11:04:00",508236,13.43,26.01,888,53.30429,101.9,21.66,66.91,0,2.59,196,439.8,19.88,-28.42,4.284,0.045
"2016-06-30 11:05:00",508237,13.43,25.96,1025,61.48474,101.9,21.59,68.33,0,3.085,165.9,531.3,22.4,-28.57,4.196,0.043
"2016-06-30 11:06:00",508238,13.43,25.9,837,50.24646,101.9,21.64,65.08,0,3.178,213.3,423.2,19.92,-28.76,3.842,0.047
"2016-06-30 11:07:00",508239,13.43,25.81,795.7,47.74207,101.9,21.49,67.27,0,1.811,191.8,401.7,19.66,-28.52,3.907,0.049
"2016-06-30 11:08:00",508240,13.43,25.74,790.5,47.429,101.9,21.53,66.55,0,1.867,226,397.1,18.97,-28.01,3.936,0.048
"2016-06-30 11:09:00",508241,13.43,25.66,851,51.03799,101.9,21.57,67.19,0,1.393,230.2,426.7,19.95,-27.34,3.963,0.047
"2016-06-30 11:10:00",508242,13.43,25.61,922,55.31725,101.9,21.63,66.08,0,1.432,212.4,462.1,20.83,-28.39,4.064,0.045
"2016-06-30 11:11:00",508243,13.43,25.59,929,55.73056,101.9,21.62,64.55,0,1.445,205.9,469.2,21.63,-29.81,3.609,0.046
"2016-06-30 11:12:00",508244,13.43,25.58,915,54.90505,101.9,21.59,65.2,0,2.832,215.8,460.1,21.62,-30.9,3.943,0.047
"2016-06-30 11:13:00",508245,13.44,25.55,918,55.10654,101.9,21.38,64.84,0,2.047,220.4,459.1,22.07,-31.85,3.918,0.048
"2016-06-30 11:14:00",508246,13.43,25.52,883,52.96393,101.9,21.39,64.12,0,1.542,197.2,441,21.43,-32.9,3.972,0.049
"2016-06-30 11:15:00",508247,13.43,25.5,829,49.75554,101.9,21.39,63.28,0,1.72,293.3,411.3,19.7,-33.54,3.795,0.048
"2016-06-30 11:16:00",508248,13.43,25.49,826,49.53965,101.9,21.39,63.72,0,1.901,188.2,409.4,19.45,-32.53,4.188,0.048
"2016-06-30 11:17:00",508249,13.43,25.47,860,51.57443,101.9,21.35,64.13,0,1.935,227.7,426,20.15,-32.11,4.477,0.047
"2016-06-30 11:18:00",508250,13.45,25.45,937,56.19876,101.9,21.32,64.47,0,2.684,250.2,463.8,20.44,-31.42,5.263,0.044
"2016-06-30 11:19:00",508251,13.44,25.42,1079,64.74047,101.9,21.36,65.2,0,1.013,212.2,537.4,22.06,-31.56,4.916,0.041
"2016-06-30 11:20:00",508252,13.44,25.39,1282,76.91351,101.9,21.55,64.4,0,0.926,166,653.8,25.53,-31.85,4.723,0.04
"2016-06-30 11:21:00",508253,13.44,25.36,1239,74.35358,101.9,21.77,62.98,0,0.844,259.5,622.9,26.08,-34.31,3.607,0.042
"2016-06-30 11:22:00",508254,13.44,25.34,989,59.33587,101.9,21.79,64.46,0,0.655,135.6,498.3,22.11,-37.11,2.721,0.044
"2016-06-30 11:23:00",508255,13.44,25.32,935,56.09627,101.9,21.92,63.44,0,2.274,191.4,463.3,21.13,-38.17,2.665,0.046
"2016-06-30 11:24:00",508256,13.45,25.3,1349,80.91742,101.9,21.7,62.22,0,3.533,219,643.6,26.02,-37.66,2.484,0.042
"2016-06-30 11:25:00",508257,13.44,25.28,1414,84.84835,101.9,21.35,63.21,0,4.194,229.4,758.2,27.95,-34.04,4.71,0.037
"2016-06-30 11:26:00",508258,13.44,25.26,1149,68.93076,101.9,21.25,62.15,0,2.917,193.7,567.5,22.38,-33.77,4.642,0.039
"2016-06-30 11:27:00",508259,13.44,25.24,1237,74.21142,101.9,21.38,61.56,0,1.978,208.8,633.1,23.28,-31.91,4.654,0.037
"2016-06-30 11:28:00",508260,13.44,25.22,919,55.11121,101.9,21.38,63.2,0,2.739,220.3,456.2,19.56,-31.44,4.627,0.043
"2016-06-30 11:29:00",508261,13.44,25.2,892,53.50135,101.9,21.45,62.01,0,1.882,241.2,440.5,18.99,-30.62,4.759,0.043
"2016-06-30 11:30:00",508262,13.43,25.18,883,52.95765,101.9,21.36,62.68,0,1.463,190.8,435.6,18.23,-29.79,4.873,0.042
"2016-06-30 11:31:00",508263,13.44,25.16,933,55.96523,101.9,21.42,62.26,0,3.162,234.6,442.4,19.09,-29.56,4.905,0.043
"2016-06-30 11:32:00",508264,13.44,25.14,1058,63.49307,101.9,21.3,62.72,0,3.321,224,545.5,22.02,-28.7,5.676,0.041
"2016-06-30 11:33:00",508265,13.45,25.11,1126,67.58087,101.9,21.24,62.23,0,2.3,281.1,556.3,22.94,-29.31,5.864,0.041
"2016-06-30 11:34:00",508266,13.44,25.09,1154,69.24242,101.9,21.32,61.98,0,1.313,212.9,585.6,23.93,-30.19,5.234,0.041
"2016-06-30 11:35:00",508267,13.44,25.06,1596,95.74394,101.9,21.51,62.37,0,1.56,194,817,30.92,-29.86,4.539,0.038
"2016-06-30 11:36:00",508268,13.44,25.04,1068,64.05555,101.9,21.64,62.54,0,1.151,193.5,548,23.93,-31.84,3.41,0.044
"2016-06-30 11:37:00",508269,13.44,25.02,969,58.16363,101.9,21.74,61.73,0,1.122,271.8,488.1,22.38,-31.39,3.591,0.046
"2016-06-30 11:38:00",508270,13.44,24.99,884,53.01357,101.9,21.82,61.45,0,1.419,184.7,445.5,21.13,-31.7,2.726,0.047
"2016-06-30 11:39:00",508271,13.45,24.98,835,50.10434,101.9,21.83,62.72,0,1.346,188.6,416.8,19.92,-31.78,2.919,0.048
"2016-06-30 11:40:00",508272,13.44,24.96,824,49.44727,101.9,21.95,61.47,0,1.748,189,409.7,20.18,-31.2,2.777,0.049
"2016-06-30 11:41:00",508273,13.44,24.94,822,49.346,101.9,21.51,62.54,0,2.744,230.3,409.4,20.5,-30.64,2.728,0.05
"2016-06-30 11:42:00",508274,13.44,24.93,832,49.91102,101.9,21.19,63.56,0,1.045,316.1,413.8,20.08,-30.07,3.239,0.049
"2016-06-30 11:43:00",508275,13.44,24.91,837,50.20205,101.9,21.24,63.35,0,1.2,200.4,416.4,19.46,-29.35,3.306,0.047
"2016-06-30 11:44:00",508276,13.44,24.89,833,49.97921,101.9,21.21,64.53,0,2.785,195.3,414.9,19.45,-28.54,4.407,0.047
"2016-06-30 11:45:00",508277,13.44,24.86,841,50.46936,101.9,21.25,63.51,0,1.222,241.5,418.3,19.64,-28.84,4.387,0.047
"2016-06-30 11:46:00",508278,13.44,24.85,867,51.99284,101.9,21.3,63.56,0,1.806,222.7,430.9,20.55,-29.01,3.88,0.048
"2016-06-30 11:47:00",508279,13.44,24.82,896,53.76264,101.9,21.22,63.94,0,2.625,167.5,447.5,20.83,-28.87,4.38,0.047
"2016-06-30 11:48:00",508280,13.44,24.8,876,52.55774,101.9,21.14,63.85,0,2.29,230.7,438.5,20.45,-28.92,4.58,0.047
"2016-06-30 11:49:00",508281,13.44,24.78,846,50.77968,101.9,21.16,64.57,0,2.042,177.5,423.2,20.06,-28.39,4.669,0.047
"2016-06-30 11:50:00",508282,13.44,24.75,824,49.42772,101.9,21.22,65.85,0,2.017,257.6,412,19.59,-27.91,4.517,0.048
"2016-06-30 11:51:00",508283,13.44,24.73,761.4,45.68292,101.9,21.41,64.14,0,1.312,208.2,381.4,17.31,-26.83,5.075,0.045
"2016-06-30 11:52:00",508284,13.43,24.7,715,42.90296,101.9,21.46,64.04,0,1.839,181.1,356.4,16.89,-26.73,4.822,0.047
"2016-06-30 11:53:00",508285,13.44,24.68,694.3,41.65806,101.9,21.45,66.97,0,1.839,227.3,346.7,16.69,-26.07,4.643,0.048
"2016-06-30 11:54:00",508286,13.44,24.66,676.6,40.59673,101.9,21.44,64.43,0,1.686,217.3,338.3,16.52,-25.83,4.988,0.049
"2016-06-30 11:55:00",508287,13.44,24.63,681.2,40.87068,101.9,21.35,63.41,0,1.566,137.8,340.2,16.42,-25.59,5.355,0.048
"2016-06-30 11:56:00",508288,13.44,24.6,684.5,41.06876,101.9,21.45,63.91,0,0.572,170.7,342.9,16.65,-26.32,5.122,0.049
"2016-06-30 11:57:00",508289,13.45,24.58,679.3,40.75672,101.9,21.53,63.91,0,0.601,190.7,340.2,16.69,-27.16,4.582,0.049
"2016-06-30 11:58:00",508290,13.44,24.55,670.3,40.21605,101.9,21.54,63.97,0,1.632,220.4,336.2,16.54,-27.36,3.903,0.049
"2016-06-30 11:59:00",508291,13.44,24.53,656,39.35818,101.9,21.42,64.56,0,2.746,200.3,328.8,15.72,-26.62,4.667,0.048
"2016-06-30 12:00:00",508292,13.44,24.51,647.8,38.86634,101.9,21.24,64.17,0,2.29,169.5,323.4,15.17,-26.45,5.351,0.047
"2016-06-30 12:01:00",508293,13.43,24.48,640.5,38.43032,101.9,21.16,64.37,0,1.65,232.8,319.2,14.99,-26.34,5.434,0.047
"2016-06-30 12:02:00",508294,13.44,24.46,635.1,38.10635,101.9,21.14,65.05,0,1.158,247.9,314.8,14.6,-26.03,5.102,0.046
"2016-06-30 12:03:00",508295,13.44,24.43,641.3,38.4806,101.9,21.12,67.39,0,2.195,191.9,315.6,14.03,-24.98,5.882,0.044
"2016-06-30 12:04:00",508296,13.44,24.41,653.8,39.22755,101.9,21.13,64.78,0,2.604,233.3,319.3,14.31,-24.75,6.673,0.045
"2016-06-30 12:05:00",508297,13.44,24.38,671.8,40.30877,101.9,21.02,65.78,0,2.011,225.5,325.5,14.57,-24.25,6.967,0.045
"2016-06-30 12:06:00",508298,13.44,24.35,697.3,41.83946,101.9,21.11,63.87,0,2.375,207.2,336.9,15.5,-24.11,7.368,0.046
"2016-06-30 12:07:00",508299,13.44,24.33,734.6,44.07845,101.9,21.07,65.59,0,1.313,153,355.2,16.85,-24.19,7.005,0.047
"2016-06-30 12:08:00",508300,13.44,24.3,788.9,47.33669,101.9,21.21,66.1,0,0.348,206.8,383.6,18.31,-24.96,6.243,0.048
"2016-06-30 12:09:00",508301,13.44,24.27,872,52.31638,101.9,21.42,66.76,0,1.516,207.5,425.7,19.66,-25.02,5.963,0.046
"2016-06-30 12:10:00",508302,13.44,24.24,913,54.78428,101.9,21.45,65.65,0,1.232,206,451.8,20.61,-25.6,6.259,0.046
"2016-06-30 12:11:00",508303,13.44,24.21,889,53.33906,101.9,21.47,64.36,0,1.119,299,443,20.18,-26.54,5.38,0.046
"2016-06-30 12:12:00",508304,13.43,24.19,855,51.32638,101.9,21.54,66.62,0,1.07,192,423,18.98,-26.33,5.674,0.045
"2016-06-30 12:13:00",508305,13.44,24.17,826,49.54924,101.9,21.55,65.72,0,2.176,240.4,407.9,19.1,-25.65,5.443,0.047
"2016-06-30 12:14:00",508306,13.44,24.15,786.3,47.17691,101.9,21.48,66.32,0,1.119,178.1,387,18.31,-25.43,5.53,0.047
"2016-06-30 12:15:00",508307,13.43,24.13,741.7,44.50025,101.9,21.56,64.45,0,1.41,203,363.9,17.62,-25.83,4.988,0.048
"2016-06-30 12:16:00",508308,13.44,24.12,701.9,42.1118,101.9,21.46,65.74,0,0.857,142.7,343.7,16.58,-25.63,4.324,0.048
"2016-06-30 12:17:00",508309,13.43,24.1,664.9,39.89389,101.9,21.46,65.38,0,1.194,165.9,325,15.44,-25.7,4.472,0.047
"2016-06-30 12:18:00",508310,13.44,24.09,629.5,37.76987,101.9,21.42,66.03,0,1.901,191.3,307.6,14.9,-25.71,4.517,0.048
"2016-06-30 12:19:00",508311,13.44,24.08,593.2,35.59444,101.9,21.3,66.2,0,0.859,215.1,289,13.89,-25.74,4.885,0.048
"2016-06-30 12:20:00",508312,13.44,24.07,565.2,33.91185,101.9,21.38,66.49,0,0.465,299.4,275,13.15,-26.03,4.163,0.048
"2016-06-30 12:21:00",508313,13.44,24.06,547,32.82075,101.9,21.38,66.59,0,0.572,214.6,266,11.95,-25.71,4.111,0.045
"2016-06-30 12:22:00",508314,13.44,24.04,534.4,32.06329,101.9,21.43,67.04,0,1.759,180.4,259.7,11.58,-25.41,4.073,0.045
"2016-06-30 12:23:00",508315,13.44,24.03,537.6,32.25348,101.9,21.34,66.33,0,1.529,182.1,260.9,11.86,-25.42,4.864,0.045
"2016-06-30 12:24:00",508316,13.44,24.02,557.2,33.43367,101.9,21.34,65.34,0,0.657,107.9,271.1,12.47,-25.42,4.575,0.046
"2016-06-30 12:25:00",508317,13.43,24,592.2,35.53241,101.9,21.35,65.39,0,1.32,206.2,289.2,13.52,-25.35,4.663,0.047
"2016-06-30 12:26:00",508318,13.44,23.99,631.3,37.87537,101.9,21.23,66.47,0,1.287,225.7,309.2,14.52,-25.17,4.849,0.047
"2016-06-30 12:27:00",508319,13.44,23.97,667.3,40.03627,101.9,21.2,66.19,0,1.356,206.3,327.6,15.33,-25.06,5.198,0.047
"2016-06-30 12:28:00",508320,13.43,23.95,681.6,40.89339,101.9,21.25,66.21,0,1.485,188.8,335.2,15.49,-25.19,5.308,0.046
"2016-06-30 12:29:00",508321,13.44,23.94,680.2,40.8102,101.9,21.18,66.02,0,2.133,194.3,334,15.79,-25.32,5.658,0.047
"2016-06-30 12:30:00",508322,13.43,23.92,669.9,40.19604,101.9,21.09,66.05,0,2.52,202.6,329.3,16.23,-25.01,5.656,0.049
"2016-06-30 12:31:00",508323,13.43,23.9,645,38.70182,101.9,20.96,66.23,0,1.137,201,316,15.47,-24.88,6.001,0.049
"2016-06-30 12:32:00",508324,13.43,23.88,619.1,37.14785,101.9,21.03,66.88,0,0.844,224,302.2,14.99,-24.86,5.712,0.05
"2016-06-30 12:33:00",508325,13.44,23.86,600.2,36.01452,101.9,21.14,67.22,0,0.81,246.7,292.5,14.8,-24.86,5.458,0.051
