"TOA5","CR3000","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_24SEP18.CR3","13993","FCRmet"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01UpCo_Avg","IR01DnCo_Avg","NR01TK_Avg","Albedo_Avg"
"2019-04-15 10:43:00",94937,13.55,12.45,1406,84.38711,101,8.49,53.3,0,1.325,139.3,750.6,19.23,289.1,391.6,285.6,0.025
"2019-04-15 10:44:00",94938,13.55,12.51,1594,95.6185,101,8.56,52.28,0,1.81,93.2,888,23.49,293.7,392.2,285.6,0.026
"2019-04-15 10:45:00",94939,13.55,12.56,1416,84.97619,101,8.68,50.78,0,1.929,195.9,754.8,18.47,289.7,392.2,285.7,0.024
"2019-04-15 10:46:00",94940,13.55,12.61,1724,103.4275,101,8.68,50.66,0,3.482,352.3,936,22.92,284.7,392.7,285.7,0.025
"2019-04-15 10:47:00",94941,13.55,12.67,1768,106.1053,101.1,8.41,50.23,0,2.318,136.3,981,23.22,283.3,392.2,285.8,0.024
"2019-04-15 10:48:00",94942,13.55,12.72,1778,106.6543,101,8.28,51.31,0,2.733,92.4,988,22.98,284.1,392.2,285.8,0.023
"2019-04-15 10:49:00",94943,13.55,12.78,1584,95.05016,101,8.56,52.58,0,1.769,307.3,900,23.26,285.5,393.3,285.9,0.026
"2019-04-15 10:50:00",94944,13.55,12.83,1639,98.35782,101.1,8.71,50.85,0,1.828,35.08,890,20.99,284.5,392.7,286,0.024
"2019-04-15 10:51:00",94945,13.55,12.88,1851,111.0852,101.1,8.51,53.9,0,3.871,51.11,1009,25.03,286,393.3,286,0.025
"2019-04-15 10:52:00",94946,13.55,12.93,1445,86.72493,101,8.39,52.74,0,3.768,101.4,810,22.94,286.5,395.3,286.1,0.028
"2019-04-15 10:53:00",94947,13.55,12.98,1619,97.1166,101,8.46,52.16,0,3.623,160,867,24.76,287.2,396,286.1,0.028
"2019-04-15 10:54:00",94948,13.55,13.03,1838,110.2606,101.1,8.63,52.03,0,2.933,74.73,1023,28.8,289.1,395.5,286.2,0.028
"2019-04-15 10:55:00",94949,13.55,13.07,1835,110.0781,101.1,8.52,52.62,0,2.911,203.9,1020,30.61,289.7,395.9,286.2,0.03
"2019-04-15 10:56:00",94950,13.55,13.11,1761,105.6887,101.1,8.36,52.2,0,3.265,184.8,983,28.12,290.7,395.9,286.2,0.029
"2019-04-15 10:57:00",94951,13.55,13.15,1983,118.9508,101.1,8.47,51.48,0,2.662,51.92,1104,30.94,292.5,395.3,286.3,0.028
"2019-04-15 10:58:00",94952,13.55,13.18,1860,111.6101,101,8.43,51.54,0,5.645,115.9,1041,33.34,293.7,396.8,286.3,0.032
"2019-04-15 10:59:00",94953,13.55,13.22,1869,112.1479,101.1,8.58,50.9,0,3.445,233.8,1054,33.82,295.7,397.4,286.4,0.032
"2019-04-15 11:00:00",94954,13.55,13.26,1546,92.76,101.1,8.68,51.06,0,4.996,167.1,858,27.09,295.2,397.1,286.4,0.032
"2019-04-15 11:01:00",94955,13.55,13.29,1581,94.8367,101,8.62,52.46,0,4.255,137.1,874,29.93,296.6,397.6,286.4,0.034
"2019-04-15 11:02:00",94956,13.55,13.32,1422,85.30876,101.1,8.68,51.67,0,1.436,42.34,798.2,27.25,297.4,397.8,286.5,0.034
"2019-04-15 11:03:00",94957,13.55,13.35,1218,73.07708,101.1,8.71,51.11,0,0.846,71.56,662.2,22.43,297.8,397.3,286.5,0.034
"2019-04-15 11:04:00",94958,13.55,13.38,1424,85.4184,101.1,8.63,50.66,0,1.401,11.35,773.5,24.93,299.1,397,286.5,0.032
"2019-04-15 11:05:00",94959,13.55,13.41,1391,83.45932,101.1,8.51,50.53,0,0.696,236.2,760.7,25.06,299.3,396.9,286.5,0.033
"2019-04-15 11:06:00",94960,13.55,13.43,1172,70.3392,101.1,8.5,52.15,0,2.984,30.96,644.8,23.19,299.3,396.8,286.6,0.036
"2019-04-15 11:07:00",94961,13.55,13.46,1217,73.04185,101.1,8.67,52.28,0,1.565,199.5,662,25.27,299.6,396.5,286.6,0.038
"2019-04-15 11:08:00",94962,13.55,13.49,1373,82.35725,101.1,8.53,51.03,0,3.953,60.45,741.4,29.4,299.6,398.1,286.6,0.04
"2019-04-15 11:09:00",94963,13.55,13.51,1238,74.29177,101.1,8.38,54.48,0,3.437,343.1,685,27.01,300.9,399,286.7,0.039
"2019-04-15 11:10:00",94964,13.55,13.54,1258,75.5034,101.1,8.47,53.17,0,2.345,164.9,681.9,27.5,300.9,399.1,286.7,0.04
"2019-04-15 11:11:00",94965,13.55,13.56,1230,73.82509,101.1,8.7,53.54,0,1.432,3.213,676,27.6,301.9,399.2,286.7,0.041
"2019-04-15 11:12:00",94966,13.55,13.58,1177,70.64497,101.1,8.56,53,0,3.554,58.44,645.4,26,302.4,399.6,286.7,0.04
"2019-04-15 11:13:00",94967,13.55,13.59,1214,72.84022,101.1,8.4,54.7,0,3.414,118.3,661.7,26.76,302.8,400.1,286.7,0.04
"2019-04-15 11:14:00",94968,13.55,13.6,1216,72.94954,101.1,8.54,54.93,0,1.377,143.8,663.7,27.75,302.8,399.5,286.7,0.042
"2019-04-15 11:15:00",94969,13.55,13.61,1226,73.58926,101.1,8.82,51.75,0,1.55,353.1,672.8,28.97,302.6,398.5,286.8,0.043
"2019-04-15 11:16:00",94970,13.55,13.62,1331,79.88525,101.1,8.6,50.78,0,2.631,157.9,723.7,31.76,302.6,398.2,286.8,0.044
"2019-04-15 11:17:00",94971,13.55,13.63,1368,82.08051,101.1,8.44,51.87,0,1.989,21.82,747.7,31.86,303.2,399.6,286.8,0.043
"2019-04-15 11:18:00",94972,13.55,13.64,1438,86.29951,101.1,8.51,51,0,2.711,157.6,788.7,34.26,303.4,399.4,286.8,0.043
"2019-04-15 11:19:00",94973,13.55,13.65,1437,86.19253,101.1,8.65,51.72,0,2.664,83.6,794.2,34.04,304.4,399.7,286.8,0.043
"2019-04-15 11:20:00",94974,13.55,13.66,1469,88.14296,101.1,8.78,51.06,0,3.479,141.5,805,33.84,305.9,400.4,286.8,0.042
"2019-04-15 11:21:00",94975,13.55,13.67,1360,81.57531,101.1,9.01,51.7,0,2.904,48.79,749.8,32.11,306.9,399.6,286.8,0.043
"2019-04-15 11:22:00",94976,13.55,13.68,988,59.27148,101.1,8.89,51.82,0,1.813,17.6,530.3,22.94,305.8,399.5,286.8,0.043
"2019-04-15 11:23:00",94977,13.55,13.69,1370,82.17361,101.1,8.67,51.55,0,3.014,21.04,757.4,32.55,305.6,399.9,286.8,0.043
"2019-04-15 11:24:00",94978,13.55,13.7,1419,85.11964,101.1,8.58,52.91,0,1.526,104,778.2,32.27,305.3,400.3,286.8,0.041
"2019-04-15 11:25:00",94979,13.55,13.71,1568,94.10387,101.1,8.83,50.06,0,3.299,201.9,861,36.21,305.3,399.9,286.9,0.042
"2019-04-15 11:26:00",94980,13.55,13.72,1534,92.03909,101.1,8.8,50.39,0,2.788,97.4,847,36.45,303.9,400,286.9,0.043
"2019-04-15 11:27:00",94981,13.55,13.73,1516,90.93362,101.1,8.82,50.33,0,3.964,124.7,831,35.27,303.4,399.8,286.9,0.042
"2019-04-15 11:28:00",94982,13.55,13.75,1598,95.90297,101,9.08,49.5,0,6.076,156.3,877,36.72,304.1,400.5,286.9,0.042
"2019-04-15 11:29:00",94983,13.55,13.76,1613,96.75209,101.1,9.02,49.16,0,4.771,199.7,896,39.86,304.8,400,286.9,0.044
"2019-04-15 11:30:00",94984,13.55,13.77,1645,98.67726,101.1,9.09,49.85,0,3.076,191,904,41.21,305.7,399.6,286.9,0.046
"2019-04-15 11:31:00",94985,13.55,13.78,1715,102.8769,101.1,9.36,48.14,0,3.237,307.3,950,43.89,310,399.8,286.9,0.046
"2019-04-15 11:32:00",94986,13.55,13.79,1306,78.3829,101.1,9.09,49.06,0,0.549,70.9,723.3,32.94,310.8,399.1,286.9,0.045
"2019-04-15 11:33:00",94987,13.55,13.8,1264,75.83697,101.1,9.2,51.68,0,1.001,147.8,664.3,30.63,307.1,398.7,286.9,0.046
"2019-04-15 11:34:00",94988,13.55,13.82,1601,96.08247,101.1,9.49,49.28,0,2.35,46.05,890,39.72,307.7,400.2,287,0.045
"2019-04-15 11:35:00",94989,13.55,13.84,1450,86.97288,101.1,9.25,49.27,0,4.294,46.98,800,35.76,311.2,400,287,0.045
"2019-04-15 11:36:00",94990,13.55,13.86,1556,93.38709,101.1,9.04,49.1,0,1.392,179.7,854,38.65,320.2,399.8,287,0.045
"2019-04-15 11:37:00",94991,13.55,13.88,1358,81.45109,101.1,9.1,48.14,0,1.544,52.63,766.2,35,328.6,398.7,287,0.045
"2019-04-15 11:38:00",94992,13.55,13.9,844,50.61847,101.1,8.88,50.9,0,3.058,335.8,449.7,20.23,328.6,398.3,287,0.045
"2019-04-15 11:39:00",94993,13.55,13.92,1080,64.78587,101.1,8.88,51.08,0,1.445,139.2,568.7,26.79,326.6,398.3,287.1,0.047
"2019-04-15 11:40:00",94994,13.55,13.94,1338,80.25748,101.1,9.17,51.23,0,0.882,85.5,734.3,34.89,325.7,398,287.1,0.048
"2019-04-15 11:41:00",94995,13.55,13.96,1694,101.6317,101.1,9.39,47.83,0,0.443,206.2,926,43.42,323.1,397.9,287.1,0.047
"2019-04-15 11:42:00",94996,13.55,13.98,1493,89.55096,101.1,9.51,48.56,0,3.125,178.1,831,38.8,318.9,397.9,287.1,0.047
"2019-04-15 11:43:00",94997,13.55,14.01,1493,89.55971,101.1,9.71,50.2,0,3.224,157.7,816,39.66,317.8,397.9,287.1,0.049
"2019-04-15 11:44:00",94998,13.55,14.03,1610,96.61337,101.1,9.94,48.42,0,1.429,244.3,888,42.93,322.4,397.2,287.2,0.048
"2019-04-15 11:45:00",94999,13.55,14.06,1564,93.82178,101.1,10.08,47.41,0,1.006,0.035,866,41.77,321.7,396.7,287.2,0.048
"2019-04-15 11:46:00",95000,13.55,14.09,1648,98.86491,101.1,9.84,48.71,0,2.623,123.3,909,42.96,320.5,396.2,287.2,0.047
"2019-04-15 11:47:00",95001,13.55,14.13,1730,103.788,101.1,9.77,46.54,0,1.944,229.6,960,44.72,320.6,396.8,287.3,0.047
"2019-04-15 11:48:00",95002,13.55,14.17,1730,103.7861,101.1,9.8,49.59,0,1.793,162.3,951,44.13,321.5,396.3,287.3,0.046
"2019-04-15 11:49:00",95003,13.55,14.21,1684,101.0625,101.1,10.41,48.56,0,2.724,158.1,930,43.04,323,396.4,287.3,0.046
"2019-04-15 11:50:00",95004,13.55,14.26,962,57.71306,101.1,10.51,46.54,0,2.956,42.84,519.1,22.89,318.5,396.1,287.4,0.044
"2019-04-15 11:51:00",95005,13.55,14.31,1303,78.17427,101.1,10.02,47.62,0,1.79,138.5,690.3,31.68,318.1,396.5,287.4,0.046
"2019-04-15 11:52:00",95006,13.55,14.36,1764,105.8521,101.1,10.02,47.41,0,1.842,70.57,947,43.99,320.1,398.5,287.5,0.046
"2019-04-15 11:53:00",95007,13.55,14.4,1793,107.5617,101.1,10.09,47,0,2.759,171,999,46.35,322.5,398.6,287.5,0.046
"2019-04-15 11:54:00",95008,13.55,14.45,1785,107.0875,101.1,9.75,50.48,0,2.488,185.1,979,45.51,321.9,398,287.6,0.046
"2019-04-15 11:55:00",95009,13.55,14.49,1794,107.6353,101.1,9.83,49.17,0,4.555,157.7,1004,48.49,319.1,398,287.6,0.048
"2019-04-15 11:56:00",95010,13.55,14.54,1040,62.40267,101.1,10,51.09,0,2.969,154.8,559.3,25.42,316.9,397.7,287.7,0.045
"2019-04-15 11:57:00",95011,13.51,14.58,1160,69.5722,101.1,10.06,50.18,0,5.555,170.1,631.1,29.49,314.4,398,287.7,0.047
"2019-04-15 11:58:00",95012,13.51,14.62,1732,103.8932,101.1,9.82,50.06,0,1.352,111.9,944,45.95,314.4,398.9,287.8,0.049
"2019-04-15 11:59:00",95013,13.52,14.66,1959,117.5311,101.1,10.02,49.36,0,1.295,128,1072,52.27,319.7,399.3,287.8,0.049
"2019-04-15 12:00:00",95014,13.51,14.69,1973,118.3809,101.1,10.11,48.47,0,2.223,160.1,1094,52.41,320.6,399,287.8,0.048
"2019-04-15 12:01:00",95015,13.52,14.73,2156,129.3325,101.1,10.09,48.84,0,1.624,40.14,1191,58.14,321.6,398.2,287.9,0.049
"2019-04-15 12:02:00",95016,13.51,14.77,2033,121.9833,101.1,10.18,51.38,0,2.989,178,1120,53.11,318.3,398.6,287.9,0.047
"2019-04-15 12:03:00",95017,13.51,14.82,2117,127.0078,101.1,10.08,49.58,0,4.185,164.6,1170,56.48,313.4,398.7,287.9,0.048
"2019-04-15 12:04:00",95018,13.51,14.87,2043,122.6088,101.1,9.84,49.78,0,5.083,153.2,1132,54.28,313.1,397.9,288,0.048
"2019-04-15 12:05:00",95019,13.51,14.92,2009,120.5671,101.1,9.97,49.6,0,4.123,101,1108,53.6,311.6,398,288,0.048
"2019-04-15 12:06:00",95020,13.51,14.96,1780,106.8128,101.1,9.88,52.39,0,1.815,34.4,979,46.14,310.7,398.2,288.1,0.047
"2019-04-15 12:07:00",95021,13.51,15.01,1864,111.8463,101.1,9.95,50.36,0,0.696,120.2,1040,49.22,311.6,398,288.1,0.047
"2019-04-15 12:08:00",95022,13.51,15.06,1804,108.2272,101.1,10.02,52.02,0,1.336,160,1004,46.63,312.4,397.5,288.2,0.046
"2019-04-15 12:09:00",95023,13.51,15.11,1413,84.778,101.1,10.45,49.58,0,0.903,44.68,778.4,34.62,310.1,398.3,288.2,0.044
"2019-04-15 12:10:00",95024,13.51,15.17,1540,92.39527,101.1,10.22,53.5,0,1.318,47.83,825,36.48,308.7,400.5,288.3,0.044
"2019-04-15 12:11:00",95025,13.51,15.22,1555,93.27976,101.1,10.2,50.28,0,2.298,301.5,859,38.77,309.5,400.4,288.3,0.045
"2019-04-15 12:12:00",95026,13.52,15.27,1449,86.9612,101.1,9.6,50.67,0,1.377,209.3,809,35.6,309.3,401,288.4,0.044
"2019-04-15 12:13:00",95027,13.52,15.32,1225,73.50174,101.1,9.54,53.11,0,1.738,156.5,666.4,29.26,311.7,400.9,288.4,0.044
"2019-04-15 12:14:00",95028,13.52,15.37,1110,66.58009,101.1,9.93,51.7,0,2.239,335.3,605,27.17,316.2,400.9,288.5,0.045
"2019-04-15 12:15:00",95029,13.52,15.41,1193,71.60323,101.2,9.7,51.13,0,1.849,161.5,642.8,28.96,317.3,401.3,288.5,0.045
"2019-04-15 12:16:00",95030,13.51,15.45,1245,74.71165,101.1,9.82,48.8,0,5.656,143,678.1,32.85,316.4,401.4,288.6,0.048
"2019-04-15 12:17:00",95031,13.52,15.49,1569,94.14124,101.1,9.41,49.83,0,5.214,155,857,42.56,319.7,402,288.6,0.05
"2019-04-15 12:18:00",95032,13.52,15.51,1804,108.2211,101.1,9.47,51.39,0,2.551,46.65,983,48.71,327.1,404,288.7,0.049
"2019-04-15 12:19:00",95033,13.52,15.53,1465,87.91532,101.1,9.78,49.97,0,2.571,3.729,829,38.38,331.6,404.5,288.7,0.045
"2019-04-15 12:20:00",95034,13.52,15.55,1288,77.26424,101.1,9.29,52.44,0,3.074,12.03,682.2,31.43,335.3,405.4,288.7,0.046
"2019-04-15 12:21:00",95035,13.51,15.56,1336,80.17166,101.1,9.18,53.44,0,2.432,150.4,739,35.25,341.4,405.5,288.7,0.047
"2019-04-15 12:22:00",95036,13.51,15.57,1033,61.97468,101.1,9.43,50.46,0,4.791,113.1,552.7,26.58,345.8,405.5,288.7,0.048
"2019-04-15 12:23:00",95037,13.52,15.58,1054,63.21385,101.1,9.7,50.05,0,2.922,123.4,562.4,27.36,349,406.4,288.7,0.049
"2019-04-15 12:24:00",95038,13.51,15.58,971,58.28981,101.1,9.69,50.17,0,1.893,48.76,519.2,24.67,348.5,406.1,288.7,0.048
"2019-04-15 12:25:00",95039,13.52,15.58,895,53.67041,101.1,9.4,52.15,0,4.1,304.5,474.9,22.89,345.8,406.7,288.7,0.048
"2019-04-15 12:26:00",95040,13.52,15.58,911,54.64207,101.2,9.11,52.93,0,1.094,202.4,478.4,22.66,340.8,406.7,288.7,0.047
"2019-04-15 12:27:00",95041,13.51,15.57,1435,86.08004,101.2,9.24,54.88,0,1.782,30.03,754.5,38.26,338.2,407.2,288.7,0.051
"2019-04-15 12:28:00",95042,13.51,15.56,1695,101.717,101.2,9.39,51.14,0,3.544,336,944,49.29,337.6,407.1,288.7,0.052
"2019-04-15 12:29:00",95043,13.51,15.55,1180,70.77345,101.2,8.9,54.27,0,2.617,26.29,642.1,31.71,339.1,406.7,288.7,0.049
"2019-04-15 12:30:00",95044,13.51,15.54,1876,112.5595,101.2,8.88,53.31,0,4.807,97.5,1022,52.62,343,408.1,288.7,0.051
"2019-04-15 12:31:00",95045,13.51,15.53,1179,70.74817,101.2,8.96,50.92,0,1.537,87,613.9,28.4,336.9,407.2,288.7,0.046
"2019-04-15 12:32:00",95046,13.52,15.52,1483,89.00534,101.1,9.12,50.91,0,1.806,114.1,822,42.41,333.1,408.1,288.7,0.052
"2019-04-15 12:33:00",95047,13.52,15.5,1688,101.2743,101.2,9.22,50.89,0,2.71,75.99,930,48.87,333.9,408.4,288.7,0.052
"2019-04-15 12:34:00",95048,13.52,15.49,1682,100.9393,101.2,9.29,51.16,0,3.245,38.72,925,48.72,337.3,408.4,288.6,0.053
"2019-04-15 12:35:00",95049,13.52,15.48,1428,85.68357,101.2,9.21,50.99,0,1.241,196.6,788.4,40.18,338.9,407.5,288.6,0.051
"2019-04-15 12:36:00",95050,13.51,15.47,1541,92.4865,101.2,9.27,50.72,0,2.499,178.4,834,44.75,341.7,406.4,288.6,0.053
"2019-04-15 12:37:00",95051,13.51,15.46,1067,64.01392,101.2,9.22,50.57,0,2.105,102.4,577.8,29.42,344.7,406.8,288.6,0.051
"2019-04-15 12:38:00",95052,13.51,15.45,850,51.0164,101.2,9.18,51.42,0,1.839,90.5,467,22.85,346.8,407,288.6,0.049
"2019-04-15 12:39:00",95053,13.52,15.45,844,50.65651,101.2,9.41,51.3,0,3.169,174.2,450,21.42,349,408,288.6,0.048
"2019-04-15 12:40:00",95054,13.51,15.44,918,55.06652,101.2,9.55,49.31,0,2.757,283,495.7,25.58,348.3,407.1,288.6,0.052
"2019-04-15 12:41:00",95055,13.52,15.42,885,53.12365,101.2,9.45,50.03,0,1.462,194.7,472.6,25.42,347.9,406.6,288.6,0.054
"2019-04-15 12:42:00",95056,13.51,15.41,1101,66.07007,101.2,9.51,51.74,0,1.331,23.31,590.4,32.63,348.1,406.4,288.6,0.055
"2019-04-15 12:43:00",95057,13.51,15.4,909,54.53092,101.2,9.38,54.73,0,2.247,45.28,489.8,25.28,348.9,406.6,288.6,0.052
"2019-04-15 12:44:00",95058,13.51,15.39,786.9,47.21543,101.2,9.48,52.1,0,1.341,40.69,423.8,20.75,349.9,407.3,288.5,0.049
"2019-04-15 12:45:00",95059,13.51,15.37,852,51.11379,101.2,9.54,50.64,0,1.277,354.5,447,23.17,350.2,407.6,288.5,0.051
"2019-04-15 12:46:00",95060,13.51,15.36,939,56.32103,101.2,9.55,50.18,0,1.294,87.4,513.2,27.84,348.6,406.5,288.5,0.054
"2019-04-15 12:47:00",95061,13.52,15.34,1295,77.72463,101.2,9.67,50.75,0,1.637,12.36,688.9,38.53,346.7,406.1,288.5,0.056
"2019-04-15 12:48:00",95062,13.51,15.33,1173,70.35394,101.2,9.94,50.07,0,2.62,144.1,640.7,34.01,342.4,405.7,288.5,0.053
"2019-04-15 12:49:00",95063,13.51,15.31,1253,75.17935,101.2,9.92,48.69,0,1.687,85.6,655.6,35.8,338.9,404.5,288.5,0.054
"2019-04-15 12:50:00",95064,13.51,15.3,1724,103.47,101.2,9.91,50.13,0,1.289,128.7,969,55.43,340.1,404.5,288.5,0.057
"2019-04-15 12:51:00",95065,13.51,15.3,1767,106.0361,101.2,10.22,48.83,0,1.633,149.3,962,53.53,337.9,404.6,288.5,0.056
"2019-04-15 12:52:00",95066,13.51,15.3,1979,118.7535,101.2,10.43,46.91,0,5.044,160.2,1086,60.29,334.3,403.7,288.4,0.055
"2019-04-15 12:53:00",95067,13.51,15.3,1611,96.66779,101.2,10.18,48,0,2.502,97.5,886,48.74,331.4,401.9,288.4,0.054
"2019-04-15 12:54:00",95068,13.52,15.3,1856,111.3732,101.2,10.03,47,0,3.873,115.1,1017,56.6,331.9,401.4,288.5,0.055
"2019-04-15 12:55:00",95069,13.51,15.32,1803,108.1733,101.2,10.07,47.58,0,5.661,163.5,1012,55.38,335.7,402.9,288.5,0.054
"2019-04-15 12:56:00",95070,13.51,15.33,1846,110.765,101.2,10.23,46.66,0,3.634,163.2,1003,55.57,335.4,402.3,288.5,0.055
"2019-04-15 12:57:00",95071,13.51,15.34,2285,137.1038,101.2,10.37,45.73,0,2.813,38.42,1277,72.96,332.4,401.7,288.5,0.057
"2019-04-15 12:58:00",95072,13.51,15.35,1182,70.9248,101.2,9.8,47.45,0,2.522,147.3,682.6,33.56,329.7,402,288.5,0.048
"2019-04-15 12:59:00",95073,13.51,15.37,942,56.53252,101.2,9.48,47.78,0,3.75,56.67,485.9,21.49,331.3,402.3,288.5,0.044
"2019-04-15 13:00:00",95074,13.51,15.39,1247,74.80924,101.2,9.26,49.9,0,2.657,19.06,686.2,34.63,329.9,403.2,288.5,0.05
"2019-04-15 13:01:00",95075,13.52,15.4,1557,93.39257,101.2,9.19,49.64,0,4.152,325.5,848,44.82,328.4,404.2,288.5,0.053
"2019-04-15 13:02:00",95076,13.51,15.4,1818,109.0852,101.2,9.15,49.08,0,2.943,85.7,1010,55.79,326,404.1,288.6,0.055
"2019-04-15 13:03:00",95077,13.51,15.41,1875,112.5147,101.2,9.19,49.55,0,3.492,124.2,1041,57.61,328.3,405.1,288.6,0.055
"2019-04-15 13:04:00",95078,13.51,15.41,1827,109.5955,101.2,9.43,49.41,0,3.719,8.4,1031,57.15,328.2,405.2,288.6,0.055
"2019-04-15 13:05:00",95079,13.51,15.41,1956,117.3452,101.2,9.25,48.94,0,4.51,100.7,1094,60.91,329.5,405.5,288.6,0.056
"2019-04-15 13:06:00",95080,13.51,15.41,1981,118.8366,101.2,9.44,48.18,0,3.433,3.746,1087,62.26,332.7,405.5,288.6,0.057
"2019-04-15 13:07:00",95081,13.51,15.41,2268,136.1099,101.2,9.34,49.5,0,4.962,46.54,1246,71.19,337.1,405.9,288.6,0.057
