"TOA5","CR3000","CR3000","10344","CR3000.Std.27.04","CPU:CR3000_6Sensors_25JUN15.CR3","50505","Table1"
"TIMESTAMP","RECORD","BattV","PTemp_C","PAR_Den_Avg","PAR_Tot_Tot","BP_kPa_Avg","AirTC_Avg","RH","Rain_mm_Tot","WS_ms_Avg","WindDir","SR01Up_Avg","SR01Dn_Avg","IR01Up_Avg","IR01Dn_Avg","Albedo_Avg"
"TS","RN","Volts","Deg C","umol/s/m^2","mmol/m^2","kPa","Deg C","%","mm","meters/second","degrees","W/m^2","W/m^2","W/m^2","W/m^2","W/m^2"
"","","Smp","Smp","Avg","Tot","Avg","Avg","Smp","Tot","Avg","Smp","Avg","Avg","Avg","Avg","Avg"
"2015-07-07 16:45:00",0,13.28,31.15,1365,368.4666,101.1,28.51,58.59,0,1.899,0.006,677.9,53.19,-79.29,-17.6,0.078
"2015-07-07 16:50:00",1,13.25,31.23,1155,346.5128,101.9,28.29,63.05,0,1.633,0.006,553.5,43.5,-85.5,-17.3,0.077
"2015-07-07 16:55:00",2,13.24,31.34,1200,359.903,101.9,28.4,62.25,0,1.115,0.006,588.2,48.48,-85.5,-15.54,0.082
"2015-07-07 17:00:00",3,13.2,31.38,1194,358.1654,101.9,28.29,62.28,0,1.767,0.012,586.6,49.49,-88.2,-16.04,0.084
"2015-07-07 17:05:00",4,13,31.49,1158,347.5369,101.9,28.29,59.51,0,1.382,0.006,568.3,48.79,-89.2,-16.7,0.086
"2015-07-07 17:10:00",5,13.25,31.57,1131,339.3301,101.9,28.38,59.67,0,1.071,0.006,554.4,48.07,-88.7,-16.96,0.087
"2015-07-07 17:15:00",6,13.24,31.48,1105,331.3631,101.9,28.28,66.55,0,1.192,0.006,543.5,47.97,-87,-16.58,0.088
"2015-07-07 17:20:00",7,13.21,31.37,1082,324.7274,101.9,27.9,62.81,0,1.478,0.006,528.2,47.71,-84.7,-14.86,0.09
"2015-07-07 17:25:00",8,13.21,31.24,1002,300.5375,101.9,27.98,62.94,0,1.622,0.006,486.9,45.64,-84.6,-14.12,0.094
"2015-07-07 17:30:00",9,13.2,31.1,968,290.4464,101.9,27.8,62.94,0,1.567,0.006,476.8,46.08,-83.9,-12.89,0.097
"2015-07-07 17:35:00",10,13.2,30.96,928,278.5497,101.9,27.81,61.36,0,1.275,0.006,460,44.97,-83.7,-13.61,0.098
"2015-07-07 17:40:00",11,13.2,30.81,905,271.6118,101.9,27.91,61.83,0,0.897,0.006,450.6,45.47,-82.6,-13.87,0.101
"2015-07-07 17:45:00",12,13.2,30.69,883,264.9942,101.9,27.94,61.59,0,1.009,0.006,436.8,44.22,-82.6,-13.53,0.101
"2015-07-07 17:50:00",13,13.24,30.59,772,231.5922,101.9,27.58,65.08,0,1.079,0.006,377.9,36.22,-80.6,-12.84,0.093
"2015-07-07 17:55:00",14,13.23,30.48,673.5,202.0573,101.9,27.45,64.63,0,0.758,0.006,332.1,32.22,-73.09,-10.79,0.093
"2015-07-07 18:00:00",15,13.23,30.37,678.8,203.6516,101.9,27.45,66.33,0,0.737,0.006,336.3,32.4,-68.28,-10.25,0.094
"2015-07-07 18:05:00",16,13.21,30.25,678.2,203.4515,101.9,27.33,65.54,0,1.203,0.006,335.9,35.24,-73.58,-9.65,0.105
"2015-07-07 18:10:00",17,13.21,30.13,596.7,179.0108,101.9,27.17,67.6,0,0.706,0.006,293.8,31.86,-76.46,-9.6,0.108
"2015-07-07 18:15:00",18,13.23,30,586.8,176.0455,101.9,27.09,68.23,0,0.808,0.006,286.2,31.97,-77.68,-9.79,0.111
"2015-07-07 18:20:00",19,13.23,29.87,532.6,159.7684,101.9,27,66.67,0,0.923,0.006,260.7,30.18,-77.11,-8.85,0.116
"2015-07-07 18:25:00",20,13.23,29.71,525.3,157.5818,101.9,26.89,66.06,0,0.708,0.006,261.7,32,-75.39,-7.92,0.122
"2015-07-07 18:30:00",21,13.23,29.56,515.1,154.5209,101.9,26.89,67.74,0,0.636,0.006,256.3,32.58,-75.2,-8.39,0.127
"2015-07-07 18:35:00",22,13.22,29.43,484,145.2052,101.9,26.82,69.6,0,0.633,0.006,238.4,29.82,-76.08,-7.979,0.125
"2015-07-07 18:40:00",23,13.16,29.29,410.3,123.0992,101.9,26.51,73.4,0,0.496,0.006,190.8,20.04,-74.37,-6.862,0.104
"2015-07-07 18:45:00",24,13.14,29.14,380.3,114.0836,101.9,26.36,72.15,0,0.248,0.006,177.4,13.93,-67.81,-5.376,0.078
"2015-07-07 18:50:00",25,13.06,29,280.2,84.07127,101.9,26.06,79.43,0,0.418,0.006,118.6,6.854,-61.27,-4.547,0.057
"2015-07-07 18:55:00",26,13.05,28.82,236.6,70.96766,101.9,25.33,80.6,0,0.451,0.006,101.5,4.969,-53.92,-2.179,0.049
"2015-07-07 19:00:00",27,13.06,28.6,261.5,78.4641,101.9,25.01,82.3,0,0.58,0.006,120.4,7.722,-46.64,-0.008,0.064
"2015-07-07 19:05:00",28,13.04,28.36,241.5,72.43983,101.9,24.88,82.4,0,0.459,0.006,113.6,8.31,-42.62,2.014,0.073
"2015-07-07 19:10:00",29,13.04,28.12,215.6,64.67408,101.9,24.99,84.5,0,0.534,0.006,101.6,7.688,-39.75,2.945,0.076
"2015-07-07 19:15:00",30,13.01,27.89,200.2,60.05268,101.9,24.96,80.7,0,0.26,0.006,90.5,7.031,-44.82,3.695,0.078
"2015-07-07 19:20:00",31,13,27.66,183.7,55.10291,101.9,25.02,82.8,0,0.25,0.006,80.5,6.308,-51.44,4.215,0.078
"2015-07-07 19:25:00",32,12.99,27.44,176.8,53.03217,101.9,24.97,83.4,0,0.088,0.006,78.64,6.688,-51.42,4.812,0.085
"2015-07-07 19:30:00",33,12.97,27.22,156.7,47.00135,101.9,24.76,84.2,0,0.387,0.006,70.29,5.69,-46.46,5.553,0.081
"2015-07-07 19:35:00",34,12.99,27.02,136.9,41.07748,101.9,24.83,83.7,0,0.134,0.006,69,6.384,-27.22,6.28,0.092
"2015-07-07 19:40:00",35,13,26.84,197.5,59.25581,101.9,25.03,76.18,0,0.844,0.006,97.5,8.6,-43.06,5.823,0.088
"2015-07-07 19:45:00",36,12.98,26.69,161.7,48.49818,101.9,25.41,73.08,0,1.081,0.006,77.12,7.512,-44.6,5.299,0.097
"2015-07-07 19:50:00",37,12.94,26.57,109.9,32.9748,101.9,25.66,69.87,0,1.39,0.006,54.68,5.497,-34.01,4.974,0.101
"2015-07-07 19:55:00",38,12.93,26.48,94,28.18586,101.9,25.66,72.82,0,1.038,0.006,45.64,4.614,-35.04,4.281,0.101
"2015-07-07 20:00:00",39,12.91,26.39,91.5,27.44183,101.9,25.45,71.47,0,0.901,0.006,39.85,3.707,-53.43,3.997,0.093
"2015-07-07 20:05:00",40,12.88,26.29,69.88,20.96296,101.9,25.26,71.2,0,0.936,0.006,28.86,2.82,-47.75,4.486,0.098
"2015-07-07 20:10:00",41,12.87,26.18,49.19,14.75712,101.9,25.31,71.23,0,0.838,0.006,20.82,2.474,-38.41,4.967,0.119
"2015-07-07 20:15:00",42,12.85,26.08,45.21,13.56184,101.9,25.25,72.45,0,0.394,0.006,19.38,2.307,-42.61,5.08,0.119
"2015-07-07 20:20:00",43,12.84,25.97,37.08,11.12329,101.9,25.25,71.93,0,0.957,0.006,15.24,2.393,-45.67,5.312,0.158
"2015-07-07 20:25:00",44,12.82,25.87,23.81,7.143119,101.9,25.24,71.91,0,1.186,0.006,9.35,1.82,-37.6,5.526,0.2
"2015-07-07 20:30:00",45,12.8,25.78,15.44,4.633333,101.9,25.13,74.35,0,0.844,0.006,6.101,1.635,-27.36,5.782,0.272
"2015-07-07 20:35:00",46,12.8,25.69,8.81,2.643009,101.9,25.1,75.32,0,0.403,0.006,2.624,1.434,-24.64,5.847,0.6
"2015-07-07 20:40:00",47,12.79,25.61,5.279,1.583574,101.9,25,73.05,0,0.392,0.006,0.594,1.233,-24.23,5.857,2.881
"2015-07-07 20:45:00",48,12.79,25.54,4.371,1.311424,101.9,25.04,74.98,0,0.286,0.006,0.129,1.267,-29.35,5.727,"INF"
"2015-07-07 20:50:00",49,12.78,25.46,2.79,0.8369984,101.9,24.8,81.7,0,0.484,0.006,-1.704,0.78,-39.28,5.631,-0.708
"2015-07-07 20:55:00",50,12.78,25.36,1.501,0.4504283,101.9,23.76,83.6,0,0.962,0.006,-4.046,-0.704,-46.04,6.965,0.174
"2015-07-07 21:00:00",51,12.78,25.22,0.733,0.2198576,101.9,23.68,75.23,0,0.683,0.006,-3.89,0.377,-46.6,8.31,-0.105
"2015-07-07 21:05:00",52,12.77,25.07,0.33,0.09899997,101.9,24.63,82.4,0,0.656,0.006,-1.958,2.117,-48.91,8.44,-1.327
"2015-07-07 21:10:00",53,12.77,24.93,0.149,0.04457143,101.9,23.72,86.6,0,1.064,0.006,-4.147,0.235,-49.66,8.7,-0.079
"2015-07-07 21:15:00",54,12.76,24.77,0.074,0.02228576,101.9,23.15,86.2,0,0.771,0.006,-3.981,0.307,-41.43,10.3,-0.081
"2015-07-07 21:20:00",55,12.76,24.59,0.059,0.01757145,102,23.08,87.6,0,0.678,0.006,-2.949,0.813,-30.5,11.56,-0.283
"2015-07-07 21:25:00",56,12.76,24.42,0.081,0.02442865,102,22.99,87.1,0,1.198,0.006,-2.183,0.778,-23.84,12.01,-0.359
"2015-07-07 21:30:00",57,12.75,24.26,0.1,0.02999986,102,22.97,88.4,0,0.768,0.006,-1.784,1.059,-21.88,12.52,-0.597
"2015-07-07 21:35:00",58,12.75,24.12,0.087,0.0261427,102,23.02,87.5,0,0.658,0.006,-1.664,1.312,-21.73,12.76,-0.789
"2015-07-07 21:40:00",59,12.75,23.99,0.096,0.02871419,102,23.02,87.5,0,0.664,0.006,-1.774,1.44,-25.19,12.7,-0.812
"2015-07-07 21:45:00",60,12.75,23.88,0.083,0.02485706,102,23,87.9,0,0.598,0.006,-2.427,1.477,-39.21,12.48,-0.621
"2015-07-07 21:50:00",61,12.74,23.77,0.069,0.02057117,102,22.92,89.3,0,0.673,0.006,-3.362,1.604,-52.25,12.49,-0.479
"2015-07-07 21:55:00",62,12.74,23.63,0.071,0.02142815,102,22.82,88.4,0,0.942,0.006,-3.649,1.74,-54.03,12.82,-0.477
"2015-07-07 22:00:00",63,12.74,23.49,0.051,0.01542823,102,22.68,89.5,0,0.713,0.006,-3.704,1.717,-54.8,13.24,-0.464
"2015-07-07 22:05:00",64,12.74,23.34,0.056,0.01671392,102,22.6,89.1,0,0.511,0.006,-3.754,1.98,-54.71,13.86,-0.527
"2015-07-07 22:10:00",65,12.74,23.19,0.051,0.01542822,102,22.46,89.4,0,0.745,0.006,-3.764,2.005,-54.84,14.13,-0.533
"2015-07-07 22:15:00",66,12.74,23.05,0.057,0.01714253,102,22.34,90.8,0,0.614,0.006,-3.818,2.085,-54.97,14.6,-0.546
"2015-07-07 22:20:00",67,12.73,22.91,0.04,0.01199971,102,22.21,91.2,0,0.462,0.006,-3.773,2.064,-55.35,15.03,-0.547
"2015-07-07 22:25:00",68,12.73,22.77,0.053,0.01585677,102,22.18,90.4,0,0.581,0.006,-3.742,2.321,-54.93,15.55,-0.621
"2015-07-07 22:30:00",69,12.73,22.64,0.06,0.0179996,102,22.04,91.1,0,1.009,0.006,-3.538,2.162,-54.81,15.7,-0.611
"2015-07-07 22:35:00",70,12.73,22.52,0.061,0.01842813,102,21.97,90.8,0,0.799,0,-3.473,2.172,-54.54,15.93,-0.626
"2015-07-07 22:40:00",71,12.73,22.39,0.056,0.01671383,102,21.93,91.4,0,0.68,0.006,-3.501,2.282,-54.05,16.3,-0.653
"2015-07-07 22:45:00",72,12.72,22.28,0.054,0.01628528,102,21.82,93.2,0,0.864,0.006,-3.459,2.269,-54.16,16.53,-0.657
"2015-07-07 22:50:00",73,12.72,22.17,0.077,0.02314236,102,21.75,91.3,0,0.808,0.006,-3.54,2.242,-54.35,16.73,-0.634
"2015-07-07 22:55:00",74,12.72,22.07,0.061,0.01842813,102,21.64,91.3,0,0.86,0.006,-3.435,2.241,-53.29,17,-0.654
"2015-07-07 23:00:00",75,12.72,21.97,0.067,0.02014231,102,21.59,91.7,0,1.075,0.006,-3.246,2.289,-52.36,17.07,-0.706
"2015-07-07 23:05:00",76,12.72,21.88,0.064,0.01928514,102,21.57,92.2,0,0.774,0.006,-3.265,2.289,-51.3,17.33,-0.702
"2015-07-07 23:10:00",77,12.72,21.79,0.076,0.02271366,102,21.48,92.4,0,0.745,0.006,-3.233,2.235,-50.21,17.48,-0.692
"2015-07-07 23:15:00",78,12.71,21.71,0.069,0.02057081,102,21.47,92.6,0,0.911,0.006,-3.134,2.382,-49.41,17.69,-0.761
"2015-07-07 23:20:00",79,12.71,21.63,0.064,0.01928508,102,21.47,94.1,0,1.012,0.006,-2.963,2.352,-48.66,17.64,-0.795
"2015-07-07 23:25:00",80,12.71,21.57,0.071,0.02142795,102,21.41,93.6,0,0.924,0.006,-3.043,2.279,-47.98,17.63,-0.751
"2015-07-07 23:30:00",81,12.71,21.51,0.063,0.01885673,102,21.23,93.3,0,1.345,0.006,-3.049,1.972,-47.15,17.64,-0.647
"2015-07-07 23:35:00",82,12.71,21.45,0.067,0.02014236,102,21.14,93,0,1.24,0.006,-2.903,1.919,-46.05,17.92,-0.666
"2015-07-07 23:40:00",83,12.71,21.39,0.09,0.02699936,102,21.28,93.1,0,0.982,0.006,-2.813,2.396,-46.18,18.01,-0.853
"2015-07-07 23:45:00",84,12.71,21.34,0.097,0.02914213,102,21.19,93.3,0,1.302,0.006,-2.938,2.083,-46.71,17.9,-0.711
"2015-07-07 23:50:00",85,12.71,21.29,0.077,0.0231423,102,21.06,93.7,0,1.203,0.006,-2.989,1.938,-46.87,18.1,-0.651
"2015-07-07 23:55:00",86,12.71,21.24,0.067,0.02014232,102,21.07,94.6,0,0.912,0.006,-3.034,2.152,-46.19,18.29,-0.71
"2015-07-08 00:00:00",87,12.7,21.19,0.084,0.02528499,102,21.06,93.5,0,0.72,0.006,-2.994,2.256,-45.08,18.55,-0.755
"2015-07-08 00:05:00",88,12.7,21.13,0.083,0.02485631,102,21.03,94.7,0,0.789,0.006,-3.048,2.311,-44.89,18.68,-0.762
"2015-07-08 00:10:00",89,12.7,21.09,0.083,0.02485623,102,21.02,93.6,0,1.276,0,-2.739,2.382,-45.65,18.48,-0.877
"2015-07-08 00:15:00",90,12.7,21.05,0.09,0.02699894,102,20.98,95.2,0,0.961,0.006,-2.802,2.315,-45.91,18.47,-0.834
"2015-07-08 00:20:00",91,12.7,21.01,0.097,0.02914186,102,20.95,95.6,0,0.95,0.006,-2.943,2.184,-44.58,18.57,-0.744
"2015-07-08 00:25:00",92,12.7,20.98,0.096,0.02871337,102,20.89,94.5,0,0.849,0.006,-2.875,2.098,-42.74,18.62,-0.731
"2015-07-08 00:30:00",93,12.7,20.94,0.09,0.02699905,102,20.89,95.9,0,0.983,0.006,-2.596,2.248,-41.58,18.83,-0.875
"2015-07-08 00:35:00",94,12.7,20.91,0.101,0.03042733,102,20.89,94.1,0,0.787,0.006,-2.799,2.313,-41.82,18.81,-0.832
"2015-07-08 00:40:00",95,12.7,20.88,0.089,0.02657049,102,20.87,94.9,0,0.58,0.006,-2.744,2.364,-42.02,19.01,-0.866
"2015-07-08 00:45:00",96,12.7,20.85,0.087,0.02614184,102,20.87,94.4,0,0.912,0.006,-2.829,2.379,-42.86,18.92,-0.843
"2015-07-08 00:50:00",97,12.7,20.82,0.07,0.02099917,102,20.9,94.4,0,0.846,0.006,-2.732,2.53,-45.01,19.01,-0.932
"2015-07-08 00:55:00",98,12.69,20.79,0.097,0.02914182,102,20.87,96.4,0,1.076,0.006,-2.868,2.352,-48.53,18.74,-0.825
"2015-07-08 01:00:00",99,12.69,20.77,0.089,0.02657036,102,20.93,93.4,0,0.695,0.006,-2.974,2.578,-49.94,18.88,-0.882
"2015-07-08 01:05:00",100,12.69,20.74,0.103,0.03085596,102,20.8,95.4,0,1.158,0.006,-3.212,2.413,-49.22,18.75,-0.76
"2015-07-08 01:10:00",101,12.69,20.71,0.094,0.02828477,102,20.78,94.8,0,0.883,0.006,-3.136,2.334,-47.32,18.98,-0.746
"2015-07-08 01:15:00",102,12.69,20.69,0.087,0.02614194,102,20.8,95,0,0.845,0.006,-2.956,2.414,-45.69,19.1,-0.82
"2015-07-08 01:20:00",103,12.69,20.66,0.091,0.02742764,102,20.78,94.3,0,0.709,0.006,-2.97,2.505,-45.98,19.14,-0.845
"2015-07-08 01:25:00",104,12.69,20.63,0.081,0.02442783,102,20.77,95.6,0,1.031,0.006,-3.045,2.422,-47.39,19,-0.799
"2015-07-08 01:30:00",105,12.69,20.61,0.091,0.02742772,102,20.67,95,0,1.196,0.006,-2.972,2.219,-47.55,18.87,-0.751
"2015-07-08 01:35:00",106,12.69,20.59,0.09,0.02699921,101.9,20.6,96.1,0,0.989,0.006,-3.109,2.184,-45.88,19.09,-0.709
"2015-07-08 01:40:00",107,12.69,20.56,0.099,0.02957042,102,20.62,95.1,0,0.647,0.006,-3.023,2.314,-42.96,19.17,-0.771
"2015-07-08 01:45:00",108,12.69,20.53,0.073,0.02185634,102,20.57,95.5,0,1.053,0.006,-2.748,2.325,-39.12,19.54,-0.873
"2015-07-08 01:50:00",109,12.69,20.51,0.093,0.02785623,101.9,20.64,95.7,0,0.933,0,-2.442,2.318,-36.01,19.32,-0.957
"2015-07-08 01:55:00",110,12.68,20.5,0.097,0.02914174,101.9,20.62,94.6,0,0.871,0,-2.352,2.217,-34.49,19.33,-0.946
"2015-07-08 02:00:00",111,12.68,20.49,0.093,0.02785606,101.9,20.57,95.1,0,1.033,0.006,-2.294,2.114,-34.38,19.27,-0.925
"2015-07-08 02:05:00",112,12.68,20.48,0.09,0.02699893,101.9,20.51,95,0,1.179,0.006,-2.358,2.041,-36.05,19.09,-0.873
"2015-07-08 02:10:00",113,12.68,20.47,0.094,0.02828446,101.9,20.55,95.5,0,1.171,0.006,-2.361,2.128,-39.91,18.98,-0.909
"2015-07-08 02:15:00",114,12.68,20.46,0.107,0.03214169,101.9,20.54,95.9,0,1.257,0.006,-2.784,2.161,-44.85,18.89,-0.782
"2015-07-08 02:20:00",115,12.68,20.45,0.089,0.02657025,101.9,20.57,95.1,0,0.603,0.006,-3.136,2.369,-48.14,19.14,-0.758
"2015-07-08 02:25:00",116,12.68,20.42,0.077,0.02314178,101.9,20.62,95.5,0,0.907,0.006,-3.153,2.539,-50.01,19.14,-0.811
"2015-07-08 02:30:00",117,12.68,20.4,0.087,0.02614177,101.9,20.56,95.8,0,0.652,0.006,-3.213,2.48,-50.44,19.13,-0.781
"2015-07-08 02:35:00",118,12.68,20.37,0.083,0.0248561,101.9,20.49,95.9,0,0.977,0.006,-3.157,2.464,-50.33,19.23,-0.786
"2015-07-08 02:40:00",119,12.68,20.35,0.086,0.02571325,101.9,20.44,94.7,0,0.853,0.006,-3.16,2.414,-49.88,19.21,-0.771
"2015-07-08 02:45:00",120,12.68,20.31,0.084,0.02528468,101.9,20.4,94.4,0,1.151,0.006,-3.286,2.433,-49.13,19.32,-0.743
"2015-07-08 02:50:00",121,12.68,20.29,0.094,0.02828462,101.9,20.39,96,0,1.04,0.006,-3.153,2.399,-47.15,19.56,-0.775
"2015-07-08 02:55:00",122,12.68,20.26,0.09,0.02699902,101.9,20.38,94.5,0,1.243,0,-2.799,2.317,-44.69,19.4,-0.832
"2015-07-08 03:00:00",123,12.68,20.24,0.099,0.02957031,101.9,20.35,96.1,0,1.435,0.006,-2.685,2.246,-41.15,19.45,-0.844
"2015-07-08 03:05:00",124,12.68,20.23,0.096,0.02871308,101.9,20.34,94.7,0,1.257,0.006,-2.508,2.202,-37.77,19.35,-0.895
"2015-07-08 03:10:00",125,12.67,20.22,0.1,0.02999852,101.9,20.37,94.7,0,0.779,0.006,-2.407,2.256,-35.56,19.58,-0.938
"2015-07-08 03:15:00",126,12.67,20.21,0.091,0.02742724,101.9,20.28,93.3,0,1.501,0.006,-2.162,2.044,-33.97,19.17,-0.951
"2015-07-08 03:20:00",127,12.67,20.2,0.083,0.0248559,101.9,20.43,93.3,0,1.396,0.006,-1.851,2.301,-33.46,19.25,-1.264
"2015-07-08 03:25:00",128,12.67,20.2,0.11,0.0329986,101.9,20.44,93.7,0,1.574,0.006,-1.831,2.21,-33.72,18.99,-1.215
"2015-07-08 03:30:00",129,12.67,20.21,0.107,0.03214152,101.9,20.5,94.1,0,2.131,0.006,-1.782,2.027,-34.11,18.51,-1.151
"2015-07-08 03:35:00",130,12.67,20.23,0.116,0.0347127,101.9,20.44,94.1,0,1.603,0.006,-2.002,1.855,-34,18.55,-0.933
"2015-07-08 03:40:00",131,12.67,20.24,0.1,0.02999871,101.9,20.62,93.5,0,1.194,0.006,-1.652,2.266,-31.8,18.77,-1.484
"2015-07-08 03:45:00",132,12.67,20.26,0.123,0.03685565,101.9,20.95,89.1,0,0.775,0.006,-1.35,2.819,-30.85,18.31,-2.121
"2015-07-08 03:50:00",133,12.67,20.29,0.11,0.03299844,101.9,20.97,89.8,0,1.288,0.006,-1.452,2.459,-30.91,17.72,-1.703
"2015-07-08 03:55:00",134,12.67,20.33,0.101,0.03042705,101.9,21.1,89.6,0,1.658,0.006,-1.289,2.434,-31.87,17.07,-1.927
"2015-07-08 04:00:00",135,12.67,20.37,0.097,0.02914148,101.9,21.24,89.7,0,1.023,0.006,-1.527,2.463,-32.8,16.69,-1.628
"2015-07-08 04:05:00",136,12.67,20.43,0.117,0.03514133,101.9,21.49,88.2,0,1.145,0.006,-1.273,2.601,-32.21,16.19,-2.057
"2015-07-08 04:10:00",137,12.67,20.5,0.134,0.04028365,101.9,21.48,86.7,0,1.534,0.006,-1.449,2.247,-29.71,15.47,-1.564
"2015-07-08 04:15:00",138,12.67,20.56,0.116,0.03471274,101.9,21.51,88.3,0,1.272,0.006,-1.363,2.12,-28.86,15.18,-1.565
"2015-07-08 04:20:00",139,12.67,20.63,0.106,0.03171272,101.9,21.6,88,0,1.336,0.006,-1.307,2.087,-27.82,14.89,-1.624
"2015-07-08 04:25:00",140,12.67,20.7,0.13,0.038998,101.9,21.75,86.3,0,0.693,0.006,-1.341,2.165,-28.12,14.5,-1.668
"2015-07-08 04:30:00",141,12.67,20.76,0.126,0.03771228,101.9,21.75,88.2,0,0.734,0.006,-1.547,2.045,-26.77,14.42,-1.324
"2015-07-08 04:35:00",142,12.67,20.83,0.119,0.03556957,101.9,21.89,85.6,0,0.624,0.006,-1.131,2.254,-25.62,14.44,-2.277
"2015-07-08 04:40:00",143,12.67,20.9,0.113,0.03385546,101.9,22.72,75.6,0,1.032,0.006,-0.002,3.384,-25.75,13.68,-5.622
"2015-07-08 04:45:00",144,12.67,21.01,0.164,0.04928338,101.9,23.92,68.25,0,1.707,0.006,1.432,4.584,-29.05,11.05,3.713
"2015-07-08 04:50:00",145,12.67,21.17,0.183,0.05485438,101.9,23.71,76.45,0,1.025,0.006,-0.441,2.63,-32.01,8.37,0.046
"2015-07-08 04:55:00",146,12.67,21.33,0.139,0.04156917,101.9,22.88,81.3,0,1.057,0.006,-2.078,0.967,-32.3,8.4,-0.499
"2015-07-08 05:00:00",147,12.67,21.46,0.109,0.03256978,101.9,22.63,73.99,0,1.232,0.006,-2.28,0.721,-32.28,9.12,-0.483
"2015-07-08 05:05:00",148,12.67,21.57,0.097,0.02914137,101.9,23.74,80,0,1.129,0.006,-0.476,2.801,-32.05,8.8,"INF"
"2015-07-08 05:10:00",149,12.67,21.68,0.11,0.0329983,101.9,23.09,70.46,0,1.374,0.006,-1.889,1.17,-30.23,8.42,-1.12
"2015-07-08 05:15:00",150,12.67,21.81,0.141,0.04242636,101.9,24.43,68.11,0,2.172,0.006,0.361,3.261,-30.29,7.015,"INF"
"2015-07-08 05:20:00",151,12.67,21.97,0.159,0.04756907,101.9,24.51,75.09,0,1.903,0.006,-0.264,2.463,-33.06,5.067,"NAN"
"2015-07-08 05:25:00",152,12.67,22.15,0.141,0.04242654,101.9,23.78,68.72,0,1.49,0.006,-2.248,0.688,-33.6,5.072,-0.453
"2015-07-08 05:30:00",153,12.67,22.31,0.11,0.03299849,101.9,24.52,66.92,0,2.023,0.006,-0.632,2.147,-35.29,4.405,-3.725
"2015-07-08 05:35:00",154,12.67,22.48,0.134,0.04028385,101.9,24.56,68.92,0,1.291,0.006,-1.176,1.859,-39.49,3.433,-1.723
"2015-07-08 05:40:00",155,12.66,22.65,0.143,0.042855,101.9,24.5,67.34,0,2.278,0.006,-1.586,1.547,-43.59,3.261,-1.157
"2015-07-08 05:45:00",156,12.67,22.82,0.301,0.09042415,101.9,24.65,68.02,0,2.379,0.006,-1.368,1.748,-45.56,3.422,-1.324
"2015-07-08 05:50:00",157,12.67,22.99,0.581,0.174421,101.9,24.63,67.19,0,2.769,0.006,-1.715,1.432,-44.3,3.116,-0.838
"2015-07-08 05:55:00",158,12.67,23.13,1.173,0.3518423,101.9,24.43,68.36,0,2.37,0.006,-1.776,0.976,-42.04,3.194,-0.563
"2015-07-08 06:00:00",159,12.67,23.25,2.177,0.6531135,101.9,24.25,68.78,0,2.603,0.006,-1.585,0.77,-41.48,3.404,-0.51
"2015-07-08 06:05:00",160,12.67,23.35,3.853,1.155814,101.9,24.32,68.52,0,3.106,0.006,-0.591,1.02,-41.4,3.55,"INF"
"2015-07-08 06:10:00",161,12.67,23.43,5.947,1.78407,101.9,24.37,68.93,0,2.899,0.006,0.183,1.144,-42.76,3.359,3.844
"2015-07-08 06:15:00",162,12.67,23.5,8.76,2.629174,101.9,24.18,68,0,3.476,0.006,1.024,0.881,-41.17,3.817,1.166
"2015-07-08 06:20:00",163,12.67,23.57,11.96,3.588715,101.9,24.28,69.3,0,4.292,0.006,3.275,1.238,-37.28,3.653,0.383
"2015-07-08 06:25:00",164,12.67,23.63,15.21,4.56242,101.9,24.3,69.02,0,4.279,0.006,5.053,1.206,-32.13,3.458,0.243
"2015-07-08 06:30:00",165,12.67,23.69,20.02,6.006664,101.9,24.25,70.21,0,3.406,0.006,7.229,1.229,-29.08,3.268,0.172
"2015-07-08 06:35:00",166,12.68,23.72,25.33,7.599152,101.9,24.13,68.84,0,3.238,0.006,9.27,1.295,-27.62,3.647,0.139
"2015-07-08 06:40:00",167,12.68,23.74,29.57,8.870194,101.9,24.06,71.33,0,2.612,0.006,10.57,1.495,-27.15,3.744,0.141
"2015-07-08 06:45:00",168,12.69,23.74,34.57,10.371,101.9,23.91,70.6,0,3.116,0.006,12.65,1.754,-26.44,4.552,0.138
"2015-07-08 06:50:00",169,12.69,23.7,46.71,14.01243,101.9,23.79,73.55,0,2.601,0.006,16.89,2.33,-25.61,5.109,0.138
"2015-07-08 06:55:00",170,12.71,23.64,57.24,17.17312,101.9,23.61,73.44,0,3.497,0.006,19.56,2.924,-24.79,6.185,0.149
"2015-07-08 07:00:00",171,12.72,23.55,64.45,19.33387,101.9,23.45,74.2,0,3.718,0.006,22.59,3.546,-23.95,7.233,0.157
"2015-07-08 07:05:00",172,12.72,23.43,70.33,21.09859,101.9,23.22,75.55,0,3.578,0.006,27.15,3.811,-23.16,8.23,0.141
"2015-07-08 07:10:00",173,12.74,23.28,85.8,25.73884,101.9,23.18,76.1,0,3.353,0.006,34.9,4.477,-22.53,8.68,0.128
"2015-07-08 07:15:00",174,12.76,23.14,101.6,30.47273,101.9,23.11,75.58,0,3.461,0,39.72,4.899,-21.86,9.12,0.123
"2015-07-08 07:20:00",175,12.76,22.99,107.7,32.29889,101.9,23.1,77.01,0,3.683,0.006,42.01,5.273,-21.57,9.4,0.126
"2015-07-08 07:25:00",176,12.77,22.86,106.7,32.01878,101.9,23.11,75.97,0,3.516,0.006,41.86,5.493,-21.22,9.44,0.131
