"Plot Title: Cunningham temp mar 2015"
"#","Date Time, GMT-04:00","Temp, °C","Host Connected","Coupler Attached","Stopped","End Of File"
126,07/08/17 07:15:00 PM,8.879,,,,
127,07/08/17 07:30:00 PM,8.879,,,,
128,07/08/17 07:45:00 PM,8.879,,,,
129,07/08/17 08:00:00 PM,8.879,,,,
130,07/08/17 08:15:00 PM,8.879,,,,
131,07/08/17 08:30:00 PM,8.978,,,,
132,07/08/17 08:45:00 PM,8.978,,,,
133,07/08/17 09:00:00 PM,8.879,,,,
134,07/08/17 09:15:00 PM,8.879,,,,
135,07/08/17 09:30:00 PM,8.879,,,,
136,07/08/17 09:45:00 PM,8.879,,,,
137,07/08/17 10:00:00 PM,8.879,,,,
138,07/08/17 10:15:00 PM,8.879,,,,
139,07/08/17 10:30:00 PM,8.879,,,,
140,07/08/17 10:45:00 PM,8.879,,,,
141,07/08/17 11:00:00 PM,8.879,,,,
142,07/08/17 11:15:00 PM,8.879,,,,
143,07/08/17 11:30:00 PM,8.879,,,,
144,07/08/17 11:45:00 PM,8.879,,,,
145,07/09/17 12:00:00 AM,8.879,,,,
146,07/09/17 12:15:00 AM,8.879,,,,
147,07/09/17 12:30:00 AM,8.879,,,,
148,07/09/17 12:45:00 AM,8.879,,,,
149,07/09/17 01:00:00 AM,8.879,,,,
150,07/09/17 01:15:00 AM,8.879,,,,
151,07/09/17 01:30:00 AM,8.879,,,,
152,07/09/17 01:45:00 AM,8.879,,,,
153,07/09/17 02:00:00 AM,8.879,,,,
154,07/09/17 02:15:00 AM,8.879,,,,
155,07/09/17 02:30:00 AM,8.879,,,,
156,07/09/17 02:45:00 AM,8.879,,,,
157,07/09/17 03:00:00 AM,8.879,,,,
158,07/09/17 03:15:00 AM,8.879,,,,
159,07/09/17 03:30:00 AM,8.879,,,,
160,07/09/17 03:45:00 AM,8.879,,,,
161,07/09/17 04:00:00 AM,8.879,,,,
162,07/09/17 04:15:00 AM,8.879,,,,
163,07/09/17 04:30:00 AM,8.879,,,,
164,07/09/17 04:45:00 AM,8.879,,,,
165,07/09/17 05:00:00 AM,8.879,,,,
166,07/09/17 05:15:00 AM,8.879,,,,
167,07/09/17 05:30:00 AM,8.879,,,,
168,07/09/17 05:45:00 AM,8.879,,,,
169,07/09/17 06:00:00 AM,8.978,,,,
170,07/09/17 06:15:00 AM,8.879,,,,
171,07/09/17 06:30:00 AM,8.879,,,,
172,07/09/17 06:45:00 AM,8.879,,,,
173,07/09/17 07:00:00 AM,8.879,,,,
174,07/09/17 07:15:00 AM,8.879,,,,
175,07/09/17 07:30:00 AM,8.879,,,,
176,07/09/17 07:45:00 AM,8.879,,,,
177,07/09/17 08:00:00 AM,8.879,,,,
178,07/09/17 08:15:00 AM,8.879,,,,
179,07/09/17 08:30:00 AM,8.879,,,,
180,07/09/17 08:45:00 AM,8.879,,,,
181,07/09/17 09:00:00 AM,8.879,,,,
182,07/09/17 09:15:00 AM,8.879,,,,
183,07/09/17 09:30:00 AM,8.879,,,,
184,07/09/17 09:45:00 AM,8.879,,,,
185,07/09/17 10:00:00 AM,8.879,,,,
186,07/09/17 10:15:00 AM,8.879,,,,
