"Plot Title: bvr_0.1"
"#","Date Time, GMT-04:00","Temp, °C","Good Battery","Coupler Attached","Host Connected","Coupler Detached","Stopped","End Of File"
1,07/07/17 12:00:00 PM,26.781,Logged,,,,,
2,07/07/17 12:15:00 PM,27.173,,,,,,
3,07/07/17 12:30:00 PM,28.853,,,,,,
4,07/07/17 12:45:00 PM,28.655,,,,,,
5,07/07/17 01:00:00 PM,28.258,,,,,,
6,07/07/17 01:15:00 PM,27.862,,,,,,
7,07/07/17 01:30:00 PM,27.961,,,,,,
8,07/07/17 01:45:00 PM,29.752,,,,,,
9,07/07/17 02:00:00 PM,29.752,,,,,,
10,07/07/17 02:15:00 PM,28.060,,,,,,
11,07/07/17 02:30:00 PM,30.558,,,,,,
12,07/07/17 02:45:00 PM,30.255,,,,,,
13,07/07/17 03:00:00 PM,30.457,,,,,,
14,07/07/17 03:15:00 PM,31.166,,,,,,
15,07/07/17 03:30:00 PM,30.963,,,,,,
16,07/07/17 03:45:00 PM,30.356,,,,,,
17,07/07/17 04:00:00 PM,30.558,,,,,,
18,07/07/17 04:15:00 PM,28.953,,,,,,
19,07/07/17 04:30:00 PM,29.053,,,,,,
20,07/07/17 04:45:00 PM,29.053,,,,,,
21,07/07/17 05:00:00 PM,29.252,,,,,,
22,07/07/17 05:15:00 PM,29.452,,,,,,
23,07/07/17 05:30:00 PM,29.552,,,,,,
24,07/07/17 05:45:00 PM,29.452,,,,,,
25,07/07/17 06:00:00 PM,29.252,,,,,,
26,07/07/17 06:15:00 PM,29.152,,,,,,
27,07/07/17 06:30:00 PM,29.152,,,,,,
28,07/07/17 06:45:00 PM,29.152,,,,,,
29,07/07/17 07:00:00 PM,29.152,,,,,,
30,07/07/17 07:15:00 PM,29.152,,,,,,
31,07/07/17 07:30:00 PM,29.053,,,,,,
32,07/07/17 07:45:00 PM,29.053,,,,,,
33,07/07/17 08:00:00 PM,28.953,,,,,,
34,07/07/17 08:15:00 PM,28.853,,,,,,
35,07/07/17 08:30:00 PM,28.754,,,,,,
36,07/07/17 08:45:00 PM,28.754,,,,,,
37,07/07/17 09:00:00 PM,28.655,,,,,,
38,07/07/17 09:15:00 PM,28.655,,,,,,
39,07/07/17 09:30:00 PM,28.555,,,,,,
40,07/07/17 09:45:00 PM,28.456,,,,,,
41,07/07/17 10:00:00 PM,28.456,,,,,,
42,07/07/17 10:15:00 PM,28.357,,,,,,
43,07/07/17 10:30:00 PM,28.258,,,,,,
44,07/07/17 10:45:00 PM,28.159,,,,,,
45,07/07/17 11:00:00 PM,28.060,,,,,,
46,07/07/17 11:15:00 PM,28.060,,,,,,
47,07/07/17 11:30:00 PM,28.060,,,,,,
48,07/07/17 11:45:00 PM,28.060,,,,,,
49,07/08/17 12:00:00 AM,28.060,,,,,,
50,07/08/17 12:15:00 AM,27.961,,,,,,
51,07/08/17 12:30:00 AM,27.862,,,,,,
52,07/08/17 12:45:00 AM,27.665,,,,,,
53,07/08/17 01:00:00 AM,27.665,,,,,,
54,07/08/17 01:15:00 AM,27.567,,,,,,
55,07/08/17 01:30:00 AM,27.567,,,,,,
56,07/08/17 01:45:00 AM,27.567,,,,,,
57,07/08/17 02:00:00 AM,27.468,,,,,,
58,07/08/17 02:15:00 AM,27.468,,,,,,
59,07/08/17 02:30:00 AM,27.370,,,,,,
60,07/08/17 02:45:00 AM,27.272,,,,,,
61,07/08/17 03:00:00 AM,27.272,,,,,,
62,07/08/17 03:15:00 AM,27.173,,,,,,
63,07/08/17 03:30:00 AM,27.173,,,,,,
64,07/08/17 03:45:00 AM,27.173,,,,,,
65,07/08/17 04:00:00 AM,27.075,,,,,,
66,07/08/17 04:15:00 AM,27.075,,,,,,
67,07/08/17 04:30:00 AM,26.977,,,,,,
68,07/08/17 04:45:00 AM,26.879,,,,,,
69,07/08/17 05:00:00 AM,26.879,,,,,,
70,07/08/17 05:15:00 AM,26.879,,,,,,
71,07/08/17 05:30:00 AM,26.781,,,,,,
72,07/08/17 05:45:00 AM,26.585,,,,,,
73,07/08/17 06:00:00 AM,26.585,,,,,,
74,07/08/17 06:15:00 AM,26.585,,,,,,
75,07/08/17 06:30:00 AM,26.585,,,,,,
76,07/08/17 06:45:00 AM,26.585,,,,,,
77,07/08/17 07:00:00 AM,26.683,,,,,,
78,07/08/17 07:15:00 AM,26.683,,,,,,
79,07/08/17 07:30:00 AM,26.683,,,,,,
80,07/08/17 07:45:00 AM,26.781,,,,,,
81,07/08/17 08:00:00 AM,26.879,,,,,,
82,07/08/17 08:15:00 AM,26.683,,,,,,
83,07/08/17 08:30:00 AM,26.781,,,,,,
84,07/08/17 08:45:00 AM,26.781,,,,,,
85,07/08/17 09:00:00 AM,26.683,,,,,,
86,07/08/17 09:15:00 AM,26.977,,,,,,
87,07/08/17 09:30:00 AM,26.977,,,,,,
88,07/08/17 09:45:00 AM,26.977,,,,,,
89,07/08/17 10:00:00 AM,26.781,,,,,,
90,07/08/17 10:15:00 AM,26.781,,,,,,
91,07/08/17 10:30:00 AM,27.173,,,,,,
92,07/08/17 10:45:00 AM,26.879,,,,,,
93,07/08/17 11:00:00 AM,27.075,,,,,,
94,07/08/17 11:15:00 AM,27.272,,,,,,
95,07/08/17 11:30:00 AM,27.370,,,,,,
96,07/08/17 11:45:00 AM,28.159,,,,,,
97,07/08/17 12:00:00 PM,27.665,,,,,,
98,07/08/17 12:15:00 PM,27.961,,,,,,
99,07/08/17 12:30:00 PM,27.567,,,,,,
100,07/08/17 12:45:00 PM,27.764,,,,,,
101,07/08/17 01:00:00 PM,27.567,,,,,,
102,07/08/17 01:15:00 PM,27.961,,,,,,
103,07/08/17 01:30:00 PM,29.752,,,,,,
104,07/08/17 01:45:00 PM,29.752,,,,,,
105,07/08/17 02:00:00 PM,28.159,,,,,,
106,07/08/17 02:15:00 PM,29.752,,,,,,
107,07/08/17 02:30:00 PM,28.655,,,,,,
108,07/08/17 02:45:00 PM,28.357,,,,,,
109,07/08/17 03:00:00 PM,29.953,,,,,,
110,07/08/17 03:15:00 PM,30.255,,,,,,
111,07/08/17 03:30:00 PM,28.060,,,,,,
112,07/08/17 03:45:00 PM,28.357,,,,,,
113,07/08/17 04:00:00 PM,28.357,,,,,,
114,07/08/17 04:15:00 PM,28.357,,,,,,
115,07/08/17 04:30:00 PM,28.258,,,,,,
116,07/08/17 04:45:00 PM,28.159,,,,,,
117,07/08/17 05:00:00 PM,28.060,,,,,,
118,07/08/17 05:15:00 PM,28.258,,,,,,
119,07/08/17 05:30:00 PM,28.357,,,,,,
120,07/08/17 05:45:00 PM,28.159,,,,,,
121,07/08/17 06:00:00 PM,27.862,,,,,,
122,07/08/17 06:15:00 PM,27.862,,,,,,
123,07/08/17 06:30:00 PM,28.159,,,,,,
124,07/08/17 06:45:00 PM,28.060,,,,,,
125,07/08/17 07:00:00 PM,27.961,,,,,,
126,07/08/17 07:15:00 PM,28.060,,,,,,
127,07/08/17 07:30:00 PM,27.862,,,,,,
128,07/08/17 07:45:00 PM,27.764,,,,,,
129,07/08/17 08:00:00 PM,27.764,,,,,,
130,07/08/17 08:15:00 PM,27.665,,,,,,
131,07/08/17 08:30:00 PM,27.567,,,,,,
132,07/08/17 08:45:00 PM,27.468,,,,,,
133,07/08/17 09:00:00 PM,27.468,,,,,,
134,07/08/17 09:15:00 PM,27.468,,,,,,
135,07/08/17 09:30:00 PM,27.370,,,,,,
136,07/08/17 09:45:00 PM,27.370,,,,,,
137,07/08/17 10:00:00 PM,27.272,,,,,,
138,07/08/17 10:15:00 PM,27.272,,,,,,
139,07/08/17 10:30:00 PM,27.272,,,,,,
140,07/08/17 10:45:00 PM,27.272,,,,,,
141,07/08/17 11:00:00 PM,27.173,,,,,,
142,07/08/17 11:15:00 PM,27.173,,,,,,
143,07/08/17 11:30:00 PM,27.075,,,,,,
144,07/08/17 11:45:00 PM,27.075,,,,,,
145,07/09/17 12:00:00 AM,27.075,,,,,,
146,07/09/17 12:15:00 AM,26.977,,,,,,
147,07/09/17 12:30:00 AM,26.879,,,,,,
148,07/09/17 12:45:00 AM,26.977,,,,,,
149,07/09/17 01:00:00 AM,26.879,,,,,,
150,07/09/17 01:15:00 AM,26.781,,,,,,
151,07/09/17 01:30:00 AM,26.781,,,,,,
152,07/09/17 01:45:00 AM,26.683,,,,,,
153,07/09/17 02:00:00 AM,26.585,,,,,,
154,07/09/17 02:15:00 AM,26.585,,,,,,
155,07/09/17 02:30:00 AM,26.585,,,,,,
156,07/09/17 02:45:00 AM,26.585,,,,,,
157,07/09/17 03:00:00 AM,26.488,,,,,,
158,07/09/17 03:15:00 AM,26.488,,,,,,
159,07/09/17 03:30:00 AM,26.488,,,,,,
160,07/09/17 03:45:00 AM,26.390,,,,,,
161,07/09/17 04:00:00 AM,26.390,,,,,,
162,07/09/17 04:15:00 AM,26.292,,,,,,
163,07/09/17 04:30:00 AM,26.195,,,,,,
164,07/09/17 04:45:00 AM,26.195,,,,,,
165,07/09/17 05:00:00 AM,26.195,,,,,,
166,07/09/17 05:15:00 AM,26.097,,,,,,
167,07/09/17 05:30:00 AM,26.097,,,,,,
168,07/09/17 05:45:00 AM,26.097,,,,,,
169,07/09/17 06:00:00 AM,26.097,,,,,,
170,07/09/17 06:15:00 AM,26.097,,,,,,
171,07/09/17 06:30:00 AM,26.097,,,,,,
172,07/09/17 06:45:00 AM,26.097,,,,,,
173,07/09/17 07:00:00 AM,26.097,,,,,,
174,07/09/17 07:15:00 AM,26.195,,,,,,
175,07/09/17 07:30:00 AM,26.292,,,,,,
176,07/09/17 07:45:00 AM,26.488,,,,,,
177,07/09/17 08:00:00 AM,26.585,,,,,,
178,07/09/17 08:15:00 AM,26.585,,,,,,
179,07/09/17 08:30:00 AM,26.390,,,,,,
180,07/09/17 08:45:00 AM,26.390,,,,,,
181,07/09/17 09:00:00 AM,26.390,,,,,,
182,07/09/17 09:15:00 AM,26.488,,,,,,
183,07/09/17 09:30:00 AM,26.683,,,,,,
184,07/09/17 09:45:00 AM,26.781,,,,,,
185,07/09/17 10:00:00 AM,26.977,,,,,,
186,07/09/17 10:15:00 AM,26.977,,,,,,
187,07/09/17 10:30:00 AM,27.075,,,,,,
188,07/09/17 10:45:00 AM,27.370,,,,,,
189,07/09/17 11:00:00 AM,27.567,,,,,,
190,07/09/17 11:15:00 AM,28.159,,,,,,
191,07/09/17 11:30:00 AM,28.555,,,,,,
192,07/09/17 11:45:00 AM,27.862,,,,,,
193,07/09/17 12:00:00 PM,29.752,,,,,,
194,07/09/17 12:15:00 PM,30.659,,,,,,
195,07/09/17 12:30:00 PM,30.659,,,,,,
196,07/09/17 12:45:00 PM,28.555,,,,,,
197,07/09/17 01:00:00 PM,29.853,,,,,,
198,07/09/17 01:15:00 PM,31.064,,,,,,
199,07/09/17 01:30:00 PM,31.983,,,,,,
200,07/09/17 01:45:00 PM,31.676,,,,,,
201,07/09/17 02:00:00 PM,32.291,,,,,,
202,07/09/17 02:15:00 PM,31.676,,,,,,
203,07/09/17 02:30:00 PM,29.953,,,,,,
204,07/09/17 02:45:00 PM,32.291,,,,,,
205,07/09/17 03:00:00 PM,32.394,,,,,,
206,07/09/17 03:15:00 PM,32.497,,,,,,
207,07/09/17 03:30:00 PM,32.600,,,,,,
208,07/09/17 03:45:00 PM,31.880,,,,,,
209,07/09/17 04:00:00 PM,31.778,,,,,,
210,07/09/17 04:15:00 PM,31.268,,,,,,
211,07/09/17 04:30:00 PM,30.255,,,,,,
212,07/09/17 04:45:00 PM,30.255,,,,,,
213,07/09/17 05:00:00 PM,30.154,,,,,,
214,07/09/17 05:15:00 PM,30.255,,,,,,
215,07/09/17 05:30:00 PM,30.356,,,,,,
216,07/09/17 05:45:00 PM,30.457,,,,,,
217,07/09/17 06:00:00 PM,30.558,,,,,,
218,07/09/17 06:15:00 PM,30.356,,,,,,
219,07/09/17 06:30:00 PM,30.356,,,,,,
220,07/09/17 06:45:00 PM,30.255,,,,,,
221,07/09/17 07:00:00 PM,30.154,,,,,,
222,07/09/17 07:15:00 PM,30.054,,,,,,
223,07/09/17 07:30:00 PM,29.853,,,,,,
224,07/09/17 07:45:00 PM,29.752,,,,,,
225,07/09/17 08:00:00 PM,29.652,,,,,,
226,07/09/17 08:15:00 PM,29.452,,,,,,
227,07/09/17 08:30:00 PM,29.252,,,,,,
228,07/09/17 08:45:00 PM,29.152,,,,,,
229,07/09/17 09:00:00 PM,28.953,,,,,,
230,07/09/17 09:15:00 PM,28.754,,,,,,
231,07/09/17 09:30:00 PM,28.555,,,,,,
232,07/09/17 09:45:00 PM,28.357,,,,,,
233,07/09/17 10:00:00 PM,28.258,,,,,,
234,07/09/17 10:15:00 PM,28.159,,,,,,
235,07/09/17 10:30:00 PM,27.961,,,,,,
236,07/09/17 10:45:00 PM,27.862,,,,,,
237,07/09/17 11:00:00 PM,27.764,,,,,,
238,07/09/17 11:15:00 PM,27.567,,,,,,
239,07/09/17 11:30:00 PM,27.567,,,,,,
240,07/09/17 11:45:00 PM,27.468,,,,,,
241,07/10/17 12:00:00 AM,27.468,,,,,,
242,07/10/17 12:15:00 AM,27.468,,,,,,
243,07/10/17 12:30:00 AM,27.370,,,,,,
244,07/10/17 12:45:00 AM,27.370,,,,,,
245,07/10/17 01:00:00 AM,27.370,,,,,,
246,07/10/17 01:15:00 AM,27.272,,,,,,
247,07/10/17 01:30:00 AM,27.272,,,,,,
248,07/10/17 01:45:00 AM,27.272,,,,,,
249,07/10/17 02:00:00 AM,27.173,,,,,,
250,07/10/17 02:15:00 AM,27.173,,,,,,
251,07/10/17 02:30:00 AM,27.075,,,,,,
252,07/10/17 02:45:00 AM,27.075,,,,,,
253,07/10/17 03:00:00 AM,26.977,,,,,,
254,07/10/17 03:15:00 AM,26.977,,,,,,
255,07/10/17 03:30:00 AM,26.879,,,,,,
256,07/10/17 03:45:00 AM,26.977,,,,,,
257,07/10/17 04:00:00 AM,26.879,,,,,,
258,07/10/17 04:15:00 AM,26.781,,,,,,
259,07/10/17 04:30:00 AM,26.781,,,,,,
260,07/10/17 04:45:00 AM,26.683,,,,,,
261,07/10/17 05:00:00 AM,26.683,,,,,,
262,07/10/17 05:15:00 AM,26.585,,,,,,
263,07/10/17 05:30:00 AM,26.683,,,,,,
264,07/10/17 05:45:00 AM,26.585,,,,,,
265,07/10/17 06:00:00 AM,26.488,,,,,,
266,07/10/17 06:15:00 AM,26.488,,,,,,
267,07/10/17 06:30:00 AM,26.488,,,,,,
268,07/10/17 06:45:00 AM,26.488,,,,,,
269,07/10/17 07:00:00 AM,26.488,,,,,,
270,07/10/17 07:15:00 AM,26.488,,,,,,
271,07/10/17 07:30:00 AM,26.488,,,,,,
272,07/10/17 07:45:00 AM,26.585,,,,,,
273,07/10/17 08:00:00 AM,26.683,,,,,,
274,07/10/17 08:15:00 AM,26.585,,,,,,
275,07/10/17 08:30:00 AM,26.488,,,,,,
276,07/10/17 08:45:00 AM,26.488,,,,,,
277,07/10/17 09:00:00 AM,26.585,,,,,,
278,07/10/17 09:15:00 AM,26.585,,,,,,
279,07/10/17 09:30:00 AM,26.683,,,,,,
280,07/10/17 09:45:00 AM,26.781,,,,,,
281,07/10/17 10:00:00 AM,26.879,,,,,,
282,07/10/17 10:15:00 AM,26.977,,,,,,
283,07/10/17 10:30:00 AM,27.173,,,,,,
284,07/10/17 10:45:00 AM,27.370,,,,,,
285,07/10/17 11:00:00 AM,27.567,,,,,,
286,07/10/17 11:15:00 AM,28.060,,,,,,
287,07/10/17 11:30:00 AM,28.555,,,,,,
288,07/10/17 11:45:00 AM,29.053,,,,,,
289,07/10/17 12:00:00 PM,29.652,,,,,,
290,07/10/17 12:15:00 PM,30.054,,,,,,
291,07/10/17 12:30:00 PM,30.255,,,,,,
292,07/10/17 12:45:00 PM,30.457,,,,,,
293,07/10/17 01:00:00 PM,30.760,,,,,,
294,07/10/17 01:15:00 PM,31.064,,,,,,
295,07/10/17 01:30:00 PM,31.676,,,,,,
296,07/10/17 01:45:00 PM,31.880,,,,,,
297,07/10/17 02:00:00 PM,32.086,,,,,,
298,07/10/17 02:15:00 PM,32.188,,,,,,
299,07/10/17 02:30:00 PM,32.188,,,,,,
300,07/10/17 02:45:00 PM,32.291,,,,,,
301,07/10/17 03:00:00 PM,32.394,,,,,,
302,07/10/17 03:15:00 PM,32.600,,,,,,
303,07/10/17 03:30:00 PM,32.497,,,,,,
304,07/10/17 03:45:00 PM,32.600,,,,,,
305,07/10/17 04:00:00 PM,32.188,,,,,,
306,07/10/17 04:15:00 PM,30.862,,,,,,
307,07/10/17 04:30:00 PM,30.659,,,,,,
308,07/10/17 04:45:00 PM,30.558,,,,,,
309,07/10/17 05:00:00 PM,30.760,,,,,,
310,07/10/17 05:15:00 PM,30.963,,,,,,
311,07/10/17 05:30:00 PM,31.064,,,,,,
312,07/10/17 05:45:00 PM,31.166,,,,,,
313,07/10/17 06:00:00 PM,31.166,,,,,,
314,07/10/17 06:15:00 PM,31.166,,,,,,
315,07/10/17 06:30:00 PM,31.064,,,,,,
316,07/10/17 06:45:00 PM,30.963,,,,,,
317,07/10/17 07:00:00 PM,30.862,,,,,,
318,07/10/17 07:15:00 PM,30.760,,,,,,
319,07/10/17 07:30:00 PM,30.659,,,,,,
320,07/10/17 07:45:00 PM,30.457,,,,,,
321,07/10/17 08:00:00 PM,30.356,,,,,,
322,07/10/17 08:15:00 PM,30.154,,,,,,
323,07/10/17 08:30:00 PM,29.953,,,,,,
324,07/10/17 08:45:00 PM,29.853,,,,,,
325,07/10/17 09:00:00 PM,29.652,,,,,,
326,07/10/17 09:15:00 PM,29.452,,,,,,
327,07/10/17 09:30:00 PM,29.252,,,,,,
328,07/10/17 09:45:00 PM,29.152,,,,,,
329,07/10/17 10:00:00 PM,29.053,,,,,,
330,07/10/17 10:15:00 PM,29.053,,,,,,
331,07/10/17 10:30:00 PM,28.853,,,,,,
332,07/10/17 10:45:00 PM,28.655,,,,,,
333,07/10/17 11:00:00 PM,28.655,,,,,,
334,07/10/17 11:15:00 PM,28.456,,,,,,
335,07/10/17 11:30:00 PM,28.456,,,,,,
336,07/10/17 11:45:00 PM,28.258,,,,,,
337,07/11/17 12:00:00 AM,28.159,,,,,,
338,07/11/17 12:15:00 AM,27.961,,,,,,
339,07/11/17 12:30:00 AM,27.961,,,,,,
340,07/11/17 12:45:00 AM,27.862,,,,,,
341,07/11/17 01:00:00 AM,27.862,,,,,,
342,07/11/17 01:15:00 AM,27.764,,,,,,
343,07/11/17 01:30:00 AM,27.665,,,,,,
344,07/11/17 01:45:00 AM,27.567,,,,,,
345,07/11/17 02:00:00 AM,27.567,,,,,,
346,07/11/17 02:15:00 AM,27.665,,,,,,
347,07/11/17 02:30:00 AM,27.665,,,,,,
348,07/11/17 02:45:00 AM,27.567,,,,,,
349,07/11/17 03:00:00 AM,27.468,,,,,,
350,07/11/17 03:15:00 AM,27.567,,,,,,
351,07/11/17 03:30:00 AM,27.468,,,,,,
352,07/11/17 03:45:00 AM,27.370,,,,,,
353,07/11/17 04:00:00 AM,27.370,,,,,,
354,07/11/17 04:15:00 AM,27.370,,,,,,
355,07/11/17 04:30:00 AM,27.370,,,,,,
356,07/11/17 04:45:00 AM,27.272,,,,,,
357,07/11/17 05:00:00 AM,27.272,,,,,,
358,07/11/17 05:15:00 AM,27.272,,,,,,
359,07/11/17 05:30:00 AM,27.173,,,,,,
360,07/11/17 05:45:00 AM,27.075,,,,,,
361,07/11/17 06:00:00 AM,27.075,,,,,,
362,07/11/17 06:15:00 AM,26.977,,,,,,
363,07/11/17 06:30:00 AM,26.977,,,,,,
364,07/11/17 06:45:00 AM,26.977,,,,,,
365,07/11/17 07:00:00 AM,26.977,,,,,,
366,07/11/17 07:15:00 AM,26.977,,,,,,
367,07/11/17 07:30:00 AM,26.977,,,,,,
368,07/11/17 07:45:00 AM,27.075,,,,,,
369,07/11/17 08:00:00 AM,27.173,,,,,,
370,07/11/17 08:15:00 AM,27.075,,,,,,
371,07/11/17 08:30:00 AM,27.075,,,,,,
372,07/11/17 08:45:00 AM,27.075,,,,,,
373,07/11/17 09:00:00 AM,27.075,,,,,,
374,07/11/17 09:15:00 AM,27.075,,,,,,
375,07/11/17 09:30:00 AM,27.173,,,,,,
376,07/11/17 09:45:00 AM,27.272,,,,,,
377,07/11/17 10:00:00 AM,27.370,,,,,,
378,07/11/17 10:15:00 AM,27.468,,,,,,
379,07/11/17 10:30:00 AM,27.468,,,,,,
380,07/11/17 10:45:00 AM,27.567,,,,,,
381,07/11/17 11:00:00 AM,27.764,,,,,,
382,07/11/17 11:15:00 AM,28.060,,,,,,
383,07/11/17 11:30:00 AM,28.655,,,,,,
384,07/11/17 11:45:00 AM,29.152,,,,,,
385,07/11/17 12:00:00 PM,29.652,,,,,,
386,07/11/17 12:15:00 PM,30.154,,,,,,
387,07/11/17 12:30:00 PM,30.659,,,,,,
388,07/11/17 12:45:00 PM,29.152,,,,,,
389,07/11/17 01:00:00 PM,29.853,,,,,,
390,07/11/17 01:15:00 PM,30.558,,,,,,
391,07/11/17 01:30:00 PM,30.760,,,,,,
392,07/11/17 01:45:00 PM,31.676,,,,,,
393,07/11/17 02:00:00 PM,32.086,,,,,,
394,07/11/17 02:15:00 PM,32.291,,,,,,
395,07/11/17 02:30:00 PM,32.497,,,,,,
396,07/11/17 02:45:00 PM,33.118,,,,,,
397,07/11/17 03:00:00 PM,32.188,,,,,,
398,07/11/17 03:15:00 PM,32.394,,,,,,
399,07/11/17 03:30:00 PM,32.600,,,,,,
400,07/11/17 03:45:00 PM,31.676,,,,,,
401,07/11/17 04:00:00 PM,30.760,,,,,,
402,07/11/17 04:15:00 PM,31.064,,,,,,
403,07/11/17 04:30:00 PM,31.268,,,,,,
404,07/11/17 04:45:00 PM,31.166,,,,,,
405,07/11/17 05:00:00 PM,31.064,,,,,,
406,07/11/17 05:15:00 PM,30.963,,,,,,
407,07/11/17 05:30:00 PM,31.064,,,,,,
408,07/11/17 05:45:00 PM,30.963,,,,,,
409,07/11/17 06:00:00 PM,30.760,,,,,,
410,07/11/17 06:15:00 PM,30.558,,,,,,
411,07/11/17 06:30:00 PM,30.558,,,,,,
412,07/11/17 06:45:00 PM,30.457,,,,,,
413,07/11/17 07:00:00 PM,30.558,,,,,,
414,07/11/17 07:15:00 PM,30.457,,,,,,
415,07/11/17 07:30:00 PM,30.457,,,,,,
416,07/11/17 07:45:00 PM,30.255,,,,,,
417,07/11/17 08:00:00 PM,30.154,,,,,,
418,07/11/17 08:15:00 PM,30.054,,,,,,
419,07/11/17 08:30:00 PM,30.054,,,,,,
420,07/11/17 08:45:00 PM,29.953,,,,,,
421,07/11/17 09:00:00 PM,29.953,,,,,,
422,07/11/17 09:15:00 PM,29.853,,,,,,
423,07/11/17 09:30:00 PM,29.752,,,,,,
424,07/11/17 09:45:00 PM,29.752,,,,,,
425,07/11/17 10:00:00 PM,29.652,,,,,,
426,07/11/17 10:15:00 PM,29.552,,,,,,
427,07/11/17 10:30:00 PM,29.452,,,,,,
428,07/11/17 10:45:00 PM,29.452,,,,,,
429,07/11/17 11:00:00 PM,29.352,,,,,,
430,07/11/17 11:15:00 PM,29.252,,,,,,
431,07/11/17 11:30:00 PM,29.252,,,,,,
432,07/11/17 11:45:00 PM,29.152,,,,,,
433,07/12/17 12:00:00 AM,29.053,,,,,,
434,07/12/17 12:15:00 AM,29.053,,,,,,
435,07/12/17 12:30:00 AM,28.953,,,,,,
436,07/12/17 12:45:00 AM,28.953,,,,,,
437,07/12/17 01:00:00 AM,28.853,,,,,,
438,07/12/17 01:15:00 AM,28.853,,,,,,
439,07/12/17 01:30:00 AM,28.853,,,,,,
440,07/12/17 01:45:00 AM,28.853,,,,,,
441,07/12/17 02:00:00 AM,28.655,,,,,,
442,07/12/17 02:15:00 AM,28.655,,,,,,
443,07/12/17 02:30:00 AM,28.655,,,,,,
444,07/12/17 02:45:00 AM,28.555,,,,,,
445,07/12/17 03:00:00 AM,28.555,,,,,,
446,07/12/17 03:15:00 AM,28.456,,,,,,
447,07/12/17 03:30:00 AM,28.456,,,,,,
448,07/12/17 03:45:00 AM,28.357,,,,,,
449,07/12/17 04:00:00 AM,28.357,,,,,,
450,07/12/17 04:15:00 AM,28.258,,,,,,
451,07/12/17 04:30:00 AM,28.159,,,,,,
452,07/12/17 04:45:00 AM,28.060,,,,,,
453,07/12/17 05:00:00 AM,28.159,,,,,,
454,07/12/17 05:15:00 AM,28.060,,,,,,
455,07/12/17 05:30:00 AM,28.060,,,,,,
456,07/12/17 05:45:00 AM,27.961,,,,,,
457,07/12/17 06:00:00 AM,27.862,,,,,,
458,07/12/17 06:15:00 AM,27.862,,,,,,
459,07/12/17 06:30:00 AM,27.862,,,,,,
460,07/12/17 06:45:00 AM,27.764,,,,,,
461,07/12/17 07:00:00 AM,27.862,,,,,,
462,07/12/17 07:15:00 AM,27.862,,,,,,
463,07/12/17 07:30:00 AM,27.961,,,,,,
464,07/12/17 07:45:00 AM,27.961,,,,,,
465,07/12/17 08:00:00 AM,27.961,,,,,,
466,07/12/17 08:15:00 AM,27.764,,,,,,
467,07/12/17 08:30:00 AM,27.961,,,,,,
468,07/12/17 08:45:00 AM,27.961,,,,,,
469,07/12/17 09:00:00 AM,27.961,,,,,,
470,07/12/17 09:15:00 AM,27.961,,,,,,
471,07/12/17 09:30:00 AM,27.961,,,,,,
472,07/12/17 09:45:00 AM,28.159,,,,,,
473,07/12/17 10:00:00 AM,28.258,,,,,,
474,07/12/17 10:15:00 AM,28.357,,,,,,
475,07/12/17 10:30:00 AM,28.555,,,,,,
476,07/12/17 10:45:00 AM,28.853,,,,,,
477,07/12/17 11:00:00 AM,29.352,,,,,,
478,07/12/17 11:15:00 AM,29.752,,,,,,
479,07/12/17 11:30:00 AM,29.953,,,,,,
480,07/12/17 11:45:00 AM,30.356,,,,,,
481,07/12/17 12:00:00 PM,30.659,,,,,,
482,07/12/17 12:15:00 PM,31.268,,,,,,
483,07/12/17 12:30:00 PM,31.778,,,,,,
484,07/12/17 12:45:00 PM,31.983,,,,,,
485,07/12/17 01:00:00 PM,32.086,,,,,,
486,07/12/17 01:15:00 PM,32.188,,,,,,
487,07/12/17 01:30:00 PM,32.911,,,,,,
488,07/12/17 01:45:00 PM,33.222,,,,,,
489,07/12/17 02:00:00 PM,33.639,,,,,,
490,07/12/17 02:15:00 PM,33.953,,,,,,
491,07/12/17 02:30:00 PM,34.585,,,,,,
492,07/12/17 02:45:00 PM,34.691,,,,,,
493,07/12/17 03:00:00 PM,34.585,,,,,,
494,07/12/17 03:15:00 PM,34.691,,,,,,
495,07/12/17 03:30:00 PM,34.903,,,,,,
496,07/12/17 03:45:00 PM,34.903,,,,,,
497,07/12/17 04:00:00 PM,34.163,,,,,,
498,07/12/17 04:15:00 PM,33.222,,,,,,
499,07/12/17 04:30:00 PM,33.118,,,,,,
500,07/12/17 04:45:00 PM,33.118,,,,,,
501,07/12/17 05:00:00 PM,33.222,,,,,,
502,07/12/17 05:15:00 PM,33.222,,,,,,
503,07/12/17 05:30:00 PM,33.118,,,,,,
504,07/12/17 05:45:00 PM,33.118,,,,,,
505,07/12/17 06:00:00 PM,32.600,,,,,,
506,07/12/17 06:15:00 PM,32.807,,,,,,
507,07/12/17 06:30:00 PM,32.600,,,,,,
508,07/12/17 06:45:00 PM,32.394,,,,,,
509,07/12/17 07:00:00 PM,32.086,,,,,,
510,07/12/17 07:15:00 PM,31.778,,,,,,
511,07/12/17 07:30:00 PM,31.472,,,,,,
512,07/12/17 07:45:00 PM,31.370,,,,,,
513,07/12/17 08:00:00 PM,31.166,,,,,,
514,07/12/17 08:15:00 PM,30.963,,,,,,
515,07/12/17 08:30:00 PM,30.659,,,,,,
