"Plot Title: mill l3 2015"
"#","Date Time, GMT-04:00","Temp, °C","Bad Battery","Coupler Attached","Host Connected","Stopped","End Of File"
121,07/08/17 06:00:00 PM,27.764,,,,,
122,07/08/17 06:15:00 PM,27.764,,,,,
123,07/08/17 06:30:00 PM,27.764,,,,,
124,07/08/17 06:45:00 PM,27.764,,,,,
125,07/08/17 07:00:00 PM,27.665,,,,,
126,07/08/17 07:15:00 PM,27.665,,,,,
127,07/08/17 07:30:00 PM,27.567,,,,,
128,07/08/17 07:45:00 PM,27.567,,,,,
129,07/08/17 08:00:00 PM,27.468,,,,,
130,07/08/17 08:15:00 PM,27.272,,,,,
131,07/08/17 08:30:00 PM,27.272,,,,,
132,07/08/17 08:45:00 PM,26.683,,,,,
133,07/08/17 09:00:00 PM,26.292,,,,,
134,07/08/17 09:15:00 PM,25.028,,,,,
135,07/08/17 09:30:00 PM,24.931,,,,,
136,07/08/17 09:45:00 PM,24.835,,,,,
137,07/08/17 10:00:00 PM,24.835,,,,,
138,07/08/17 10:15:00 PM,24.931,,,,,
139,07/08/17 10:30:00 PM,25.028,,,,,
140,07/08/17 10:45:00 PM,25.125,,,,,
141,07/08/17 11:00:00 PM,25.319,,,,,
142,07/08/17 11:15:00 PM,25.416,,,,,
143,07/08/17 11:30:00 PM,25.416,,,,,
144,07/08/17 11:45:00 PM,25.416,,,,,
145,07/09/17 12:00:00 AM,25.513,,,,,
146,07/09/17 12:15:00 AM,25.610,,,,,
147,07/09/17 12:30:00 AM,25.610,,,,,
148,07/09/17 12:45:00 AM,25.708,,,,,
149,07/09/17 01:00:00 AM,25.708,,,,,
150,07/09/17 01:15:00 AM,25.708,,,,,
151,07/09/17 01:30:00 AM,25.708,,,,,
152,07/09/17 01:45:00 AM,25.708,,,,,
153,07/09/17 02:00:00 AM,25.708,,,,,
154,07/09/17 02:15:00 AM,25.610,,,,,
155,07/09/17 02:30:00 AM,25.708,,,,,
156,07/09/17 02:45:00 AM,25.708,,,,,
157,07/09/17 03:00:00 AM,25.708,,,,,
158,07/09/17 03:15:00 AM,25.708,,,,,
159,07/09/17 03:30:00 AM,25.708,,,,,
160,07/09/17 03:45:00 AM,25.805,,,,,
161,07/09/17 04:00:00 AM,25.902,,,,,
162,07/09/17 04:15:00 AM,26.000,,,,,
163,07/09/17 04:30:00 AM,26.292,,,,,
164,07/09/17 04:45:00 AM,26.292,,,,,
165,07/09/17 05:00:00 AM,26.292,,,,,
166,07/09/17 05:15:00 AM,26.292,,,,,
167,07/09/17 05:30:00 AM,26.195,,,,,
168,07/09/17 05:45:00 AM,26.195,,,,,
169,07/09/17 06:00:00 AM,26.195,,,,,
170,07/09/17 06:15:00 AM,26.097,,,,,
171,07/09/17 06:30:00 AM,26.097,,,,,
172,07/09/17 06:45:00 AM,26.097,,,,,
173,07/09/17 07:00:00 AM,26.000,,,,,
174,07/09/17 07:15:00 AM,26.000,,,,,
175,07/09/17 07:30:00 AM,26.000,,,,,
176,07/09/17 07:45:00 AM,26.000,,,,,
177,07/09/17 08:00:00 AM,25.902,,,,,
178,07/09/17 08:15:00 AM,25.902,,,,,
179,07/09/17 08:30:00 AM,25.902,,,,,
180,07/09/17 08:45:00 AM,25.902,,,,,
181,07/09/17 09:00:00 AM,25.902,,,,,
182,07/09/17 09:15:00 AM,25.902,,,,,
183,07/09/17 09:30:00 AM,25.902,,,,,
184,07/09/17 09:45:00 AM,25.902,,,,,
185,07/09/17 10:00:00 AM,25.902,,,,,
186,07/09/17 10:15:00 AM,25.902,,,,,
187,07/09/17 10:30:00 AM,25.902,,,,,
188,07/09/17 10:45:00 AM,26.000,,,,,
189,07/09/17 11:00:00 AM,25.902,,,,,
