"TOA5","TEST","CR6","15331","CR6.Std.10.02 CR6-WIFI.05","CPU:FCR_CO2_20211008_forCR6.CR6","47560","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2022-07-25 09:19:00",400121,14.89,34.07,10057.73,3311.504
"2022-07-25 09:20:00",400122,14.87,33.87,10060.28,2872.056
"2022-07-25 09:21:00",400123,14.87,33.7,10058.33,2500.29
"2022-07-25 09:22:00",400124,14.88,33.6,10057.16,2577.146
"2022-07-25 09:23:00",400125,14.88,33.47,10059.01,1998.975
"2022-07-25 09:24:00",400126,14.87,33.37,10057.6,2249.521
"2022-07-25 09:25:00",400127,14.89,33.29,10057.92,2759.759
"2022-07-25 09:26:00",400128,14.89,33.23,10058.56,2688.326
"2022-07-25 09:27:00",400129,14.89,33.17,10057.85,2514.858
"2022-07-25 09:28:00",400130,14.88,33.08,10057.4,2505.078
"2022-07-25 09:29:00",400131,14.88,33.02,10058.03,3028.115
"2022-07-25 09:30:00",400132,14.87,32.96,10058.61,3166.044
"2022-07-25 09:31:00",400133,14.87,32.91,10057.87,2550.487
"2022-07-25 09:32:00",400134,14.88,32.85,10058.1,2895.912
"2022-07-25 09:33:00",400135,14.89,32.83,10059.24,813.94
"2022-07-25 09:34:00",400136,14.88,32.85,10059.01,2559.018
"2022-07-25 09:35:00",400137,14.88,32.86,10057.87,10113.26
"2022-07-25 09:36:00",400138,14.88,32.85,10059.36,10112.56
"2022-07-25 09:37:00",400139,14.89,32.87,10058.92,10112.86
"2022-07-25 09:38:00",400140,14.89,32.95,10057.28,10112.86
"2022-07-25 09:39:00",400141,14.88,33.05,10059.75,10112.65
"2022-07-25 09:40:00",400142,14.87,33.19,10057.61,10112.01
"2022-07-25 09:41:00",400143,14.87,33.35,10057,10112.7
"2022-07-25 09:42:00",400144,14.88,33.51,10058.87,10111.25
"2022-07-25 09:43:00",400145,14.87,33.69,10057.41,10112.71
"2022-07-25 09:44:00",400146,14.89,33.86,10057.26,10112.13
"2022-07-25 09:45:00",400147,14.88,34.04,10057.62,10112.44
"2022-07-25 09:46:00",400148,14.88,34.22,10057.56,10111.66
"2022-07-25 09:47:00",400149,14.88,34.4,10058.1,10112.6
"2022-07-25 09:48:00",400150,14.87,34.57,10057.88,10111.69
"2022-07-25 09:49:00",400151,14.88,34.73,10058.85,10112.03
"2022-07-25 09:50:00",400152,14.88,34.9,10058.27,10111.99
"2022-07-25 09:51:00",400153,14.88,35.06,10057.48,10111.96
"2022-07-25 09:52:00",400154,14.88,35.23,10059.62,10110.79
"2022-07-25 09:53:00",400155,14.87,35.39,10058.13,10112.4
"2022-07-25 09:54:00",400156,14.87,35.56,10056.93,10111.91
"2022-07-25 09:55:00",400157,14.88,35.72,10058.49,10111.88
"2022-07-25 09:56:00",400158,14.88,35.88,10057.09,10111.72
"2022-07-25 09:57:00",400159,14.88,36.02,10057.48,10111.55
"2022-07-25 09:58:00",400160,14.89,36.17,10058.36,10111.24
"2022-07-25 09:59:00",400161,14.89,36.29,10057.34,10112.24
"2022-07-25 10:00:00",400162,14.88,36.41,10057.45,10111.63
"2022-07-25 10:01:00",400163,14.89,36.52,10057.54,10112.12
"2022-07-25 10:02:00",400164,14.9,36.63,10057.88,10111.85
"2022-07-25 10:03:00",400165,14.89,36.73,10057.21,10112.35
"2022-07-25 10:04:00",400166,14.89,36.84,10057.03,10110.83
"2022-07-25 10:05:00",400167,14.88,36.93,10059.27,10111.99
"2022-07-25 10:06:00",400168,14.91,37.02,10058.2,10110.83
"2022-07-25 10:07:00",400169,14.9,37.11,10057.24,10111.18
"2022-07-25 10:08:00",400170,14.89,37.19,10058.83,10111.32
"2022-07-25 10:09:00",400171,14.89,37.28,10057.93,10112.61
"2022-07-25 10:10:00",400172,14.9,37.37,10057.18,10110.33
"2022-07-25 10:11:00",400173,14.88,37.46,10058.65,10111.77
"2022-07-25 10:12:00",400174,14.89,37.54,10056.52,10110.78
"2022-07-25 10:13:00",400175,14.89,37.62,10057.08,10111.5
