"TOA5","CR1000_CO2_Sensor","CR1000","21725","CR1000.Std.32.05","CPU:FCR_CO2_2020.CR1","47309","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2020-11-08 17:37:00",43757,14.24,21.64,10061.02,2045.256
"2020-11-08 17:38:00",43758,14.23,21.62,10062.82,1998.425
"2020-11-08 17:39:00",43759,14.22,21.56,10061.47,2064.619
"2020-11-08 17:40:00",43760,14.22,21.51,10061.47,2071.823
"2020-11-08 17:41:00",43761,14.22,21.45,10062.37,2086.683
"2020-11-08 17:42:00",43762,14.23,21.42,10062.37,2054.262
"2020-11-08 17:43:00",43763,14.22,21.37,10061.92,2051.56
"2020-11-08 17:44:00",43764,14.24,21.31,10060.12,2094.789
"2020-11-08 17:45:00",43765,14.22,21.23,10061.92,2093.438
"2020-11-08 17:46:00",43766,14.24,21.18,10061.02,2099.292
"2020-11-08 17:47:00",43767,14.22,21.15,10060.12,2079.479
"2020-11-08 17:48:00",43768,14.22,21.1,10062.82,2106.496
"2020-11-08 17:49:00",43769,14.23,21.04,10060.57,2111.9
"2020-11-08 17:50:00",43770,14.22,20.99,10059.22,2128.111
"2020-11-08 17:51:00",43771,14.22,20.93,10063.72,2133.514
"2020-11-08 17:52:00",43772,14.22,20.88,10060.57,2149.725
"2020-11-08 17:53:00",43773,14.22,20.85,10061.02,2106.046
"2020-11-08 17:54:00",43774,14.22,20.8,10062.82,2107.847
"2020-11-08 17:55:00",43775,14.22,20.74,10061.92,2121.806
"2020-11-08 17:56:00",43776,14.22,20.69,10061.92,2178.094
"2020-11-08 17:57:00",43777,14.22,20.61,10062.82,2142.07
"2020-11-08 17:58:00",43778,14.22,20.58,10061.92,2133.514
"2020-11-08 17:59:00",43779,14.23,20.53,10061.47,2160.532
"2020-11-08 18:00:00",43780,14.22,20.48,10061.47,2160.082
"2020-11-08 18:01:00",43781,14.24,20.42,10061.92,2146.573
"2020-11-08 18:02:00",43782,14.22,20.37,10060.57,2182.146
"2020-11-08 18:03:00",43783,14.22,20.31,10060.12,2138.017
"2020-11-08 18:04:00",43784,14.22,20.26,10061.92,2147.924
"2020-11-08 18:05:00",43785,14.22,20.21,10061.02,2185.749
"2020-11-08 18:06:00",43786,14.22,20.15,10060.12,2148.824
"2020-11-08 18:07:00",43787,14.22,20.1,10062.82,2126.31
"2020-11-08 18:08:00",43788,14.22,20.05,10061.02,2235.282
"2020-11-08 18:09:00",43789,14.22,20,10060.12,2200.158
"2020-11-08 18:10:00",43790,14.23,19.94,10063.72,2109.648
"2020-11-08 18:11:00",43791,14.22,19.89,10061.92,2162.784
"2020-11-08 18:12:00",43792,14.22,19.84,10061.02,2201.509
"2020-11-08 18:13:00",43793,14.22,19.78,10063.72,2178.544
"2020-11-08 18:14:00",43794,14.22,19.73,10061.47,2240.685
"2020-11-08 18:15:00",43795,14.22,19.68,10061.47,2180.345
"2020-11-08 18:16:00",43796,14.22,19.65,10062.37,2190.252
"2020-11-08 18:17:00",43797,14.22,19.6,10060.57,2233.481
"2020-11-08 18:18:00",43798,14.22,19.55,10060.57,2291.569
"2020-11-08 18:19:00",43799,14.22,19.49,10061.47,2220.872
"2020-11-08 18:20:00",43800,14.22,19.47,10061.47,2295.171
"2020-11-08 18:21:00",43801,14.24,19.42,10061.02,2278.51
"2020-11-08 18:22:00",43802,14.21,19.36,10060.57,2240.685
"2020-11-08 18:23:00",43803,14.23,19.31,10062.37,2254.194
"2020-11-08 18:24:00",43804,14.22,19.26,10061.02,2248.341
"2020-11-08 18:25:00",43805,14.22,19.21,10061.02,2245.188
"2020-11-08 18:26:00",43806,14.22,19.18,10063.27,2287.967
"2020-11-08 18:27:00",43807,14.24,19.13,10061.47,2237.083
"2020-11-08 18:28:00",43808,14.22,19.08,10060.57,2263.2
"2020-11-08 18:29:00",43809,14.24,19.05,10063.72,2259.598
"2020-11-08 18:30:00",43810,14.23,19.02,10062.37,2293.37
"2020-11-08 18:31:00",43811,14.22,18.97,10060.12,2336.149
