"TOA5","TEST","CR6","15331","CR6.Std.10.02 CR6-WIFI.05","CPU:FCR_CO2_20211008_forCR6.CR6","47560","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2022-04-19 10:16:00",260612,14.82,14.46,10060.71,904.5639
"2022-04-19 10:17:00",260613,14.82,14.18,10060.11,958.1245
"2022-04-19 10:18:00",260614,14.82,13.85,10061.86,923.1763
"2022-04-19 10:19:00",260615,14.82,13.52,10061.33,928.3072
"2022-04-19 10:20:00",260616,14.83,13.22,10061.35,881.9258
"2022-04-19 10:21:00",260617,14.83,13.02,10062.49,882.7974
"2022-04-19 10:22:00",260618,14.83,12.9,10061.17,857.5198
"2022-04-19 10:23:00",260619,14.83,12.84,10061.02,933.0974
"2022-04-19 10:24:00",260620,14.83,12.82,10061.94,926.7634
"2022-04-19 10:25:00",260621,14.84,12.83,10061.12,909.9529
"2022-04-19 10:26:00",260622,14.84,12.87,10060.84,899.4236
"2022-04-19 10:27:00",260623,14.83,12.92,10060.81,901.7087
"2022-04-19 10:28:00",260624,14.84,12.97,10060.21,853.2244
"2022-04-19 10:29:00",260625,14.84,13.03,10060.21,813.6562
"2022-04-19 10:30:00",260626,14.82,13.09,10060.37,915.5313
"2022-04-19 10:31:00",260627,14.83,13.15,10060.94,870.7745
"2022-04-19 10:32:00",260628,14.84,13.21,10059.98,894.9061
"2022-04-19 10:33:00",260629,14.84,13.28,10059.76,891.7079
"2022-04-19 10:34:00",260630,14.83,13.36,10061.16,875.2018
"2022-04-19 10:35:00",260631,14.85,13.43,10060.36,928.9978
"2022-04-19 10:36:00",260632,14.84,13.49,10060.2,883.1568
"2022-04-19 10:37:00",260633,14.84,13.55,10061.65,866.6106
"2022-04-19 10:38:00",260634,14.83,13.61,10060.77,897.5193
"2022-04-19 10:39:00",260635,14.83,13.66,10059.81,871.0235
"2022-04-19 10:40:00",260636,14.84,13.71,10062.17,882.061
"2022-04-19 10:41:00",260637,14.8,13.75,10060.91,926.9929
"2022-04-19 10:42:00",260638,14.84,13.79,10059.64,949.1115
"2022-04-19 10:43:00",260639,14.84,13.83,10061.3,917.2314
"2022-04-19 10:44:00",260640,14.84,13.87,10059.92,963.3259
"2022-04-19 10:45:00",260641,14.82,13.9,10059.76,932.8506
"2022-04-19 10:46:00",260642,14.84,13.94,10061.51,870.5576
"2022-04-19 10:47:00",260643,14.77,13.97,10060,921.1165
"2022-04-19 10:48:00",260644,14.84,14,10059.52,924.7672
"2022-04-19 10:49:00",260645,14.84,14.02,10061,852.1563
"2022-04-19 10:50:00",260646,14.82,14.05,10060.61,932.0955
"2022-04-19 10:51:00",260647,14.84,14.06,10060.6,863.0247
"2022-04-19 10:52:00",260648,14.84,14.08,10060.97,844.2813
"2022-04-19 10:53:00",260649,14.84,14.1,10060.94,880.0432
"2022-04-19 10:54:00",260650,14.86,14.12,10060.89,867.4055
"2022-04-19 10:55:00",260651,14.83,14.13,10060.34,924.1172
"2022-04-19 10:56:00",260652,14.83,14.13,10061.54,832.3361
"2022-04-19 10:57:00",260653,14.84,14.13,10060.99,832.7451
"2022-04-19 10:58:00",260654,14.84,14.13,10059.32,794.7247
"2022-04-19 10:59:00",260655,14.83,14.13,10060.74,899.8618
"2022-04-19 11:00:00",260656,14.83,14.13,10060.23,863.757
"2022-04-19 11:01:00",260657,14.85,14.13,10059.83,895.8694
"2022-04-19 11:02:00",260658,14.82,14.13,10061.25,939.5021
"2022-04-19 11:03:00",260659,14.84,14.13,10059.66,895.1264
"2022-04-19 11:04:00",260660,14.83,14.14,10059,917.528
"2022-04-19 11:05:00",260661,14.85,14.15,10062.31,923.9092
"2022-04-19 11:06:00",260662,14.85,14.15,10060.38,875.2195
"2022-04-19 11:07:00",260663,14.85,14.16,10060.14,930.5158
"2022-04-19 11:08:00",260664,14.84,14.16,10061.67,884.7524
"2022-04-19 11:09:00",260665,14.85,14.16,10060.54,846.0505
"2022-04-19 11:10:00",260666,14.86,14.16,10060.66,856.9586
