"TOA5","CR1000_CO2_Sensor","CR1000","21725","CR1000.Std.32.05","CPU:FCR_CO2_2020.CR1","47309","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2020-11-09 21:05:00",45405,14.22,19.52,10062.37,1305.866
"2020-11-09 21:06:00",45406,14.23,19.55,10061.92,1317.573
"2020-11-09 21:07:00",45407,14.22,19.57,10062.37,1288.754
"2020-11-09 21:08:00",45408,14.22,19.6,10061.92,1342.79
"2020-11-09 21:09:00",45409,14.21,19.63,10061.47,1331.082
"2020-11-09 21:10:00",45410,14.24,19.65,10061.02,1314.872
"2020-11-09 21:11:00",45411,14.22,19.68,10060.57,1320.725
"2020-11-09 21:12:00",45412,14.23,19.7,10062.37,1286.052
"2020-11-09 21:13:00",45413,14.22,19.73,10061.02,1377.013
"2020-11-09 21:14:00",45414,14.22,19.76,10059.67,1372.51
"2020-11-09 21:15:00",45415,14.22,19.78,10063.27,1277.047
"2020-11-09 21:16:00",45416,14.23,19.81,10061.47,1291.456
"2020-11-09 21:17:00",45417,14.21,19.84,10061.02,1397.276
"2020-11-09 21:18:00",45418,14.23,19.86,10063.72,1269.842
"2020-11-09 21:19:00",45419,14.22,19.89,10061.92,1340.989
"2020-11-09 21:20:00",45420,14.21,19.92,10061.02,1369.808
"2020-11-09 21:21:00",45421,14.22,19.94,10063.27,1331.082
"2020-11-09 21:22:00",45422,14.21,19.94,10061.92,1331.082
"2020-11-09 21:23:00",45423,14.24,20,10060.57,1328.38
"2020-11-09 21:24:00",45424,14.22,20,10062.37,1348.644
"2020-11-09 21:25:00",45425,14.23,20.02,10061.02,1395.925
"2020-11-09 21:26:00",45426,14.22,20.05,10061.02,1365.755
"2020-11-09 21:27:00",45427,14.23,20.08,10061.47,1383.317
"2020-11-09 21:28:00",45428,14.22,20.1,10061.47,1411.235
"2020-11-09 21:29:00",45429,14.23,20.1,10061.02,1404.481
"2020-11-09 21:30:00",45430,14.22,20.13,10060.57,1416.639
"2020-11-09 21:31:00",45431,14.22,20.15,10062.82,1359.901
"2020-11-09 21:32:00",45432,14.22,20.18,10061.47,1427.896
"2020-11-09 21:33:00",45433,14.22,20.18,10061.02,1353.597
"2020-11-09 21:34:00",45434,14.22,20.21,10063.27,1404.931
"2020-11-09 21:35:00",45435,14.22,20.24,10062.37,1424.745
"2020-11-09 21:36:00",45436,14.22,20.26,10061.02,1403.13
"2020-11-09 21:37:00",45437,14.23,20.26,10063.72,1381.516
"2020-11-09 21:38:00",45438,14.23,20.29,10061.92,1384.668
"2020-11-09 21:39:00",45439,14.22,20.31,10060.12,1410.335
"2020-11-09 21:40:00",45440,14.24,20.31,10062.82,1363.054
"2020-11-09 21:41:00",45441,14.22,20.34,10061.02,1376.563
"2020-11-09 21:42:00",45442,14.21,20.37,10060.12,1384.218
"2020-11-09 21:43:00",45443,14.21,20.37,10061.92,1388.721
"2020-11-09 21:44:00",45444,14.24,20.4,10061.02,1395.925
"2020-11-09 21:45:00",45445,14.23,20.42,10061.02,1403.13
"2020-11-09 21:46:00",45446,14.23,20.42,10061.47,1427.446
"2020-11-09 21:47:00",45447,14.23,20.45,10062.37,1370.258
"2020-11-09 21:48:00",45448,14.22,20.48,10061.47,1472.476
"2020-11-09 21:49:00",45449,14.22,20.48,10061.47,1441.856
"2020-11-09 21:50:00",45450,14.21,20.5,10062.82,1399.528
"2020-11-09 21:51:00",45451,14.23,20.53,10062.37,1348.194
"2020-11-09 21:52:00",45452,14.21,20.53,10060.12,1397.726
"2020-11-09 21:53:00",45453,14.23,20.56,10063.27,1421.592
"2020-11-09 21:54:00",45454,14.23,20.56,10062.37,1464.821
"2020-11-09 21:55:00",45455,14.23,20.58,10059.67,1426.546
"2020-11-09 21:56:00",45456,14.24,20.58,10063.72,1406.732
"2020-11-09 21:57:00",45457,14.24,20.61,10060.57,1386.919
"2020-11-09 21:58:00",45458,14.23,20.64,10059.67,1432.85
"2020-11-09 21:59:00",45459,14.23,20.64,10063.27,1418.891
