"TOA5","TEST","CR6","15331","CR6.Std.10.02 CR6-WIFI.05","CPU:FCR_CO2_20211008_forCR6.CR6","47560","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2022-06-15 12:58:00",342740,14.9,37.76,10056.97,76.87342
"2022-06-15 12:59:00",342741,14.9,37.58,10055.51,45.10369
"2022-06-15 13:00:00",342742,14.89,37.45,10058.59,87.11941
"2022-06-15 13:01:00",342743,14.9,37.33,10056.82,41.90139
"2022-06-15 13:02:00",342744,14.9,37.21,10056.66,99.15249
"2022-06-15 13:03:00",342745,14.9,37.09,10057.8,23.92263
"2022-06-15 13:04:00",342746,14.88,37.02,10057.24,23.84151
"2022-06-15 13:05:00",342747,14.89,37,10058.27,24.03444
"2022-06-15 13:06:00",342748,14.9,37.02,10057.59,26.34127
"2022-06-15 13:07:00",342749,14.88,37.06,10057.68,25.96012
"2022-06-15 13:08:00",342750,14.89,37.11,10057.42,28.41026
"2022-06-15 13:09:00",342751,14.88,37.17,10055.79,26.40539
"2022-06-15 13:10:00",342752,14.89,37.23,10058.02,22.16854
"2022-06-15 13:11:00",342753,14.89,37.3,10056.69,24.07598
"2022-06-15 13:12:00",342754,14.88,37.37,10055.51,18.04435
"2022-06-15 13:13:00",342755,14.88,37.44,10058.47,17.8513
"2022-06-15 13:14:00",342756,14.89,37.51,10056.31,27.05361
"2022-06-15 13:15:00",342757,14.89,37.58,10056.43,22.34071
"2022-06-15 13:16:00",342758,14.89,37.65,10058.17,17.57664
"2022-06-15 13:17:00",342759,14.9,37.71,10057.01,24.19287
"2022-06-15 13:18:00",342760,14.9,37.78,10057.25,27.48704
"2022-06-15 13:19:00",342761,14.9,37.84,10057.22,28.90068
"2022-06-15 13:20:00",342762,14.89,37.89,10057.64,28.41557
"2022-06-15 13:21:00",342763,14.89,37.94,10057.16,28.76883
"2022-06-15 13:22:00",342764,14.91,37.99,10056.9,23.2369
"2022-06-15 13:23:00",342765,14.89,38.04,10058.65,43.71726
"2022-06-15 13:24:00",342766,14.88,38.09,10057.6,26.47939
"2022-06-15 13:25:00",342767,14.9,38.12,10055.8,20.17175
"2022-06-15 13:26:00",342768,14.9,38.16,10058.32,26.85571
"2022-06-15 13:27:00",342769,14.89,38.19,10056.41,24.54635
"2022-06-15 13:28:00",342770,14.9,38.22,10056.22,15.24191
"2022-06-15 13:29:00",342771,14.89,38.25,10058.33,24.40451
"2022-06-15 13:30:00",342772,14.89,38.28,10056.38,22.29737
"2022-06-15 13:31:00",342773,14.88,38.32,10056.95,15.31979
"2022-06-15 13:32:00",342774,14.88,38.36,10057.64,45.24295
"2022-06-15 13:33:00",342775,14.89,38.39,10057.56,29.72348
"2022-06-15 13:34:00",342776,14.88,38.42,10056.58,13.25154
"2022-06-15 13:35:00",342777,14.88,38.45,10056.84,28.68048
"2022-06-15 13:36:00",342778,14.89,38.48,10058.19,26.29154
"2022-06-15 13:37:00",342779,14.9,38.52,10057.38,20.33342
"2022-06-15 13:38:00",342780,14.91,38.55,10056.28,31.63247
"2022-06-15 13:39:00",342781,14.91,38.58,10058.24,28.81811
"2022-06-15 13:40:00",342782,14.9,38.62,10057.07,21.49933
"2022-06-15 13:41:00",342783,14.89,38.66,10056.14,24.53622
"2022-06-15 13:42:00",342784,14.89,38.7,10057.78,23.36427
"2022-06-15 13:43:00",342785,14.9,38.75,10056.34,20.19639
"2022-06-15 13:44:00",342786,14.91,38.79,10056.64,33.2067
"2022-06-15 13:45:00",342787,14.9,38.85,10057.35,24.50181
"2022-06-15 13:46:00",342788,14.89,38.9,10056.48,13.38735
"2022-06-15 13:47:00",342789,14.92,38.95,10056.13,24.43431
"2022-06-15 13:48:00",342790,14.89,39.01,10056.83,24.13887
"2022-06-15 13:49:00",342791,14.9,39.06,10058.14,16.48062
"2022-06-15 13:50:00",342792,14.91,39.11,10056.88,85.79072
"2022-06-15 13:51:00",342793,14.9,39.16,10056.53,28.6639
"2022-06-15 13:52:00",342794,14.9,39.21,10058.21,22.02138
