"TOA5","TEST","CR6","15331","CR6.Std.10.02 CR6-WIFI.05","CPU:FCR_CO2_20211008_forCR6.CR6","47560","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2022-04-12 10:35:00",250551,14.88,30.44,10058.72,13.24166
"2022-04-12 10:36:00",250552,14.87,30.34,10057.73,23.67581
"2022-04-12 10:37:00",250553,14.86,30.24,10056.91,27.79832
"2022-04-12 10:38:00",250554,14.87,30.14,10059.37,17.59888
"2022-04-12 10:39:00",250555,14.86,30.02,10057.33,25.60969
"2022-04-12 10:40:00",250556,14.87,29.88,10056.84,27.62217
"2022-04-12 10:41:00",250557,14.87,29.81,10059.21,17.2828
"2022-04-12 10:42:00",250558,14.86,29.79,10058.06,25.84488
"2022-04-12 10:43:00",250559,14.87,29.8,10057.56,27.83779
"2022-04-12 10:44:00",250560,14.88,29.85,10058.31,19.37364
"2022-04-12 10:45:00",250561,14.88,29.91,10057.91,25.74924
"2022-04-12 10:46:00",250562,14.88,30,10059.11,23.981
"2022-04-12 10:47:00",250563,14.76,30.08,10057.85,11.39239
"2022-04-12 10:48:00",250564,14.88,30.16,10058.33,23.94032
"2022-04-12 10:49:00",250565,14.87,30.22,10058.32,23.76791
"2022-04-12 10:50:00",250566,14.88,30.29,10056.73,13.59539
"2022-04-12 10:51:00",250567,14.89,30.35,10058.92,25.6045
"2022-04-12 10:52:00",250568,14.88,30.4,10057.42,28.1843
"2022-04-12 10:53:00",250569,14.87,30.44,10056.34,12.86413
"2022-04-12 10:54:00",250570,14.87,30.47,10058.41,28.02677
"2022-04-12 10:55:00",250571,14.87,30.49,10057.25,25.69121
"2022-04-12 10:56:00",250572,14.88,30.5,10057.03,20.01196
"2022-04-12 10:57:00",250573,14.87,30.52,10058.75,30.45554
"2022-04-12 10:58:00",250574,14.88,30.54,10057.58,28.16103
"2022-04-12 10:59:00",250575,14.87,30.56,10057.13,21.44494
"2022-04-12 11:00:00",250576,14.87,30.59,10058.51,23.95351
"2022-04-12 11:01:00",250577,14.88,30.62,10058.09,21.58415
"2022-04-12 11:02:00",250578,14.87,30.64,10057.92,14.31245
"2022-04-12 11:03:00",250579,14.88,30.65,10058.03,23.99603
"2022-04-12 11:04:00",250580,14.77,30.65,10058.26,23.9958
"2022-04-12 11:05:00",250581,14.87,30.63,10058.35,15.23183
"2022-04-12 11:06:00",250582,14.88,30.62,10056.98,23.90173
"2022-04-12 11:07:00",250583,14.87,30.58,10057.91,25.3818
"2022-04-12 11:08:00",250584,14.87,30.55,10057.58,16.95733
"2022-04-12 11:09:00",250585,14.87,30.52,10056.47,27.84535
"2022-04-12 11:10:00",250586,14.87,30.5,10058.64,27.98456
"2022-04-12 11:11:00",250587,14.88,30.48,10056.84,23.66969
"2022-04-12 11:12:00",250588,14.86,30.47,10056.34,27.94289
"2022-04-12 11:13:00",250589,14.88,30.47,10059.09,27.53953
"2022-04-12 11:14:00",250590,14.88,30.47,10057.8,17.483
"2022-04-12 11:15:00",250591,14.88,30.47,10057.39,23.88858
"2022-04-12 11:16:00",250592,14.88,30.47,10058.37,23.8398
"2022-04-12 11:17:00",250593,14.88,30.47,10057.96,16.27616
"2022-04-12 11:18:00",250594,14.88,30.47,10058.53,23.81167
"2022-04-12 11:19:00",250595,14.87,30.47,10057.82,23.91139
"2022-04-12 11:20:00",250596,14.88,30.47,10058.23,13.26124
"2022-04-12 11:21:00",250597,14.87,30.46,10057.82,21.96422
"2022-04-12 11:22:00",250598,14.88,30.47,10056.9,26.00017
"2022-04-12 11:23:00",250599,14.88,30.47,10058.81,15.30885
"2022-04-12 11:24:00",250600,14.88,30.48,10057.27,30.08323
"2022-04-12 11:25:00",250601,14.87,30.48,10056.27,27.66859
"2022-04-12 11:26:00",250602,14.87,30.47,10058.57,19.56503
"2022-04-12 11:27:00",250603,14.88,30.46,10057.24,27.83012
"2022-04-12 11:28:00",250604,14.87,30.45,10056.68,25.64982
"2022-04-12 11:29:00",250605,14.86,30.43,10058.74,20.87848
