"TOA5","CR1000_CO2_Sensor","CR1000","21725","CR1000.Std.32.05","CPU:FCR_CO2_2020.CR1","47309","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2020-10-12 16:56:00",4837,14.23,20.26,10061.47,147.2476
"2020-10-12 16:57:00",4838,14.23,20.26,10062.37,153.1014
"2020-10-12 16:58:00",4839,14.22,20.26,10063.72,152.2008
"2020-10-12 16:59:00",4840,14.21,20.26,10062.82,156.7038
"2020-10-12 17:00:00",4841,14.23,20.24,10062.82,133.2883
"2020-10-12 17:01:00",4842,14.23,20.24,10063.27,201.7336
"2020-10-12 17:02:00",4843,14.23,20.24,10062.82,149.499
"2020-10-12 17:03:00",4844,14.23,20.24,10062.37,148.5984
"2020-10-12 17:04:00",4845,14.21,20.24,10062.82,136.8907
"2020-10-12 17:05:00",4846,14.24,20.21,10062.82,163.008
"2020-10-12 17:06:00",4847,14.23,20.21,10063.27,150.8499
"2020-10-12 17:07:00",4848,14.24,20.21,10062.37,170.2128
"2020-10-12 17:08:00",4849,14.23,20.21,10063.27,184.6223
"2020-10-12 17:09:00",4850,14.23,20.21,10063.72,154.002
"2020-10-12 17:10:00",4851,14.22,20.21,10061.92,163.9086
"2020-10-12 17:11:00",4852,14.23,20.21,10063.27,231.4534
"2020-10-12 17:12:00",4853,14.23,20.21,10061.92,144.0955
"2020-10-12 17:13:00",4854,14.23,20.21,10061.47,154.9026
"2020-10-12 17:14:00",4855,14.23,20.21,10063.72,183.2714
"2020-10-12 17:15:00",4856,14.23,20.18,10061.92,166.6104
"2020-10-12 17:16:00",4857,14.23,20.18,10062.82,135.9901
"2020-10-12 17:17:00",4858,14.22,20.18,10063.72,179.2187
"2020-10-12 17:18:00",4859,14.23,20.18,10062.37,159.4056
"2020-10-12 17:19:00",4860,14.22,20.15,10062.82,133.2883
"2020-10-12 17:20:00",4861,14.23,20.15,10063.27,213.4414
"2020-10-12 17:21:00",4862,14.22,20.15,10062.37,154.9026
"2020-10-12 17:22:00",4863,14.23,20.15,10063.27,143.1949
"2020-10-12 17:23:00",4864,14.23,20.15,10062.82,147.6979
"2020-10-12 17:24:00",4865,14.23,20.15,10062.37,139.5925
"2020-10-12 17:25:00",4866,14.23,20.13,10063.27,102.668
"2020-10-12 17:26:00",4867,14.22,20.13,10062.37,181.4702
"2020-10-12 17:27:00",4868,14.23,20.13,10062.82,151.7505
"2020-10-12 17:28:00",4869,14.24,20.13,10063.27,165.2595
"2020-10-12 17:29:00",4870,14.23,20.13,10061.92,113.9255
"2020-10-12 17:30:00",4871,14.23,20.13,10063.72,117.9782
"2020-10-12 17:31:00",4872,14.23,20.1,10062.82,191.8271
"2020-10-12 17:32:00",4873,14.23,20.1,10061.92,179.2187
"2020-10-12 17:33:00",4874,14.23,20.1,10064.17,129.2356
"2020-10-12 17:34:00",4875,14.22,20.1,10061.92,117.9782
"2020-10-12 17:35:00",4876,14.22,20.1,10063.27,157.6044
"2020-10-12 17:36:00",4877,14.23,20.1,10063.72,143.1949
"2020-10-12 17:37:00",4878,14.23,20.1,10062.82,188.2247
"2020-10-12 17:38:00",4879,14.23,20.1,10063.27,191.8271
"2020-10-12 17:39:00",4880,14.23,20.1,10063.27,159.4056
"2020-10-12 17:40:00",4881,14.23,20.1,10063.72,175.6163
"2020-10-12 17:41:00",4882,14.24,20.1,10062.82,189.1253
"2020-10-12 17:42:00",4883,14.23,20.1,10061.92,161.2068
"2020-10-12 17:43:00",4884,14.24,20.1,10062.37,190.9265
"2020-10-12 17:44:00",4885,14.23,20.1,10062.82,124.2823
"2020-10-12 17:45:00",4886,14.22,20.1,10062.37,122.0308
"2020-10-12 17:46:00",4887,14.23,20.08,10062.82,205.336
"2020-10-12 17:47:00",4888,14.22,20.08,10063.27,164.8092
"2020-10-12 17:48:00",4889,14.23,20.08,10061.92,195.8798
"2020-10-12 17:49:00",4890,14.22,20.02,10063.72,131.4871
"2020-10-12 17:50:00",4891,14.23,20.02,10062.37,109.8728
