"TOA5","TEST","CR6","15331","CR6.Std.10.02 CR6-WIFI.05","CPU:FCR_CO2_20211008_forCR6.CR6","47560","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2022-08-09 13:33:00",421974,14.88,37.04,10057.05,10112.05
"2022-08-09 13:34:00",421975,14.89,36.99,10057.14,10111.19
"2022-08-09 13:35:00",421976,14.92,36.93,10057.85,10112.3
"2022-08-09 13:36:00",421977,14.86,36.87,10057.16,10111.94
"2022-08-09 13:37:00",421978,14.9,36.83,10057.72,10110.56
"2022-08-09 13:38:00",421979,14.91,36.8,10056.9,10111.55
"2022-08-09 13:39:00",421980,14.9,36.79,10058.24,10111.64
"2022-08-09 13:40:00",421981,14.91,36.79,10057.34,10110.32
"2022-08-09 13:41:00",421982,14.9,36.8,10056.96,10112.09
"2022-08-09 13:42:00",421983,14.91,36.82,10058.97,10111.38
"2022-08-09 13:43:00",421984,14.91,36.85,10058.27,10110.52
"2022-08-09 13:44:00",421985,14.91,36.88,10056.94,10112.12
"2022-08-09 13:45:00",421986,14.91,36.93,10059.09,10111.98
"2022-08-09 13:46:00",421987,14.91,36.97,10057.75,10111.01
"2022-08-09 13:47:00",421988,14.92,37.02,10056.86,10112.5
"2022-08-09 13:48:00",421989,14.9,37.07,10057.84,10111.51
"2022-08-09 13:49:00",421990,14.91,37.11,10056.85,10111.32
"2022-08-09 13:50:00",421991,14.9,37.16,10057.4,10110.91
"2022-08-09 13:51:00",421992,14.91,37.2,10057.39,10111.48
"2022-08-09 13:52:00",421993,14.91,37.25,10057.32,10110.1
"2022-08-09 13:53:00",421994,14.9,37.3,10057.24,10111.44
"2022-08-09 13:54:00",421995,14.89,37.34,10056.33,10111.37
"2022-08-09 13:55:00",421996,14.91,37.38,10058.51,10110.86
"2022-08-09 13:56:00",421997,14.9,37.42,10057.36,10110.55
"2022-08-09 13:57:00",421998,14.9,37.46,10056.58,10111.01
"2022-08-09 13:58:00",421999,14.91,37.49,10059.69,10109.73
"2022-08-09 13:59:00",422000,14.91,37.52,10057.77,10111.51
"2022-08-09 14:00:00",422001,14.92,37.55,10057.48,10110.91
"2022-08-09 14:01:00",422002,14.89,37.57,10058.54,10111.33
"2022-08-09 14:02:00",422003,14.9,37.59,10057.38,10110.92
"2022-08-09 14:03:00",422004,14.9,37.6,10058.24,10110.91
"2022-08-09 14:04:00",422005,14.91,37.61,10057.56,10110.48
"2022-08-09 14:05:00",422006,14.91,37.62,10057.22,10111.04
"2022-08-09 14:06:00",422007,14.91,37.63,10057.13,10110.67
"2022-08-09 14:07:00",422008,14.91,37.63,10056.73,10111.09
"2022-08-09 14:08:00",422009,14.91,37.64,10058.36,10109.69
"2022-08-09 14:09:00",422010,14.91,37.65,10057.3,10111.14
"2022-08-09 14:10:00",422011,14.9,37.67,10056.24,10110.56
"2022-08-09 14:11:00",422012,14.91,37.69,10059.31,10111
"2022-08-09 14:12:00",422013,14.92,37.71,10056.84,10110.74
"2022-08-09 14:13:00",422014,14.91,37.74,10057.17,10111.17
"2022-08-09 14:14:00",422015,14.92,37.76,10058.69,10110.23
"2022-08-09 14:15:00",422016,14.9,37.79,10057.89,10111.61
"2022-08-09 14:16:00",422017,14.9,37.81,10058.06,10110.62
"2022-08-09 14:17:00",422018,14.92,37.83,10058.22,10111.74
"2022-08-09 14:18:00",422019,14.92,37.85,10057.78,10110.58
"2022-08-09 14:19:00",422020,14.91,37.86,10057.56,10112.25
"2022-08-09 14:20:00",422021,14.9,37.87,10056.54,10109.88
"2022-08-09 14:21:00",422022,14.91,37.88,10057.84,10111.57
"2022-08-09 14:22:00",422023,14.9,37.88,10056.84,10110.09
"2022-08-09 14:23:00",422024,14.89,37.88,10056.06,10110.63
"2022-08-09 14:24:00",422025,14.91,37.87,10058.59,10110.8
"2022-08-09 14:25:00",422026,14.91,37.85,10056.72,10112.08
"2022-08-09 14:26:00",422027,14.89,37.84,10055.9,10109.47
"2022-08-09 14:27:00",422028,14.92,37.82,10058.08,10111.61
