"TOA5","TEST","CR6","15331","CR6.Std.10.02 CR6-WIFI.05","CPU:FCR_CO2_20211008_forCR6.CR6","47560","FCR_CO2"
"TIMESTAMP","RECORD","batt_volt_Min","PTemp","CO2_1_Avg","CO2_2_Avg"
"TS","RN","Volts","degC","ppm","ppm"
"","","Min","Smp","Avg","Avg"
"2021-12-06 14:37:00",67913,14.87,24.21,10058.97,64.06306
"2021-12-06 14:38:00",67914,14.87,24.02,10060.15,63.95583
"2021-12-06 14:39:00",67915,14.87,23.76,10059.7,144.989
"2021-12-06 14:40:00",67916,14.87,23.52,10059.1,51.41268
"2021-12-06 14:41:00",67917,14.87,23.31,10060.74,16.94806
"2021-12-06 14:42:00",67918,14.86,23.13,10059.46,22.82894
"2021-12-06 14:43:00",67919,14.87,23.02,10058.64,19.15239
"2021-12-06 14:44:00",67920,14.86,22.95,10061.74,14.881
"2021-12-06 14:45:00",67921,14.87,22.9,10059.26,21.70539
"2021-12-06 14:46:00",67922,14.87,22.88,10059.27,23.32345
"2021-12-06 14:47:00",67923,14.87,22.87,10060.68,23.01256
"2021-12-06 14:48:00",67924,14.87,22.87,10059.73,26.96981
"2021-12-06 14:49:00",67925,14.87,22.87,10060.15,25.27557
"2021-12-06 14:50:00",67926,14.87,22.87,10060.22,24.84877
"2021-12-06 14:51:00",67927,14.87,22.88,10060.05,22.99082
"2021-12-06 14:52:00",67928,14.87,22.88,10059.34,43.21529
"2021-12-06 14:53:00",67929,14.88,22.89,10059.43,21.175
"2021-12-06 14:54:00",67930,14.87,22.89,10060,23.3722
"2021-12-06 14:55:00",67931,14.87,22.9,10059.06,19.14645
"2021-12-06 14:56:00",67932,14.87,22.9,10058.71,19.42425
"2021-12-06 14:57:00",67933,14.87,22.9,10059.77,22.57634
"2021-12-06 14:58:00",67934,14.87,22.9,10059.44,17.42035
"2021-12-06 14:59:00",67935,14.87,22.9,10058.81,17.0829
"2021-12-06 15:00:00",67936,14.88,22.9,10060.32,25.12006
"2021-12-06 15:01:00",67937,14.88,22.9,10058.97,20.41041
"2021-12-06 15:02:00",67938,14.88,22.9,10058.47,23.72499
"2021-12-06 15:03:00",67939,14.86,22.89,10061.33,26.13359
"2021-12-06 15:04:00",67940,14.87,22.89,10059.58,23.27296
"2021-12-06 15:05:00",67941,14.87,22.89,10059.11,25.89682
"2021-12-06 15:06:00",67942,14.87,22.88,10060.67,23.00625
"2021-12-06 15:07:00",67943,14.87,22.88,10059.51,23.3606
"2021-12-06 15:08:00",67944,14.86,22.87,10059.57,23.14992
"2021-12-06 15:09:00",67945,14.86,22.86,10059.83,24.32597
"2021-12-06 15:10:00",67946,14.86,22.85,10058.88,22.83588
"2021-12-06 15:11:00",67947,14.87,22.84,10058.5,21.43163
"2021-12-06 15:12:00",67948,14.86,22.82,10059.39,33.74173
"2021-12-06 15:13:00",67949,14.86,22.8,10059.84,16.38601
"2021-12-06 15:14:00",67950,14.87,22.78,10059.07,20.64097
"2021-12-06 15:15:00",67951,14.87,22.76,10058.73,25.19898
"2021-12-06 15:16:00",67952,14.86,22.74,10059.87,19.96053
"2021-12-06 15:17:00",67953,14.87,22.72,10059.31,27.426
"2021-12-06 15:18:00",67954,14.86,22.7,10059.29,25.01607
"2021-12-06 15:19:00",67955,14.86,22.67,10060.55,21.20167
"2021-12-06 15:20:00",67956,14.87,22.65,10059.83,23.41323
"2021-12-06 15:21:00",67957,14.86,22.62,10058.96,25.06243
"2021-12-06 15:22:00",67958,14.87,22.6,10061.48,24.92902
"2021-12-06 15:23:00",67959,14.87,22.58,10059.88,24.20306
"2021-12-06 15:24:00",67960,14.88,22.56,10058.95,23.25374
"2021-12-06 15:25:00",67961,14.87,22.55,10060.46,14.94278
"2021-12-06 15:26:00",67962,14.88,22.53,10058.92,39.46723
"2021-12-06 15:27:00",67963,14.86,22.51,10059.13,21.6084
"2021-12-06 15:28:00",67964,14.87,22.5,10059.96,15.12448
"2021-12-06 15:29:00",67965,14.87,22.48,10059.09,45.55261
"2021-12-06 15:30:00",67966,14.87,22.47,10059.01,27.22559
"2021-12-06 15:31:00",67967,14.87,22.46,10059.81,18.60966
