:647&1620904060-1.9.0-281&17:296&32:194&33:213&18:105
&647&1620904250&17:0,0.0&32:140.2,21.7,1005,13.98&33:80.3,19.1,874,9.19&18:10000,17.3&0:38.7
&647&1620904590&17:0,0.0&32:140.5,21.6,1005,14.01&33:80.1,19.0,873,9.17&18:10000,17.2&0:39.0
&647&1620904898&17:0,0.0&32:140.9,21.5,1005,14.05&33:80.0,19.0,873,9.17&18:10000,17.1&0:39.1
&647&1620905198&17:0,0.0&32:141.0,21.5,1004,14.05&33:79.6,18.9,873,9.12&18:10000,17.1&0:39.0
&647&1620905498&17:0,0.0&32:140.8,21.5,1004,14.03&33:80.1,18.9,873,9.18&18:10000,17.1&0:38.2
&647&1620905798&17:0,0.0&32:141.2,21.5,1004,14.07&33:80.0,18.9,873,9.17&18:10000,17.1&0:37.7
&647&1620906098&17:0,0.0&32:141.3,21.5,1004,14.11&33:79.9,19.0,873,9.16&18:10000,17.2&0:37.2
&647&1620906398&17:0,0.0&32:140.5,21.5,1005,14.01&33:79.9,19.1,873,9.15&18:10000,17.3&0:36.9
&647&1620906698&17:0,0.0&32:140.5,21.6,1005,14.02&33:79.8,19.2,874,9.13&18:10000,17.4&0:30.0
&647&1620906998&17:0,0.0&32:140.4,21.6,1005,14.01&33:79.6,19.3,874,9.11&18:10000,17.5&0:30.0
&647&1620907298&17:0,0.0&32:140.7,21.5,1005,14.04&33:80.1,19.3,874,9.17&18:10000,17.5&0:35.9
&647&1620907598&17:0,0.0&32:140.7,21.6,1005,14.03&33:79.8,19.3,874,9.13&18:10000,17.5&0:30.6
&647&1620907898&17:0,0.0&32:140.5,21.7,1006,14.00&33:79.8,19.2,873,9.14&18:10000,17.4&0:30.9
&647&1620908198&17:0,0.0&32:140.8,21.8,1006,14.02&33:79.6,19.2,873,9.12&18:10000,17.2&0:30.7
&647&1620908498&17:0,0.0&32:140.6,21.8,1006,14.00&33:79.6,19.1,873,9.12&18:10000,17.3&0:36.6
&647&1620908798&17:0,0.0&32:140.7,21.8,1006,14.00&33:79.4,19.2,873,9.09&18:10000,17.3&0:36.5
&647&1620909098&17:0,0.0&32:141.0,21.9,1007,14.01&33:79.7,19.0,873,9.13&18:10000,17.2&0:36.5
&647&1620909398&17:0,0.0&32:140.7,21.8,1006,13.99&33:79.4,18.9,872,9.11&18:10000,17.0&0:36.9
&647&1620909698&17:0,0.0&32:140.9,21.7,1006,14.04&33:79.4,18.8,871,9.11&18:10000,16.9&0:36.3
&647&1620909998&17:0,0.0&32:140.4,21.9,1007,13.97&33:79.2,18.8,871,9.09&18:10000,16.9&0:36.0
&647&1620910298&17:0,0.0&32:140.5,22.0,1007,13.99&33:79.4,18.8,871,9.11&18:10000,17.0&0:36.4
&647&1620910598&17:0,0.0&32:140.7,21.9,1007,13.98&33:79.2,18.9,872,9.09&18:10000,17.1&0:37.4
&647&1620910898&17:0,0.0&32:140.7,21.9,1007,14.00&33:78.8,18.9,872,9.04&18:10000,17.2&0:38.1
&647&1620911198&17:0,0.0&32:140.9,21.9,1007,14.03&33:79.1,18.9,872,9.07&18:10000,17.2&0:38.8
&647&1620911498&17:0,0.0&32:141.1,21.9,1007,14.01&33:79.4,19.1,872,9.10&18:10000,17.2&0:40.0
&647&1620911798&17:0,0.0&32:141.1,21.9,1007,14.04&33:79.1,18.9,872,9.07&18:10000,17.1&0:33.9
&647&1620912098&17:0,0.0&32:141.0,21.9,1007,14.03&33:78.9,18.8,872,9.05&18:10000,17.1&0:40.7
&647&1620912398&17:0,0.0&32:141.0,22.1,1008,14.01&33:79.2,19.0,872,9.09&18:10000,17.2&0:40.9
&647&1620912698&17:0,0.0&32:141.1,22.1,1008,14.02&33:79.0,19.0,872,9.06&18:10000,17.2&0:41.2
&647&1620912998&17:0,0.0&32:140.9,22.1,1008,13.99&33:78.8,19.0,872,9.04&18:10000,17.2&0:41.5
&647&1620913298&17:0,0.0&32:140.9,22.0,1008,13.99&33:78.9,18.9,872,9.04&18:10000,17.1&0:41.2
&647&1620913598&17:0,0.0&32:141.5,21.9,1008,14.05&33:79.1,18.8,871,9.08&18:10000,17.0&0:41.1
&647&1620913898&17:0,0.0&32:141.6,21.9,1007,14.06&33:78.9,18.9,872,9.05&18:10000,17.1&0:41.9
&647&1620914198&17:0,0.0&32:141.7,21.8,1007,14.08&33:78.5,19.1,872,9.00&18:10000,17.3&0:42.3
&647&1620914498&17:0,0.0&32:141.8,21.8,1007,14.08&33:78.7,19.2,872,9.02&18:10000,17.3&0:42.7
&647&1620914798&17:0,0.0&32:141.6,21.8,1007,14.09&33:78.8,19.2,872,9.04&18:10000,17.3&0:35.7
