"TOA5","CR3000","CR3000","10344","CR3000.Std.32.02","CPU:CR3000_6Sensors_21MAY18.CR3","18979","stats"
"TIMESTAMP","RECORD","AirTC_mean","e_hmp_mean","RH_mean","t_dew_hmp_mean","duty_cycle"
"TS","RN","C","kPa","percent","C",""
"","","Smp","Smp","Smp","Smp","Smp"
"2018-09-12 15:19:00",164287,23.84187,2.606312,88.2068,21.78897,1
"2018-09-12 15:20:00",164288,23.84215,2.608234,88.27003,21.80098,1
"2018-09-12 15:21:00",164289,23.84652,2.587645,87.55045,21.67134,1
"2018-09-12 15:22:00",164290,23.9031,2.604234,87.81284,21.77596,1
"2018-09-12 15:23:00",164291,23.86497,2.594445,87.68338,21.71431,1
"2018-09-12 15:24:00",164292,23.8384,2.588175,87.61149,21.67475,1
"2018-09-12 15:25:00",164293,23.91329,2.610072,87.95579,21.81262,1
"2018-09-12 15:26:00",164294,23.93761,2.615162,87.99858,21.84452,1
"2018-09-12 15:27:00",164295,24.01388,2.638613,88.38148,21.99075,1
"2018-09-12 15:28:00",164296,23.85665,2.588949,87.54124,21.67958,1
"2018-09-12 15:29:00",164297,23.86245,2.581251,87.25081,21.63094,1
"2018-09-12 15:30:00",164298,23.93043,2.591369,87.23565,21.69493,1
"2018-09-12 15:31:00",164299,23.87732,2.568579,86.74464,21.55046,1
"2018-09-12 15:32:00",164300,23.81069,2.564645,86.95987,21.52547,1
"2018-09-12 15:33:00",164301,23.81121,2.578078,87.41238,21.6108,1
"2018-09-12 15:34:00",164302,23.6791,2.556177,87.36189,21.47145,1
"2018-09-12 15:35:00",164303,23.67466,2.566118,87.72514,21.53486,1
"2018-09-12 15:36:00",164304,23.71167,2.573978,87.79776,21.58479,1
"2018-09-12 15:37:00",164305,23.67325,2.560068,87.52567,21.49628,1
"2018-09-12 15:38:00",164306,23.86335,2.605947,88.08037,21.78663,1
"2018-09-12 15:39:00",164307,23.98631,2.609194,87.54108,21.80708,1
"2018-09-12 15:40:00",164308,24.12331,2.61309,86.95358,21.83152,1
"2018-09-12 15:41:00",164309,24.15343,2.597208,86.26914,21.73175,1
"2018-09-12 15:42:00",164310,24.15063,2.592031,86.11156,21.69909,1
"2018-09-12 15:43:00",164311,24.03784,2.552593,85.37746,21.44852,1
"2018-09-12 15:44:00",164312,24.05273,2.562878,85.64489,21.5142,1
"2018-09-12 15:45:00",164313,24.08923,2.58115,86.06655,21.63027,1
"2018-09-12 15:46:00",164314,24.17564,2.592181,85.98753,21.70005,1
"2018-09-12 15:47:00",164315,24.24327,2.607141,86.13343,21.79417,1
"2018-09-12 15:48:00",164316,24.30954,2.615273,86.0598,21.84521,1
"2018-09-12 15:49:00",164317,24.21996,2.591431,85.7343,21.6953,1
"2018-09-12 15:50:00",164318,24.16964,2.614406,86.75593,21.83977,1
"2018-09-12 15:51:00",164319,24.10011,2.628141,87.57543,21.92544,1
"2018-09-12 15:52:00",164320,23.92694,2.626135,88.42439,21.91309,1
"2018-09-12 15:53:00",164321,23.86604,2.618412,88.4873,21.86476,1
"2018-09-12 15:54:00",164322,23.88315,2.643883,89.25636,22.02345,1
"2018-09-12 15:55:00",164323,23.79808,2.623909,89.03631,21.89912,1
"2018-09-12 15:56:00",164324,23.69506,2.617477,89.37085,21.85899,1
"2018-09-12 15:57:00",164325,23.6158,2.620422,89.89964,21.87742,1
"2018-09-12 15:58:00",164326,23.60864,2.63442,90.41876,21.96471,1
"2018-09-12 15:59:00",164327,23.66808,2.656854,90.86289,22.10379,1
"2018-09-12 16:00:00",164328,23.58614,2.636021,90.59625,21.97463,1
"2018-09-12 16:01:00",164329,23.5396,2.629822,90.63734,21.93608,1
"2018-09-12 16:02:00",164330,23.58489,2.645469,90.92817,22.03335,1
"2018-09-12 16:03:00",164331,23.54424,2.625418,90.46033,21.90864,1
"2018-09-12 16:04:00",164332,23.55362,2.621661,90.27981,21.88517,1
"2018-09-12 16:05:00",164333,23.52763,2.600971,89.70779,21.75545,1
"2018-09-12 16:06:00",164334,23.5757,2.604042,89.55386,21.77476,1
"2018-09-12 16:07:00",164335,23.61658,2.597335,89.10342,21.73255,1
"2018-09-12 16:08:00",164336,23.67847,2.608794,89.16322,21.80455,1
"2018-09-12 16:09:00",164337,23.78651,2.639077,89.61366,21.99365,1
"2018-09-12 16:10:00",164338,23.78098,2.651018,90.04926,22.06772,1
"2018-09-12 16:11:00",164339,23.81084,2.664669,90.35046,22.15199,1
"2018-09-12 16:12:00",164340,23.76576,2.643075,89.86174,22.0185,1
"2018-09-12 16:13:00",164341,23.83257,2.602848,88.13862,21.76716,1
"2018-09-12 16:14:00",164342,23.99779,2.59044,86.85197,21.68904,1
"2018-09-12 16:15:00",164343,24.26027,2.597073,85.71262,21.7307,1
"2018-09-12 16:16:00",164344,24.47578,2.595299,84.5561,21.71964,1
"2018-09-12 16:17:00",164345,24.62663,2.599362,83.92811,21.74531,1
"2018-09-12 16:18:00",164346,24.81065,2.597134,82.93887,21.73119,1
"2018-09-12 16:19:00",164347,24.98804,2.595323,82.009,21.71986,1
"2018-09-12 16:20:00",164348,24.96287,2.604668,82.42788,21.77869,1
"2018-09-12 16:21:00",164349,24.92169,2.632888,83.52563,21.95515,1
"2018-09-12 16:22:00",164350,24.77661,2.606281,83.40064,21.78879,1
"2018-09-12 16:23:00",164351,24.80009,2.609324,83.38117,21.80792,1
"2018-09-12 16:24:00",164352,24.72299,2.574475,82.64653,21.58783,1
