"TOA5","CR3000","CR3000","10344","CR3000.Std.27.04","CPU:CR3000_6Sensors_25JUL16.CR3","47280","stats"
"TIMESTAMP","RECORD","AirTC_mean","e_hmp_mean","RH_mean","t_dew_hmp_mean","duty_cycle"
"TS","RN","C","kPa","percent","C",""
"","","Smp","Smp","Smp","Smp","Smp"
"2018-01-15 12:31:00",141036,-5.307571,0.1891897,45.93816,-15.13522,1
"2018-01-15 12:32:00",141037,-5.25216,0.1885654,45.59483,-15.17511,1
"2018-01-15 12:33:00",141038,-5.071937,0.1907533,45.49717,-15.03561,1
"2018-01-15 12:34:00",141039,-4.956528,0.1909056,45.13749,-15.02589,1
"2018-01-15 12:35:00",141040,-4.756897,0.1914657,44.59195,-14.99029,1
"2018-01-15 12:36:00",141041,-4.773763,0.1868372,43.56962,-15.28649,1
"2018-01-15 12:37:00",141042,-4.840026,0.1893491,44.3765,-15.12508,1
"2018-01-15 12:38:00",141043,-5.058499,0.1916866,45.67382,-14.97631,1
"2018-01-15 12:39:00",141044,-5.00224,0.190151,45.11499,-15.07385,1
"2018-01-15 12:40:00",141045,-4.883733,0.1890702,44.45848,-15.14275,1
"2018-01-15 12:41:00",141046,-4.832428,0.1913982,44.83158,-14.99452,1
"2018-01-15 12:42:00",141047,-4.822118,0.1933553,45.25447,-14.87121,1
"2018-01-15 12:43:00",141048,-5.033956,0.1906931,45.3527,-15.03929,1
"2018-01-15 12:44:00",141049,-5.095763,0.1924347,45.98079,-14.92932,1
"2018-01-15 12:45:00",141050,-5.353756,0.1863118,45.39846,-15.32059,1
"2018-01-15 12:46:00",141051,-5.396419,0.1832068,44.78696,-15.52347,1
"2018-01-15 12:47:00",141052,-5.270805,0.1854349,44.90129,-15.37755,1
"2018-01-15 12:48:00",141053,-5.215104,0.1841968,44.41345,-15.45843,1
"2018-01-15 12:49:00",141054,-5.128913,0.1868189,44.75182,-15.28779,1
"2018-01-15 12:50:00",141055,-4.929466,0.1881793,44.40218,-15.19997,1
"2018-01-15 12:51:00",141056,-4.83754,0.1865242,43.70685,-15.30675,1
"2018-01-15 12:52:00",141057,-4.813324,0.1858564,43.47071,-15.3501,1
"2018-01-15 12:53:00",141058,-4.833169,0.185498,43.45191,-15.37345,1
"2018-01-15 12:54:00",141059,-4.997198,0.1854983,43.99463,-15.37343,1
"2018-01-15 12:55:00",141060,-5.003522,0.1876066,44.51598,-15.23681,1
"2018-01-15 12:56:00",141061,-4.960917,0.1880125,44.46831,-15.21076,1
"2018-01-15 12:57:00",141062,-5.083205,0.1870027,44.64136,-15.27579,1
"2018-01-15 12:58:00",141063,-5.24288,0.1816497,43.89136,-15.62649,1
"2018-01-15 12:59:00",141064,-5.25063,0.1835949,44.38768,-15.49797,1
"2018-01-15 13:00:00",141065,-5.156504,0.188626,45.27971,-15.17124,1
"2018-01-15 13:01:00",141066,-4.926851,0.1888493,44.55102,-15.15707,1
"2018-01-15 13:02:00",141067,-4.711184,0.1903715,44.18417,-15.05976,1
"2018-01-15 13:03:00",141068,-4.603684,0.1892667,43.57248,-15.1303,1
"2018-01-15 13:04:00",141069,-4.427658,0.1904252,43.26136,-15.05633,1
"2018-01-15 13:05:00",141070,-4.393719,0.1872485,42.43118,-15.2599,1
"2018-01-15 13:06:00",141071,-4.428611,0.1865304,42.37971,-15.30636,1
"2018-01-15 13:07:00",141072,-4.505246,0.1851722,42.31488,-15.39465,1
"2018-01-15 13:08:00",141073,-4.417643,0.1860394,42.23274,-15.33835,1
"2018-01-15 13:09:00",141074,-4.541261,0.185077,42.40766,-15.40101,1
"2018-01-15 13:10:00",141075,-4.366279,0.1857333,42.0008,-15.35814,1
"2018-01-15 13:11:00",141076,-4.240228,0.1859297,41.64827,-15.34534,1
"2018-01-15 13:12:00",141077,-4.176105,0.1861043,41.48667,-15.33403,1
"2018-01-15 13:13:00",141078,-4.057512,0.1869864,41.31353,-15.27684,1
"2018-01-15 13:14:00",141079,-3.930107,0.1878258,41.10356,-15.22278,1
"2018-01-15 13:15:00",141080,-3.850325,0.1862511,40.51608,-15.32448,1
"2018-01-15 13:16:00",141081,-4.136181,0.1814443,40.32584,-15.64031,1
"2018-01-15 13:17:00",141082,-4.146267,0.1873877,41.67899,-15.251,1
"2018-01-15 13:18:00",141083,-4.276172,0.1834373,41.19946,-15.50882,1
"2018-01-15 13:19:00",141084,-4.538898,0.1818088,41.65181,-15.61585,1
"2018-01-15 13:20:00",141085,-4.49502,0.1854517,42.34493,-15.37677,1
"2018-01-15 13:21:00",141086,-4.185095,0.1855386,41.3882,-15.37092,1
"2018-01-15 13:22:00",141087,-4.085004,0.182452,40.39471,-15.57337,1
"2018-01-15 13:23:00",141088,-4.233516,0.1803807,40.38478,-15.7109,1
"2018-01-15 13:24:00",141089,-4.359818,0.1782665,40.29279,-15.85279,1
"2018-01-15 13:25:00",141090,-4.269903,0.1807126,40.57,-15.68876,1
"2018-01-15 13:26:00",141091,-4.301315,0.1813362,40.80647,-15.64722,1
"2018-01-15 13:27:00",141092,-4.138063,0.1842143,40.9477,-15.45743,1
"2018-01-15 13:28:00",141093,-4.180744,0.1800225,40.14498,-15.73482,1
"2018-01-15 13:29:00",141094,-4.150975,0.1809114,40.25294,-15.67551,1
"2018-01-15 13:30:00",141095,-3.935413,0.1838728,40.25426,-15.47987,1
"2018-01-15 13:31:00",141096,-3.779823,0.183146,39.63045,-15.52753,1
