"TOA5","CR310_FCRWeir","CR300","5318","CR310.Std.08.01","CPU:CR310_20190422.CR300","472","FCRWeir"
"TIMESTAMP","RECORD","BattV","PTemp_C","AirTemp_C","Lvl_psi","wtr_weir"
"TS","RN","Volts","Deg C","Deg C","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp"
"2020-05-11 13:45:00",36942,12.18,12.3,10.64,0.384,12.2
"2020-05-11 14:00:00",36943,12.1,11.93,11.25,0.383,12.16
"2020-05-11 14:15:00",36944,12.14,11.61,11.15,0.383,12.24
"2020-05-11 14:30:00",36945,12.11,11.57,11.12,0.383,12.15
"2020-05-11 14:45:00",36946,12.08,11.35,10.92,0.382,12.06
"2020-05-11 15:00:00",36947,12.1,11.46,11.04,0.382,12.08
"2020-05-11 15:15:00",36948,12.1,11.37,10.91,0.381,12.03
"2020-05-11 15:30:00",36949,12.13,11.26,10.78,0.383,11.98
"2020-05-11 15:45:00",36950,12.12,11.14,10.52,0.381,11.87
"2020-05-11 16:00:00",36951,12.15,10.7,10.13,0.382,11.81
"2020-05-11 16:15:00",36952,12.18,10.53,10.03,0.381,11.74
"2020-05-11 16:30:00",36953,12.16,10.42,10,0.381,11.66
"2020-05-11 16:45:00",36954,12.17,10.45,10.13,0.382,11.62
"2020-05-11 17:00:00",36955,12.13,10.56,10.16,0.382,11.56
"2020-05-11 17:15:00",36956,12.19,10.54,10.14,0.381,11.51
"2020-05-11 17:30:00",36957,12.19,10.57,10.2,0.38,11.49
"2020-05-11 17:45:00",36958,12.12,10.52,10.06,0.381,11.47
"2020-05-11 18:00:00",36959,12.12,10.32,9.76,0.379,11.4
"2020-05-11 18:15:00",36960,12.17,10.07,9.47,0.379,11.33
"2020-05-11 18:30:00",36961,12.15,9.81,9.23,0.38,11.25
"2020-05-11 18:45:00",36962,12.16,9.69,9.14,0.38,11.23
"2020-05-11 19:00:00",36963,12.12,9.46,8.92,0.38,11.17
"2020-05-11 19:15:00",36964,12.13,9.28,8.74,0.379,11.11
"2020-05-11 19:30:00",36965,12.16,9.17,8.67,0.379,11.11
"2020-05-11 19:45:00",36966,12.18,9.09,8.6,0.379,11.09
"2020-05-11 20:00:00",36967,12.19,9.02,8.54,0.38,11.06
"2020-05-11 20:15:00",36968,12.15,8.95,8.47,0.379,11.01
"2020-05-11 20:30:00",36969,12.15,8.9,8.44,0.379,11.01
"2020-05-11 20:45:00",36970,12.18,8.84,8.37,0.379,11
"2020-05-11 21:00:00",36971,12.08,8.77,8.27,0.38,10.95
"2020-05-11 21:15:00",36972,12.18,8.65,8.14,0.378,10.91
"2020-05-11 21:30:00",36973,12.16,8.54,8.06,0.378,10.9
"2020-05-11 21:45:00",36974,12.13,8.49,8.01,0.377,10.87
"2020-05-11 22:00:00",36975,12.07,8.57,8.1,0.378,10.84
"2020-05-11 22:15:00",36976,12.15,8.48,7.972,0.378,10.81
"2020-05-11 22:30:00",36977,12.11,8.39,7.877,0.378,10.79
"2020-05-11 22:45:00",36978,12.16,8.16,7.65,0.377,10.78
"2020-05-11 23:00:00",36979,12.12,8.08,7.587,0.377,10.73
"2020-05-11 23:15:00",36980,12.06,8.01,7.515,0.377,10.7
"2020-05-11 23:30:00",36981,12.18,7.897,7.382,0.377,10.67
"2020-05-11 23:45:00",36982,12.07,7.779,7.254,0.376,10.64
"2020-05-12 00:00:00",36983,12.14,7.654,7.149,0.377,10.62
"2020-05-12 00:15:00",36984,12.17,7.557,7.078,0.376,10.62
"2020-05-12 00:30:00",36985,12.15,7.503,7.032,0.376,10.62
"2020-05-12 00:45:00",36986,12.12,7.464,6.998,0.376,10.61
