"TOA5","CR310_FCRWeir","CR300","5318","CR310.Std.08.01","CPU:CR310_20190422.CR300","472","FCRWeir"
"TIMESTAMP","RECORD","BattV","PTemp_C","AirTemp_C","Lvl_psi","wtr_weir"
"2020-01-09 23:45:00",25174,12.35,2.536,1.814,0.211,2.193
"2020-01-10 00:00:00",25175,12.35,2.495,1.771,0.212,2.182
"2020-01-10 00:15:00",25176,12.35,2.517,1.832,0.212,2.186
"2020-01-10 00:30:00",25177,12.53,2.609,1.955,0.212,2.204
"2020-01-10 00:45:00",25178,12.35,2.74,2.071,0.212,2.244
"2020-01-10 01:00:00",25179,12.53,2.819,2.15,0.212,2.264
"2020-01-10 01:15:00",25180,12.34,2.946,2.284,0.212,2.28
"2020-01-10 01:30:00",25181,12.35,3.163,2.524,0.212,2.339
"2020-01-10 01:45:00",25182,12.53,3.43,2.798,0.212,2.402
"2020-01-10 02:00:00",25183,12.46,5.072,4.431,0.212,2.452
"2020-01-10 02:15:00",25184,12.34,4.384,3.59,0.212,2.501
"2020-01-10 02:30:00",25185,12.52,4.434,3.665,0.212,2.543
"2020-01-10 02:45:00",25186,12.34,4.544,3.837,0.212,2.581
"2020-01-10 03:00:00",25187,12.52,4.69,3.984,0.212,2.623
"2020-01-10 03:15:00",25188,12.52,4.785,4.042,0.211,2.654
"2020-01-10 03:30:00",25189,12.34,4.843,4.115,0.212,2.69
"2020-01-10 03:45:00",25190,12.53,4.882,4.15,0.212,2.718
"2020-01-10 04:00:00",25191,12.53,4.972,4.274,0.212,2.762
"2020-01-10 04:15:00",25192,12.33,5.101,4.39,0.212,2.801
"2020-01-10 04:30:00",25193,12.33,5.198,4.491,0.212,2.836
"2020-01-10 04:45:00",25194,12.32,5.306,4.589,0.212,2.864
"2020-01-10 05:00:00",25195,12.35,5.42,4.71,0.212,2.897
"2020-01-10 05:15:00",25196,12.52,5.481,4.733,0.212,2.93
"2020-01-10 05:30:00",25197,12.33,5.503,4.759,0.212,2.955
"2020-01-10 05:45:00",25198,12.47,5.507,4.75,0.212,2.984
"2020-01-10 06:00:00",25199,12.52,5.533,4.792,0.212,3.017
"2020-01-10 06:15:00",25200,12.33,5.586,4.843,0.212,3.05
"2020-01-10 06:30:00",25201,12.51,5.633,4.884,0.212,3.078
"2020-01-10 06:45:00",25202,12.33,5.712,4.987,0.212,3.106
"2020-01-10 07:00:00",25203,12.32,5.749,5.021,0.213,3.136
"2020-01-10 07:15:00",25204,12.32,5.835,5.11,0.213,3.165
"2020-01-10 07:30:00",25205,12.51,5.887,5.151,0.212,3.192
"2020-01-10 07:45:00",25206,12.51,5.907,5.162,0.212,3.218
"2020-01-10 08:00:00",25207,12.32,5.969,5.258,0.213,3.238
"2020-01-10 08:15:00",25208,12.33,6.025,5.293,0.212,3.269
"2020-01-10 08:30:00",25209,12.32,6.068,5.345,0.212,3.307
"2020-01-10 08:45:00",25210,12.5,6.242,5.561,0.213,3.371
"2020-01-10 09:00:00",25211,12.43,7.899,7.232,0.212,3.446
"2020-01-10 09:15:00",25212,12.51,7.241,6.435,0.212,3.537
"2020-01-10 09:30:00",25213,12.51,7.407,6.663,0.213,3.632
"2020-01-10 09:45:00",25214,12.51,7.751,7.091,0.213,3.753
"2020-01-10 10:00:00",25215,12.31,8.21,7.591,0.213,3.882
"2020-01-10 10:15:00",25216,12.51,8.7,8.08,0.213,4.039
"2020-01-10 10:30:00",25217,12.31,9.13,8.46,0.213,4.182
"2020-01-10 10:45:00",25218,12.51,9.48,8.77,0.213,4.314
"2020-01-10 11:00:00",25219,12.51,9.91,9.21,0.213,4.428
"2020-01-10 11:15:00",25220,12.51,10.3,9.71,0.213,4.623
"2020-01-10 11:30:00",25221,12.32,10.93,10.35,0.213,4.838
"2020-01-10 11:45:00",25222,12.32,11.52,10.9,0.214,5.085
"2020-01-10 12:00:00",25223,12.44,12.01,11.37,0.213,5.274
"2020-01-10 12:15:00",25224,12.5,12.42,11.72,0.214,5.406
"2020-01-10 12:30:00",25225,12.31,12.85,12.19,0.214,5.663
"2020-01-10 12:45:00",25226,12.5,13.28,12.57,0.214,5.855
"2020-01-10 13:00:00",25227,12.31,13.4,12.52,0.214,5.813
"2020-01-10 13:15:00",25228,12.5,13.2,12.27,0.214,5.715
"2020-01-10 13:30:00",25229,12.48,12.86,11.8,0.214,5.675
"2020-01-10 13:45:00",25230,12.51,12.37,11.33,0.215,5.671
"2020-01-10 14:00:00",25231,12.5,11.99,11.09,0.215,5.712
"2020-01-10 14:15:00",25232,12.46,11.99,11.14,0.215,5.787
"2020-01-10 14:30:00",25233,12.5,12.09,11.33,0.215,5.915
"2020-01-10 14:45:00",25234,12.31,12.33,11.56,0.215,5.956
"2020-01-10 15:00:00",25235,12.35,12.44,11.64,0.215,5.948
"2020-01-10 15:15:00",25236,12.5,12.46,11.61,0.215,5.921
"2020-01-10 15:30:00",25237,12.5,12.46,11.59,0.215,5.905
"2020-01-10 15:45:00",25238,12.31,12.26,11.41,0.215,5.907
"2020-01-10 16:00:00",25239,12.49,12.17,11.29,0.215,5.888
"2020-01-10 16:15:00",25240,12.49,12.04,11.2,0.216,5.888
"2020-01-10 16:30:00",25241,12.3,11.98,11.16,0.216,5.897
"2020-01-10 16:45:00",25242,12.5,11.91,11.09,0.216,5.896
"2020-01-10 17:00:00",25243,12.5,11.96,11.19,0.215,5.925
"2020-01-10 17:15:00",25244,12.3,12.18,11.47,0.215,5.97
"2020-01-10 17:30:00",25245,12.5,12.35,11.55,0.215,5.958
"2020-01-10 17:45:00",25246,12.49,12.24,11.38,0.215,5.929
"2020-01-10 18:00:00",25247,12.5,12,11.11,0.215,5.894
"2020-01-10 18:15:00",25248,12.31,11.64,10.72,0.214,5.858
"2020-01-10 18:30:00",25249,12.33,11.34,10.49,0.214,5.852
"2020-01-10 18:45:00",25250,12.3,11.21,10.4,0.214,5.842
"2020-01-10 19:00:00",25251,12.3,11.13,10.36,0.215,5.821
"2020-01-10 19:15:00",25252,12.5,11.2,10.51,0.214,5.83
"2020-01-10 19:30:00",25253,12.5,11.49,10.8,0.214,5.889
"2020-01-10 19:45:00",25254,12.49,11.71,10.96,0.215,5.899
"2020-01-10 20:00:00",25255,12.3,11.71,10.95,0.214,5.895
"2020-01-10 20:15:00",25256,12.3,11.89,11.25,0.214,5.975
"2020-01-10 20:30:00",25257,12.49,12.34,11.7,0.214,6.066
"2020-01-10 20:45:00",25258,12.3,12.67,11.96,0.214,6.109
"2020-01-10 21:00:00",25259,12.3,12.83,12.12,0.215,6.086
"2020-01-10 21:15:00",25260,12.29,13.07,12.35,0.214,6.15
"2020-01-10 21:30:00",25261,12.29,13.27,12.53,0.214,6.113
"2020-01-10 21:45:00",25262,12.29,13.37,12.59,0.214,6.096
"2020-01-10 22:00:00",25263,12.48,13.36,12.57,0.214,6.129
"2020-01-10 22:15:00",25264,12.29,13.33,12.56,0.214,6.178
"2020-01-10 22:30:00",25265,12.48,13.33,12.52,0.215,6.187
"2020-01-10 22:45:00",25266,12.48,13.23,12.4,0.214,6.216
"2020-01-10 23:00:00",25267,12.3,13.15,12.36,0.215,6.272
"2020-01-10 23:15:00",25268,12.49,13.12,12.32,0.215,6.268
"2020-01-10 23:30:00",25269,12.49,13.05,12.27,0.215,6.299
"2020-01-10 23:45:00",25270,12.48,12.91,12.15,0.215,6.326
"2020-01-11 00:00:00",25271,12.49,12.92,12.17,0.215,6.377
"2020-01-11 00:15:00",25272,12.49,12.83,11.99,0.215,6.429
"2020-01-11 00:30:00",25273,12.29,12.58,11.71,0.215,6.445
"2020-01-11 00:45:00",25274,12.3,12.5,11.7,0.215,6.472
"2020-01-11 01:00:00",25275,12.48,12.56,11.83,0.215,6.525
"2020-01-11 01:15:00",25276,12.48,12.61,11.86,0.215,6.533
"2020-01-11 01:30:00",25277,12.29,12.66,11.91,0.216,6.542
"2020-01-11 01:45:00",25278,12.29,12.69,11.94,0.216,6.594
"2020-01-11 02:00:00",25279,12.35,14.21,13.47,0.216,6.632
"2020-01-11 02:15:00",25280,12.29,13.22,12.33,0.216,6.646
"2020-01-11 02:30:00",25281,12.48,13.06,12.24,0.216,6.766
"2020-01-11 02:45:00",25282,12.3,13.11,12.38,0.216,6.805
"2020-01-11 03:00:00",25283,12.48,13.22,12.48,0.217,6.817
"2020-01-11 03:15:00",25284,12.45,13.27,12.48,0.217,6.849
"2020-01-11 03:30:00",25285,12.47,13.2,12.37,0.218,6.922
"2020-01-11 03:45:00",25286,12.47,13.12,12.37,0.218,6.93
"2020-01-11 04:00:00",25287,12.49,13.3,12.59,0.218,7.004
"2020-01-11 04:15:00",25288,12.47,13.38,12.62,0.219,7.06
"2020-01-11 04:30:00",25289,12.48,13.38,12.62,0.22,7.086
"2020-01-11 04:45:00",25290,12.29,13.37,12.61,0.22,7.109
"2020-01-11 05:00:00",25291,12.48,13.34,12.57,0.222,7.106
"2020-01-11 05:15:00",25292,12.29,13.34,12.57,0.222,7.131
"2020-01-11 05:30:00",25293,12.47,13.29,12.51,0.224,7.13
"2020-01-11 05:45:00",25294,12.47,13.26,12.51,0.225,7.148
"2020-01-11 06:00:00",25295,12.29,13.37,12.66,0.227,7.171
"2020-01-11 06:15:00",25296,12.47,13.66,13,0.228,7.33
"2020-01-11 06:30:00",25297,12.28,13.98,13.3,0.23,7.412
"2020-01-11 06:45:00",25298,12.28,14.19,13.48,0.231,7.476
"2020-01-11 07:00:00",25299,12.28,14.29,13.54,0.233,7.491
"2020-01-11 07:15:00",25300,12.28,14.28,13.5,0.235,7.6
"2020-01-11 07:30:00",25301,12.28,14.2,13.41,0.236,7.652
"2020-01-11 07:45:00",25302,12.47,14.05,13.26,0.238,7.652
"2020-01-11 08:00:00",25303,12.47,13.97,13.2,0.238,7.64
"2020-01-11 08:15:00",25304,12.28,14.01,13.3,0.24,7.655
"2020-01-11 08:30:00",25305,12.46,14.14,13.4,0.241,7.69
"2020-01-11 08:45:00",25306,12.28,14.24,13.55,0.242,7.675
"2020-01-11 09:00:00",25307,12.37,15.85,15.19,0.244,7.75
"2020-01-11 09:15:00",25308,12.47,15.23,14.43,0.245,7.798
"2020-01-11 09:30:00",25309,12.47,15.2,14.42,0.247,7.84
"2020-01-11 09:45:00",25310,12.47,15.23,14.5,0.25,7.93
"2020-01-11 10:00:00",25311,12.29,15.34,14.62,0.251,7.998
"2020-01-11 10:15:00",25312,12.27,15.5,14.82,0.252,8.05
"2020-01-11 10:30:00",25313,12.28,15.67,14.97,0.253,8.09
"2020-01-11 10:45:00",25314,12.27,15.73,15,0.252,8.13
"2020-01-11 11:00:00",25315,12.27,15.76,15.05,0.252,8.2
"2020-01-11 11:15:00",25316,12.27,15.83,15.13,0.254,8.27
"2020-01-11 11:30:00",25317,12.4,15.94,15.25,0.255,8.32
"2020-01-11 11:45:00",25318,12.46,16.08,15.39,0.256,8.39
"2020-01-11 12:00:00",25319,12.46,16.22,15.54,0.257,8.51
"2020-01-11 12:15:00",25320,12.47,16.43,15.76,0.257,8.63
"2020-01-11 12:30:00",25321,12.28,16.66,16,0.256,8.7
"2020-01-11 12:45:00",25322,12.46,16.88,16.21,0.255,8.81
"2020-01-11 13:00:00",25323,12.47,17.11,16.45,0.255,8.91
"2020-01-11 13:15:00",25324,12.27,17.34,16.66,0.253,9.04
"2020-01-11 13:30:00",25325,12.46,17.58,16.96,0.252,9.21
"2020-01-11 13:45:00",25326,12.27,17.94,17.3,0.252,9.37
"2020-01-11 14:00:00",25327,12.27,18.12,17.43,0.251,9.59
"2020-01-11 14:15:00",25328,12.28,18.25,17.56,0.25,9.71
"2020-01-11 14:30:00",25329,12.27,18.38,17.68,0.25,9.85
"2020-01-11 14:45:00",25330,12.26,18.44,17.69,0.249,9.92
"2020-01-11 15:00:00",25331,12.46,18.38,17.65,0.248,9.91
"2020-01-11 15:15:00",25332,12.46,18.42,17.68,0.248,9.97
"2020-01-11 15:30:00",25333,12.27,18.41,17.66,0.249,10
"2020-01-11 15:45:00",25334,12.27,18.4,17.65,0.249,10.01
"2020-01-11 16:00:00",25335,12.26,18.41,17.69,0.248,10.01
"2020-01-11 16:15:00",25336,12.27,18.48,17.77,0.247,10.06
"2020-01-11 16:30:00",25337,12.45,18.54,17.8,0.247,10.08
"2020-01-11 16:45:00",25338,12.26,18.57,17.84,0.246,10.1
"2020-01-11 17:00:00",25339,12.46,18.63,17.92,0.245,10.13
"2020-01-11 17:15:00",25340,12.26,18.69,17.97,0.244,10.15
"2020-01-11 17:30:00",25341,12.27,18.74,18.02,0.244,10.21
"2020-01-11 17:45:00",25342,12.45,18.81,18.09,0.244,10.27
"2020-01-11 18:00:00",25343,12.26,18.89,18.16,0.242,10.31
"2020-01-11 18:15:00",25344,12.46,18.93,18.2,0.244,10.37
"2020-01-11 18:30:00",25345,12.26,18.96,18.23,0.242,10.48
"2020-01-11 18:45:00",25346,12.46,18.95,18.21,0.241,10.56
"2020-01-11 19:00:00",25347,12.35,18.97,18.24,0.243,10.65
"2020-01-11 19:15:00",25348,12.26,19,18.29,0.244,10.78
"2020-01-11 19:30:00",25349,12.46,19.05,18.35,0.245,10.82
"2020-01-11 19:45:00",25350,12.3,19.13,18.39,0.246,10.95
"2020-01-11 20:00:00",25351,12.45,19.18,18.47,0.248,10.99
"2020-01-11 20:15:00",25352,12.46,19.17,18.46,0.249,10.94
"2020-01-11 20:30:00",25353,12.26,19.2,18.49,0.252,10.99
"2020-01-11 20:45:00",25354,12.45,19.24,18.51,0.254,11.06
"2020-01-11 21:00:00",25355,12.27,19.28,18.56,0.257,11.04
"2020-01-11 21:15:00",25356,12.26,19.33,18.6,0.259,11.03
"2020-01-11 21:30:00",25357,12.38,19.39,18.66,0.263,11.1
"2020-01-11 21:45:00",25358,12.26,19.44,18.75,0.266,11.25
"2020-01-11 22:00:00",25359,12.45,19.5,18.77,0.267,11.31
"2020-01-11 22:15:00",25360,12.26,19.53,18.84,0.271,11.34
"2020-01-11 22:30:00",25361,12.26,19.11,18.1,0.315,12.06
"2020-01-11 22:45:00",25362,12.45,18.62,17.81,0.333,12.15
"2020-01-11 23:00:00",25363,12.26,18.48,17.66,0.372,11.55
"2020-01-11 23:15:00",25364,12.44,18.3,17.51,0.491,11.15
"2020-01-11 23:30:00",25365,12.45,18.18,17.42,0.467,10.99
"2020-01-11 23:45:00",25366,12.46,18.2,17.49,0.446,10.95
"2020-01-12 00:00:00",25367,12.25,18.29,17.59,0.43,10.93
"2020-01-12 00:15:00",25368,12.44,18.34,17.61,0.417,10.86
"2020-01-12 00:30:00",25369,12.45,18.4,17.69,0.405,10.81
"2020-01-12 00:45:00",25370,12.45,18.47,17.77,0.396,10.76
"2020-01-12 01:00:00",25371,12.45,18.52,17.83,0.389,10.74
"2020-01-12 01:15:00",25372,12.25,18.57,17.9,0.382,10.71
"2020-01-12 01:30:00",25373,12.44,18.64,17.99,0.378,10.69
"2020-01-12 01:45:00",25374,12.45,18.69,18.02,0.373,10.67
"2020-01-12 02:00:00",25375,12.32,20.02,19.3,0.368,10.66
"2020-01-12 02:15:00",25376,12.44,19.17,18.24,0.365,10.6
"2020-01-12 02:30:00",25377,12.25,18.63,17.75,0.361,10.55
"2020-01-12 02:45:00",25378,12.44,18.32,17.48,0.359,10.5
"2020-01-12 03:00:00",25379,12.25,18.07,17.34,0.356,10.47
"2020-01-12 03:15:00",25380,12.44,18,17.35,0.354,10.45
"2020-01-12 03:30:00",25381,12.25,18.05,17.35,0.354,10.51
"2020-01-12 03:45:00",25382,12.44,17.97,17.2,0.352,10.52
"2020-01-12 04:00:00",25383,12.24,17.9,17.06,0.351,10.49
"2020-01-12 04:15:00",25384,12.4,17.44,16.65,0.352,10.41
"2020-01-12 04:30:00",25385,12.24,17.08,16.28,0.351,10.33
"2020-01-12 04:45:00",25386,12.25,16.73,15.96,0.349,10.26
"2020-01-12 05:00:00",25387,12.43,16.53,15.75,0.345,10.17
"2020-01-12 05:15:00",25388,12.4,16.1,15.34,0.342,10.08
"2020-01-12 05:30:00",25389,12.26,15.79,15,0.341,9.98
"2020-01-12 05:45:00",25390,12.25,15.48,14.68,0.339,9.87
"2020-01-12 06:00:00",25391,12.39,15.23,14.51,0.336,9.78
"2020-01-12 06:15:00",25392,12.29,15.22,14.49,0.335,9.71
"2020-01-12 06:30:00",25393,12.25,14.86,14.1,0.333,9.64
"2020-01-12 06:45:00",25394,12.44,14.63,13.91,0.332,9.58
"2020-01-12 07:00:00",25395,12.24,14.54,13.82,0.33,9.52
"2020-01-12 07:15:00",25396,12.44,14.38,13.63,0.329,9.45
"2020-01-12 07:30:00",25397,12.25,14.16,13.45,0.327,9.38
"2020-01-12 07:45:00",25398,12.23,13.96,13.24,0.326,9.3
"2020-01-12 08:00:00",25399,12.27,13.91,13.17,0.325,9.23
"2020-01-12 08:15:00",25400,12.43,13.6,12.86,0.323,9.17
"2020-01-12 08:30:00",25401,12.44,13.49,12.8,0.322,9.11
"2020-01-12 08:45:00",25402,12.42,13.42,12.75,0.321,9.06
"2020-01-12 09:00:00",25403,12.3,14.71,14,0.32,9.02
"2020-01-12 09:15:00",25404,12.23,13.68,12.84,0.319,9
"2020-01-12 09:30:00",25405,12.43,13.46,12.71,0.318,8.98
"2020-01-12 09:45:00",25406,12.23,13.44,12.77,0.317,8.97
"2020-01-12 10:00:00",25407,12.23,13.58,12.96,0.316,8.97
"2020-01-12 10:15:00",25408,12.23,13.92,13.31,0.315,8.97
"2020-01-12 10:30:00",25409,12.23,14.02,13.4,0.314,8.99
"2020-01-12 10:45:00",25410,12.42,14.27,13.66,0.313,9.03
"2020-01-12 11:00:00",25411,12.23,14.59,13.96,0.312,9.07
"2020-01-12 11:15:00",25412,12.23,14.98,14.46,0.311,9.21
"2020-01-12 11:30:00",25413,12.23,15.53,14.94,0.31,9.38
"2020-01-12 11:45:00",25414,12.23,15.93,15.25,0.31,9.42
"2020-01-12 12:00:00",25415,12.42,16.16,15.47,0.309,9.45
"2020-01-12 12:15:00",25416,12.24,16.4,15.68,0.308,9.47
"2020-01-12 12:30:00",25417,12.42,16.71,16,0.307,9.61
"2020-01-12 12:45:00",25418,12.22,16.96,16.22,0.306,9.73
"2020-01-12 13:00:00",25419,12.41,17.36,16.65,0.305,9.81
"2020-01-12 13:15:00",25420,12.41,17.8,17.12,0.305,9.9
"2020-01-12 13:30:00",25421,12.23,18.15,17.37,0.304,10.03
"2020-01-12 13:45:00",25422,12.42,18.39,17.57,0.304,10.13
"2020-01-12 14:00:00",25423,12.22,18.52,17.66,0.304,10.12
"2020-01-12 14:15:00",25424,12.41,18.54,17.7,0.303,10.14
"2020-01-12 14:30:00",25425,12.42,18.72,17.98,0.303,10.1
"2020-01-12 14:45:00",25426,12.22,19.06,18.5,0.302,10.11
"2020-01-12 15:00:00",25427,12.41,19.66,19.05,0.301,10.13
"2020-01-12 15:15:00",25428,12.42,19.63,18.79,0.301,10.09
"2020-01-12 15:30:00",25429,12.22,19.51,18.78,0.3,10.07
"2020-01-12 15:45:00",25430,12.22,19.55,18.73,0.299,10.02
"2020-01-12 16:00:00",25431,12.42,19.3,18.44,0.299,9.98
"2020-01-12 16:15:00",25432,12.23,18.72,17.75,0.298,9.91
"2020-01-12 16:30:00",25433,12.41,17.84,16.76,0.298,9.83
"2020-01-12 16:45:00",25434,12.24,16.93,15.87,0.297,9.72
"2020-01-12 17:00:00",25435,12.42,16.03,14.94,0.296,9.61
"2020-01-12 17:15:00",25436,12.41,15.13,14.11,0.296,9.49
"2020-01-12 17:30:00",25437,12.22,14.34,13.37,0.295,9.38
"2020-01-12 17:45:00",25438,12.22,13.68,12.74,0.295,9.25
"2020-01-12 18:00:00",25439,12.41,13.08,12.19,0.294,9.16
"2020-01-12 18:15:00",25440,12.24,12.59,11.72,0.293,9.04
"2020-01-12 18:30:00",25441,12.23,12.2,11.39,0.293,8.97
"2020-01-12 18:45:00",25442,12.41,11.84,11.06,0.292,8.89
"2020-01-12 19:00:00",25443,12.22,11.56,10.77,0.292,8.82
"2020-01-12 19:15:00",25444,12.22,11.28,10.48,0.291,8.74
"2020-01-12 19:30:00",25445,12.4,11.21,10.47,0.291,8.68
"2020-01-12 19:45:00",25446,12.41,10.95,10.18,0.29,8.61
"2020-01-12 20:00:00",25447,12.22,10.74,9.98,0.29,8.56
"2020-01-12 20:15:00",25448,12.4,10.59,9.84,0.289,8.52
"2020-01-12 20:30:00",25449,12.41,10.41,9.67,0.289,8.44
"2020-01-12 20:45:00",25450,12.22,10.29,9.58,0.288,8.43
"2020-01-12 21:00:00",25451,12.22,10.21,9.5,0.287,8.34
"2020-01-12 21:15:00",25452,12.41,10.15,9.48,0.287,8.36
"2020-01-12 21:30:00",25453,12.4,10.23,9.68,0.287,8.33
"2020-01-12 21:45:00",25454,12.21,10.31,9.68,0.286,8.31
"2020-01-12 22:00:00",25455,12.21,10.35,9.75,0.286,8.29
"2020-01-12 22:15:00",25456,12.24,10.41,9.74,0.285,8.26
"2020-01-12 22:30:00",25457,12.41,10.38,9.7,0.285,8.23
"2020-01-12 22:45:00",25458,12.41,10.35,9.68,0.284,8.21
"2020-01-12 23:00:00",25459,12.21,10.34,9.7,0.284,8.19
"2020-01-12 23:15:00",25460,12.39,10.38,9.75,0.284,8.2
"2020-01-12 23:30:00",25461,12.21,10.46,9.82,0.283,8.18
"2020-01-12 23:45:00",25462,12.41,10.48,9.8,0.283,8.17
"2020-01-13 00:00:00",25463,12.4,10.4,9.71,0.282,8.15
"2020-01-13 00:15:00",25464,12.4,10.35,9.67,0.282,8.12
"2020-01-13 00:30:00",25465,12.4,10.31,9.64,0.282,8.1
"2020-01-13 00:45:00",25466,12.21,10.25,9.57,0.281,8.08
"2020-01-13 01:00:00",25467,12.4,10.24,9.56,0.281,8.08
"2020-01-13 01:15:00",25468,12.41,10.17,9.5,0.28,8.05
"2020-01-13 01:30:00",25469,12.4,10.16,9.45,0.28,8.04
"2020-01-13 01:45:00",25470,12.2,10.05,9.37,0.28,8.03
"2020-01-13 02:00:00",25471,12.28,11.43,10.73,0.28,7.99
"2020-01-13 02:15:00",25472,12.2,10.31,9.47,0.279,7.974
"2020-01-13 02:30:00",25473,12.4,10.05,9.28,0.278,7.965
"2020-01-13 02:45:00",25474,12.39,9.87,9.11,0.278,7.92
"2020-01-13 03:00:00",25475,12.21,9.84,9.13,0.277,7.936
"2020-01-13 03:15:00",25476,12.21,9.74,9.04,0.277,7.897
"2020-01-13 03:30:00",25477,12.27,9.57,8.89,0.277,7.89
"2020-01-13 03:45:00",25478,12.2,9.52,8.82,0.276,7.867
"2020-01-13 04:00:00",25479,12.2,9.37,8.66,0.276,7.837
"2020-01-13 04:15:00",25480,12.4,9.28,8.6,0.276,7.807
"2020-01-13 04:30:00",25481,12.39,9.26,8.61,0.275,7.791
"2020-01-13 04:45:00",25482,12.4,9.33,8.72,0.275,7.817
"2020-01-13 05:00:00",25483,12.2,9.57,8.97,0.275,7.898
"2020-01-13 05:15:00",25484,12.39,9.62,8.95,0.274,7.865
"2020-01-13 05:30:00",25485,12.39,9.62,8.95,0.274,7.838
"2020-01-13 05:45:00",25486,12.3,9.65,8.99,0.273,7.86
"2020-01-13 06:00:00",25487,12.39,9.77,9.1,0.273,7.894
"2020-01-13 06:15:00",25488,12.39,9.8,9.09,0.273,7.881
"2020-01-13 06:30:00",25489,12.21,9.85,9.1,0.272,7.849
"2020-01-13 06:45:00",25490,12.3,9.66,8.92,0.272,7.829
"2020-01-13 07:00:00",25491,12.39,9.47,8.71,0.272,7.785
"2020-01-13 07:15:00",25492,12.2,9.31,8.58,0.271,7.742
"2020-01-13 07:30:00",25493,12.2,9.15,8.39,0.271,7.716
"2020-01-13 07:45:00",25494,12.38,9,8.27,0.271,7.693
"2020-01-13 08:00:00",25495,12.2,8.89,8.18,0.27,7.677
"2020-01-13 08:15:00",25496,12.2,8.87,8.2,0.27,7.693
"2020-01-13 08:30:00",25497,12.2,8.96,8.32,0.269,7.728
"2020-01-13 08:45:00",25498,12.2,9.14,8.52,0.269,7.789
"2020-01-13 09:00:00",25499,12.3,10.68,10.06,0.269,7.848
