"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20200511.CR6","39329","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-06-08 10:10:00",3426,13.62,31.1,23.78121,21.55816,16.86685,13.59069,12.05944,10.65136,9.558802,9.253656,9.031549,8.786585,-0.077953,-0.699102,10.52139,-0.074829,-0.644334,8.806176,200608,111345,20.028,29.44,32.53,21.15,146.27,13.29,1.33,5.4,0.05,0.1,6.95,20.91,2.46,1.733,5.89,12.67,1.18
"2020-06-08 10:20:00",3427,13.63,30.76,23.79293,21.64105,16.91729,13.61297,12.05102,10.64492,9.569849,9.263941,9.040339,8.791681,-0.077693,-0.696813,10.52387,-0.075155,-0.647158,8.807122,200608,112345,20.003,29.4,32.5,21.13,146.26,13.3,1.08,4.43,0.06,0.11,6.97,20.98,2.45,1.73,5.89,12.66,1.18
"2020-06-08 10:30:00",3428,13.63,31.05,23.78585,21.66348,16.89489,13.62878,12.02325,10.6376,9.59231,9.280512,9.039026,8.812708,-0.077833,-0.698093,10.52558,-0.075094,-0.646649,8.808396,200608,113345,20.077,29.44,32.49,21.12,146.51,13.3,1.11,4.55,0.06,0.11,6.97,20.97,2.45,1.731,5.89,12.65,1.18
"2020-06-08 10:40:00",3429,13.63,31.53,23.78533,21.61553,16.77725,13.61453,12.02365,10.64205,9.616144,9.284754,9.043146,8.829584,-0.0779,-0.698747,10.52901,-0.075179,-0.647386,8.808854,200608,114345,20.038,29.41,32.49,21.12,144.18,13.1,1.44,5.84,0.06,0.11,7.12,21.42,2.46,1.732,5.89,12.67,1.18
"2020-06-08 10:50:00",3430,13.63,31.99,23.83929,21.53372,16.7615,13.5939,12.09011,10.64532,9.63534,9.273249,9.045862,8.8211,-0.077807,-0.698388,10.5581,-0.074767,-0.643867,8.810608,200608,115345,20.07,29.46,32.52,21.14,143.63,13.04,1.59,6.45,0.11,0.16,7.08,21.3,2.46,1.731,5.89,12.68,1.18
"2020-06-08 11:00:00",3431,13.63,32.33,23.9439,21.52838,16.92385,13.61428,12.12979,10.66561,9.6383,9.275476,9.045618,8.792139,-0.0776,-0.696895,10.58049,-0.075184,-0.647387,8.806015,200608,120345,20.059,29.35,32.41,21.07,145.32,13.2,1.32,5.37,0.03,0.08,7,21.07,2.45,1.73,5.89,12.68,1.18
"2020-06-08 11:10:00",3432,13.63,32.52,24.01199,21.54482,16.92138,13.63363,12.13949,10.60021,9.624506,9.276026,9.036982,8.777948,-0.077519,-0.694863,10.4999,-0.075381,-0.64875,8.784615,200608,121345,20.071,29.38,32.43,21.08,145.52,13.21,1.19,4.84,0.05,0.11,7.02,21.11,2.45,1.73,5.89,12.67,1.18
"2020-06-08 11:20:00",3433,13.63,32.61,23.96618,21.50741,17.01776,13.65368,12.08254,10.56994,9.621637,9.280451,9.030512,8.7568,-0.078399,-0.702008,10.45493,-0.075265,-0.647537,8.770821,200608,122345,20.236,29.62,32.58,21.18,145.15,13.14,1.18,4.81,0.07,0.12,6.92,20.82,2.45,1.729,5.89,12.64,1.17
