"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20200511.CR6","39329","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2020-08-17 13:50:00",13527,13.35,31.75,32.26354,27.32824,28.22845,26.49655,27.71234,38.86819,35.09035,27.50646,44.34133,25.67471,"NAN","NAN","NAN","NAN","NAN","NAN",200817,144903,23.513,32.54,33.49,21.77,103.21,8.77,1.09,4.45,1.73,1.78,6.08,18.3,1.84,1.301,5.9,12.34,1.18
"2020-08-17 14:00:00",13528,13.35,31.94,34.14776,27.53881,29.38803,26.83731,29.55557,33.8269,43.17178,30.79366,46.9262,26.18096,"NAN","NAN","NAN","NAN","NAN","NAN",200817,145903,23.535,32.56,33.5,21.78,103.75,8.81,1.17,4.79,1.77,1.83,6.1,18.35,1.91,1.349,5.9,13.58,1.17
"2020-08-17 14:10:00",13529,13.35,32.42,30.76425,27.65283,30.14797,26.75961,31.17602,34.19582,37.07537,33.35247,43.86761,26.43954,"NAN","NAN","NAN","NAN","NAN","NAN",200817,150903,23.499,32.54,33.5,21.77,103.81,8.82,1.08,4.41,1.8,1.85,6.1,18.37,1.94,1.368,5.9,14.38,1.18
"2020-08-17 14:20:00",13530,13.36,32.79,29.22885,27.61703,30.52642,24.97366,32.22042,34.78381,33.90151,34.18487,39.33102,33.36547,"NAN","NAN","NAN","NAN","NAN","NAN",200817,151903,23.48,32.52,33.49,21.77,104.46,8.88,1.15,4.71,1.73,1.79,6.14,18.48,1.92,1.354,5.9,12.34,1.17
"2020-08-17 14:30:00",13531,13.34,32.05,30.51486,27.43835,31.2236,26.1867,32.02795,32.48318,32.21124,33.82299,35.79034,31.29525,"NAN","NAN","NAN","NAN","NAN","NAN",200817,152903,23.5,32.54,33.5,21.77,103.32,8.78,1.21,4.95,1.74,1.8,6.08,18.3,1.95,1.373,5.9,12.91,1.19
"2020-08-17 14:40:00",13532,14.08,30.81,29.91699,27.30453,29.99166,26.35183,31.02993,32.15319,31.44467,32.44445,34.8713,32.57092,"NAN","NAN","NAN","NAN","NAN","NAN",200817,153903,23.455,32.5,33.48,21.76,102.95,8.76,1.22,5,1.84,1.89,6.1,18.35,1.94,1.37,5.9,12.38,1.17
"2020-08-17 14:50:00",13533,13.34,30.81,28.96426,26.42547,30.30041,24.69671,30.33837,30.2767,30.07269,32.56927,34.50057,29.63357,"NAN","NAN","NAN","NAN","NAN","NAN",200817,154903,23.422,32.48,33.49,21.77,103.98,8.85,1.25,5.12,1.82,1.87,6.16,18.52,2.01,1.421,5.9,12.48,1.19
"2020-08-17 15:00:00",13534,14.19,30.99,28.46493,27.15496,32.26559,26.39886,30.42697,31.62048,29.47512,34.66631,36.53411,27.24804,"NAN","NAN","NAN","NAN","NAN","NAN",200817,155903,23.486,32.53,33.49,21.77,104.75,8.9,1.23,5.01,1.84,1.89,6.13,18.45,2.02,1.426,5.9,12.38,1.18
