"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20180828.CR6","52416","Catwalk"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2019-09-04 09:20:00",15389,13.29,31.09,25.24487,24.84191,23.09677,21.10772,16.68093,13.13726,12.04357,11.96514,11.94732,11.92385,-0.065633,-0.622811,12.99332,-0.058832,-0.545458,11.96381,190904,102207,23.955,36.63,37.38,24.29,123.74,10.43,1.06,4.33,2.17,2.23,6.94,20.88,1.85,1.305,5.91,12.34,1.18
"2019-09-04 09:30:00",15390,13.08,31.72,25.29403,24.84881,23.12408,21.14456,16.49957,13.19058,12.03622,11.96646,11.94549,11.92471,-0.066148,-0.628019,13.01614,-0.058717,-0.544388,11.96304,190904,103207,24.043,36.89,37.58,24.43,124.92,10.51,1.06,4.36,2.26,2.32,6.93,20.84,1.85,1.307,5.91,12.12,1.18
"2019-09-04 09:40:00",15391,13.33,32.22,25.35787,24.84051,23.11535,21.16918,16.59561,13.25744,12.04116,11.96948,11.94592,11.92663,-0.065932,-0.626646,13.06485,-0.058358,-0.54107,11.96411,190904,104207,23.915,36.59,37.36,24.28,125.43,10.58,0.99,4.08,2.21,2.26,6.98,21.01,1.85,1.307,5.91,12.36,1.18
"2019-09-04 09:50:00",15392,13.31,32.9,25.45678,24.87371,23.13864,21.13748,16.61828,13.31478,12.01724,11.97164,11.95007,11.92675,-0.065736,-0.625446,13.11231,-0.058603,-0.543342,11.96426,190904,105207,23.942,36.64,37.39,24.31,125.86,10.61,0.95,3.9,2.17,2.22,6.97,20.95,1.86,1.31,5.91,12.43,1.18
"2019-09-04 10:00:00",15393,13.31,33.41,25.52001,24.82183,23.07491,21.09597,16.53878,13.28729,12.01153,11.97317,11.95165,11.92861,-0.064618,-0.615593,13.16964,-0.058687,-0.544165,11.96748,190904,110207,23.956,36.75,37.5,24.37,127.1,10.71,1.12,4.59,2.33,2.39,7.01,21.09,1.86,1.313,5.91,12.44,1.18
"2019-09-04 10:10:00",15394,13.28,33.73,25.55282,24.53155,23.08315,21.11788,16.64895,13.30599,11.99642,11.97048,11.95187,11.9302,-0.065067,-0.619647,13.15337,-0.058624,-0.543658,11.9744,190904,111207,24.017,36.81,37.52,24.39,127.68,10.75,1.17,4.78,2.37,2.43,7.06,21.22,1.86,1.316,5.91,12.41,1.18
"2019-09-04 10:20:00",15395,13.28,33.94,25.58816,24.48467,23.04806,21.1556,16.67999,13.28179,11.99212,11.96939,11.95095,11.93048,-0.065446,-0.623566,13.17588,-0.058919,-0.546404,11.97501,190904,112207,24.038,36.91,37.6,24.44,131.69,11.08,1.02,4.2,2.38,2.44,7.11,21.4,1.86,1.315,5.91,12.41,1.18
"2019-09-04 10:30:00",15396,13.31,34.06,25.58184,24.45593,23.02691,21.12744,16.74011,13.28179,11.99401,11.96932,11.94988,11.92834,-0.065733,-0.626384,13.18135,-0.058506,-0.542512,11.96994,190904,113207,24.038,36.92,37.61,24.45,132.75,11.17,1.16,4.73,2.43,2.48,7.1,21.37,1.86,1.314,5.91,12.42,1.18
