"TOA5","CR6_FCRcatwalk","CR6","8321","CR6.Std.07.02","CPU:FCR_Catwalk_20231003.CR6","42591","fcre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_surface","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","doobs_5","dosat_5","dotemp_5","doobs_9","dosat_9","dotemp_9","EXO_Date","EXO_Time","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","Turbidity_FNU_1","EXO_pressure","EXO_depth","EXO_battery","EXO_cablepower","EXO_wiper","Lvl_psi","wtr_pt_9"
"2023-10-03 17:40:00",8,12.92,26.38,21.91702,20.36791,19.38464,18.38436,16.77419,12.65731,12.27664,12.28472,12.26824,12.24856,3.370237,31.63777,12.51241,3.620251,33.79226,12.26093,231003,184010,19.333,39.35,44.12,28.68,112.05,10.32,3.82,15.43,1.47,1.49,5.51,16.93,3.64,3.29,2.321,6.15,11.93,1.2,12.92973,12.23869
"2023-10-03 17:50:00",9,12.91,25.86,21.92861,20.4392,19.42434,18.43215,16.794,12.53118,12.27825,12.28378,12.26876,12.25137,3.417641,32.08277,12.51241,3.621992,33.81,12.26293,231003,185010,19.385,39.32,44.04,28.63,114.77,10.56,3.61,14.6,1.4,1.42,5.46,16.78,4.4,3.29,2.32,6.15,11.9,1.2,12.92954,12.24112
"2023-10-03 18:00:00",10,12.89,25.33,21.80773,20.41613,19.52938,18.458,16.72778,12.46725,12.27783,12.28344,12.26913,12.25161,3.095545,29.04483,12.49056,3.589212,33.5021,12.26031,231003,190010,19.468,39.4,44.05,28.63,114.89,10.56,4.03,16.27,1.4,1.42,5.51,16.92,3.72,3.29,2.32,6.15,11.89,1.2,12.92871,12.23734
"2023-10-03 18:10:00",11,12.89,24.81,21.80096,20.44973,19.57083,18.45846,16.59469,12.4894,12.27615,12.28262,12.2673,12.24825,3.092001,28.99597,12.46672,3.600883,33.6136,12.26369,231003,191010,19.546,39.46,44.05,28.63,114.28,10.48,4.07,16.47,1.34,1.36,5.47,16.81,3.51,3.29,2.32,6.16,11.88,1.2,12.92929,12.23726
"2023-10-03 18:20:00",12,12.85,24.33,21.77526,20.47283,19.59359,18.40991,16.61141,12.48971,12.27627,12.28076,12.2676,12.24767,3.168401,29.69729,12.44408,3.61722,33.76474,12.262,231003,192010,19.592,39.58,44.14,28.69,114.89,10.53,3.89,15.74,1.23,1.25,5.47,16.8,3.53,3.29,2.321,6.15,11.87,1.2,12.92904,12.23676
"2023-10-03 18:30:00",13,12.85,23.89,22.03506,20.43505,19.56005,18.36233,16.44036,12.67938,12.27838,12.28158,12.26721,12.2496,3.068195,28.77165,12.46505,3.630998,33.89382,12.26262,231003,193010,19.51,39.4,44.01,28.61,115.18,10.58,3.55,14.33,1.38,1.39,5.52,16.94,3.41,3.29,2.321,6.15,11.86,1.2,12.92951,12.23837
"2023-10-03 18:40:00",14,12.85,23.5,22.02514,20.5404,19.51049,18.3139,16.26333,12.75356,12.27935,12.28301,12.26803,12.25018,2.407717,22.61429,12.53609,3.632849,33.91246,12.2643,231003,194010,19.393,39.31,44.03,28.62,116.51,10.72,3.63,14.69,1.4,1.42,5.51,16.91,3.67,3.29,2.322,6.15,11.85,1.19,12.92939,12.23778
"2023-10-03 18:50:00",15,12.85,23.14,22.02484,20.60653,19.38342,18.28744,16.3247,12.83114,12.27432,12.28289,12.26623,12.24984,2.402024,22.58408,12.58192,3.628192,33.86811,12.26323,231003,195010,19.217,39.23,44.1,28.66,114.84,10.61,4.06,16.42,1.66,1.68,5.44,16.72,3.95,3.29,2.325,6.16,11.85,1.19,12.92951,12.23738
"2023-10-03 19:00:00",16,12.86,22.82,22.06262,20.56558,19.35201,18.32836,16.217,12.77557,12.28185,12.28314,12.26718,12.24914,2.367383,22.28121,12.62744,3.619701,33.78818,12.26232,231003,200010,19.219,39.22,44.08,28.65,112.89,10.42,3.51,14.2,1.49,1.51,5.44,16.71,3.63,3.3,2.328,6.15,11.84,1.19,12.92949,12.23861
"2023-10-03 19:10:00",17,12.85,22.53,22.05493,20.52407,19.406,18.34161,16.25341,12.84435,12.28692,12.28308,12.26724,12.24951,2.362753,22.2389,12.62987,3.644576,34.02095,12.26307,231003,201010,19.317,39.29,44.07,28.65,112.88,10.4,3.45,13.96,1.44,1.46,5.47,16.8,3.6,3.3,2.331,6.16,11.84,1.19,12.92903,12.23704
"2023-10-03 19:20:00",18,12.85,22.3,22.02337,20.51904,19.40765,18.31616,16.4317,12.98214,12.28848,12.28329,12.26846,12.24844,1.778427,16.77259,12.719,3.657104,34.13909,12.2646,231003,202010,19.273,39.25,44.07,28.65,112.74,10.4,3.94,15.93,1.63,1.65,5.45,16.73,3.84,3.3,2.332,6.15,11.83,1.19,12.9292,12.23758
"2023-10-03 19:30:00",19,12.85,22.1,22.0093,20.47326,19.45217,18.33254,16.52188,12.93624,12.2954,12.28533,12.26653,12.24914,1.388733,13.12078,12.79861,3.654754,34.11575,12.26278,231003,203010,19.328,39.3,44.07,28.65,113.2,10.43,3.79,15.31,1.49,1.51,5.49,16.87,3.54,3.31,2.332,6.15,11.83,1.19,12.92853,12.23808
"2023-10-03 19:40:00",20,12.85,21.93,21.99221,20.47174,19.45391,18.38165,16.51205,12.93048,12.29098,12.28442,12.26684,12.24929,1.599216,15.11347,12.81065,3.637365,33.95248,12.26154,231003,204010,19.365,39.31,44.05,28.64,113.17,10.42,3.79,15.31,1.54,1.55,5.47,16.81,3.78,3.31,2.333,6.15,11.83,1.19,12.92966,12.23849
"2023-10-03 19:50:00",21,12.83,21.79,21.93951,20.45501,19.45556,18.36993,16.30166,13.05129,12.28863,12.28597,12.26772,12.24825,1.400793,13.24415,12.83047,3.621955,33.80922,12.26232,231003,205010,19.318,39.27,44.05,28.63,114.31,10.54,3.57,14.41,1.38,1.39,5.51,16.92,3.28,3.31,2.333,6.15,11.82,1.19,12.92947,12.23784
"2023-10-03 20:00:00",22,12.85,21.67,21.89297,20.43417,19.49334,18.33264,16.26147,13.07186,12.29058,12.29135,12.26934,12.25036,0.510065,4.828674,12.88716,3.63267,33.90896,12.262,231003,210010,19.399,39.34,44.05,28.64,114.07,10.5,3.34,13.5,1.46,1.48,5.48,16.84,3.54,3.31,2.334,6.15,11.82,1.19,12.92908,12.23819
"2023-10-03 20:10:00",23,12.81,21.57,21.83611,20.40759,19.42187,18.34045,16.26129,13.14782,12.29629,12.28704,12.26974,12.2488,0.200723,1.903711,12.96957,3.608405,33.68202,12.26139,231003,211010,19.322,39.32,44.1,28.66,113.45,10.46,2.96,11.96,1.37,1.39,5.45,16.73,3.38,3.31,2.335,6.15,11.81,1.19,12.929,12.23762
"2023-10-03 20:20:00",24,12.82,21.47,21.8272,20.38336,19.38095,18.32543,16.43078,13.26354,12.29785,12.2889,12.26959,12.24972,0.030044,0.285389,13.03854,3.654938,34.11767,12.26307,231003,212010,19.315,39.34,44.14,28.69,111.42,10.27,3.43,13.86,1.33,1.34,5.44,16.7,3.17,3.31,2.336,6.15,11.81,1.2,12.92948,12.23913
"2023-10-03 20:30:00",25,12.81,21.37,21.81799,20.44451,19.40615,18.26412,16.35269,13.28924,12.29321,12.28732,12.26901,12.25112,-0.064831,-0.617078,13.13026,3.64501,34.02479,12.26278,231003,213010,19.364,39.37,44.12,28.68,112.81,10.39,3.44,13.91,1.45,1.47,5.43,16.67,3.41,3.31,2.337,6.15,11.81,1.2,12.9288,12.23998
"2023-10-03 20:40:00",26,12.79,21.28,21.77178,20.41097,19.36205,18.20379,16.30425,13.27505,12.28765,12.28845,12.27096,12.25039,0.051383,0.489323,13.15262,3.629797,33.88164,12.26125,231003,214010,19.251,39.21,44.05,28.63,110.44,10.19,3.27,13.2,1.51,1.53,5.45,16.73,3.86,3.31,2.337,6.15,11.8,1.2,12.92962,12.23937
"2023-10-03 20:50:00",27,12.81,21.19,21.71139,20.56918,19.3868,18.21853,16.31256,13.18194,12.30242,12.28726,12.26998,12.25057,0.03775,0.359261,13.12311,3.656611,34.13238,12.26186,231003,215010,19.298,39.32,44.13,28.68,110.76,10.21,3.36,13.56,1.41,1.43,5.45,16.76,3.18,3.31,2.338,6.16,11.8,1.2,12.92877,12.24008
"2023-10-03 21:00:00",28,12.81,21.1,21.72454,20.93386,19.44546,18.195,16.43041,13.17556,12.29269,12.28713,12.27053,12.25164,-0.03425,-0.325828,13.10683,3.645262,34.02644,12.26186,231003,220010,19.323,39.33,44.12,28.68,110.3,10.17,3.23,13.06,1.5,1.52,5.44,16.7,3.55,3.31,2.337,6.15,11.8,1.2,12.92956,12.24068
"2023-10-03 21:10:00",29,12.81,21.04,21.67043,21.49832,19.42608,18.18661,16.53597,13.25817,12.28582,12.28735,12.27062,12.2517,0.071225,0.677624,13.10928,3.637763,33.9565,12.262,231003,221010,19.231,39.26,44.12,28.68,108.85,10.05,3.46,14,1.55,1.57,5.46,16.77,3.78,3.31,2.335,6.15,11.8,1.2,12.92907,12.24074
"2023-10-03 21:20:00",30,12.8,20.97,21.6621,21.43514,19.40252,18.17434,16.49307,12.95468,12.28597,12.28802,12.27169,12.25237,0.738689,7.019051,13.05344,3.685001,34.39785,12.26247,231003,222010,19.177,39.22,44.13,28.69,108.14,10,3.27,13.23,1.62,1.64,5.44,16.71,3.8,3.31,2.335,6.15,11.79,1.2,12.92958,12.24189
"2023-10-03 21:30:00",31,12.81,20.9,21.63833,20.98803,19.28955,18.16375,16.47186,13.01364,12.29751,12.29074,12.27145,12.2517,1.132923,10.73915,12.9455,3.658399,34.14953,12.26247,231003,223010,19.098,39.17,44.15,28.7,106.14,9.83,3.46,14,1.66,1.68,5.42,16.64,3.78,3.31,2.337,6.15,11.79,1.2,12.92973,12.24048
"2023-10-03 21:40:00",32,12.81,20.85,21.59753,20.72463,19.23269,18.12097,16.49108,13.0407,12.29327,12.2904,12.27072,12.25109,0.790728,7.491965,12.9248,3.682619,34.37586,12.26278,231003,224010,19.06,39.21,44.23,28.75,103.67,9.61,3.26,13.16,1.64,1.66,5.37,16.5,4.37,3.31,2.338,6.15,11.79,1.2,12.92885,12.2407
"2023-10-03 21:50:00",33,12.8,20.79,21.59667,20.8182,19.22943,18.11624,16.53228,12.96069,12.28964,12.29183,12.27184,12.2514,1.019582,9.65693,12.90925,3.651562,34.08626,12.26323,231003,225010,19.06,39.24,44.27,28.77,103.49,9.59,3.66,14.77,1.73,1.75,5.38,16.53,3.81,3.32,2.34,6.15,11.79,1.2,12.92966,12.2402
"2023-10-03 22:00:00",34,12.8,20.72,21.54269,21.28683,19.14602,18.0855,16.62252,12.99252,12.28698,12.28875,12.2713,12.25259,1.242098,11.75412,12.86994,3.644502,34.02168,12.26491,231003,230010,19.01,39.16,44.22,28.74,101.17,9.38,2.8,11.31,1.33,1.35,5.43,16.67,3.88,3.32,2.34,6.15,11.79,1.19,12.92886,12.24257
"2023-10-03 22:10:00",35,12.77,20.66,21.52761,21.15985,19.13815,18.09057,16.61514,12.92495,12.2976,12.28805,12.2731,12.25326,0.866063,8.193211,12.85654,3.646366,34.03823,12.26385,231003,231010,19.018,39.15,44.2,28.73,100.71,9.34,3.09,12.48,1.54,1.56,5.4,16.6,3.76,3.32,2.344,6.16,11.78,1.19,12.9286,12.24298
"2023-10-03 22:20:00",36,12.8,20.59,21.52432,21.19476,19.10772,18.12829,16.60903,12.88555,12.3056,12.29165,12.27535,12.25613,1.348572,12.74702,12.81859,3.650911,34.08014,12.26308,231003,232010,18.999,39.16,44.23,28.75,100.7,9.34,3.44,13.89,1.55,1.56,5.39,16.57,3.34,3.32,2.346,6.15,11.78,1.19,12.92914,12.24499
"2023-10-03 22:30:00",37,12.78,20.53,21.50753,21.32061,19.09371,18.12939,16.66686,12.9844,12.29406,12.29251,12.27246,12.25512,1.406168,13.28207,12.78718,3.665159,34.21315,12.26308,231003,233010,18.974,39.08,44.17,28.71,101.37,9.41,2.89,11.66,1.57,1.59,5.41,16.63,3.99,3.33,2.347,6.16,11.78,1.19,12.92849,12.24348
"2023-10-03 22:40:00",38,12.78,20.48,21.44415,21.31445,19.05325,18.1069,16.74044,13.02551,12.28787,12.29333,12.2741,12.25424,0.497793,4.709161,12.85561,3.644807,34.02252,12.26232,231003,234010,18.94,39.06,44.18,28.72,99.85,9.27,2.98,12.04,1.54,1.56,5.39,16.57,3.93,3.33,2.349,6.16,11.78,1.19,12.92956,12.24328
"2023-10-03 22:50:00",39,12.77,20.42,21.35189,21.2619,19.10406,18.07208,16.77017,12.97097,12.28475,12.29089,12.27386,12.25476,0.64804,6.131715,12.8643,3.617311,33.76445,12.26047,231003,235010,18.96,39.16,44.27,28.77,98.67,9.16,2.75,11.1,1.32,1.33,5.34,16.41,3.71,3.32,2.346,6.15,11.77,1.19,12.92906,12.24358
"2023-10-03 23:00:00",40,12.78,20.36,21.32369,21.24401,19.08718,18.05502,16.80978,13.15078,12.28597,12.29104,12.27319,12.25537,1.38727,13.12388,12.85624,3.644959,34.02368,12.262,231004,10,18.915,39.09,44.24,28.75,97.91,9.1,2.97,12.02,1.47,1.49,5.4,16.6,3.45,3.33,2.348,6.15,11.77,1.19,12.92899,12.24401
"2023-10-03 23:10:00",41,12.77,20.29,21.31701,21.23797,19.03469,18.01953,16.8016,13.13296,12.28753,12.29162,12.27419,12.25421,0.489608,4.638875,12.92434,3.676269,34.31563,12.26154,231004,1010,18.859,39,44.18,28.72,94.62,8.8,3.38,13.66,1.52,1.54,5.43,16.69,3.43,3.33,2.348,6.15,11.76,1.19,12.92911,12.24421
"2023-10-03 23:20:00",42,12.77,20.25,21.30084,21.22784,18.94058,18.02905,16.794,13.17846,12.29873,12.29074,12.27456,12.25543,-0.020148,-0.19119,12.99346,3.701412,34.55104,12.26247,231004,2010,18.826,39.03,44.25,28.76,90.93,8.46,3.15,12.72,1.57,1.58,5.43,16.68,3.65,3.33,2.35,6.16,11.76,1.19,12.92938,12.24378
"2023-10-03 23:30:00",43,12.76,20.22,21.32083,21.20132,19.04171,18.07479,16.79193,13.21426,12.29891,12.29009,12.27453,12.25384,-0.088316,-0.839369,13.06348,3.690446,34.44868,12.26247,231004,3010,18.937,39.05,44.16,28.71,93.18,8.65,2.88,11.65,1.48,1.5,5.41,16.61,4.29,3.33,2.351,6.15,11.76,1.19,12.92954,12.24344
"2023-10-03 23:40:00",44,12.77,20.18,21.30752,21.15734,19.03002,18.09991,16.81054,13.16107,12.29418,12.29229,12.27355,12.25457,-0.05152,-0.49007,13.10181,3.637579,33.95519,12.26247,231004,4010,18.898,39.06,44.21,28.74,96.64,8.98,3.29,13.31,1.52,1.53,5.36,16.47,3.57,3.33,2.348,6.15,11.76,1.19,12.92916,12.24384
"2023-10-03 23:50:00",45,12.76,20.13,21.27416,21.14962,19.07986,18.10446,16.89205,13.09765,12.28835,12.2915,12.27627,12.25482,0.990151,9.40528,13.03837,3.610069,33.69982,12.2643,231004,5010,18.964,39.1,44.19,28.73,96.64,8.97,2.88,11.62,1.6,1.61,5.38,16.53,3.78,3.33,2.349,6.16,11.76,1.19,12.9289,12.24437
"2023-10-04 00:00:00",46,12.77,20.07,21.19833,21.14712,19.05706,18.1249,16.90335,12.85339,12.28652,12.29,12.27575,12.25421,2.503238,23.69045,12.87376,3.584051,33.45668,12.264,231004,10010,18.922,39.04,44.17,28.71,97.96,9.1,2.75,11.1,1.42,1.43,5.4,16.58,4.83,3.33,2.348,6.16,11.76,1.19,12.92876,12.2456
"2023-10-04 00:10:00",47,12.76,20,21.17678,21.13091,19.05169,18.13412,16.9974,12.78393,12.28555,12.29037,12.27471,12.25579,2.148052,20.28267,12.77193,3.654804,34.11598,12.26247,231004,11011,18.899,39.1,44.25,28.76,95.83,8.91,2.84,11.48,1.45,1.47,5.4,16.58,3.33,3.33,2.349,6.15,11.76,1.19,12.92836,12.24374
"2023-10-04 00:20:00",48,12.77,19.88,21.16271,21.09265,19.02883,18.15075,17.02926,12.77856,12.29098,12.29019,12.27517,12.25488,2.104803,19.85104,12.71976,3.674103,34.29612,12.26247,231004,12010,18.91,39.11,44.26,28.77,95.01,8.83,2.99,12.08,1.32,1.33,5.37,16.51,3.31,3.33,2.35,6.16,11.75,1.19,12.92914,12.24396
"2023-10-04 00:30:00",49,12.84,19.81,21.10391,21.06301,19.02313,18.17694,17.09258,12.81512,12.29339,12.29272,12.27563,12.25576,2.062164,19.44827,12.71838,3.704399,34.57997,12.26385,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",12.92942,12.24517
"2023-10-04 00:40:00",50,12.76,19.79,21.11099,21.05511,18.95828,18.12954,17.12478,12.75262,12.29141,12.28979,12.27505,12.25567,2.081482,19.62956,12.71626,3.701089,34.54834,12.26293,231004,14010,18.845,39.07,44.28,28.78,89.33,8.31,2.9,11.7,1.6,1.62,5.42,16.66,3.2,3.33,2.352,6.16,11.75,1.19,12.92941,12.24539
"2023-10-04 00:50:00",51,12.77,19.75,21.08111,21.02828,19.00295,18.12136,17.17327,12.81338,12.28939,12.29101,12.27563,12.25607,2.216694,20.88503,12.67444,3.697637,34.51612,12.26293,231004,15010,18.873,39.06,44.23,28.75,91.83,8.54,2.69,10.89,1.48,1.49,5.43,16.67,3.3,3.33,2.353,6.15,11.75,1.19,12.92894,12.24425
"2023-10-04 01:00:00",52,12.77,19.7,21.06982,21.02065,18.97802,18.1325,17.12933,12.75085,12.29086,12.29058,12.27511,12.25552,2.320619,21.85212,12.64987,3.695891,34.49909,12.262,231004,20010,18.875,38.96,44.12,28.68,96.26,8.95,3.06,12.37,1.45,1.47,5.43,16.69,3.9,3.34,2.354,6.15,11.74,1.19,12.92861,12.24433
"2023-10-04 01:10:00",53,12.78,19.66,21.06814,21.00695,18.98199,18.1766,17.16873,12.63174,12.29125,12.29135,12.27465,12.25518,2.67299,25.14783,12.61033,3.711695,34.64631,12.26154,231004,21011,18.879,39.05,44.23,28.75,96.02,8.93,3.3,13.34,1.5,1.52,5.4,16.58,3.94,3.33,2.353,6.16,11.74,1.19,12.92858,12.24475
"2023-10-04 01:20:00",54,12.78,19.62,21.05285,20.99725,19.04489,18.16113,17.06469,12.61483,12.2879,12.29125,12.27542,12.25552,2.421531,22.76849,12.58376,3.676821,34.3215,12.26247,231004,22010,18.941,39.09,44.2,28.73,95.65,8.88,3.03,12.22,1.62,1.64,5.42,16.64,3.51,3.33,2.351,6.16,11.74,1.19,12.92911,12.24344
"2023-10-04 01:30:00",55,12.78,19.61,21.05056,20.97744,19.0722,18.15527,17.13702,12.68667,12.29089,12.29177,12.27648,12.25537,2.078094,19.5481,12.60377,3.697366,34.51359,12.26293,231004,23010,18.95,39.08,44.19,28.72,97.91,9.09,2.99,12.09,1.31,1.33,5.42,16.64,2.6,3.33,2.349,6.15,11.74,1.19,12.92858,12.24513
"2023-10-04 01:40:00",56,12.76,19.58,21.02896,20.94256,19.07879,18.18362,17.11859,12.57269,12.2954,12.29116,12.27575,12.2553,2.954439,27.79176,12.6039,3.689297,34.43972,12.26476,231004,24010,18.965,39.08,44.17,28.71,97.6,9.06,2.58,10.44,1.44,1.46,5.44,16.72,4.21,3.33,2.35,6.15,11.73,1.19,12.92926,12.24469
"2023-10-04 01:50:00",57,12.75,19.55,21.0249,20.92529,19.04699,18.18914,17.08837,12.36422,12.29226,12.29147,12.27383,12.25546,3.370786,31.64249,12.5118,3.666448,34.22473,12.26262,231004,25010,18.929,39.07,44.2,28.73,97.11,9.02,3.27,13.2,1.5,1.51,5.43,16.67,4.22,3.33,2.35,6.15,11.73,1.19,12.92928,12.24384
"2023-10-04 02:00:00",58,12.74,19.51,20.98303,20.90225,19.01882,18.20056,17.03713,12.36761,12.29159,12.28878,12.27395,12.25497,3.348976,31.38081,12.4314,3.682545,34.375,12.26262,231004,30010,18.909,39.1,44.25,28.76,94.59,8.79,2.86,11.57,1.43,1.45,5.41,16.6,3.9,3.33,2.349,6.16,11.73,1.19,12.92898,12.24477
"2023-10-04 02:10:00",59,12.74,19.47,20.97402,20.87747,19.04238,18.19772,17.13064,12.48071,12.28854,12.2872,12.27349,12.25631,3.381505,31.66192,12.39836,3.679694,34.34862,12.26293,231004,31010,18.926,39.16,44.3,28.8,93.47,8.68,2.72,10.99,1.41,1.43,5.4,16.6,3.75,3.33,2.348,6.15,11.72,1.19,12.92899,12.24588
"2023-10-04 02:20:00",60,12.73,19.44,20.94076,20.83587,19.02694,18.22024,17.01324,12.36706,12.28445,12.28854,12.27377,12.25668,3.397954,31.81357,12.395,3.616649,33.76012,12.26293,231004,32010,18.932,39.12,44.25,28.76,91.04,8.46,3.02,12.19,1.47,1.49,5.41,16.61,3.57,3.32,2.346,6.16,11.72,1.2,12.92828,12.24461
"2023-10-04 02:30:00",61,12.73,19.39,20.93228,20.8204,19.0165,18.24514,17.0118,12.38552,12.28271,12.28524,12.27188,12.25506,3.405534,31.87144,12.37679,3.611595,33.71342,12.26353,231004,33010,18.899,39.06,44.21,28.74,93.14,8.66,2.72,10.99,1.62,1.64,5.44,16.72,3.4,3.33,2.347,6.15,11.72,1.2,12.92866,12.24328
"2023-10-04 02:40:00",62,12.73,19.34,20.91821,20.80676,19.03478,18.23388,17.12576,12.35836,12.28066,12.28579,12.27123,12.2528,3.526172,32.99531,12.3699,3.580662,33.4246,12.26339,231004,34010,18.967,39.11,44.21,28.73,91.82,8.52,2.99,12.07,1.43,1.45,5.42,16.65,3.34,3.33,2.347,6.15,11.71,1.2,12.92915,12.24237
"2023-10-04 02:50:00",63,12.73,19.3,20.9129,20.78381,19.0819,18.23974,17.18099,12.35131,12.28079,12.28665,12.27276,12.25369,3.463301,32.4039,12.36562,3.569412,33.31888,12.26247,231004,35010,19.005,39.14,44.21,28.73,93.03,8.63,3.03,12.25,1.4,1.42,5.42,16.64,3.82,3.33,2.347,6.15,11.7,1.2,12.92886,12.2429
"2023-10-04 03:00:00",64,12.73,19.25,20.87231,20.77465,19.10845,18.2582,17.15872,12.33645,12.28308,12.28793,12.27285,12.25289,3.524003,32.96271,12.35339,3.569078,33.31647,12.26339,231004,40011,18.954,39.08,44.18,28.72,95.02,8.82,2.7,10.9,1.48,1.49,5.43,16.67,3.87,3.33,2.347,6.15,11.71,1.2,12.92947,12.24312
"2023-10-04 03:10:00",65,12.73,19.21,20.86016,20.76406,19.06722,18.26733,17.1538,12.36013,12.289,12.29034,12.27435,12.255,3.325654,31.11882,12.36961,3.590104,33.51253,12.26308,231004,41010,18.934,39.06,44.18,28.72,93.59,8.69,3.23,13.07,1.54,1.56,5.42,16.64,3.54,3.33,2.347,6.15,11.7,1.19,12.92886,12.2461
"2023-10-04 03:20:00",66,12.71,19.16,20.80081,20.73528,18.99032,18.27053,17.19161,12.33697,12.28503,12.29016,12.27316,12.25405,3.535016,33.07084,12.36028,3.605749,33.66006,12.26508,231004,42010,18.873,39.08,44.26,28.77,93.57,8.7,2.87,11.6,1.47,1.49,5.41,16.62,3.73,3.33,2.348,6.15,11.7,1.19,12.92874,12.24384
