:1730&1599824320-1.7.0-253&17:101&32:195&33:214&38:100&18:102
&1730&1599904309&17:0&32:-1.0,-1.0,-1,-1.00&33:78.7,78.7,79,78.70&38:10000&18:65535
&1730&1599904910&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,78.5,78,78.50&38:10000&18:65535
&1730&1599905511&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,78.5,78,78.50&38:10000&18:65535
&1730&1599906112&17:0&32:-1.0,-1.0,-1,-1.00&33:78.4,78.4,78,78.40&38:10000&18:65535
&1730&1599906713&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,23.4,940,8.33&38:10000&18:65535
&1730&1599907314&17:0&32:-1.0,-1.0,-1,-1.00&33:2.0,23.6,941,8.32&38:10000&18:65535
&1730&1599907915&17:0&32:-1.0,-1.0,-1,-1.00&33:78.6,78.6,79,78.60&38:10000&18:65535
&1730&1599908516&17:0&32:-1.0,-1.0,-1,-1.00&33:78.7,78.7,79,78.80&38:10000&18:65535
&1730&1599909117&17:0&32:-1.0,-1.0,-1,-1.00&33:78.6,78.6,79,78.70&38:10000&18:65535
&1730&1599909718&17:0&32:-1.0,-1.0,-1,-1.00&33:78.7,78.7,79,78.70&38:10000&18:65535
&1730&1599910319&17:0&32:-1.0,-1.0,-1,-1.00&33:78.7,78.7,79,78.70&38:10000&18:65535
&1730&1599910920&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,78.5,79,78.60&38:10000&18:65535
&1730&1599911521&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,78.3,78,78.30&38:10000&18:65535
&1730&1599912122&17:0&32:-1.0,-1.0,-1,-1.00&33:78.2,78.2,78,78.20&38:10000&18:65535
&1730&1599912723&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,78.3,78,78.30&38:10000&18:65535
&1730&1599913324&17:0&32:-1.0,-1.0,-1,-1.00&33:78.2,78.2,78,78.20&38:10000&18:65535
&1730&1599913925&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,23.5,941,8.30&38:10000&18:65535
&1730&1599914527&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,23.5,941,8.34&38:10000&18:65535
&1730&1599915129&17:0&32:-1.0,-1.0,-1,-1.00&33:78.6,23.5,941,8.35&38:10000&18:65535
&1730&1599915731&17:0&32:-1.0,-1.0,-1,-1.00&33:78.7,23.5,941,8.36&38:10000&18:65535
&1730&1599916333&17:0&32:-1.0,-1.0,-1,-1.00&33:78.6,78.6,79,78.60&38:10000&18:65535
&1730&1599916935&17:0&32:-1.0,-1.0,-1,-1.00&33:78.7,78.7,79,78.70&38:10000&18:65535
&1730&1599917536&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,78.5,78,78.50&38:10000&18:65535
&1730&1599918137&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,78.5,78,78.50&38:10000&18:65535
&1730&1599918739&17:0&32:-1.0,-1.0,-1,-1.00&33:78.7,78.7,79,78.70&38:10000&18:65535
&1730&1599919340&17:0&32:-1.0,-1.0,-1,-1.00&33:78.4,23.2,940,8.34&38:10000&18:65535
&1730&1599919941&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,23.2,939,8.36&38:10000&18:65535
&1730&1599920542&17:0&32:-1.0,-1.0,-1,-1.00&33:78.4,23.2,939,8.35&38:10000&18:65535
&1730&1599921143&17:0&32:-1.0,-1.0,-1,-1.00&33:78.6,23.2,939,8.37&38:10000&18:65535
&1730&1599921744&17:0&32:-1.0,-1.0,-1,-1.00&33:78.6,23.2,939,8.37&38:10000&18:65535
&1730&1599922345&17:0&32:-1.0,-1.0,-1,-1.00&33:78.4,23.2,939,8.35&38:10000&18:65535
&1730&1599922946&17:0&32:-1.0,-1.0,-1,-1.00&33:78.4,23.2,939,8.35&38:10000&18:65535
&1730&1599923547&17:0&32:-1.0,-1.0,-1,-1.00&33:78.4,23.2,939,8.35&38:10000&18:65535
&1730&1599924148&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,23.2,939,8.36&38:10000&18:65535
&1730&1599924749&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,23.2,939,8.36&38:10000&18:65535
&1730&1599925351&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,23.2,939,8.36&38:10000&18:65535
&1730&1599925952&17:0&32:-1.0,-1.0,-1,-1.00&33:78.6,23.1,939,8.37&38:10000&18:65535
&1730&1599926553&17:0&32:-1.0,-1.0,-1,-1.00&33:78.6,23.2,939,8.37&38:10000&18:65535
&1730&1599927154&17:0&32:-1.0,-1.0,-1,-1.00&33:78.4,23.1,939,8.35&38:10000&18:65535
&1730&1599927756&17:0&32:-1.0,-1.0,-1,-1.00&33:78.7,23.0,938,8.39&38:10000&18:65535
&1730&1599928357&17:0&32:-1.0,-1.0,-1,-1.00&33:78.7,23.0,938,8.39&38:10000&18:65535
&1730&1599928958&17:0&32:-1.0,-1.0,-1,-1.00&33:78.7,23.0,938,8.39&38:10000&18:65535
&1730&1599929559&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,23.1,938,8.37&38:10000&18:65535
&1730&1599930161&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,23.1,938,8.37&38:10000&18:65535
&1730&1599930762&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,23.1,938,8.37&38:10000&18:65535
&1730&1599931364&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,23.1,938,8.35&38:10000&18:65535
&1730&1599931966&17:0&32:-1.0,-1.0,-1,-1.00&33:78.4,23.1,938,8.36&38:10000&18:65535
&1730&1599932567&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,23.1,938,8.34&38:10000&18:65535
&1730&1599933168&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,23.2,938,8.32&38:10000&18:65535
&1730&1599933769&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,23.2,938,8.32&38:10000&18:65535
&1730&1599934371&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,23.2,938,8.33&38:10000&18:65535
&1730&1599934972&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,23.2,938,8.33&38:10000&18:65535
&1730&1599935573&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,23.3,939,8.29&38:10000&18:65535
&1730&1599936174&17:0&32:-1.0,-1.0,-1,-1.00&33:77.9,23.2,939,8.29&38:10000&18:65535
&1730&1599936775&17:0&32:-1.0,-1.0,-1,-1.00&33:78.0,23.2,938,8.32&38:10000&18:65535
&1730&1599937376&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,23.2,938,8.34&38:10000&18:65535
&1730&1599937977&17:0&32:-1.0,-1.0,-1,-1.00&33:78.0,23.2,938,8.31&38:10000&18:65535
&1730&1599938578&17:0&32:-1.0,-1.0,-1,-1.00&33:78.2,23.2,938,8.33&38:10000&18:65535
&1730&1599939179&17:0&32:-1.0,-1.0,-1,-1.00&33:78.0,23.3,938,8.31&38:10000&18:65535
&1730&1599939781&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,23.3,939,8.28&38:10000&18:65535
&1730&1599940382&17:0&32:-1.0,-1.0,-1,-1.00&33:77.9,23.3,939,8.30&38:10000&18:65535
&1730&1599940983&17:0&32:-1.0,-1.0,-1,-1.00&33:78.0,23.3,939,8.31&38:10000&18:65535
&1730&1599941584&17:0&32:-1.0,-1.0,-1,-1.00&33:77.9,23.2,938,8.31&38:10000&18:65535
&1730&1599942186&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,23.2,938,8.33&38:10000&18:65535
&1730&1599942788&17:0&32:-1.0,-1.0,-1,-1.00&33:78.2,23.2,938,8.34&38:10000&18:65535
&1730&1599943390&17:0&32:-1.0,-1.0,-1,-1.00&33:78.4,78.4,78,78.40&38:10000&18:65535
&1730&1599943992&17:0&32:-1.0,-1.0,-1,-1.00&33:78.2,78.2,78,78.20&38:10000&18:65535
&1730&1599944593&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,78.3,78,78.30&38:10000&18:65535
&1730&1599945194&17:0&32:-1.0,-1.0,-1,-1.00&33:78.6,78.6,79,78.60&38:10000&18:65535
&1730&1599945795&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,78.5,78,78.50&38:10000&18:65535
&1730&1599946396&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,78.5,78,78.50&38:10000&18:65535
&1730&1599946997&17:0&32:-1.0,-1.0,-1,-1.00&33:78.5,78.6,79,78.60&38:10000&18:65535
&1730&1599947598&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,78.3,78,78.40&38:10000&18:65535
&1730&1599948200&17:0&32:-1.0,-1.0,-1,-1.00&33:78.4,78.4,78,78.40&38:10000&18:65535
&1730&1599948801&17:0&32:-1.0,-1.0,-1,-1.00&33:78.2,78.2,78,78.20&38:10000&18:65535
&1730&1599949402&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,78.1,78,78.20&38:10000&18:65535
&1730&1599950003&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,78.1,78,78.10&38:10000&18:65535
&1730&1599950604&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,78.1,78,78.10&38:10000&18:65535
&1730&1599951205&17:0&32:-1.0,-1.0,-1,-1.00&33:78.2,78.2,78,78.20&38:10000&18:65535
&1730&1599951806&17:0&32:-1.0,-1.0,-1,-1.00&33:78.2,23.0,936,8.35&38:10000&18:65535
&1730&1599952408&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,23.0,936,8.34&38:10000&18:65535
&1730&1599953010&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,23.0,936,8.31&38:10000&18:65535
&1730&1599953612&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,23.0,936,8.32&38:10000&18:65535
&1730&1599954213&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,23.0,936,8.31&38:10000&18:65535
&1730&1599954814&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,23.1,936,8.31&38:10000&18:65535
&1730&1599955415&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,23.1,936,8.31&38:10000&18:65535
&1730&1599956016&17:0&32:-1.0,-1.0,-1,-1.00&33:77.9,23.0,936,8.33&38:10000&18:65535
&1730&1599956617&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,23.1,936,8.31&38:10000&18:65535
&1730&1599957218&17:0&32:-1.0,-1.0,-1,-1.00&33:77.5,23.2,936,8.28&38:10000&18:65535
&1730&1599957822&17:0&32:-1.0,-1.0,-1,-1.00&33:77.6,23.2,936,8.29&38:10000&18:65535
&1730&1599958423&17:0&32:-1.0,-1.0,-1,-1.00&33:77.4,23.2,936,8.27&38:10000&18:65535
&1730&1599959024&17:0&32:-1.0,-1.0,-1,-1.00&33:77.5,23.2,936,8.28&38:10000&18:65535
&1730&1599959625&17:0&32:-1.0,-1.0,-1,-1.00&33:77.5,23.2,937,8.27&38:10000&18:65535
&1730&1599960226&17:0&32:-1.0,-1.0,-1,-1.00&33:77.6,23.2,936,8.29&38:10000&18:65535
&1730&1599960828&17:0&32:-1.0,-1.0,-1,-1.00&33:77.5,23.2,937,8.27&38:10000&18:65535
&1730&1599961429&17:0&32:-1.0,-1.0,-1,-1.00&33:77.6,23.2,937,8.28&38:10000&18:65535
&1730&1599962030&17:0&32:-1.0,-1.0,-1,-1.00&33:77.7,77.7,78,77.80&38:10000&18:65535
&1730&1599962631&17:0&32:-1.0,-1.0,-1,-1.00&33:77.7,77.7,78,77.80&38:10000&18:65535
&1730&1599963232&17:0&32:-1.0,-1.0,-1,-1.00&33:77.6,77.6,78,77.60&38:10000&18:65535
&1730&1599963833&17:0&32:-1.0,-1.0,-1,-1.00&33:77.6,23.2,937,8.29&38:10000&18:65535
&1730&1599964435&17:0&32:-1.0,-1.0,-1,-1.00&33:77.6,23.2,937,8.28&38:10000&18:65535
