:1729&1599057269-1.7.0-253&17:101&32:195&33:214&38:100&18:102
&1729&1599127018&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,78.3,78,78.30&38:10000&18:65535
&1729&1599127619&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,78.3,78,78.30&38:10000&18:65535
&1729&1599128221&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,78.3,78,78.30&38:10000&18:65535
&1729&1599128822&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,78.3,78,78.30&38:10000&18:65535
&1729&1599129423&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,78.1,78,78.10&38:10000&18:65535
&1729&1599130024&17:0&32:-1.0,-1.0,-1,-1.00&33:78.2,78.2,78,78.30&38:10000&18:65535
&1729&1599130625&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,78.3,78,78.40&38:10000&18:65535
&1729&1599131227&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,78.3,78,78.40&38:10000&18:65535
&1729&1599131828&17:0&32:-1.0,-1.0,-1,-1.00&33:78.3,78.3,78,78.30&38:10000&18:65535
&1729&1599132430&17:0&32:-1.0,-1.0,-1,-1.00&33:78.2,78.2,78,78.20&38:10000&18:65535
&1729&1599133032&17:0&32:-1.0,-1.0,-1,-1.00&33:78.2,78.2,78,78.20&38:10000&18:65535
&1729&1599133633&17:0&32:-1.0,-1.0,-1,-1.00&33:78.2,78.2,78,78.20&38:10000&18:65535
&1729&1599134234&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,78.1,78,78.10&38:10000&18:65535
&1729&1599134835&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,78.1,78,78.10&38:10000&18:65535
&1729&1599135436&17:0&32:-1.0,-1.0,-1,-1.00&33:77.9,77.9,78,77.90&38:10000&18:65535
&1729&1599136037&17:0&32:-1.0,-1.0,-1,-1.00&33:78.0,78.0,78,78.00&38:10000&18:65535
&1729&1599136638&17:0&32:-1.0,-1.0,-1,-1.00&33:78.0,78.0,78,78.00&38:10000&18:65535
&1729&1599137239&17:0&32:-1.0,-1.0,-1,-1.00&33:78.0,78.0,78,78.00&38:10000&18:65535
&1729&1599137841&17:0&32:-1.0,-1.0,-1,-1.00&33:77.9,78.0,78,78.00&38:10000&18:65535
&1729&1599138442&17:0&32:-1.0,-1.0,-1,-1.00&33:77.7,77.7,78,77.80&38:10000&18:65535
&1729&1599139043&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,77.8,78,77.80&38:10000&18:65535
&1729&1599139645&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,77.8,78,77.80&38:10000&18:65535
&1729&1599140247&17:0&32:-1.0,-1.0,-1,-1.00&33:77.7,77.7,78,77.70&38:10000&18:65535
&1729&1599140849&17:0&32:-1.0,-1.0,-1,-1.00&33:77.6,77.6,78,77.70&38:10000&18:65535
&1729&1599141450&17:0&32:-1.0,-1.0,-1,-1.00&33:77.9,77.9,78,77.90&38:10000&18:65535
&1729&1599142051&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,77.8,78,77.80&38:10000&18:65535
&1729&1599142652&17:0&32:-1.0,-1.0,-1,-1.00&33:77.5,77.6,78,77.60&38:10000&18:65535
&1729&1599143254&17:0&32:-1.0,-1.0,-1,-1.00&33:77.6,77.6,78,77.60&38:10000&18:65535
&1729&1599143856&17:0&32:-1.0,-1.0,-1,-1.00&33:77.7,77.7,78,77.70&38:10000&18:65535
&1729&1599144458&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,77.8,78,77.80&38:10000&18:65535
&1729&1599145059&17:0&32:-1.0,-1.0,-1,-1.00&33:77.7,77.7,78,77.70&38:10000&18:65535
&1729&1599145660&17:0&32:-1.0,-1.0,-1,-1.00&33:77.6,77.6,78,77.70&38:10000&18:65535
&1729&1599146261&17:0&32:-1.0,-1.0,-1,-1.00&33:77.4,77.5,78,77.50&38:10000&18:65535
&1729&1599146862&17:0&32:-1.0,-1.0,-1,-1.00&33:77.2,77.2,77,77.30&38:10000&18:65535
&1729&1599147464&17:0&32:-1.0,-1.0,-1,-1.00&33:77.4,77.4,77,77.50&38:10000&18:65535
&1729&1599148066&17:0&32:-1.0,-1.0,-1,-1.00&33:77.3,77.3,77,77.40&38:10000&18:65535
&1729&1599148667&17:0&32:-1.0,-1.0,-1,-1.00&33:77.3,77.3,77,77.40&38:10000&18:65535
&1729&1599149268&17:0&32:-1.0,-1.0,-1,-1.00&33:77.4,77.4,77,77.40&38:10000&18:65535
&1729&1599149869&17:0&32:-1.0,-1.0,-1,-1.00&33:77.4,77.4,77,77.40&38:10000&18:65535
&1729&1599150470&17:0&32:-1.0,-1.0,-1,-1.00&33:77.2,77.2,77,77.20&38:10000&18:65535
&1729&1599151071&17:0&32:-1.0,-1.0,-1,-1.00&33:77.4,77.4,77,77.40&38:10000&18:65535
&1729&1599151672&17:0&32:-1.0,-1.0,-1,-1.00&33:77.3,77.3,77,77.30&38:10000&18:65535
&1729&1599152273&17:0&32:-1.0,-1.0,-1,-1.00&33:77.3,77.3,77,77.40&38:10000&18:65535
&1729&1599152874&17:0&32:-1.0,-1.0,-1,-1.00&33:77.4,77.4,77,77.40&38:10000&18:65535
&1729&1599153475&17:0&32:-1.0,-1.0,-1,-1.00&33:77.2,77.2,77,77.20&38:10000&18:65535
&1729&1599154076&17:0&32:-1.0,-1.0,-1,-1.00&33:77.5,77.5,78,77.50&38:10000&18:65535
&1729&1599154677&17:0&32:-1.0,-1.0,-1,-1.00&33:77.5,77.5,78,77.60&38:10000&18:65535
&1729&1599155278&17:0&32:-1.0,-1.0,-1,-1.00&33:77.2,77.2,77,77.20&38:10000&18:65535
&1729&1599155880&17:0&32:-1.0,-1.0,-1,-1.00&33:77.0,77.0,77,77.00&38:10000&18:65535
&1729&1599156482&17:0&32:-1.0,-1.0,-1,-1.00&33:77.0,77.0,77,77.00&38:10000&18:65535
&1729&1599157083&17:0&32:-1.0,-1.0,-1,-1.00&33:76.9,76.9,77,76.90&38:10000&18:65535
&1729&1599157685&17:0&32:-1.0,-1.0,-1,-1.00&33:76.8,76.8,77,76.80&38:10000&18:65535
&1729&1599158287&17:0&32:-1.0,-1.0,-1,-1.00&33:76.6,76.6,77,76.60&38:10000&18:65535
&1729&1599158888&17:0&32:-1.0,-1.0,-1,-1.00&33:76.4,76.4,76,76.40&38:10000&18:65535
&1729&1599159489&17:0&32:-1.0,-1.0,-1,-1.00&33:76.6,76.6,77,76.60&38:10000&18:65535
&1729&1599160090&17:0&32:-1.0,-1.0,-1,-1.00&33:76.6,76.6,77,76.60&38:10000&18:65535
&1729&1599160691&17:0&32:-1.0,-1.0,-1,-1.00&33:76.6,76.6,77,76.60&38:10000&18:65535
&1729&1599161292&17:0&32:-1.0,-1.0,-1,-1.00&33:76.5,76.5,76,76.50&38:10000&18:65535
&1729&1599161894&17:0&32:-1.0,-1.0,-1,-1.00&33:76.4,76.5,76,76.50&38:10000&18:65535
&1729&1599162495&17:0&32:-1.0,-1.0,-1,-1.00&33:76.3,76.3,76,76.40&38:10000&18:65535
&1729&1599163096&17:0&32:-1.0,-1.0,-1,-1.00&33:76.4,76.4,76,76.50&38:10000&18:65535
&1729&1599163697&17:0&32:-1.0,-1.0,-1,-1.00&33:76.2,23.7,934,8.16&38:10000&18:65535
&1729&1599164298&17:0&32:-1.0,-1.0,-1,-1.00&33:76.1,23.8,935,8.14&38:10000&18:65535
&1729&1599164899&17:0&32:-1.0,-1.0,-1,-1.00&33:76.4,23.8,934,8.18&38:10000&18:65535
&1729&1599165500&17:0&32:-1.0,-1.0,-1,-1.00&33:76.1,23.8,935,8.14&38:10000&18:65535
&1729&1599166101&17:0&32:-1.0,-1.0,-1,-1.00&33:76.2,76.2,76,76.20&38:10000&18:65535
&1729&1599166703&17:0&32:-1.0,-1.0,-1,-1.00&33:76.4,76.4,76,76.40&38:10000&18:65535
&1729&1599167304&17:0&32:-1.0,-1.0,-1,-1.00&33:76.3,76.3,76,76.30&38:10000&18:65535
&1729&1599167905&17:0&32:-1.0,-1.0,-1,-1.00&33:76.3,76.3,76,76.40&38:10000&18:65535
&1729&1599168507&17:0&32:-1.0,-1.0,-1,-1.00&33:76.2,76.3,76,76.30&38:10000&18:65535
&1729&1599169108&17:0&32:-1.0,-1.0,-1,-1.00&33:76.3,76.3,76,76.30&38:10000&18:65535
&1729&1599169710&17:0&32:-1.0,-1.0,-1,-1.00&33:76.4,76.4,76,76.40&38:10000&18:65535
&1729&1599170311&17:0&32:-1.0,-1.0,-1,-1.00&33:76.6,76.6,77,76.60&38:10000&18:65535
&1729&1599170912&17:0&32:-1.0,-1.0,-1,-1.00&33:76.4,76.4,76,76.40&38:10000&18:65535
&1729&1599171514&17:0&32:-1.0,-1.0,-1,-1.00&33:76.4,76.5,76,76.50&38:10000&18:65535
&1729&1599172115&17:0&32:-1.0,-1.0,-1,-1.00&33:77.0,77.0,77,77.00&38:10000&18:65535
&1729&1599172716&17:0&32:-1.0,-1.0,-1,-1.00&33:76.8,76.8,77,76.80&38:10000&18:65535
&1729&1599173317&17:0&32:-1.0,-1.0,-1,-1.00&33:76.7,76.7,77,76.70&38:10000&18:65535
&1729&1599173918&17:0&32:-1.0,-1.0,-1,-1.00&33:76.9,76.9,77,76.90&38:10000&18:65535
&1729&1599174519&17:0&32:-1.0,-1.0,-1,-1.00&33:76.8,76.8,77,76.80&38:10000&18:65535
&1729&1599175120&17:0&32:-1.0,-1.0,-1,-1.00&33:76.6,76.6,77,76.70&38:10000&18:65535
&1729&1599175721&17:0&32:-1.0,-1.0,-1,-1.00&33:76.7,76.7,77,76.70&38:10000&18:65535
&1729&1599176323&17:0&32:-1.0,-1.0,-1,-1.00&33:76.8,76.8,77,76.80&38:10000&18:65535
&1729&1599176925&17:0&32:-1.0,-1.0,-1,-1.00&33:76.8,76.8,77,76.80&38:10000&18:65535
&1729&1599177526&17:0&32:-1.0,-1.0,-1,-1.00&33:77.0,77.0,77,77.10&38:10000&18:65535
&1729&1599178127&17:0&32:-1.0,-1.0,-1,-1.00&33:77.2,77.2,77,77.20&38:10000&18:65535
&1729&1599178728&17:0&32:-1.0,-1.0,-1,-1.00&33:77.0,77.0,77,77.10&38:10000&18:65535
&1729&1599179330&17:0&32:-1.0,-1.0,-1,-1.00&33:77.1,77.1,77,77.10&38:10000&18:65535
&1729&1599179931&17:0&32:-1.0,-1.0,-1,-1.00&33:77.1,77.1,77,77.20&38:10000&18:65535
&1729&1599180533&17:0&32:-1.0,-1.0,-1,-1.00&33:77.4,77.4,77,77.40&38:10000&18:65535
&1729&1599181134&17:0&32:-1.0,-1.0,-1,-1.00&33:77.3,77.3,77,77.30&38:10000&18:65535
&1729&1599181735&17:0&32:-1.0,-1.0,-1,-1.00&33:77.2,77.2,77,77.20&38:10000&18:65535
&1729&1599182336&17:0&32:-1.0,-1.0,-1,-1.00&33:77.3,77.3,77,77.40&38:10000&18:65535
&1729&1599182937&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,77.8,78,77.80&38:10000&18:65535
&1729&1599183538&17:0&32:-1.0,-1.0,-1,-1.00&33:77.3,77.3,77,77.30&38:10000&18:65535
&1729&1599184139&17:0&32:-1.0,-1.0,-1,-1.00&33:77.6,77.6,78,77.60&38:10000&18:65535
&1729&1599184740&17:0&32:-1.0,-1.0,-1,-1.00&33:77.7,77.7,78,77.80&38:10000&18:65535
&1729&1599185341&17:0&32:-1.0,-1.0,-1,-1.00&33:77.9,77.9,78,77.90&38:10000&18:65535
&1729&1599185942&17:0&32:-1.0,-1.0,-1,-1.00&33:77.7,77.7,78,77.70&38:10000&18:65535
&1729&1599186543&17:0&32:-1.0,-1.0,-1,-1.00&33:77.6,77.6,78,77.60&38:10000&18:65535
&1729&1599187144&17:0&32:-1.0,-1.0,-1,-1.00&33:77.7,77.7,78,77.70&38:10000&18:65535
&1729&1599187745&17:0&32:-1.0,-1.0,-1,-1.00&33:77.9,77.9,78,77.90&38:10000&18:65535
&1729&1599188346&17:0&32:-1.0,-1.0,-1,-1.00&33:77.8,77.8,78,77.80&38:10000&18:65535
&1729&1599188947&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,78.1,78,78.20&38:10000&18:65535
&1729&1599189549&17:0&32:-1.0,-1.0,-1,-1.00&33:78.0,78.0,78,78.10&38:10000&18:65535
&1729&1599190150&17:0&32:-1.0,-1.0,-1,-1.00&33:78.0,78.0,78,78.00&38:10000&18:65535
&1729&1599190751&17:0&32:-1.0,-1.0,-1,-1.00&33:78.1,78.1,78,78.10&38:10000&18:65535
&1729&1599191352&17:0&32:-1.0,-1.0,-1,-1.00&33:77.7,77.7,78,77.80&38:10000&18:65535
&1729&1599191953&17:0&32:-1.0,-1.0,-1,-1.00&33:77.6,77.7,78,77.70&38:10000&18:65535
&1729&1599192554&17:0&32:-1.0,-1.0,-1,-1.00&33:77.5,77.5,78,77.60&38:10000&18:65535
&1729&1599193155&17:0&32:-1.0,-1.0,-1,-1.00&33:77.5,23.5,936,8.28&38:10000&18:65535
&1729&1599193756&17:0&32:-1.0,-1.0,-1,-1.00&33:77.3,23.7,937,8.25&38:10000&18:65535
&1729&1599194358&17:0&32:-1.0,-1.0,-1,-1.00&33:77.3,77.3,77,8.26&38:10000&18:65535
&1729&1599194959&17:0&32:-1.0,-1.0,-1,-1.00&33:77.6,23.6,936,8.29&38:10000&18:65535
&1729&1599195560&17:0&32:-1.0,-1.0,-1,-1.00&33:77.5,23.7,936,8.28&38:10000&18:65535
&1729&1599196161&17:0&32:-1.0,-1.0,-1,-1.00&33:77.3,23.6,936,8.26&38:10000&18:65535
&1729&1599196763&17:0&32:-1.0,-1.0,-1,-1.00&33:77.5,23.6,936,8.28&38:10000&18:65535
&1729&1599197364&17:0&32:-1.0,-1.0,-1,-1.00&33:77.4,23.6,936,8.27&38:10000&18:65535
