:976&1604436283-1.9.0-281&17:296&32:194&33:213&18:105
&976&1604436645&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:128.3,23.2,925,13.87&18:65535,655.3&0:31.8
&976&1604445680&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:130.0,23.9,930,13.98&18:65535,655.3&0:28.8
&976&1604445980&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:130.2,23.8,930,14.00&18:65535,655.3&0:28.9
&976&1604446280&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:130.3,23.8,930,14.01&18:65535,655.3&0:29.0
&976&1604446580&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:130.3,23.7,930,14.01&18:65535,655.3&0:28.9
&976&1604446880&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:130.2,23.7,930,14.00&18:65535,655.3&0:28.8
&976&1604447180&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:130.3,23.7,930,14.01&18:65535,655.3&0:29.0
&976&1604447480&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:130.3,23.7,930,14.01&18:65535,655.3&0:28.9
&976&1604447780&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:130.4,23.6,930,14.02&18:65535,655.3&0:29.0
&976&1604448080&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:130.7,23.7,930,14.05&18:65535,655.3&0:29.0
&976&1604448380&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:130.6,23.6,930,14.04&18:65535,655.3&0:29.0
&976&1604448680&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:130.8,23.6,930,14.06&18:65535,655.3&0:29.0
&976&1604448980&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:130.9,23.6,930,14.08&18:65535,655.3&0:28.9
&976&1604449280&17:128,0.0&32:-1.0,-1.0,-1,-1.00&33:130.9,23.6,930,14.08&18:65535,655.3&0:29.1
&976&1604449580&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.0,23.6,930,14.09&18:65535,655.3&0:29.0
&976&1604449880&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:130.9,23.6,930,14.08&18:65535,655.3&0:28.9
&976&1604450180&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.0,23.6,930,14.09&18:65535,655.3&0:28.8
&976&1604450480&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:130.8,23.5,930,14.07&18:65535,655.3&0:28.7
&976&1604450780&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,23.5,930,14.12&18:65535,655.3&0:29.0
&976&1604451080&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.0,23.5,930,14.09&18:65535,655.3&0:28.9
&976&1604451380&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.0,23.5,930,14.09&18:65535,655.3&0:28.9
&976&1604451680&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.0,23.5,930,14.09&18:65535,655.3&0:28.9
&976&1604451980&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,23.5,930,14.12&18:65535,655.3&0:28.7
&976&1604452280&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.2,23.5,930,14.11&18:65535,655.3&0:28.7
&976&1604452580&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,23.5,930,14.11&18:65535,655.3&0:28.4
&976&1604452880&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.4,23.5,930,14.13&18:65535,655.3&0:28.6
&976&1604453180&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.4,23.5,930,14.13&18:65535,655.3&0:28.4
&976&1604453480&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.5,23.5,930,14.13&18:65535,655.3&0:28.4
&976&1604453780&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.5,23.5,930,14.14&18:65535,655.3&0:28.2
&976&1604454080&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,23.5,930,14.13&18:65535,655.3&0:28.3
&976&1604454380&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.4,23.3,930,14.13&18:65535,655.3&0:28.3
&976&1604454680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.5,23.4,930,14.14&18:65535,655.3&0:28.4
&976&1604454980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.7,23.4,930,14.16&18:65535,655.3&0:28.2
&976&1604455280&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.4,23.4,930,14.13&18:65535,655.3&0:28.2
&976&1604455580&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.7,23.5,930,14.16&18:65535,655.3&0:28.2
&976&1604455880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,23.3,929,14.17&18:65535,655.3&0:28.0
&976&1604456180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.7,23.3,929,14.17&18:65535,655.3&0:28.1
&976&1604456480&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.7,23.3,929,14.18&18:65535,655.3&0:28.1
&976&1604456780&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.7,23.4,929,14.18&18:65535,655.3&0:27.9
&976&1604457080&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.6,23.3,929,14.17&18:65535,655.3&0:27.8
&976&1604457380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.8,23.2,929,14.19&18:65535,655.3&0:27.8
&976&1604457680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:132.0,23.3,929,14.21&18:65535,655.3&0:27.6
&976&1604457980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.5,23.3,929,14.16&18:65535,655.3&0:27.7
&976&1604458280&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.7,23.2,929,14.18&18:65535,655.3&0:27.4
&976&1604458580&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.8,23.2,929,14.18&18:65535,655.3&0:27.3
&976&1604458880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.7,23.2,929,14.18&18:65535,655.3&0:27.4
&976&1604459180&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.9,23.2,929,14.20&18:65535,655.3&0:27.4
&976&1604459480&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.7,23.2,929,14.18&18:65535,655.3&0:27.1
&976&1604459780&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:132.0,23.2,929,14.21&18:65535,655.3&0:27.1
&976&1604460080&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.9,23.2,929,14.20&18:65535,655.3&0:27.1
&976&1604460380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.9,23.1,929,14.20&18:65535,655.3&0:27.0
&976&1604460680&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.8,23.2,929,14.19&18:65535,655.3&0:26.8
&976&1604460980&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.8,23.1,929,14.19&18:65535,655.3&0:26.7
&976&1604461280&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:132.1,23.1,929,14.22&18:65535,655.3&0:26.7
&976&1604461580&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.8,23.1,929,14.19&18:65535,655.3&0:26.8
&976&1604461880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:132.0,23.1,929,14.21&18:65535,655.3&0:26.6
&976&1604462180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:132.0,23.0,929,14.21&18:65535,655.3&0:26.5
&976&1604462480&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.9,23.0,929,14.19&18:65535,655.3&0:26.4
&976&1604462780&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.9,23.0,929,14.20&18:65535,655.3&0:26.3
&976&1604463080&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.8,23.0,928,14.20&18:65535,655.3&0:26.2
&976&1604463380&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:132.0,23.0,928,14.22&18:65535,655.3&0:26.2
&976&1604463680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.8,23.0,928,14.21&18:65535,655.3&0:26.2
&976&1604463980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:132.1,23.0,928,14.23&18:65535,655.3&0:26.0
&976&1604464280&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:132.0,23.0,928,14.22&18:65535,655.3&0:26.0
&976&1604464580&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:132.0,23.0,928,14.22&18:65535,655.3&0:25.5
&976&1604464880&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.9,23.0,928,14.22&18:65535,655.3&0:25.6
&976&1604465180&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.9,23.0,928,14.21&18:65535,655.3&0:25.4
&976&1604465480&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:132.2,23.0,928,14.24&18:65535,655.3&0:25.3
&976&1604465780&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.9,23.0,928,14.21&18:65535,655.3&0:25.3
&976&1604466080&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.8,23.0,928,14.21&18:65535,655.3&0:25.1
&976&1604466380&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.8,23.0,928,14.21&18:65535,655.3&0:25.1
&976&1604466680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.8,23.0,928,14.20&18:65535,655.3&0:24.8
&976&1604466980&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:132.1,23.0,928,14.23&18:65535,655.3&0:24.7
&976&1604467280&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:132.1,23.0,928,14.23&18:65535,655.3&0:24.6
&976&1604467580&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.9,23.0,928,14.22&18:65535,655.3&0:24.6
&976&1604467880&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.7,23.0,928,14.19&18:65535,655.3&0:24.7
&976&1604468180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.9,23.0,928,14.21&18:65535,655.3&0:24.8
&976&1604468480&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.9,22.9,928,14.21&18:65535,655.3&0:24.6
&976&1604468780&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.9,23.0,928,14.21&18:65535,655.3&0:24.8
&976&1604469080&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:132.1,23.0,928,14.23&18:65535,655.3&0:24.6
&976&1604469380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:132.0,22.9,928,14.23&18:65535,655.3&0:24.8
&976&1604469680&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.7,22.9,928,14.19&18:65535,655.3&0:25.1
&976&1604469980&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:132.0,22.9,927,14.24&18:65535,655.3&0:25.1
&976&1604470280&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:131.9,22.9,928,14.22&18:65535,655.3&0:25.3
&976&1604470580&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.9,927,14.20&18:65535,655.3&0:25.4
&976&1604470880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.9,927,14.20&18:65535,655.3&0:25.4
&976&1604471180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.9,22.9,927,14.23&18:65535,655.3&0:25.7
&976&1604471480&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.9,22.9,927,14.23&18:65535,655.3&0:26.3
&976&1604471780&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.9,927,14.20&18:65535,655.3&0:27.4
&976&1604472080&17:128,0.0&32:-1.0,-1.0,-1,-1.00&33:131.9,22.9,927,14.23&18:65535,655.3&0:28.3
&976&1604472380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.9,927,14.20&18:65535,655.3&0:29.1
&976&1604472680&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.6,22.9,927,14.20&18:65535,655.3&0:29.9
&976&1604472980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.9,927,14.19&18:65535,655.3&0:30.5
&976&1604473280&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.5,22.9,927,14.18&18:65535,655.3&0:31.3
&976&1604473580&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.5,22.9,927,14.18&18:65535,655.3&0:31.9
&976&1604473880&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:131.7,22.9,927,14.21&18:65535,655.3&0:32.5
&976&1604474180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.7,22.9,927,14.21&18:65535,655.3&0:33.2
&976&1604474480&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.6,22.9,927,14.19&18:65535,655.3&0:33.6
&976&1604474780&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.8,22.9,927,14.22&18:65535,655.3&0:34.2
&976&1604475080&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.8,22.9,927,14.22&18:65535,655.3&0:34.5
&976&1604475380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.8,22.9,927,14.22&18:65535,655.3&0:35.2
&976&1604475680&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.5,23.0,927,14.19&18:65535,655.3&0:35.6
&976&1604475980&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.5,22.9,927,14.19&18:65535,655.3&0:35.8
&976&1604476280&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.6,22.9,927,14.20&18:65535,655.3&0:36.3
&976&1604476580&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.7,22.8,927,14.21&18:65535,655.3&0:36.5
&976&1604476880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.8,927,14.19&18:65535,655.3&0:36.7
&976&1604477180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.5,22.7,926,14.20&18:65535,655.3&0:36.9
&976&1604477480&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.4,22.7,926,14.19&18:65535,655.3&0:37.1
&976&1604477780&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.7,926,14.18&18:65535,655.3&0:37.6
&976&1604478080&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:131.5,22.7,926,14.21&18:65535,655.3&0:38.0
&976&1604478380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.5,22.7,926,14.20&18:65535,655.3&0:38.4
&976&1604478680&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.7,926,14.18&18:65535,655.3&0:38.6
&976&1604478980&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.2,22.7,926,14.17&18:65535,655.3&0:38.8
&976&1604479280&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.8,926,14.18&18:65535,655.3&0:38.8
&976&1604479580&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.8,926,14.18&18:65535,655.3&0:38.9
&976&1604479880&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.1,22.7,926,14.16&18:65535,655.3&0:39.1
&976&1604480180&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.7,926,14.18&18:65535,655.3&0:39.3
&976&1604480480&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.6,926,14.17&18:65535,655.3&0:39.3
&976&1604480780&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.6,926,14.18&18:65535,655.3&0:39.6
&976&1604481080&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.7,926,14.18&18:65535,655.3&0:39.6
&976&1604481380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.7,926,14.17&18:65535,655.3&0:39.1
&976&1604481680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.7,926,14.18&18:65535,655.3&0:39.0
&976&1604481980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.7,926,14.17&18:65535,655.3&0:38.5
&976&1604482280&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.2,22.6,926,14.17&18:65535,655.3&0:38.2
&976&1604482580&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.2,22.6,926,14.17&18:65535,655.3&0:37.8
&976&1604482880&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.4,22.6,926,14.19&18:65535,655.3&0:37.4
&976&1604483180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.1,22.6,926,14.16&18:65535,655.3&0:37.7
&976&1604483480&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.2,22.6,926,14.17&18:65535,655.3&0:37.9
&976&1604483780&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.5,925,14.19&18:65535,655.3&0:38.3
&976&1604484080&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,926,14.18&18:65535,655.3&0:38.6
&976&1604484380&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.6,926,14.18&18:65535,655.3&0:38.9
&976&1604484680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.2,22.5,926,14.17&18:65535,655.3&0:38.6
&976&1604484980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.6,926,14.18&18:65535,655.3&0:38.1
&976&1604485280&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.6,926,14.18&18:65535,655.3&0:37.9
&976&1604485580&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.6,926,14.18&18:65535,655.3&0:37.7
&976&1604485880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.1,22.5,926,14.16&18:65535,655.3&0:37.6
&976&1604486180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.5,926,14.19&18:65535,655.3&0:37.6
&976&1604486480&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.6,926,14.19&18:65535,655.3&0:37.5
&976&1604486780&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.4,22.5,925,14.21&18:65535,655.3&0:37.5
&976&1604487080&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.5,926,14.19&18:65535,655.3&0:37.1
&976&1604487380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.5,925,14.20&18:65535,655.3&0:37.0
&976&1604487680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.6,926,14.18&18:65535,655.3&0:36.7
&976&1604487980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.6,926,14.19&18:65535,655.3&0:36.5
&976&1604488280&17:128,0.0&32:-1.0,-1.0,-1,-1.00&33:131.2,22.5,926,14.17&18:65535,655.3&0:36.3
&976&1604488580&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.4,22.6,926,14.18&18:65535,655.3&0:36.6
&976&1604488880&17:128,0.0&32:-1.0,-1.0,-1,-1.00&33:131.4,22.5,926,14.19&18:65535,655.3&0:36.6
&976&1604489180&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.4,22.6,925,14.21&18:65535,655.3&0:36.4
&976&1604489480&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.6,926,14.21&18:65535,655.3&0:36.3
&976&1604489780&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,925,14.20&18:65535,655.3&0:36.6
&976&1604490080&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.4,22.5,925,14.21&18:65535,655.3&0:36.6
&976&1604490380&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.6,22.5,925,14.23&18:65535,655.3&0:36.5
&976&1604490680&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,925,14.20&18:65535,655.3&0:36.6
&976&1604490980&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.5,925,14.22&18:65535,655.3&0:37.2
&976&1604491280&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.6,22.5,925,14.23&18:65535,655.3&0:37.5
&976&1604491580&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.5,925,14.23&18:65535,655.3&0:38.2
&976&1604491880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,925,14.20&18:65535,655.3&0:38.2
&976&1604492180&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,925,14.20&18:65535,655.3&0:39.0
&976&1604492480&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,925,14.20&18:65535,655.3&0:39.3
&976&1604492780&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,925,14.19&18:65535,655.3&0:39.3
&976&1604493080&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.4,22.5,925,14.20&18:65535,655.3&0:39.3
&976&1604493380&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.6,925,14.23&18:65535,655.3&0:39.5
&976&1604493680&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.5,925,14.22&18:65535,655.3&0:39.2
&976&1604493980&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.1,22.5,925,14.17&18:65535,655.3&0:39.3
&976&1604494280&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,925,14.20&18:65535,655.3&0:39.7
&976&1604494580&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.5,925,14.19&18:65535,655.3&0:40.2
&976&1604494880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.5,22.4,925,14.21&18:65535,655.3&0:40.4
&976&1604495180&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.4,22.4,924,14.22&18:65535,655.3&0:40.6
&976&1604495480&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.5,22.4,924,14.24&18:65535,655.3&0:40.8
&976&1604495780&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.5,22.4,924,14.23&18:65535,655.3&0:40.7
&976&1604496080&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.2,22.3,924,14.20&18:65535,655.3&0:40.5
&976&1604496380&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.6,22.4,924,14.24&18:65535,655.3&0:40.7
&976&1604496680&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.4,924,14.20&18:65535,655.3&0:40.8
&976&1604496980&17:0,2.5&32:-1.0,-1.0,-1,-1.00&33:131.4,22.4,924,14.22&18:65535,655.3&0:40.8
&976&1604497280&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.4,924,14.24&18:65535,655.3&0:40.8
&976&1604497580&17:128,2.5&32:-1.0,-1.0,-1,-1.00&33:131.3,22.4,925,14.20&18:65535,655.3&0:40.6
&976&1604497880&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:131.6,22.4,925,14.23&18:65535,655.3&0:40.4
