:1052&1619225187-1.9.0-281&17:296&32:194&33:213&18:105
&1052&1619225400&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:123.5,11.4,996,12.40&18:65535,655.3&0:15.2
&1052&1619238027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:135.5,11.5,996,13.61&18:65535,655.3&0:15.7
&1052&1619238327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:135.8,11.9,997,13.63&18:65535,655.3&0:15.1
&1052&1619238627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:135.9,11.5,996,13.64&18:65535,655.3&0:14.7
&1052&1619238927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.0,11.5,996,13.65&18:65535,655.3&0:14.3
&1052&1619239227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.0,11.5,996,13.65&18:65535,655.3&0:13.9
&1052&1619239527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.0,11.5,997,13.64&18:65535,655.3&0:13.7
&1052&1619239827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.1,11.7,997,13.65&18:65535,655.3&0:13.5
&1052&1619240127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.2,11.5,996,13.67&18:65535,655.3&0:13.3
&1052&1619240427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.2,11.6,997,13.66&18:65535,655.3&0:13.1
&1052&1619240727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.3,11.5,997,13.68&18:65535,655.3&0:12.9
&1052&1619241027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.3,11.4,996,13.69&18:65535,655.3&0:12.9
&1052&1619241327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.5,11.3,996,13.71&18:65535,655.3&0:12.8
&1052&1619241627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.3,11.5,996,13.69&18:65535,655.3&0:12.7
&1052&1619241927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.6,11.2,996,13.72&18:65535,655.3&0:12.6
&1052&1619242227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.5,11.4,996,13.71&18:65535,655.3&0:12.5
&1052&1619242527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.5,11.5,996,13.70&18:65535,655.3&0:12.3
&1052&1619242827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.6,11.2,996,13.72&18:65535,655.3&0:12.0
&1052&1619243127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.6,11.7,997,13.70&18:65535,655.3&0:12.1
&1052&1619243427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.8,11.2,996,13.74&18:65535,655.3&0:12.1
&1052&1619243727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.7,11.2,996,13.72&18:65535,655.3&0:12.2
&1052&1619244027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.7,10.9,995,13.74&18:65535,655.3&0:12.3
&1052&1619244327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.6,11.7,997,13.71&18:65535,655.3&0:12.5
&1052&1619244627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.8,11.2,996,13.74&18:65535,655.3&0:12.6
&1052&1619244927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.7,11.2,996,13.73&18:65535,655.3&0:12.6
&1052&1619245227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.7,11.2,996,13.73&18:65535,655.3&0:12.7
&1052&1619245527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.8,11.2,996,13.73&18:65535,655.3&0:12.7
&1052&1619245827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:137.0,11.0,995,13.77&18:65535,655.3&0:12.7
&1052&1619246127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:137.0,11.2,996,13.75&18:65535,655.3&0:12.6
&1052&1619246427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.8,10.9,995,13.75&18:65535,655.3&0:12.5
&1052&1619246727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:137.1,11.1,996,13.76&18:65535,655.3&0:12.4
&1052&1619247027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:137.1,11.2,996,13.77&18:65535,655.3&0:12.2
&1052&1619247327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.8,11.2,996,13.74&18:65535,655.3&0:12.1
&1052&1619247627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:136.9,11.1,995,13.76&18:65535,655.3&0:12.1
&1052&1619247927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:137.2,11.1,995,13.79&18:65535,655.3&0:11.9
&1052&1619248227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:137.2,11.2,995,13.79&18:65535,655.3&0:11.9
&1052&1619248527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:137.0,11.6,996,13.76&18:65535,655.3&0:11.9
&1052&1619248827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:137.3,11.2,996,13.79&18:65535,655.3&0:11.8
&1052&1619249127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:137.6,11.4,996,13.82&18:65535,655.3&0:11.6
&1052&1619249427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:137.4,11.4,996,13.79&18:65535,655.3&0:11.6
&1052&1619249727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:137.7,11.5,996,13.83&18:65535,655.3&0:11.6
&1052&1619250027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:137.9,11.5,996,13.85&18:65535,655.3&0:11.6
&1052&1619250327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:138.0,11.5,996,13.86&18:65535,655.3&0:11.6
&1052&1619250627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:137.8,11.5,996,13.83&18:65535,655.3&0:11.6
&1052&1619250927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:138.2,11.4,996,13.87&18:65535,655.3&0:11.6
&1052&1619251227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:138.9,11.4,996,13.95&18:65535,655.3&0:11.6
&1052&1619251527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:139.0,11.3,996,13.96&18:65535,655.3&0:11.7
&1052&1619251827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:139.1,11.3,996,13.97&18:65535,655.3&0:11.8
&1052&1619252127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:139.1,11.4,996,13.96&18:65535,655.3&0:11.8
&1052&1619252427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:139.2,11.5,996,13.98&18:65535,655.3&0:11.8
&1052&1619252727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:139.0,11.5,996,13.96&18:65535,655.3&0:11.8
&1052&1619253027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:139.4,11.1,995,14.01&18:65535,655.3&0:11.7
&1052&1619253327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:139.4,11.3,996,14.00&18:65535,655.3&0:11.7
&1052&1619253627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:139.9,11.3,996,14.05&18:65535,655.3&0:11.6
&1052&1619253927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:139.8,11.5,996,14.03&18:65535,655.3&0:11.6
&1052&1619254227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:139.9,11.4,996,14.05&18:65535,655.3&0:11.7
&1052&1619254527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:140.0,11.3,996,14.05&18:65535,655.3&0:11.7
&1052&1619254827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:140.0,11.6,996,14.06&18:65535,655.3&0:11.6
&1052&1619255127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:140.4,11.5,996,14.10&18:65535,655.3&0:11.5
&1052&1619255427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:140.3,11.5,996,14.09&18:65535,655.3&0:11.4
&1052&1619255727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:140.5,11.3,996,14.11&18:65535,655.3&0:11.4
&1052&1619256027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:140.5,11.3,995,14.12&18:65535,655.3&0:11.4
&1052&1619256327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:140.8,11.4,996,14.13&18:65535,655.3&0:11.4
&1052&1619256627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:140.8,11.5,996,14.14&18:65535,655.3&0:11.4
&1052&1619256927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:140.7,11.4,996,14.12&18:65535,655.3&0:11.4
&1052&1619257227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:140.9,11.4,995,14.16&18:65535,655.3&0:11.3
&1052&1619257527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:140.9,11.3,995,14.17&18:65535,655.3&0:11.2
&1052&1619257827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:141.0,11.4,996,14.16&18:65535,655.3&0:11.2
&1052&1619258127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:141.8,10.7,994,14.26&18:65535,655.3&0:11.4
&1052&1619258427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:141.6,10.7,994,14.24&18:65535,655.3&0:11.4
&1052&1619258727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:141.9,10.8,994,14.27&18:65535,655.3&0:11.4
&1052&1619259027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:141.5,11.7,996,14.21&18:65535,655.3&0:11.4
&1052&1619259327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:141.6,11.4,995,14.24&18:65535,655.3&0:11.4
&1052&1619259627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:141.7,11.0,995,14.25&18:65535,655.3&0:11.4
&1052&1619259927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:141.7,11.5,996,14.23&18:65535,655.3&0:11.4
&1052&1619260227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:141.5,11.5,996,14.21&18:65535,655.3&0:11.5
&1052&1619260527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:141.9,11.5,996,14.24&18:65535,655.3&0:11.5
&1052&1619260827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:141.9,11.5,996,14.25&18:65535,655.3&0:11.5
&1052&1619261127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.1,11.5,996,14.26&18:65535,655.3&0:11.5
&1052&1619261427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.4,11.3,995,14.32&18:65535,655.3&0:11.4
&1052&1619261727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.0,11.6,996,14.26&18:65535,655.3&0:11.2
&1052&1619262027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.1,11.4,995,14.29&18:65535,655.3&0:11.3
&1052&1619262327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.1,11.5,996,14.26&18:65535,655.3&0:11.3
&1052&1619262627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.2,11.5,996,14.27&18:65535,655.3&0:11.4
&1052&1619262927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.1,11.4,995,14.29&18:65535,655.3&0:11.4
&1052&1619263227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:141.9,11.4,995,14.26&18:65535,655.3&0:11.4
&1052&1619263527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.2,11.4,995,14.29&18:65535,655.3&0:11.4
&1052&1619263827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.2,11.4,995,14.30&18:65535,655.3&0:11.2
&1052&1619264127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.1,11.4,995,14.29&18:65535,655.3&0:11.3
&1052&1619264427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.2,11.4,995,14.29&18:65535,655.3&0:11.2
&1052&1619264727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.2,11.4,995,14.30&18:65535,655.3&0:11.2
&1052&1619265027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.2,11.5,996,14.28&18:65535,655.3&0:11.3
&1052&1619265327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.6,11.1,995,14.33&18:65535,655.3&0:11.3
&1052&1619265627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.6,10.8,994,14.35&18:65535,655.3&0:11.2
&1052&1619265927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.4,10.9,994,14.33&18:65535,655.3&0:11.2
&1052&1619266227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.4,10.7,994,14.32&18:65535,655.3&0:11.2
&1052&1619266527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.3,11.0,995,14.30&18:65535,655.3&0:11.2
&1052&1619266827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.4,11.1,995,14.31&18:65535,655.3&0:11.2
&1052&1619267127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.4,11.1,995,14.31&18:65535,655.3&0:11.2
&1052&1619267427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.5,11.1,995,14.32&18:65535,655.3&0:11.2
&1052&1619267727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.5,11.2,995,14.32&18:65535,655.3&0:11.2
&1052&1619268027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.2,11.3,995,14.29&18:65535,655.3&0:11.1
&1052&1619268327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.3,11.0,994,14.31&18:65535,655.3&0:11.2
&1052&1619268627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.4,11.0,994,14.33&18:65535,655.3&0:11.2
&1052&1619268927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.7,10.9,994,14.36&18:65535,655.3&0:11.3
&1052&1619269227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.4,11.3,995,14.31&18:65535,655.3&0:11.3
&1052&1619269527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.5,11.1,994,14.34&18:65535,655.3&0:11.3
&1052&1619269827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.4,11.2,994,14.33&18:65535,655.3&0:11.3
&1052&1619270127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.6,10.9,994,14.35&18:65535,655.3&0:11.2
&1052&1619270427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.4,11.0,994,14.33&18:65535,655.3&0:11.3
&1052&1619270727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.4,11.0,994,14.33&18:65535,655.3&0:11.3
&1052&1619271027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.6,11.0,994,14.35&18:65535,655.3&0:11.4
&1052&1619271327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.3,11.2,995,14.31&18:65535,655.3&0:11.5
&1052&1619271627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.4,11.4,995,14.31&18:65535,655.3&0:11.4
&1052&1619271927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.4,11.3,995,14.31&18:65535,655.3&0:11.4
&1052&1619272227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.5,11.3,995,14.32&18:65535,655.3&0:11.3
&1052&1619272527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.8,11.4,995,14.35&18:65535,655.3&0:11.3
&1052&1619272827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.5,11.1,994,14.34&18:65535,655.3&0:11.4
&1052&1619273127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.8,11.0,994,14.36&18:65535,655.3&0:11.4
&1052&1619273427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.8,11.0,994,14.37&18:65535,655.3&0:11.4
&1052&1619273727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.8,11.0,994,14.36&18:65535,655.3&0:11.4
&1052&1619274027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.7,11.0,994,14.36&18:65535,655.3&0:11.4
&1052&1619274327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.7,11.0,994,14.35&18:65535,655.3&0:11.3
&1052&1619274627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.7,11.0,994,14.35&18:65535,655.3&0:11.3
&1052&1619274927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.6,11.0,994,14.35&18:65535,655.3&0:11.4
&1052&1619275227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.7,11.1,994,14.36&18:65535,655.3&0:11.5
&1052&1619275527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.8,11.0,994,14.36&18:65535,655.3&0:11.5
&1052&1619275827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.7,11.1,994,14.36&18:65535,655.3&0:11.5
&1052&1619276127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.7,11.0,994,14.36&18:65535,655.3&0:11.5
&1052&1619276427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.8,11.1,994,14.36&18:65535,655.3&0:11.5
&1052&1619276727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.8,11.2,995,14.36&18:65535,655.3&0:11.2
&1052&1619277027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.9,10.9,994,14.38&18:65535,655.3&0:11.6
&1052&1619277327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.8,11.0,994,14.37&18:65535,655.3&0:11.7
&1052&1619277627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.8,11.0,994,14.37&18:65535,655.3&0:11.7
&1052&1619277927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.8,11.1,994,14.37&18:65535,655.3&0:11.7
&1052&1619278227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.8,11.3,995,14.35&18:65535,655.3&0:11.7
&1052&1619278527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.6,11.1,994,14.35&18:65535,655.3&0:11.6
&1052&1619278827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.6,11.1,994,14.35&18:65535,655.3&0:11.7
&1052&1619279127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.6,11.0,994,14.35&18:65535,655.3&0:11.7
&1052&1619279427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.0,11.3,994,14.39&18:65535,655.3&0:11.7
&1052&1619279727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.1,10.9,994,14.40&18:65535,655.3&0:11.8
&1052&1619280027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.0,10.9,994,14.38&18:65535,655.3&0:11.8
&1052&1619280327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.9,11.0,994,14.37&18:65535,655.3&0:11.8
&1052&1619280627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.9,11.0,994,14.38&18:65535,655.3&0:11.7
&1052&1619280927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.9,11.1,994,14.37&18:65535,655.3&0:11.8
&1052&1619281227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.0,11.0,994,14.39&18:65535,655.3&0:11.9
&1052&1619281527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:142.9,11.2,994,14.38&18:65535,655.3&0:12.0
&1052&1619281827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.0,11.1,994,14.39&18:65535,655.3&0:12.1
&1052&1619282127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.6,11.0,993,14.46&18:65535,655.3&0:12.2
&1052&1619282427&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.9,10.7,993,14.49&18:65535,655.3&0:12.2
&1052&1619282727&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.9,10.9,993,14.50&18:65535,655.3&0:12.1
&1052&1619283027&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.9,10.9,993,14.49&18:65535,655.3&0:12.2
&1052&1619283327&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.6,11.1,994,14.45&18:65535,655.3&0:12.3
&1052&1619283627&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.7,11.1,994,14.46&18:65535,655.3&0:12.3
&1052&1619283927&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.7,11.0,993,14.48&18:65535,655.3&0:12.4
&1052&1619284227&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.7,10.7,993,14.47&18:65535,655.3&0:12.4
&1052&1619284527&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.6,10.7,993,14.46&18:65535,655.3&0:12.3
&1052&1619284827&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.9,11.0,993,14.49&18:65535,655.3&0:12.2
&1052&1619285127&17:65535,655.3&32:-1.0,-1.0,-1,-1.00&33:143.9,11.0,994,14.48&18:65535,655.3&0:12.2
