"Plot Title: hobo35"
"#","Date Time, GMT-04:00","Temp, °C","Coupler Attached","Host Connected","Stopped","End Of File"
1,04/19/21 12:30:00 PM,21.569,,,,
2,04/19/21 12:40:00 PM,8.779,,,,
3,04/19/21 12:50:00 PM,8.680,,,,
4,04/19/21 01:00:00 PM,8.581,,,,
5,04/19/21 01:10:00 PM,8.581,,,,
6,04/19/21 01:20:00 PM,8.581,,,,
7,04/19/21 01:30:00 PM,8.581,,,,
8,04/19/21 01:40:00 PM,8.581,,,,
9,04/19/21 01:50:00 PM,8.581,,,,
10,04/19/21 02:00:00 PM,8.581,,,,
11,04/19/21 02:10:00 PM,8.581,,,,
12,04/19/21 02:20:00 PM,8.581,,,,
13,04/19/21 02:30:00 PM,8.581,,,,
14,04/19/21 02:40:00 PM,8.581,,,,
15,04/19/21 02:50:00 PM,8.581,,,,
16,04/19/21 03:00:00 PM,8.581,,,,
17,04/19/21 03:10:00 PM,8.581,,,,
18,04/19/21 03:20:00 PM,8.581,,,,
19,04/19/21 03:30:00 PM,8.581,,,,
20,04/19/21 03:40:00 PM,8.581,,,,
21,04/19/21 03:50:00 PM,8.680,,,,
22,04/19/21 04:00:00 PM,8.680,,,,
23,04/19/21 04:10:00 PM,8.680,,,,
24,04/19/21 04:20:00 PM,8.680,,,,
25,04/19/21 04:30:00 PM,8.680,,,,
26,04/19/21 04:40:00 PM,8.680,,,,
27,04/19/21 04:50:00 PM,8.680,,,,
28,04/19/21 05:00:00 PM,8.680,,,,
29,04/19/21 05:10:00 PM,8.680,,,,
30,04/19/21 05:20:00 PM,8.680,,,,
31,04/19/21 05:30:00 PM,8.680,,,,
32,04/19/21 05:40:00 PM,8.680,,,,
33,04/19/21 05:50:00 PM,8.680,,,,
34,04/19/21 06:00:00 PM,8.680,,,,
35,04/19/21 06:10:00 PM,8.680,,,,
36,04/19/21 06:20:00 PM,8.680,,,,
37,04/19/21 06:30:00 PM,8.680,,,,
38,04/19/21 06:40:00 PM,8.680,,,,
39,04/19/21 06:50:00 PM,8.680,,,,
40,04/19/21 07:00:00 PM,8.680,,,,
41,04/19/21 07:10:00 PM,8.680,,,,
42,04/19/21 07:20:00 PM,8.680,,,,
43,04/19/21 07:30:00 PM,8.680,,,,
44,04/19/21 07:40:00 PM,8.680,,,,
45,04/19/21 07:50:00 PM,8.680,,,,
46,04/19/21 08:00:00 PM,8.680,,,,
47,04/19/21 08:10:00 PM,8.680,,,,
48,04/19/21 08:20:00 PM,8.680,,,,
49,04/19/21 08:30:00 PM,8.680,,,,
50,04/19/21 08:40:00 PM,8.680,,,,
51,04/19/21 08:50:00 PM,8.680,,,,
52,04/19/21 09:00:00 PM,8.680,,,,
53,04/19/21 09:10:00 PM,8.680,,,,
54,04/19/21 09:20:00 PM,8.680,,,,
55,04/19/21 09:30:00 PM,8.680,,,,
56,04/19/21 09:40:00 PM,8.680,,,,
57,04/19/21 09:50:00 PM,8.680,,,,
58,04/19/21 10:00:00 PM,8.680,,,,
59,04/19/21 10:10:00 PM,8.680,,,,
60,04/19/21 10:20:00 PM,8.680,,,,
61,04/19/21 10:30:00 PM,8.680,,,,
62,04/19/21 10:40:00 PM,8.680,,,,
63,04/19/21 10:50:00 PM,8.779,,,,
64,04/19/21 11:00:00 PM,8.680,,,,
65,04/19/21 11:10:00 PM,8.680,,,,
66,04/19/21 11:20:00 PM,8.680,,,,
67,04/19/21 11:30:00 PM,8.680,,,,
68,04/19/21 11:40:00 PM,8.680,,,,
69,04/19/21 11:50:00 PM,8.680,,,,
70,04/20/21 12:00:00 AM,8.680,,,,
71,04/20/21 12:10:00 AM,8.680,,,,
72,04/20/21 12:20:00 AM,8.680,,,,
73,04/20/21 12:30:00 AM,8.680,,,,
74,04/20/21 12:40:00 AM,8.680,,,,
75,04/20/21 12:50:00 AM,8.680,,,,
76,04/20/21 01:00:00 AM,8.680,,,,
77,04/20/21 01:10:00 AM,8.680,,,,
78,04/20/21 01:20:00 AM,8.680,,,,
79,04/20/21 01:30:00 AM,8.680,,,,
80,04/20/21 01:40:00 AM,8.680,,,,
81,04/20/21 01:50:00 AM,8.680,,,,
82,04/20/21 02:00:00 AM,8.680,,,,
83,04/20/21 02:10:00 AM,8.680,,,,
84,04/20/21 02:20:00 AM,8.680,,,,
85,04/20/21 02:30:00 AM,8.680,,,,
86,04/20/21 02:40:00 AM,8.680,,,,
87,04/20/21 02:50:00 AM,8.680,,,,
88,04/20/21 03:00:00 AM,8.680,,,,
89,04/20/21 03:10:00 AM,8.680,,,,
90,04/20/21 03:20:00 AM,8.680,,,,
91,04/20/21 03:30:00 AM,8.680,,,,
92,04/20/21 03:40:00 AM,8.680,,,,
93,04/20/21 03:50:00 AM,8.680,,,,
94,04/20/21 04:00:00 AM,8.680,,,,
95,04/20/21 04:10:00 AM,8.680,,,,
96,04/20/21 04:20:00 AM,8.680,,,,
97,04/20/21 04:30:00 AM,8.680,,,,
98,04/20/21 04:40:00 AM,8.680,,,,
99,04/20/21 04:50:00 AM,8.680,,,,
100,04/20/21 05:00:00 AM,8.680,,,,
101,04/20/21 05:10:00 AM,8.680,,,,
102,04/20/21 05:20:00 AM,8.680,,,,
103,04/20/21 05:30:00 AM,8.680,,,,
