"TOA5","CR3000_CCRdam","CR3000","13423","CR3000.Std.32.05","CPU:CCRdam_20230313.CR3","5042","ccre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","EXO_Date_1","EXO_Time_1","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure_1","EXO_depth_1","EXO_battery_1","EXO_cablepower_1","EXO_wiper_1","EXO_Date_9","EXO_Time_9","EXO_wtr_9","Cond_9","SpCond_9","TDS_9","dosat_9","doobs_9","fDOM_RFU_9","fDOM_QSU_9","EXO_pressure_9","EXO_depth_9","EXO_battery_9","EXO_cablepower_9","EXO_wiper_9","Lvl_psi","Lvl_Temp_C"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-05-10 16:30:00",8365,12.87,25.94,19.72351,19.56506,18.47747,15.66516,14.93356,14.70889,14.25897,13.2174,11.79486,10.84112,10.56606,10.39739,10.30081,230510,172846,19.735,67.15,74.66,48.53,108.07,9.88,0.3,0.24,0.52,-0.73,3.06,9.09,2.63,1.858,6.39,11.75,1.2,230510,172951,11.516,61.6,82.97,53.93,77.37,8.43,5.19,16.03,12.53,8.814,2.83,12.12,1.22,27.12084,10.32503
"2023-05-10 16:40:00",8366,12.88,25.81,20.00201,19.99755,17.30663,15.58666,14.93505,14.67993,14.22735,13.38757,11.78021,10.83157,10.56378,10.39874,10.30822,230510,173847,18.386,64.62,73.97,48.08,107.19,10.07,0.35,0.39,0.51,-0.74,3.62,10.76,2.64,1.859,6.39,11.81,1.2,230510,173952,11.561,61.73,83.05,53.98,76.89,8.37,5.18,15.99,12.53,8.814,2.83,12.12,1.22,27.12043,10.32755
"2023-05-10 16:50:00",8367,12.93,26.28,19.97045,20.17571,16.98495,15.65878,14.9826,14.68991,14.19757,13.29034,11.82769,10.85272,10.57247,10.39947,10.31161,230510,174847,19.158,66.13,74.44,48.38,107.73,9.96,0.42,0.61,0.53,-0.71,3.3,9.8,2.64,1.858,6.39,11.85,1.22,230510,174952,11.452,61.6,83.1,54.02,76.89,8.39,5.17,15.97,12.53,8.811,2.82,12.12,1.2,27.12089,10.33061
"2023-05-10 17:00:00",8368,12.92,26.76,19.97506,20.12683,17.00955,15.78237,15.04333,14.73498,14.21816,13.29583,11.74862,10.79016,10.56768,10.40542,10.31643,230510,175846,18.55,64.98,74.11,48.17,106.8,10,0.34,0.36,0.59,-0.64,3.51,10.43,2.64,1.858,6.39,11.65,1.21,230510,175952,11.359,61.53,83.21,54.09,77.24,8.45,5.17,15.96,12.53,8.811,2.83,12.12,1.2,27.11809,10.33123
"2023-05-10 17:10:00",8369,12.92,27.06,19.97869,20.08535,17.02374,15.80282,15.07043,14.76058,14.16018,13.08251,11.7933,10.78369,10.63772,10.41589,10.32687,230510,180846,18.834,65.7,74.47,48.41,107.43,10,0.36,0.43,0.56,-0.68,3.41,10.12,2.64,1.858,6.39,11.68,1.22,230510,180950,11.388,61.46,83.05,53.98,77.84,8.51,5.18,15.98,12.53,8.815,2.83,12.04,1.21,27.12185,10.33548
"2023-05-10 17:20:00",8370,12.92,27.26,19.97949,20.08151,17.0173,15.74645,15.04528,14.47555,14.05126,13.20803,11.86981,10.80459,10.66479,10.4223,10.33679,230510,181847,18.889,65.56,74.22,48.25,107.33,9.98,0.35,0.39,0.55,-0.69,3.42,10.17,2.63,1.857,6.4,11.58,1.22,230510,181952,11.493,61.48,82.86,53.86,77.28,8.42,5.2,16.06,12.53,8.812,2.83,12.12,1.21,27.11875,10.34165
"2023-05-10 17:30:00",8371,12.91,27.35,19.93682,20.01876,16.94262,15.71844,15.03283,14.3359,14.07632,13.12786,11.93197,10.83386,10.73242,10.42498,10.34707,230510,182847,18.562,65.01,74.13,48.18,107.11,10.02,0.34,0.34,0.55,-0.7,3.53,10.48,2.63,1.856,6.4,11.42,1.22,230510,182951,11.486,61.63,83.07,53.99,76.18,8.31,5.15,15.9,12.53,8.81,2.83,12.09,1.21,27.11915,10.34723
"2023-05-10 17:40:00",8372,12.91,27.39,19.87338,19.87628,16.84408,15.76312,15.0415,14.34161,14.06112,13.04064,12.15093,10.86727,10.73962,10.42425,10.35415,230510,183845,18.447,64.9,74.18,48.22,107.43,10.08,0.4,0.56,0.82,-0.4,3.59,10.67,2.63,1.857,6.4,11.54,1.22,230510,183949,11.552,61.68,83,53.95,76.88,8.37,5.18,15.98,12.53,8.811,2.83,12.12,1.21,27.11937,10.35337
"2023-05-10 17:50:00",8373,12.91,27.35,18.27645,17.61904,16.24618,15.56066,14.98504,14.33694,13.85345,13.17544,12.10189,10.89556,10.74825,10.42947,10.35296,230510,184846,16.953,62.94,74.38,48.34,104.71,10.13,0.43,0.64,0.86,-0.36,3.88,11.55,2.63,1.85,6.11,0,1.21,230510,184951,12.22,61.24,81.02,52.66,77.65,8.32,5.46,16.83,12.52,8.808,2.83,12.12,1.22,27.11666,10.35702
