"TOA5","CR3000_CCRdam","CR3000","13423","CR3000.Std.32.05","CPU:CCRdam_20230124.CR3","26485","ccre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","EXO_Date_1","EXO_Time_1","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure_1","EXO_depth_1","EXO_battery_1","EXO_cablepower_1","EXO_wiper_1","EXO_Date_9","EXO_Time_9","EXO_wtr_9","Cond_9","SpCond_9","TDS_9","dosat_9","doobs_9","fDOM_RFU_9","fDOM_QSU_9","EXO_pressure_9","EXO_depth_9","EXO_battery_9","EXO_cablepower_9","EXO_wiper_9","Lvl_psi","Lvl_Temp_C"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-01-29 00:20:00",620,13.32,4.966,5.182031,5.225305,5.255456,5.260492,5.248498,5.240137,5.238641,5.231622,5.238428,5.222101,5.228937,5.225915,5.170831,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",230129,1711,5.216,59.32,95.36,61.98,96.41,12.24,5.39,16.61,12.69,8.921,2.83,12.41,1.21,27.23279,5.195707
"2023-01-29 00:30:00",621,13.32,4.851,5.188074,5.221246,5.255212,5.256982,5.241846,5.239069,5.240686,5.236291,5.240716,5.216821,5.223749,5.222742,5.230035,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",230129,2711,5.208,59.31,95.36,61.99,96.39,12.24,5.39,16.64,12.68,8.917,2.83,12.43,1.22,27.23097,5.229079
"2023-01-29 00:40:00",622,13.33,4.77,5.177454,5.214319,5.247125,5.253931,5.242395,5.238519,5.230463,5.232446,5.238214,5.21029,5.218194,5.217859,5.245111,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",230129,3712,5.209,59.32,95.36,61.99,96.36,12.24,5.39,16.61,12.68,8.916,2.83,12.47,1.21,27.2317,5.237995
"2023-01-29 00:50:00",623,13.33,4.71,5.183313,5.215692,5.242212,5.249963,5.237634,5.234308,5.238245,5.234064,5.239709,5.211267,5.219476,5.211877,5.242914,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",230129,4711,5.198,59.3,95.38,62,96.35,12.24,5.4,16.64,12.68,8.916,2.83,12.49,1.22,27.234,5.236792
"2023-01-29 01:00:00",624,13.33,4.64,5.174676,5.209192,5.239526,5.243738,5.22326,5.198236,5.212884,5.221887,5.233789,5.20144,5.208093,5.208276,5.148096,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",230129,5712,5.192,59.29,95.38,61.99,96.4,12.25,5.39,16.61,12.68,8.915,2.83,12.49,1.22,27.23133,5.160018
"2023-01-29 01:10:00",625,13.33,4.554,5.166864,5.204614,5.235681,5.237024,5.214014,5.204034,5.205835,5.201776,5.210565,5.196741,5.204828,5.207513,5.166986,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",230129,10711,5.194,59.3,95.38,62,96.32,12.24,5.4,16.65,12.68,8.916,2.82,12.49,1.21,27.23114,5.207954
"2023-01-29 01:20:00",626,13.38,4.489,5.1672,5.202142,5.229517,5.229944,5.215997,5.209772,5.210931,5.206476,5.221612,5.206476,5.212518,5.213525,5.222589,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",230129,11712,5.187,59.29,95.39,62,96.25,12.23,5.4,16.65,12.68,8.915,2.83,12.45,1.22,27.23388,5.227499
"2023-01-29 01:30:00",627,13.38,4.444,5.152399,5.195581,5.225946,5.230981,5.216699,5.212305,5.215936,5.214166,5.22088,5.199274,5.202447,5.204187,5.148981,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",230129,12710,5.182,59.28,95.38,62,96.33,12.24,5.4,16.64,12.68,8.915,2.83,12.44,1.22,27.23228,5.146151
"2023-01-29 01:40:00",628,13.38,4.387,5.154016,5.189355,5.220392,5.22619,5.215936,5.214349,5.219079,5.213281,5.218774,5.196741,5.202936,5.200067,5.209192,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",230129,13710,5.185,59.28,95.38,62,96.27,12.23,5.4,16.64,12.68,8.913,2.83,12.43,1.22,27.23122,5.20949
