"TOA5","CR3000_CCRdam","CR3000","13423","CR3000.Std.32.05","CPU:CCRdam_20220929.CR3","18304","ccre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","EXO_Date_1","EXO_Time_1","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure_1","EXO_depth_1","EXO_battery_1","EXO_cablepower_1","EXO_wiper_1","EXO_Date_9","EXO_Time_9","EXO_wtr_9","Cond_9","SpCond_9","TDS_9","dosat_9","doobs_9","fDOM_RFU_9","fDOM_QSU_9","EXO_pressure_9","EXO_depth_9","EXO_battery_9","EXO_cablepower_9","EXO_wiper_9","Lvl_psi","Lvl_Temp_C"
"2022-11-12 04:30:00",6271,13,20.31,15.96124,15.2192,15.24533,15.24059,15.21432,15.21533,15.21078,14.63922,14.55465,14.44695,14.38503,14.12045,13.91421,221112,52556,15.293,78.89,96.84,62.95,94.72,9.49,0.48,1.29,0.48,-0.1,4.76,14.31,2.31,1.627,4.06,12.12,1.2,221112,52811,14.575,82.35,102.83,66.84,70.64,7.19,4.48,13.66,12,8.443,3.08,12.12,1.21,26.49399,13.92475
"2022-11-12 04:40:00",6272,13,20.18,13.91711,15.21194,15.23303,15.23312,14.9826,14.81585,14.66403,14.54507,14.49996,14.42239,14.2366,14.1267,13.90808,221112,53558,15.294,78.86,96.81,62.92,94.71,9.49,0.48,1.3,0.51,-0.08,4.71,14.16,1.11,0.785,4.06,12.12,1.19,221112,53811,14.54,82.22,102.75,66.79,68.75,7,4.53,13.8,12,8.445,3.08,12.13,1.21,26.50084,13.86217
"2022-11-12 04:50:00",6273,13,20.03,14.70187,15.19433,15.22524,15.22051,15.19564,15.18615,15.15664,14.92254,14.63146,14.48699,14.44991,14.13729,13.8464,221112,54556,15.279,78.98,96.99,63.04,94.5,9.47,0.51,1.41,0.52,-0.07,4.73,14.21,2.31,1.629,4.06,12.12,1.2,221112,54811,14.595,82.42,102.87,66.86,71.51,7.27,4.45,13.56,12,8.445,3.08,12.12,1.21,26.49733,13.83893
"2022-11-12 05:00:00",6274,13.01,19.88,14.70269,15.19195,15.21777,15.21221,15.18691,15.16491,15.16976,14.97131,14.64083,14.44979,14.38278,14.1329,13.832,221112,55557,15.279,78.8,96.76,62.9,94.47,9.47,0.54,1.53,0.49,-0.1,4.81,14.47,2.31,1.629,4.06,12.12,1.19,221112,55810,14.571,82.41,102.9,66.89,70.56,7.18,4.52,13.78,12.01,8.449,3.08,12.12,1.22,26.49763,13.82097
"2022-11-12 05:10:00",6275,13.01,19.76,14.8453,15.18743,15.2135,15.21173,15.18896,15.1788,15.18008,14.68163,14.56835,14.44445,14.43725,14.14538,13.8222,221112,60555,15.28,78.79,96.75,62.89,94.37,9.46,0.58,1.7,0.53,-0.06,4.81,14.44,2.31,1.629,4.06,12.12,1.2,221112,60810,14.539,82.37,102.93,66.91,69.46,7.07,4.41,13.44,12.01,8.45,3.08,12.12,1.21,26.50096,13.82624
"2022-11-12 05:20:00",6276,13.01,19.66,14.7116,15.19036,15.2095,15.21185,15.18347,15.18585,15.14892,14.63345,14.54171,14.42788,14.35867,14.13333,13.81866,221112,61557,15.279,78.76,96.72,62.87,94.3,9.45,0.47,1.23,0.49,-0.09,4.82,14.49,2.31,1.629,4.06,12.12,1.19,221112,61810,14.533,82.35,102.93,66.9,68.66,6.99,4.51,13.76,12.02,8.455,3.08,12.13,1.22,26.50013,13.79121
"2022-11-12 05:30:00",6277,13.01,19.57,14.96227,15.1914,15.21432,15.21301,15.18972,15.13635,14.70056,14.59899,14.52892,14.40417,14.29464,14.14172,13.78527,221112,62557,15.281,78.7,96.64,62.81,94.3,9.45,0.49,1.33,0.49,-0.1,4.86,14.6,2.31,1.629,4.06,12.12,1.19,221112,62810,14.53,82.22,102.77,66.8,67.75,6.9,4.5,13.7,12.02,8.461,3.08,12.13,1.21,26.5105,13.73604
"2022-11-12 05:40:00",6278,13.02,19.46,15.0006,15.18759,15.20175,15.20611,15.12643,14.99307,14.70779,14.61608,14.53533,14.38571,14.26266,14.16461,13.76473,221112,63557,15.257,78.64,96.62,62.8,94.01,9.43,0.49,1.33,0.51,-0.08,4.91,14.76,2.31,1.629,4.06,12.12,1.2,221112,63811,14.499,82.32,102.97,66.93,67.39,6.87,4.55,13.85,12.02,8.458,3.08,12.13,1.22,26.50575,13.74637
"2022-11-12 05:50:00",6279,13.02,19.33,14.71353,15.15017,15.14721,15.14205,15.01525,15.0039,14.8294,14.59313,14.5379,14.38186,14.25845,14.17059,13.73776,221112,64555,15.169,75.87,93.41,60.72,91.75,9.22,0.54,1.54,0.54,-0.04,6.5,19.53,2.31,1.629,4.06,12.12,1.2,221112,64810,14.503,82.44,103.11,67.02,67.69,6.9,4.57,13.91,12.02,8.461,3.08,12.13,1.21,26.50947,13.71031
"2022-11-12 06:00:00",6280,13.02,19.17,14.5596,15.11221,15.10043,15.06878,14.9728,14.96569,14.88116,14.60665,14.54486,14.32308,14.23867,14.18081,13.78008,221112,65557,15.139,75.9,93.51,60.78,90.74,9.12,0.61,1.81,0.56,-0.03,6.5,19.52,2.31,1.628,4.06,12.13,1.2,221112,65811,14.483,82.48,103.22,67.09,67.47,6.88,4.61,14.05,12.04,8.469,3.08,12.13,1.22,26.51941,13.789
"2022-11-12 06:10:00",6281,12.97,18.99,14.08071,15.11141,15.06411,15.03036,14.97476,14.94378,14.77145,14.60418,14.54373,14.35748,14.26525,14.20947,13.78622,221112,70556,15.08,75.95,93.7,60.91,88.95,8.95,0.61,1.8,0.61,0.02,6.55,19.66,2.31,1.629,4.06,12.13,1.2,221112,70810,14.494,82.4,103.08,67,67.26,6.86,4.52,13.79,12.03,8.463,3.08,12.13,1.21,26.51044,13.78464
"2022-11-12 06:20:00",6282,12.97,18.77,13.7752,15.13708,15.10632,15.01901,14.97592,14.94442,14.78253,14.61193,14.50445,14.40231,14.26147,14.21316,13.79565,221112,71558,15.071,75.26,92.87,60.37,88.81,8.94,0.77,2.44,0.63,0.04,6.88,20.67,2.31,1.629,4.06,12.12,1.19,221112,71811,14.491,82.48,103.19,67.07,67.78,6.91,4.54,13.85,12.04,8.472,3.08,12.13,1.23,26.51877,13.80304
"2022-11-12 06:30:00",6283,12.99,18.53,13.54104,15.13168,15.09982,15.02389,14.93429,14.92562,14.70205,14.60382,14.46862,14.33334,14.25656,14.22738,13.81198,221112,72556,15.072,74.33,91.72,59.62,89.09,8.97,0.53,1.48,0.59,0.01,7.25,21.79,2.31,1.629,4.06,12.12,1.19,221112,72810,14.47,82.37,103.1,67.02,66.67,6.8,4.54,13.85,12.05,8.476,3.08,12.12,1.22,26.52352,13.8193
"2022-11-12 06:40:00",6284,13.01,18.29,13.27294,15.14071,15.0653,15.00753,14.94622,14.91171,14.76003,14.55734,14.47116,14.35205,14.25442,14.23559,13.81591,221112,73557,15.046,74.05,91.44,59.43,88.21,8.88,0.49,1.33,0.6,0.01,7.37,22.15,2.31,1.629,4.06,12.12,1.19,221112,73811,14.483,82.41,103.12,67.03,67.14,6.84,4.52,13.79,12.04,8.471,3.08,12.12,1.22,26.51956,13.82008
"2022-11-12 06:50:00",6285,13.01,18.06,12.99578,15.12396,15.04873,15.00967,14.89428,14.87402,14.6961,14.60757,14.46148,14.25772,14.25106,14.2427,13.80718,221112,74555,15.042,73.72,91.04,59.18,88.01,8.86,0.51,1.4,0.63,0.05,7.54,22.65,2.31,1.628,4.06,12.12,1.21,221112,74810,14.482,82.22,102.89,66.88,67.47,6.88,4.64,14.12,12.05,8.478,3.08,12.12,1.22,26.5285,13.8054
"2022-11-12 07:00:00",6286,13.02,17.85,13.15038,15.11462,15.07852,15.03295,14.8869,14.78286,14.70217,14.60427,14.4598,14.24847,14.25738,14.24621,13.82522,221112,75557,15.033,73.57,90.87,59.07,88.11,8.88,0.57,1.63,0.62,0.04,7.5,22.51,2.31,1.629,4.06,12.12,1.19,221112,75810,14.491,82.45,103.16,67.05,67.13,6.84,4.55,13.87,12.05,8.48,3.08,12.12,1.21,26.53062,13.83062
"2022-11-12 07:10:00",6287,13.03,17.66,12.2944,14.92031,15.01257,14.94412,14.83346,14.70312,14.6239,14.52828,14.42886,14.25418,14.26547,14.25085,13.84207,221112,80557,14.966,72.19,89.3,58.05,87.26,8.8,0.62,1.83,0.63,0.04,8.08,24.26,2.3,1.618,4.06,12.12,1.19,221112,80811,14.368,82.05,102.96,66.92,60.38,6.17,4.74,14.43,12.05,8.478,3.08,12.12,1.23,26.52647,13.8327
"2022-11-12 07:20:00",6288,13.03,17.48,11.87884,14.89425,14.91049,14.89041,14.85412,14.80996,14.74114,14.63729,14.55667,14.36767,14.27358,14.25915,13.83898,221112,81556,14.968,72.71,89.95,58.47,86.94,8.77,0.48,1.3,0.61,0.02,7.87,23.64,2.3,1.618,4.06,12.12,1.21,221112,81811,14.494,82.63,103.37,67.19,67.06,6.83,4.51,13.75,12.06,8.486,3.08,12.12,1.21,26.53485,13.83477
"2022-11-12 07:30:00",6289,13.03,17.35,11.86224,14.91833,14.92364,14.91,14.87948,14.85919,14.84512,14.6734,14.4844,14.27917,14.27575,14.26153,13.82067,221112,82557,14.974,72.69,89.91,58.44,87.18,8.79,0.66,2.02,0.66,0.07,7.86,23.62,2.3,1.618,4.06,12.12,1.19,221112,82813,14.489,82.57,103.3,67.15,67.81,6.91,4.41,13.44,12.06,8.487,3.08,12.12,1.21,26.53493,13.81943
"2022-11-12 07:40:00",6290,13,17.4,11.9187,14.92199,14.93609,14.92385,14.88818,14.86962,14.82495,14.63815,14.48898,14.28311,14.29171,14.2716,13.82348,221112,83557,14.967,72.9,90.18,58.62,87.05,8.78,0.52,1.43,0.62,0.03,7.76,23.3,2.3,1.618,4.05,12.12,1.19,221112,83810,14.508,82.67,103.39,67.2,69.07,7.04,4.53,13.79,12.07,8.492,3.08,12.14,1.21,26.53862,13.83147
"2022-11-12 07:50:00",6291,13.04,17.57,11.84823,14.92355,14.93508,14.92608,14.89218,14.86859,14.83657,14.49432,14.46108,14.30218,14.30538,14.27438,13.82687,221112,84557,14.977,72.78,90.01,58.5,88.02,8.88,0.63,1.9,0.65,0.07,7.73,23.23,2.3,1.618,4.06,12.14,1.19,221112,84810,14.484,82.77,103.58,67.32,68.09,6.94,4.54,13.83,12.07,8.493,3.08,12.15,1.21,26.5417,13.83546
"2022-11-12 08:00:00",6292,13.04,17.81,12.12603,14.9158,14.93963,14.93048,14.90228,14.86224,14.83206,14.49682,14.475,14.30953,14.30084,14.27603,13.90545,221112,85555,14.986,72.76,89.97,58.48,88.36,8.91,0.53,1.51,0.6,0.01,7.74,23.24,2.3,1.618,4.06,12.14,1.19,221112,85811,14.498,82.8,103.57,67.32,68.85,7.02,4.38,13.34,12.07,8.493,3.08,12.16,1.22,26.5423,13.91507
"2022-11-12 08:10:00",6293,13,18.09,12.30725,14.9187,14.94036,14.93298,14.89221,14.85824,14.65829,14.4877,14.46954,14.31881,14.31652,14.26559,13.91039,221112,90557,14.991,72.86,90.08,58.55,88.3,8.91,0.55,1.55,0.66,0.07,7.75,23.28,2.3,1.618,4.06,12.15,1.2,221112,90811,14.505,82.7,103.44,67.24,69.24,7.06,4.51,13.75,12.07,8.495,3.08,12.15,1.22,26.54451,13.92468
"2022-11-12 08:20:00",6294,12.99,18.32,12.51843,14.91711,14.93283,14.9259,14.88088,14.85192,14.55172,14.49179,14.47674,14.3355,14.33062,14.26486,13.91638,221112,91557,14.985,72.92,90.17,58.61,87.86,8.86,0.67,2.05,0.62,0.03,7.71,23.15,2.3,1.618,4.06,12.14,1.2,221112,91810,14.502,82.83,103.6,67.34,69.22,7.05,4.53,13.82,12.07,8.493,3.08,12.15,1.21,26.5452,13.9069
"2022-11-12 08:30:00",6295,13,18.54,12.57183,14.90942,14.92916,14.91677,14.87341,14.84481,14.52749,14.50216,14.4829,14.33441,14.34356,14.27004,13.8887,221112,92557,14.983,73.16,90.47,58.81,87.72,8.85,0.52,1.46,0.62,0.03,7.62,22.9,2.3,1.618,4.06,12.13,1.2,221112,92813,14.509,82.85,103.61,67.35,69.41,7.07,4.46,13.58,12.08,8.497,3.08,12.15,1.21,26.55196,13.89626
"2022-11-12 08:40:00",6296,13,18.74,12.77795,14.92565,14.92983,14.91079,14.87533,14.8435,14.60931,14.5093,14.49667,14.40676,14.35922,14.28466,13.89337,221112,93556,14.98,73.09,90.39,58.76,87.84,8.86,0.54,1.53,0.6,0.01,7.63,22.92,2.3,1.618,4.06,12.14,1.19,221112,93811,14.525,82.96,103.71,67.41,70.43,7.17,4.43,13.52,12.08,8.5,3.08,12.22,1.22,26.54992,13.90603
"2022-11-12 08:50:00",6297,13.03,19.05,13.12985,14.92761,14.92889,14.91018,14.87673,14.84466,14.65371,14.53637,14.50027,14.45733,14.36239,14.30663,13.89364,221112,94556,14.975,72.95,90.23,58.65,88.35,8.91,0.51,1.42,0.58,-0.01,7.66,23,2.3,1.618,4.05,12.14,1.19,221112,94811,14.518,83,103.78,67.45,70.39,7.17,4.45,13.56,12.08,8.501,3.08,12.15,1.21,26.55202,13.87633
"2022-11-12 09:00:00",6298,13.03,19.46,13.77224,14.93081,14.93203,14.90866,14.87045,14.85378,14.67663,14.54119,14.51165,14.45446,14.45861,14.32314,13.86318,221112,95557,14.97,72.96,90.25,58.66,88.52,8.93,0.63,1.88,0.61,0.02,7.62,22.89,2.3,1.618,4.06,12.14,1.2,221112,95810,14.517,83.03,103.82,67.48,69.99,7.13,4.41,13.46,12.09,8.507,3.08,12.15,1.21,26.56216,13.876
"2022-11-12 09:10:00",6299,13.03,19.61,14.31036,14.94341,14.932,14.91064,14.87918,14.85824,14.61999,14.5715,14.51458,14.47244,14.47253,14.3359,13.87127,221112,100556,14.975,74.07,91.61,59.54,88.03,8.88,0.65,1.98,0.62,0.04,7.23,21.73,2.3,1.617,4.05,12.13,1.19,221112,100811,14.533,82.91,103.63,67.36,70.23,7.15,4.43,13.5,12.08,8.502,3.08,12.13,1.22,26.55459,13.87955
"2022-11-12 09:20:00",6300,13.03,19.79,14.48541,14.95791,14.93176,14.9121,14.87957,14.86196,14.64916,14.56426,14.52477,14.47466,14.47466,14.3424,13.86169,221112,101556,14.976,73.52,90.93,59.11,88.13,8.89,0.55,1.57,0.61,0.02,7.46,22.39,2.29,1.617,4.06,12.13,1.19,221112,101809,14.568,83.09,103.76,67.44,72.96,7.42,4.49,13.67,12.08,8.503,3.08,12.12,1.22,26.56027,13.85744
"2022-11-12 09:30:00",6301,13.02,20.25,14.55953,14.96716,14.9298,14.91027,14.87872,14.86096,14.60137,14.56426,14.53137,14.47231,14.4692,14.33904,13.84768,221112,102556,14.973,74.04,91.58,59.53,87.79,8.86,0.55,1.56,0.6,0.01,7.26,21.82,2.3,1.618,4.06,12.12,1.19,221112,102811,14.567,83.09,103.76,67.44,73.2,7.45,4.44,13.53,12.09,8.51,3.08,12.12,1.22,26.56484,13.83535
"2022-11-12 09:40:00",6302,13.01,20.6,14.9747,14.98742,14.92864,14.90966,14.87997,14.86752,14.62029,14.57601,14.53665,14.48712,14.3955,14.32977,13.79019,221112,103555,14.975,75.97,93.96,61.08,88.02,8.88,0.55,1.56,0.59,0,6.41,19.24,2.3,1.618,4.06,12.12,1.19,221112,103811,14.573,83.1,103.77,67.45,73.46,7.48,4.43,13.49,12.09,8.505,3.08,12.12,1.22,26.56177,13.77717
"2022-11-12 09:50:00",6303,13.01,20.96,15.3413,15.03875,14.93139,14.90673,14.87155,14.86379,14.65618,14.58862,14.54986,14.50665,14.42932,14.29669,13.76193,221112,104556,14.975,77.42,95.75,62.24,87.89,8.87,0.6,1.75,0.61,0.02,5.83,17.53,2.3,1.617,4.05,12.12,1.2,221112,104809,14.579,83.09,103.74,67.43,73.77,7.51,4.45,13.57,12.09,8.511,3.08,12.13,1.21,26.57024,13.75989
"2022-11-12 10:00:00",6304,13,21.31,15.83386,15.06262,14.94601,14.90954,14.87869,14.86224,14.76382,14.60833,14.56024,14.51092,14.45144,14.27175,13.73113,221112,105555,14.977,75.9,93.87,61.01,87.8,8.86,0.47,1.25,0.57,-0.02,6.52,19.6,2.3,1.618,4.06,12.12,1.19,221112,105811,14.59,83.13,103.76,67.45,74.33,7.56,4.42,13.47,12.1,8.512,3.08,12.13,1.22,26.57065,13.71346
"2022-11-12 10:10:00",6305,13,21.46,16.0754,15.09353,14.94009,14.91326,14.88442,14.86633,14.82726,14.60885,14.57336,14.51974,14.46157,14.27734,13.70996,221112,110556,14.974,74.51,92.15,59.9,87.64,8.84,0.46,1.19,0.6,0.01,7.12,21.4,2.3,1.618,4.06,12.12,1.21,221112,110812,14.606,82.98,103.53,67.3,74.93,7.62,4.35,13.26,12.09,8.509,3.08,12.12,1.22,26.56699,13.6956
"2022-11-12 10:20:00",6306,12.99,21.76,16.37435,15.12518,14.93798,14.91723,14.88815,14.87042,14.83987,14.6141,14.58282,14.50796,14.42043,14.28478,13.69302,221112,111557,14.98,73.45,90.84,59.04,87.7,8.85,0.51,1.42,0.61,0.02,7.49,22.49,2.3,1.617,4.06,12.12,1.19,221112,111810,14.613,82.99,103.53,67.3,75.54,7.68,4.33,13.19,12.1,8.515,3.08,12.12,1.21,26.57594,13.69642
"2022-11-12 10:30:00",6307,12.99,22.2,16.78427,15.1191,14.93878,14.91537,14.89038,14.86147,14.81957,14.62533,14.59405,14.48602,14.42632,14.28881,13.68896,221112,112555,14.984,73.53,90.93,59.1,87.87,8.86,0.5,1.36,0.59,0.01,7.49,22.5,2.3,1.617,4.06,12.12,1.19,221112,112811,14.616,82.97,103.49,67.27,75.59,7.68,4.48,13.65,12.09,8.509,3.08,12.12,1.22,26.57648,13.70159
"2022-11-12 10:40:00",6308,12.94,22.51,17.2337,15.02148,14.94381,14.91738,14.88516,14.86111,14.81793,14.61465,14.5978,14.4602,14.44201,14.29385,13.69384,221112,113557,14.98,73.97,91.48,59.46,87.78,8.85,0.62,1.84,0.59,0.01,7.29,21.89,2.3,1.618,4.06,12.12,1.19,221112,113811,14.619,82.93,103.44,67.24,75.47,7.67,4.42,13.47,12.09,8.51,3.08,12.12,1.23,26.57886,13.70774
"2022-11-12 10:50:00",6309,12.93,22.72,17.38452,15.00631,14.95474,14.91812,14.87991,14.85385,14.81567,14.61669,14.60174,14.45996,14.43414,14.27749,13.71273,221112,114556,14.979,73.83,91.3,59.35,87.77,8.85,0.5,1.35,0.61,0.02,7.38,22.18,2.3,1.618,4.06,12.12,1.19,221112,114810,14.626,82.87,103.34,67.17,75.36,7.66,4.43,13.52,12.1,8.516,3.08,12.12,1.22,26.58185,13.72129
"2022-11-12 11:00:00",6310,12.96,22.98,17.59405,14.95721,14.97247,14.9179,14.88253,14.85052,14.81887,14.61852,14.60461,14.46292,14.41986,14.26794,13.71276,221112,115557,14.975,73.8,91.28,59.33,87.76,8.85,0.48,1.27,0.59,0,7.37,22.13,2.3,1.618,4.06,12.12,1.19,221112,115809,14.625,82.8,103.26,67.12,74.68,7.59,4.48,13.65,12.1,8.512,3.08,12.12,1.22,26.5798,13.73278
"2022-11-12 11:10:00",6311,12.96,23.24,18.77484,14.96523,14.96444,14.92382,14.88543,14.85064,14.82632,14.622,14.61553,14.46462,14.41732,14.27212,13.72271,221112,120557,14.974,74.22,91.8,59.67,87.75,8.85,0.48,1.3,0.58,0,7.19,21.61,2.3,1.618,4.06,12.12,1.19,221112,120812,14.615,82.92,103.43,67.23,75.14,7.64,4.46,13.59,12.1,8.516,3.08,12.12,1.21,26.58393,13.74406
"2022-11-12 11:20:00",6312,12.96,23.23,20.97354,15.00241,14.96246,14.92935,14.88647,14.84307,14.83212,14.63488,14.61962,14.45703,14.43551,14.25628,13.73373,221112,121557,14.98,74.25,91.83,59.69,87.86,8.86,0.52,1.44,0.62,0.03,7.18,21.57,2.3,1.617,4.06,12.12,1.19,221112,121811,14.616,82.94,103.45,67.25,75.54,7.68,4.39,13.37,12.1,8.517,3.08,12.11,1.22,26.58592,13.75005
"2022-11-12 11:30:00",6313,12.96,23.22,23.1278,14.99453,14.97744,14.92581,14.86617,14.84298,14.83599,14.66979,14.62411,14.44027,14.43011,14.13256,13.74456,221112,122556,14.977,74.66,92.33,60.02,87.84,8.86,0.47,1.24,0.61,0.02,7.01,21.05,2.3,1.617,4.05,12.12,1.2,221112,122809,14.601,82.81,103.33,67.16,73.25,7.45,4.48,13.65,12.1,8.515,3.08,12.04,1.22,26.58465,13.75448
"2022-11-12 11:40:00",6314,12.95,23.41,27.85464,15.02169,15.0274,14.92767,14.86401,14.83898,14.83639,14.68691,14.6289,14.41754,14.4172,14.08065,13.75112,221112,123556,14.973,74.84,92.57,60.17,87.59,8.84,0.48,1.29,0.59,0.01,6.89,20.7,2.3,1.617,4.06,12.11,1.19,221112,123810,14.567,82.84,103.45,67.24,71.48,7.27,4.49,13.7,12.1,8.514,3.08,12.02,1.22,26.5917,13.77828
"2022-11-12 11:50:00",6315,12.95,23.67,28.63217,15.01547,15.0278,14.92913,14.85684,14.83276,14.77069,14.66357,14.62829,14.4382,14.43511,14.09045,13.76504,221112,124557,14.972,74.79,92.51,60.13,87.59,8.84,0.53,1.49,0.6,0.02,6.95,20.87,2.3,1.617,4.06,12,1.19,221112,124811,14.56,82.78,103.39,67.21,70.78,7.2,4.51,13.76,12.1,8.514,3.08,12.01,1.22,26.59279,13.8052
