"TOA5","CR3000_CCRdam","CR3000","13423","CR3000.Std.32.05","CPU:CCRdam_20220405.CR3","30054","ccre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","EXO_Date_1","EXO_Time_1","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure_1","EXO_depth_1","EXO_battery_1","EXO_cablepower_1","EXO_wiper_1","EXO_Date_9","EXO_Time_9","EXO_wtr_9","Cond_9","SpCond_9","TDS_9","dosat_9","doobs_9","fDOM_RFU_9","fDOM_QSU_9","EXO_pressure_9","EXO_depth_9","EXO_battery_9","EXO_cablepower_9","EXO_wiper_9","Lvl_psi","Lvl_Temp_C"
"2022-09-12 12:40:00",17725,12.86,30.41,26.68984,26.03433,25.80383,25.69534,25.5455,25.49307,25.06194,23.7311,19.5631,12.89163,12.52831,12.17892,12.06411,220912,133518,25.841,79.48,78.23,50.85,105.99,8.62,0.49,1.34,-0.46,-1.05,2.42,7.28,0,0,4.01,11.83,1.16,220912,133923,15.242,79.9,98.2,63.83,21.98,2.2,6.7,20.32,11.91,8.379,3.08,12.06,1.22,26.30488,12.05783
"2022-09-12 12:50:00",17726,12.86,31.02,27.50173,26.26138,25.97497,25.69042,25.65484,25.27761,25.05322,23.73767,18.95782,12.96459,12.56716,12.17752,12.06637,220912,134518,22.581,0.42,0.44,0.28,98.47,8.52,0.17,0.04,3.85,3.27,-0.21,-0.62,0,0,4.01,11.88,1.11,220912,134923,15.111,79.68,98.24,63.85,20.81,2.09,6.71,20.33,11.9,8.377,3.08,11.96,1.21,26.3056,12.06448
"2022-09-12 13:00:00",17727,12.8,31.52,32.98327,26.41165,25.91146,25.68267,25.61447,25.32632,25.0823,23.3215,19.61022,12.86111,12.54074,12.17147,12.05883,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",220912,135924,15.017,79.68,98.46,64,24.19,2.44,6.59,19.99,11.9,8.374,3.08,11.9,1.22,26.30564,12.04406
"2022-09-12 13:10:00",17728,12.79,31.83,36.58422,26.50533,25.99392,25.6622,25.62393,25.3905,25.06542,23.28729,19.67452,12.92782,12.54516,12.17459,12.05078,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",220912,140923,15.111,79.65,98.19,63.83,24.48,2.46,6.64,20.14,11.9,8.377,3.08,11.93,1.21,26.3077,12.06844
"2022-09-12 13:20:00",17729,12.8,32.28,37.29205,26.57318,25.8514,25.66467,25.62814,25.41207,25.07089,23.74133,19.66033,12.90701,12.5118,12.16635,12.06115,220912,141553,25.948,84.68,83.17,54.06,107,8.69,0.48,1.28,-0.67,-1.26,2.52,7.58,2.26,1.599,4.01,11.92,1.19,220912,141923,15.195,79.89,98.3,63.9,23.87,2.4,6.64,20.13,11.9,8.375,3.09,11.93,1.22,26.3059,12.03559
"2022-09-12 13:30:00",17730,12.76,33.05,34.8326,26.64129,25.98956,25.68008,25.56466,25.4367,24.95465,23.35961,19.67105,13.03323,12.5238,12.16964,12.03765,220912,142552,25.941,84.65,83.16,54.05,107.19,8.71,0.43,1.08,-0.61,-1.19,2.52,7.59,2.27,1.6,4.01,11.93,1.2,220912,142923,15.551,80.38,98.09,63.76,22.88,2.28,6.67,20.21,11.9,8.373,3.09,11.93,1.21,26.30545,12.03539
"2022-09-12 13:40:00",17731,12.75,33.51,36.05514,26.72799,25.93893,25.68414,25.57531,25.47753,24.96093,23.21426,19.88149,13.01345,12.53613,12.17459,12.03292,220912,143552,25.952,84.68,83.16,54.06,107.14,8.7,0.43,1.07,-0.71,-1.3,2.51,7.56,2.27,1.6,4.01,11.93,1.2,220912,143922,15.734,80.42,97.71,63.51,22.55,2.24,6.66,20.2,11.9,8.372,3.09,11.92,1.22,26.30998,12.02809
"2022-09-12 13:50:00",17732,12.78,34.02,32.25799,26.79141,25.93621,25.70773,25.54495,25.52371,24.95031,23.15585,20.08712,12.97552,12.53591,12.16921,12.01751,220912,144553,25.965,84.69,83.16,54.05,107.26,8.71,0.45,1.16,-0.72,-1.31,2.53,7.61,2.26,1.599,4.02,11.91,1.19,220912,144922,15.691,80.5,97.91,63.64,23.06,2.29,6.75,20.47,11.89,8.371,3.09,11.93,1.21,26.31113,12.01374
"2022-09-12 14:00:00",17733,12.78,34.32,31.88989,26.57864,26.02426,25.7283,25.56552,25.50607,24.92108,23.28622,20.37621,12.92867,12.51934,12.17135,12.01495,220912,145551,26.016,84.77,83.16,54.05,107.6,8.73,0.43,1.07,-0.74,-1.32,2.48,7.47,2.27,1.601,4.02,11.91,1.2,220912,145923,15.832,80.62,97.73,63.52,22.02,2.18,6.71,20.35,11.9,8.372,3.08,11.86,1.21,26.31032,12.02291
"2022-09-12 14:10:00",17734,12.78,34.2,30.85659,26.50494,26.23437,25.7044,25.55886,25.44274,24.66497,23.3056,20.46795,12.94308,12.52023,12.17056,12.02123,220912,150552,26.118,84.91,83.14,54.04,107.68,8.72,0.41,1.02,-0.7,-1.29,2.46,7.42,2.27,1.601,4.02,11.91,1.19,220912,150922,15.711,80.41,97.75,63.54,22.01,2.19,6.69,20.27,11.89,8.369,3.08,11.91,1.22,26.30809,12.02994
"2022-09-12 14:20:00",17735,12.78,33.98,29.64898,26.40142,26.32885,25.74996,25.5798,25.42526,24.42596,23.45712,20.64456,12.96459,12.50463,12.17397,12.02569,220912,151553,26.135,85,83.2,54.08,107.91,8.73,0.41,0.99,-0.74,-1.32,2.45,7.38,2.27,1.6,4.03,11.91,1.21,220912,151923,16.085,80.84,97.43,63.33,22.56,2.22,6.77,20.53,11.89,8.367,3.08,11.87,1.22,26.30714,12.04237
"2022-09-12 14:30:00",17736,12.78,33.9,31.31524,26.47839,26.36782,25.76031,25.61694,25.42861,24.35827,23.47268,20.88101,12.92013,12.49536,12.17169,12.03509,220912,152553,26.285,85.32,83.27,54.13,107.87,8.71,0.48,1.29,-0.74,-1.33,2.4,7.22,2.27,1.601,4.03,11.9,1.19,220912,152923,15.925,80.64,97.55,63.41,22.08,2.18,6.76,20.49,11.89,8.366,3.09,11.88,1.22,26.31015,12.04045
"2022-09-12 14:40:00",17737,12.78,33.99,31.16332,26.33871,26.31414,25.7814,25.59045,25.43908,24.4208,23.59847,20.85205,12.89831,12.50051,12.17263,12.03756,220912,153553,26.385,85.48,83.28,54.13,107.96,8.7,0.42,1.05,-0.73,-1.32,2.35,7.07,2.27,1.601,4.03,11.85,1.21,220912,153923,15.702,80.46,97.84,63.59,22.73,2.26,6.66,20.2,11.88,8.363,3.08,11.91,1.21,26.30553,12.04975
"2022-09-12 14:50:00",17738,12.78,34.06,31.9284,26.31097,26.36465,25.81368,25.60085,25.43365,24.41946,23.70501,20.85491,12.93814,12.51217,12.17944,12.04818,220912,154553,26.41,85.5,83.26,54.12,108.64,8.75,0.47,1.25,-0.72,-1.31,2.32,6.99,2.27,1.601,4.03,11.87,1.2,220912,154923,15.841,80.59,97.68,63.49,22.4,2.22,6.75,20.48,11.88,8.364,3.08,11.91,1.22,26.31106,12.08066
"2022-09-12 15:00:00",17739,12.78,34.07,29.25018,26.27548,26.25567,25.78549,25.55557,25.39315,24.37444,23.81353,20.62628,13.10299,12.58584,12.18691,12.07717,220912,155552,26.324,85.34,83.24,54.11,107.8,8.69,0.39,0.91,-0.75,-1.33,2.38,7.17,2.27,1.601,4.03,11.91,1.19,220912,155923,16.073,80.93,97.57,63.42,21.68,2.14,6.77,20.53,11.88,8.364,3.09,11.91,1.21,26.3115,12.0896
"2022-09-12 15:10:00",17740,12.78,33.75,28.6954,26.2795,26.27242,25.75002,25.53179,25.39334,24.40417,23.87182,20.49179,13.16024,12.59399,12.1929,12.07446,220912,160553,26.117,84.87,83.1,54.01,107.24,8.68,0.38,0.9,-0.73,-1.32,2.49,7.49,2.27,1.602,4.03,11.91,1.19,220912,160922,16.04,80.91,97.61,63.45,20.96,2.07,6.81,20.64,11.88,8.363,3.08,11.91,1.21,26.30937,12.06452
"2022-09-12 15:20:00",17741,12.78,33.38,29.58987,26.31249,26.17584,25.71566,25.54373,25.35696,24.41314,23.92455,20.5548,13.11349,12.55865,12.19338,12.06542,220912,161552,26.075,84.9,83.19,54.07,107.41,8.7,0.42,1.04,-0.71,-1.3,2.48,7.47,2.27,1.602,4.03,11.91,1.2,220912,161924,16.181,81.17,97.61,63.45,21.04,2.07,6.77,20.52,11.88,8.364,3.09,11.92,1.22,26.312,12.06914
"2022-09-12 15:30:00",17742,12.75,33.1,29.94717,26.2875,26.14675,25.69116,25.52978,25.33853,24.44482,23.92202,20.52426,13.14352,12.5696,12.19757,12.06335,220912,162552,26.068,84.81,83.11,54.02,107.54,8.71,0.45,1.16,-0.71,-1.3,2.5,7.53,2.27,1.602,4.03,11.91,1.2,220912,162922,16.349,81.33,97.43,63.33,21.27,2.08,6.81,20.65,11.88,8.363,3.09,11.92,1.21,26.30886,12.06764
"2022-09-12 15:40:00",17743,12.75,32.95,30.51168,26.28567,26.14492,25.70461,25.55465,25.35165,24.56497,24.16882,20.39474,13.15301,12.57864,12.20379,12.07131,220912,163552,25.999,84.75,83.16,54.06,108.11,8.77,0.44,1.12,-0.69,-1.28,2.47,7.45,2.27,1.602,4.03,11.91,1.19,220912,163923,16.403,80.95,96.86,62.96,23.42,2.29,6.72,20.37,11.88,8.362,3.09,11.92,1.21,26.31343,12.08824
"2022-09-12 15:50:00",17744,12.74,32.97,32.21761,26.23382,25.99258,25.67605,25.53961,25.34191,24.65661,23.84747,20.42446,13.18655,12.58648,12.20138,12.07794,220912,164551,25.971,84.71,83.17,54.06,108.59,8.81,0.43,1.08,-0.68,-1.27,2.52,7.59,2.27,1.603,4.03,11.92,1.19,220912,164922,16.552,81.09,96.69,62.85,25.49,2.49,6.56,19.9,11.88,8.362,3.08,11.92,1.22,26.31227,12.06256
"2022-09-12 16:00:00",17745,12.78,33.06,31.484,26.26818,25.92083,25.67367,25.53686,25.34359,24.68862,23.85754,20.14102,13.26965,12.61587,12.20483,12.07501,220912,165553,25.955,84.7,83.18,54.07,108.78,8.83,0.43,1.08,-0.68,-1.27,2.55,7.67,2.27,1.602,4.04,11.91,1.19,220912,165923,16.69,81.21,96.53,62.74,25.3,2.46,6.73,20.4,11.88,8.361,3.09,11.92,1.22,26.3121,12.06564
"2022-09-12 16:10:00",17746,12.78,33.14,32.43984,26.29171,25.94964,25.63552,25.54507,25.32974,24.79458,23.9494,20.18701,13.32379,12.63265,12.21224,12.08022,220912,170553,25.935,84.61,83.12,54.03,108.97,8.85,0.43,1.09,-0.69,-1.27,2.59,7.79,2.27,1.602,4.03,11.91,1.2,220912,170924,16.765,81.26,96.43,62.68,25.44,2.47,6.72,20.38,11.88,8.36,3.09,11.91,1.22,26.31404,12.0793
"2022-09-12 16:20:00",17747,12.78,33.18,34.59347,26.29598,25.967,25.62734,25.56988,25.32891,24.79104,23.87499,20.39306,13.34875,12.66973,12.21957,12.07708,220912,171552,25.93,84.61,83.13,54.04,108.25,8.79,0.41,1.01,-0.68,-1.26,2.59,7.79,2.27,1.602,4.03,11.91,1.19,220912,171923,16.921,81.43,96.29,62.59,25.7,2.49,6.79,20.58,11.88,8.36,3.08,11.87,1.21,26.31444,12.07765
"2022-09-12 16:30:00",17748,12.78,33.21,27.9587,25.57708,25.6296,25.55969,25.49572,25.29543,24.87356,23.89627,20.49325,13.18624,12.63839,12.21725,12.08633,220912,172553,25.605,84.18,83.22,54.09,103.91,8.49,0.41,0.99,-0.73,-1.31,2.89,8.68,2.28,1.609,4.03,11.91,1.2,220912,172923,16.85,81.41,96.42,62.67,26.73,2.59,6.76,20.49,11.87,8.359,3.08,11.87,1.21,26.30717,12.07431
"2022-09-12 16:40:00",17749,12.78,33.17,29.16625,26.0491,25.97799,25.7423,25.62606,25.22705,24.85906,23.77752,20.42709,13.27368,12.6351,12.21636,12.08145,220912,173553,25.954,84.73,83.21,54.09,107.89,8.76,0.35,0.76,-0.74,-1.33,2.56,7.71,2.27,1.606,4.03,11.89,1.19,220912,173922,16.416,80.96,96.84,62.95,24.91,2.44,6.71,20.33,11.87,8.356,3.08,11.9,1.22,26.30714,12.05648
"2022-09-12 16:50:00",17750,12.78,33.17,29.95617,26.23882,26.03854,25.66982,25.59374,25.26345,24.84631,23.73293,20.29589,13.32058,12.62509,12.20873,12.06219,220912,174552,26.013,84.81,83.2,54.08,108.15,8.77,0.39,0.92,-0.75,-1.34,2.56,7.69,2.27,1.606,4.04,11.87,1.2,220912,174922,17,81.42,96.1,62.47,28.3,2.73,6.72,20.38,11.87,8.357,3.08,11.87,1.21,26.31109,12.04534
"2022-09-12 17:00:00",17751,12.78,33.05,29.65261,26.3066,25.93466,25.65469,25.57305,25.28015,24.86459,23.90808,20.16577,13.37493,12.63119,12.20181,12.04894,220912,175552,25.943,84.7,83.2,54.08,107.79,8.75,0.35,0.76,-0.76,-1.35,2.59,7.79,2.28,1.607,4.04,11.86,1.2,220912,175922,16.769,81.22,96.38,62.64,26.96,2.62,6.78,20.55,11.87,8.358,3.08,11.89,1.21,26.31053,12.0463
"2022-09-12 17:10:00",17752,12.78,32.8,27.69106,26.30319,25.83132,25.63589,25.55795,25.31857,24.86419,23.64993,20.07101,13.62005,12.65643,12.20413,12.05258,220912,180551,25.915,84.66,83.21,54.08,108.09,8.78,0.4,0.96,-0.73,-1.31,2.57,7.73,2.28,1.607,4.04,11.85,1.19,220912,180922,16.636,81.16,96.58,62.78,26.03,2.53,6.65,20.17,11.87,8.356,3.09,11.93,1.22,26.30993,12.07063
"2022-09-12 17:20:00",17753,12.79,32.51,26.27996,26.28018,25.74267,25.62402,25.55157,25.24667,24.94454,23.71557,19.80438,13.68951,12.78814,12.2077,12.07675,220912,181551,25.901,84.59,83.16,54.06,107.98,8.78,0.44,1.13,-0.76,-1.35,2.59,7.8,2.28,1.607,4.04,11.92,1.21,220912,181923,16.445,81.23,97.1,63.11,24.14,2.36,6.67,20.23,11.88,8.359,3.08,11.93,1.21,26.31136,12.0828
"2022-09-12 17:30:00",17754,12.79,32.15,25.52978,26.26559,25.73263,25.63122,25.54565,25.19302,24.96588,23.70291,20.19793,13.66754,12.75192,12.21127,12.08389,220912,182553,25.907,84.64,83.19,54.08,108.36,8.81,0.44,1.14,-0.73,-1.32,2.58,7.76,2.28,1.607,4.04,11.89,1.19,220912,182924,16.665,81.26,96.65,62.82,25.33,2.47,6.67,20.21,11.87,8.358,3.08,11.99,1.22,26.3096,12.10614
"2022-09-12 17:40:00",17755,12.75,31.82,24.8208,26.24102,25.74484,25.64565,25.54287,25.1979,24.79565,23.59625,20.2987,13.5783,12.7452,12.21005,12.09448,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",220912,183921,16.509,81.22,96.95,63.01,24.32,2.37,6.72,20.37,11.88,8.361,3.09,11.93,1.21,26.31074,12.1054
"2022-09-12 17:50:00",17756,12.75,31.48,24.88113,26.23138,25.75247,25.64208,25.53396,25.23232,24.80212,23.45754,20.07263,13.67285,12.77072,12.22027,12.09933,220912,184552,25.892,84.63,83.21,54.08,107.87,8.77,0.41,1,-0.75,-1.34,2.61,7.86,2.28,1.607,4.04,11.92,1.19,220912,184923,16.8,81.29,96.39,62.65,26.75,2.6,6.69,20.28,11.88,8.363,3.09,11.93,1.22,26.31008,12.09596
"2022-09-12 18:00:00",17757,12.75,31.19,24.11233,25.58883,25.58868,25.54818,25.497,25.28448,24.97247,23.5693,20.62036,13.45568,12.7604,12.20733,12.08254,220912,185552,25.698,84.34,83.23,54.1,104.9,8.56,0.46,1.2,-0.69,-1.28,2.81,8.44,2.28,1.61,4.04,11.92,1.2,220912,185923,16.694,81.35,96.69,62.85,25.69,2.5,6.66,20.2,11.88,8.36,3.08,11.93,1.21,26.3188,12.06526
"2022-09-12 18:10:00",17758,12.77,30.97,23.56487,25.7846,25.74148,25.63305,25.56973,25.53094,25.10043,23.10165,20.06518,13.39654,12.63268,12.20248,12.06616,220912,190551,25.798,84.55,83.28,54.13,106.83,8.7,0.51,1.41,-0.71,-1.3,2.7,8.13,2.28,1.61,4.04,11.93,1.2,220912,190922,16.751,81.32,96.53,62.74,25.49,2.48,6.74,20.43,11.88,8.362,3.08,11.92,1.22,26.3208,12.0642
"2022-09-12 18:20:00",17759,12.8,30.77,23.75036,25.9269,25.84545,25.69912,25.5884,25.36267,25.08361,23.08486,19.58041,13.43292,12.66433,12.19204,12.06518,220912,191554,26.025,84.87,83.24,54.1,108.73,8.82,0.47,1.25,-0.74,-1.33,2.56,7.7,2.28,1.609,4.04,11.93,1.19,220912,191923,17.293,81.69,95.79,62.26,29.53,2.84,6.82,20.66,11.88,8.363,3.09,11.87,1.22,26.3236,12.06752
"2022-09-12 18:30:00",17760,12.8,30.54,23.66409,25.99163,25.79934,25.66619,25.58145,25.35864,25.17208,23.45352,19.75259,13.30474,12.64315,12.17999,12.06259,220912,192552,25.957,84.76,83.24,54.11,108.57,8.81,0.52,1.43,-0.76,-1.35,2.59,7.8,2.28,1.609,4.04,11.85,1.19,220912,192923,16.96,81.47,96.25,62.56,26.52,2.56,6.63,20.11,11.88,8.362,3.09,11.87,1.21,26.32014,12.07351
"2022-09-12 18:40:00",17761,12.8,30.29,23.75085,26.00118,25.8114,25.64105,25.5621,25.31164,25.10317,23.30902,20.02142,13.30566,12.60647,12.17904,12.06771,220912,193552,25.91,84.7,83.25,54.11,107.92,8.77,0.53,1.49,-0.72,-1.31,2.64,7.93,2.28,1.61,4.04,11.86,1.19,220912,193922,17.059,81.5,96.07,62.45,27.61,2.66,6.69,20.28,11.88,8.365,3.08,11.87,1.22,26.3239,12.07363
"2022-09-12 18:50:00",17762,12.8,30.06,23.53332,26.00524,25.76275,25.66525,25.5707,25.23879,25.09857,23.16549,19.90664,13.19637,12.55877,12.17587,12.06835,220912,194552,25.92,84.73,83.27,54.13,108.54,8.82,0.57,1.66,-0.75,-1.34,2.62,7.89,2.28,1.61,4.05,11.86,1.19,220912,194922,17.048,81.55,96.15,62.5,27.2,2.63,6.7,20.31,11.89,8.367,3.09,11.93,1.22,26.32363,12.08096
"2022-09-12 19:00:00",17763,12.81,29.8,23.43954,25.99667,25.75665,25.66308,25.5657,25.35986,25.17581,23.25677,20.11505,13.32925,12.58953,12.17877,12.06771,220912,195552,25.929,84.73,83.25,54.12,108.76,8.83,0.53,1.48,-0.73,-1.32,2.63,7.9,2.28,1.609,4.04,11.87,1.2,220912,195923,16.982,81.47,96.2,62.53,26.97,2.61,6.73,20.4,11.88,8.364,3.08,11.9,1.21,26.32253,12.07785
"2022-09-12 19:10:00",17764,12.82,29.55,23.35378,25.97518,25.93658,25.64959,25.55194,25.44415,25.18786,23.08834,20.12832,13.29647,12.60775,12.18081,12.07055,220912,200552,25.965,84.78,83.25,54.11,108.66,8.82,0.47,1.23,-0.73,-1.32,2.59,7.8,2.28,1.61,4.04,11.87,1.19,220912,200922,16.836,81.45,96.49,62.72,24.39,2.37,6.81,20.64,11.89,8.367,3.08,11.94,1.21,26.32274,12.07641
"2022-09-12 19:20:00",17765,12.82,29.36,23.31845,25.96957,25.96148,25.65722,25.56976,25.41863,25.13601,23.06967,20.3645,13.1983,12.61852,12.18347,12.06915,220912,201554,26.149,85.08,83.26,54.12,108.13,8.75,0.44,1.13,-0.77,-1.36,2.41,7.26,2.28,1.61,4.04,11.89,1.19,220912,201923,16.83,81.44,96.49,62.72,23.04,2.23,6.85,20.78,11.89,8.368,3.08,11.94,1.22,26.32295,12.07469
"2022-09-12 19:30:00",17766,12.79,29.18,23.30239,25.95867,25.96905,25.6744,25.583,25.47576,25.11923,23.25476,20.41082,13.18197,12.62249,12.19198,12.0693,220912,202553,26.141,85.01,83.2,54.08,108.58,8.79,0.45,1.17,-0.77,-1.35,2.4,7.23,2.28,1.61,4.05,11.94,1.2,220912,202924,16.736,81.29,96.53,62.74,23.76,2.31,6.65,20.15,11.89,8.368,3.08,11.96,1.22,26.32383,12.08828
"2022-09-12 19:40:00",17767,12.83,28.96,22.99706,25.9316,25.94732,25.67925,25.57507,25.44326,25.08319,23.40301,20.46005,13.22772,12.6697,12.20178,12.07876,220912,203552,26.145,85.01,83.19,54.07,108.51,8.78,0.6,1.76,-0.54,-1.13,2.39,7.2,2.28,1.609,4.05,11.94,1.19,220912,203923,16.978,81.52,96.28,62.58,24.4,2.36,6.84,20.75,11.89,8.37,3.09,11.96,1.21,26.32413,12.08178
"2022-09-12 19:50:00",17768,12.84,28.74,22.99029,25.94302,25.94973,25.69863,25.5754,25.41271,25.05123,23.46957,20.49746,13.21807,12.64419,12.20635,12.07549,220912,204553,26.145,85.05,83.23,54.1,108.11,8.75,0.48,1.28,-0.71,-1.29,2.4,7.23,2.28,1.61,4.05,11.95,1.19,220912,204922,16.823,81.42,96.49,62.72,24.7,2.4,6.7,20.31,11.89,8.372,3.08,11.97,1.22,26.32456,12.08186
"2022-09-12 20:00:00",17769,12.8,28.53,23.10143,25.94323,25.9602,25.89785,25.59277,25.43298,24.9356,23.44976,20.61044,13.16842,12.6614,12.20898,12.07095,220912,205553,26.166,85.04,83.19,54.07,107.6,8.7,0.57,1.66,-0.58,-1.17,2.43,7.32,2.28,1.61,4.05,11.95,1.2,220912,205922,16.923,81.5,96.37,62.64,23.71,2.3,6.76,20.5,11.9,8.374,3.08,11.97,1.21,26.32334,12.0817
