"TOA5","CR3000_CCRdam","CR3000","13423","CR3000.Std.32.05","CPU:CCRdam_20220929.CR3","18304","ccre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","EXO_Date_1","EXO_Time_1","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure_1","EXO_depth_1","EXO_battery_1","EXO_cablepower_1","EXO_wiper_1","EXO_Date_9","EXO_Time_9","EXO_wtr_9","Cond_9","SpCond_9","TDS_9","dosat_9","doobs_9","fDOM_RFU_9","fDOM_QSU_9","EXO_pressure_9","EXO_depth_9","EXO_battery_9","EXO_cablepower_9","EXO_wiper_9","Lvl_psi","Lvl_Temp_C"
"2022-12-25 06:20:00",12474,13.73,-5.901,6.325189,6.36236,6.380548,6.387384,6.370538,6.369012,6.386407,6.378503,6.384302,6.372034,6.379114,6.366479,6.382471,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,61828,6.348,66.28,102.96,66.92,91.72,11.31,6.23,19.15,12.64,8.89,2.81,12.83,1.22,27.66255,6.374734
"2022-12-25 06:30:00",12475,13.74,-5.967,6.343744,6.375207,6.391687,6.394891,6.382776,6.373132,6.37832,6.379571,6.383356,6.36709,6.36474,6.358118,6.360895,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,62829,6.361,66.3,102.95,66.91,91.77,11.32,6.22,19.12,12.64,8.888,2.81,12.82,1.21,27.66119,6.353872
"2022-12-25 06:40:00",12476,13.74,-5.994,6.345178,6.378808,6.393548,6.400201,6.385004,6.382593,6.382867,6.378747,6.381677,6.355707,6.358545,6.356714,6.368799,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,63829,6.361,66.3,102.94,66.91,91.73,11.31,6.23,19.13,12.64,8.888,2.81,12.83,1.21,27.65904,6.363483
"2022-12-25 06:50:00",12477,13.74,-6.027,6.35058,6.376672,6.397974,6.399194,6.383111,6.381433,6.386072,6.382989,6.386255,6.360284,6.369836,6.359369,6.370935,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,64829,6.361,66.3,102.96,66.92,91.71,11.31,6.23,19.13,12.64,8.889,2.81,12.83,1.22,27.66207,6.368053
"2022-12-25 07:00:00",12478,13.74,-6.076,6.328516,6.375299,6.395593,6.397485,6.381036,6.380792,6.383447,6.380182,6.384546,6.362329,6.369226,6.363397,6.376245,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,65829,6.366,66.31,102.94,66.91,91.76,11.31,6.23,19.15,12.64,8.891,2.81,12.82,1.22,27.66159,6.379077
"2022-12-25 07:10:00",12479,13.74,-6.137,6.352411,6.3724,6.392541,6.392389,6.377344,6.376123,6.377832,6.371728,6.378564,6.36059,6.370142,6.364587,6.386804,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,70830,6.319,66.22,102.95,66.92,91.64,11.31,6.22,19.12,12.65,8.892,2.81,12.77,1.22,27.66135,6.384538
"2022-12-25 07:20:00",12480,13.75,-6.192,6.350671,6.36944,6.386163,6.389551,6.37243,6.369989,6.37298,6.37121,6.376031,6.359094,6.367425,6.361932,6.392206,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,71829,6.343,66.26,102.95,66.92,91.83,11.33,6.25,19.2,12.65,8.896,2.81,12.77,1.22,27.66321,6.389066
"2022-12-25 07:30:00",12481,13.75,-6.258,6.347192,6.367914,6.384943,6.388483,6.371118,6.366968,6.369348,6.368036,6.365198,6.261041,6.222131,6.136011,6.120752,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,72828,6.298,66.06,102.78,66.81,91.76,11.34,6.25,19.19,12.65,8.896,2.81,12.84,1.21,27.65978,6.050725
"2022-12-25 07:40:00",12482,13.7,-6.329,6.34176,6.36944,6.385309,6.386926,6.369165,6.298059,6.266595,6.259515,6.236169,6.198144,6.189905,6.086481,6.064264,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,73828,6.213,65.13,101.58,66.03,91.57,11.33,6.29,19.32,12.65,8.893,2.81,12.81,1.22,27.65878,6.038259
"2022-12-25 07:50:00",12483,13.7,-6.387,6.336481,6.360223,6.3677,6.348596,6.308862,6.278802,6.273279,6.248285,6.197595,6.170251,6.155633,6.070734,6.055017,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,74826,6.154,64.7,101.08,65.7,91.49,11.34,6.33,19.44,12.65,8.897,2.81,12.83,1.22,27.66002,6.037942
"2022-12-25 08:00:00",12484,13.71,-6.384,6.288599,6.346124,6.339014,6.332513,6.307642,6.297327,6.284875,6.243402,6.230768,6.169916,6.169946,6.089014,6.032251,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,75829,6.251,65.62,102.23,66.45,91.6,11.33,6.27,19.26,12.65,8.895,2.81,12.84,1.22,27.65799,6.0278
"2022-12-25 08:10:00",12485,13.7,-6.101,6.193414,6.332422,6.343439,6.336786,6.321405,6.314294,6.299768,6.280481,6.248682,6.212152,6.200647,6.092859,6.031793,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,80829,6.231,65.33,101.85,66.2,91.6,11.33,6.3,19.34,12.66,8.899,2.81,12.84,1.22,27.66117,6.025317
"2022-12-25 08:20:00",12486,13.74,-5.879,6.257288,6.328119,6.344385,6.345178,6.327631,6.313531,6.295618,6.273492,6.205804,6.171228,6.157831,6.082117,6.013147,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,81828,6.176,64.99,101.48,65.96,91.54,11.34,6.3,19.35,12.66,8.9,2.81,12.84,1.22,27.65995,6.00828
"2022-12-25 08:30:00",12487,13.74,-5.786,6.301446,6.305261,6.338647,6.335779,6.315027,6.316186,6.226007,6.202631,6.19201,6.154718,6.148889,6.110193,6.071619,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,82828,6.092,64.63,101.16,65.76,91.66,11.38,6.32,19.41,12.66,8.899,2.81,12.83,1.22,27.65955,6.065762
"2022-12-25 08:40:00",12488,13.74,-5.657,6.280756,6.321771,6.329736,6.332178,6.321558,6.32113,6.308557,6.179346,6.19137,6.148004,6.147577,6.11947,6.078607,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,83828,6.086,64.64,101.2,65.78,91.69,11.39,6.33,19.44,12.66,8.903,2.81,12.83,1.21,27.66167,6.088849
"2022-12-25 08:50:00",12489,13.73,-5.504,6.270349,6.298181,6.312707,6.323541,6.303705,6.318872,6.301752,6.227685,6.164545,6.144067,6.143213,6.08642,6.090875,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,84828,6.208,65.78,102.6,66.69,91.81,11.37,6.24,19.18,12.66,8.903,2.81,12.82,1.22,27.6577,6.104305
"2022-12-25 09:00:00",12490,13.73,-5.326,6.24798,6.318231,6.331506,6.333093,6.314691,6.31579,6.306604,6.260644,6.207574,6.14248,6.133722,6.089868,6.081537,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,85829,6.272,66.05,102.83,66.84,91.74,11.34,6.22,19.1,12.67,8.905,2.81,12.82,1.22,27.65977,6.07725
"2022-12-25 09:10:00",12491,13.72,-5.149,6.209833,6.284784,6.321832,6.32171,6.299402,6.297357,6.3034,6.291772,6.276483,6.146142,6.096887,6.082696,6.086999,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,90830,6.229,65.14,101.55,66.01,91.63,11.34,6.26,19.22,12.67,8.908,2.82,12.82,1.22,27.65752,6.085877
"2022-12-25 09:20:00",12492,13.72,-4.839,6.251489,6.29046,6.316522,6.328699,6.317255,6.306024,6.287073,6.280054,6.235071,6.119256,6.101282,6.077356,6.093317,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,91829,6.191,65.37,102.02,66.31,91.61,11.35,6.28,19.28,12.67,8.91,2.81,12.78,1.22,27.65639,6.089106
"2022-12-25 09:30:00",12493,13.71,-4.467,6.253412,6.295099,6.319269,6.327112,6.310602,6.30282,6.299798,6.291681,6.215356,6.11889,6.108514,6.083581,6.106409,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,92829,6.232,65.76,102.51,66.63,91.69,11.34,6.25,19.19,12.67,8.91,2.81,12.78,1.22,27.65827,6.107612
"2022-12-25 09:40:00",12494,13.7,-3.952,6.242059,6.300043,6.322717,6.322626,6.302789,6.293909,6.302362,6.289484,6.277826,6.144556,6.143548,6.097497,6.122858,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,93828,6.257,65.98,102.77,66.8,91.75,11.34,6.25,19.2,12.67,8.909,2.81,12.77,1.23,27.65627,6.122522
"2022-12-25 09:50:00",12495,13.69,-3.504,6.223444,6.290216,6.315332,6.320337,6.301263,6.290124,6.282953,6.291009,6.288538,6.195825,6.166833,6.10003,6.111536,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,94828,6.25,65.97,102.79,66.81,91.78,11.35,6.24,19.18,12.67,8.91,2.81,12.76,1.21,27.65966,6.106615
"2022-12-25 10:00:00",12496,13.68,-3.092,6.236688,6.294855,6.311639,6.314813,6.296197,6.28927,6.287683,6.270593,6.272882,6.201471,6.169397,6.108331,6.115411,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,95828,6.268,66.02,102.8,66.82,91.81,11.35,6.24,19.16,12.67,8.91,2.81,12.77,1.22,27.65461,6.112082
"2022-12-25 10:10:00",12497,13.67,-2.652,6.28222,6.305627,6.318353,6.319116,6.300226,6.289148,6.297479,6.281702,6.280389,6.177881,6.175287,6.117486,6.121027,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,100828,6.264,66.03,102.83,66.84,91.85,11.36,6.23,19.15,12.67,8.909,2.81,12.76,1.23,27.65815,6.115874
"2022-12-25 10:20:00",12498,13.66,-2.298,6.244684,6.308588,6.322412,6.323267,6.295312,6.292596,6.290369,6.289575,6.288385,6.188898,6.176599,6.126276,6.115808,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,101828,6.271,66.04,102.82,66.84,91.86,11.35,6.24,19.17,12.67,8.91,2.81,12.76,1.22,27.65817,5.991571
"2022-12-25 10:30:00",12499,13.6,-2,6.257806,6.314661,6.323816,6.317621,6.289117,6.28866,6.291894,6.287836,6.294397,6.24685,6.192682,6.125238,5.986383,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,102828,6.26,66.02,102.82,66.83,91.92,11.36,6.23,19.14,12.67,8.909,2.81,12.74,1.22,27.65691,5.944611
"2022-12-25 10:40:00",12500,13.59,-1.733,6.282403,6.320611,6.330987,6.3229,6.294244,6.283319,6.284784,6.283716,6.291711,6.26861,6.267877,6.116754,5.974939,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,103829,6.253,65.97,102.76,66.79,91.86,11.36,6.22,19.12,12.67,8.906,2.81,12.73,1.21,27.65362,5.966053
"2022-12-25 10:50:00",12501,13.63,-1.479,6.294855,6.328546,6.345544,6.334619,6.310968,6.30047,6.293787,6.289545,6.291559,6.272333,6.273279,6.123437,5.979944,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,104828,6.257,66,102.8,66.82,92.09,11.39,6.2,19.05,12.67,8.906,2.81,12.72,1.22,27.65622,5.977773
"2022-12-25 11:00:00",12502,13.62,-1.212,6.312555,6.336877,6.349725,6.335504,6.307855,6.308618,6.302057,6.293664,6.291894,6.274713,6.20907,6.111536,6.000482,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,105828,6.28,66.05,102.82,66.83,92.14,11.39,6.22,19.11,12.66,8.904,2.81,12.73,1.21,27.65585,6.019722
"2022-12-25 11:10:00",12503,13.61,-1.04,6.28515,6.35357,6.356958,6.336725,6.309289,6.298852,6.294244,6.289026,6.29458,6.152002,6.141077,6.100397,6.010461,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,110827,6.275,66.05,102.82,66.84,92.25,11.4,6.18,18.99,12.66,8.9,2.82,12.72,1.21,27.65762,6.032178
"2022-12-25 11:20:00",12504,13.61,-0.915,6.338525,6.356409,6.354181,6.342798,6.323205,6.305078,6.297204,6.291711,6.296472,6.17489,6.139764,6.092584,6.023675,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,111828,6.285,66.07,102.83,66.84,92.31,11.41,6.18,19,12.65,8.897,2.81,12.71,1.21,27.65664,6.02786
"2022-12-25 11:30:00",12505,13.61,-1.028,6.301385,6.349573,6.361078,6.350702,6.339166,6.32522,6.30578,6.276208,6.272974,6.278497,6.184625,6.079736,6.029687,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,112828,6.296,66.1,102.84,66.84,92.33,11.41,6.18,18.99,12.65,8.893,2.81,12.71,1.22,27.65711,6.033878
"2022-12-25 11:40:00",12506,13.61,-1.183,6.284326,6.31933,6.33706,6.349725,6.335351,6.329248,6.326593,6.27984,6.276544,6.221643,6.203607,6.071039,6.035058,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,113830,6.293,66.1,102.84,66.85,92.42,11.42,6.17,18.97,12.65,8.891,2.81,12.71,1.22,27.65702,6.033261
"2022-12-25 11:50:00",12507,13.61,-1.271,6.245416,6.299371,6.326166,6.342004,6.326623,6.318262,6.305871,6.292993,6.296289,6.220972,6.218683,6.090997,6.027673,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,114829,6.284,66.05,102.8,66.82,92.33,11.41,6.21,19.09,12.64,8.889,2.81,12.71,1.21,27.65545,6.027047
"2022-12-25 12:00:00",12508,13.61,-1.271,6.264154,6.280664,6.312982,6.315057,6.302148,6.309747,6.316827,6.30462,6.312463,6.236444,6.221582,6.104333,6.044611,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,115830,6.263,66.04,102.85,66.85,92.28,11.41,6.2,19.05,12.64,8.884,2.81,12.66,1.21,27.65422,6.044747
"2022-12-25 12:10:00",12509,13.6,-0.982,6.289697,6.297693,6.31109,6.308588,6.294336,6.294275,6.299737,6.294214,6.302454,6.279718,6.231622,6.102991,6.03335,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,120829,6.264,66.03,102.83,66.84,92.22,11.4,6.19,19.03,12.64,8.886,2.81,12.65,1.22,27.65332,6.024836
"2022-12-25 12:20:00",12510,13.6,-0.624,6.330804,6.30935,6.32467,6.314783,6.2922,6.292535,6.29458,6.289728,6.293725,6.283136,6.290063,6.111871,6.006097,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,121830,6.258,65.9,102.65,66.72,92.14,11.39,6.23,19.14,12.63,8.882,2.81,12.66,1.21,27.6676,5.986811
"2022-12-25 12:30:00",12511,13.59,-0.186,6.33056,6.308404,6.314264,6.309076,6.277643,6.274438,6.285516,6.290338,6.295129,6.281793,6.197931,6.03338,5.990228,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,122828,6.241,65.78,102.5,66.63,92.02,11.38,6.25,19.19,12.63,8.883,2.81,12.69,1.22,27.65637,5.986255
"2022-12-25 12:40:00",12512,13.58,0.19,6.287195,6.298456,6.311426,6.304254,6.286737,6.288476,6.289636,6.287469,6.292657,6.235864,6.156579,5.977472,5.967096,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,123829,6.202,65.35,101.96,66.27,91.75,11.36,6.31,19.37,12.63,8.882,2.81,12.67,1.22,27.66607,5.963488
"2022-12-25 12:50:00",12513,13.53,0.385,6.257684,6.284784,6.311944,6.308069,6.290735,6.284509,6.289972,6.288385,6.293329,6.205469,6.228113,6.003473,5.947931,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,124829,6.235,65.75,102.49,66.62,92.08,11.39,6.25,19.2,12.63,8.878,2.81,12.68,1.22,27.66202,5.937434
"2022-12-25 13:00:00",12514,13.52,0.472,6.249109,6.286615,6.303613,6.306085,6.290765,6.289056,6.28808,6.289392,6.294946,6.275079,6.287073,6.072687,5.953027,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,125829,6.25,65.87,102.63,66.71,92.2,11.4,6.22,19.12,12.63,8.877,2.81,12.67,1.21,27.657,5.942349
"2022-12-25 13:10:00",12515,13.55,0.686,6.277399,6.30105,6.313043,6.305994,6.28515,6.282587,6.288751,6.290155,6.295557,6.279047,6.283899,6.242242,5.951623,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,130828,6.259,65.97,102.76,66.79,92.31,11.41,6.21,19.08,12.63,8.878,2.81,12.66,1.22,27.66996,5.949962
"2022-12-25 13:20:00",12516,13.55,0.934,6.266443,6.297967,6.315362,6.306329,6.287714,6.284051,6.288202,6.284357,6.286096,6.268701,6.280115,6.276514,5.976984,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,131829,6.263,66,102.78,66.81,92.25,11.4,6.2,19.06,12.62,8.875,2.81,12.66,1.21,27.67311,5.959558
"2022-12-25 13:30:00",12517,13.54,1.121,6.29339,6.305597,6.314142,6.30578,6.285272,6.276697,6.285516,6.277093,6.283472,6.276941,6.285852,6.258386,5.98504,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",221225,132827,6.261,65.99,102.77,66.8,92.29,11.41,6.19,19.02,12.62,8.876,2.81,12.64,1.23,27.659,5.968874
