"TOA5","CR3000_CCRdam","CR3000","13423","CR3000.Std.32.05","CPU:CCRdam_20210409.CR3","22105","ccre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","EXO_Date_1","EXO_Time_1","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure_1","EXO_depth_1","EXO_battery_1","EXO_cablepower_1","EXO_wiper_1","EXO_Date_9","EXO_Time_9","EXO_wtr_9","Cond_9","SpCond_9","TDS_9","dosat_9","doobs_9","fDOM_RFU_9","fDOM_QSU_9","EXO_pressure_9","EXO_depth_9","EXO_battery_9","EXO_cablepower_9","EXO_wiper_9","Lvl_psi","Lvl_Temp_C"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-05-11 14:30:00",4611,12.91,24.11,14.95922,13.19793,13.99597,13.53564,14.39791,12.91357,13.10665,13.27099,12.13009,11.35909,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",210511,152736,11.427,37.77,50.99,33.14,84.82,9.26,5.35,16.27,12.76,8.975,3.13,12.12,1.19,0.0057692,22.01197
"2021-05-11 14:40:00",4612,12.91,23.85,14.95922,13.19793,13.99597,13.53564,14.39791,12.91357,13.10665,13.27099,12.13009,11.35909,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",210511,153736,11.472,37.8,50.98,33.13,84.58,9.22,5.34,16.22,12.75,8.971,3.13,12.03,1.2,0.0096095,21.00481
"2021-05-11 14:50:00",4613,12.92,23.31,14.95922,13.19793,13.99597,13.53564,14.39791,12.91357,13.10665,13.27099,12.13009,11.35909,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",210511,154736,11.57,37.89,50.96,33.12,85.1,9.26,5.32,16.17,12.75,8.969,3.13,12.12,1.19,-0.0024859,20.80477
"2021-05-11 15:00:00",4614,12.91,24.05,14.95922,13.19793,13.99597,13.53564,14.39791,12.91357,13.10665,13.27099,12.13009,11.35909,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",210511,155737,11.604,37.92,50.96,33.12,85.16,9.26,5.32,16.16,12.75,8.969,3.13,12.04,1.2,"NAN","NAN"
"2021-05-11 15:10:00",4615,12.91,24.7,14.95922,13.19793,13.99597,13.53564,14.39791,12.91357,13.10665,13.27099,12.13009,11.35909,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",210511,160736,11.68,38,50.97,33.13,85.63,9.3,5.32,16.17,12.75,8.97,3.13,12.04,1.19,"NAN","NAN"
"2021-05-11 15:20:00",4616,12.9,25.41,14.95922,13.19793,13.99597,13.53564,14.39791,12.91357,13.10665,13.27099,12.13009,11.35909,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",210511,161736,11.567,37.89,50.96,33.13,85.96,9.35,5.33,16.2,12.74,8.961,3.13,11.99,1.2,"NAN","NAN"
"2021-05-11 15:30:00",4617,12.89,25.82,14.95922,13.19793,13.99597,13.53564,14.39791,12.91357,13.10665,13.27099,12.13009,11.35909,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",210511,162736,11.724,38.06,50.99,33.14,87.45,9.48,5.27,16.03,12.74,8.96,3.13,11.99,1.19,"NAN","NAN"
"2021-05-11 15:40:00",4618,12.88,25.62,14.95922,13.19793,13.99597,13.53564,14.39791,12.91357,13.10665,13.27099,12.13009,11.35909,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",210511,163736,11.541,37.87,50.97,33.13,85.6,9.32,5.32,16.18,12.73,8.957,3.13,11.98,1.2,"NAN","NAN"
"2021-05-11 15:50:00",4619,12.84,25.54,14.95922,13.19793,13.99597,13.53564,14.39791,12.91357,13.10665,13.27099,12.13009,11.35909,0,0,0,"NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN","NAN",210511,164736,11.646,37.97,50.97,33.13,84.94,9.23,5.33,16.2,12.74,8.959,3.13,11.98,1.2,"NAN","NAN"
