"TOA5","CR3000_CCRdam","CR3000","13423","CR3000.Std.32.05","CPU:CCRdam_20230607.CR3","10433","ccre-waterquality"
"TIMESTAMP","RECORD","BattV","PTemp_C","wtr_1","wtr_2","wtr_3","wtr_4","wtr_5","wtr_6","wtr_7","wtr_8","wtr_9","wtr_10","wtr_11","wtr_12","wtr_13","EXO_Date_1","EXO_Time_1","EXO_wtr_1","Cond_1","SpCond_1","TDS_1","dosat_1","doobs_1","Chla_RFU_1","Chla_1","BGAPC_RFU_1","BGAPC_1","fDOM_RFU_1","fDOM_QSU_1","EXO_pressure_1","EXO_depth_1","EXO_battery_1","EXO_cablepower_1","EXO_wiper_1","EXO_Date_9","EXO_Time_9","EXO_wtr_9","Cond_9","SpCond_9","TDS_9","dosat_9","doobs_9","fDOM_RFU_9","fDOM_QSU_9","EXO_pressure_9","EXO_depth_9","EXO_battery_9","EXO_cablepower_9","EXO_wiper_9","Lvl_psi","Lvl_Temp_C"
"TS","RN","Volts","Deg C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","°C","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","psi","deg C"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2023-06-07 12:50:00",2,12.89,27.39,21.94445,22.78396,22.69686,22.621,19.65502,17.77542,16.27499,14.15966,12.7951,11.51544,11.32311,11.10906,11.01644,230607,134800,22.897,76.55,79.75,51.84,107.12,9.21,0.3,0.22,0.04,-1.26,2.5,7.41,2.12,1.493,5.19,0,1.19,230607,134905,12.277,62.86,83.04,53.98,65.17,6.98,5.59,17.22,11.76,8.274,2.85,12.12,1.31,26.56885,11.02714
"2023-06-07 13:00:00",3,12.9,26.92,22.21035,22.82665,22.70504,22.65438,19.28295,17.92498,16.07827,14.14346,12.81637,11.50454,11.31426,11.11102,11.01525,230607,135801,22.92,76.58,79.75,51.84,107.03,9.19,0.3,0.21,0.01,-1.29,2.52,7.45,2.11,1.491,5.19,0,1.19,230607,135905,12.291,62.94,83.12,54.03,64.11,6.86,5.58,17.2,11.76,8.274,2.84,12.12,1.21,26.56781,11.02693
"2023-06-07 13:10:00",4,12.94,26.6,22.6965,22.93432,22.73495,22.42587,19.23565,18.06729,15.9317,14.24609,12.71099,11.45211,11.28253,11.11193,11.02017,230607,140801,22.92,76.58,79.75,51.84,107.07,9.2,0.32,0.28,0.12,-1.16,2.52,7.46,2.11,1.49,5.19,0,1.19,230607,140905,12.224,62.94,83.26,54.12,63.33,6.79,5.58,17.18,11.76,8.274,2.85,12.12,1.15,26.5659,11.02904
"2023-06-07 13:20:00",5,12.94,26.85,23.23843,23.03942,22.76034,22.34329,19.27593,18.0646,15.92352,14.26916,12.61038,11.40139,11.25457,11.10439,11.02297,230607,141800,22.963,76.66,79.76,51.84,107.05,9.19,0.29,0.2,0.07,-1.23,2.5,7.39,2.11,1.492,5.19,0,1.19,230607,141905,12.098,62.92,83.5,54.28,62.05,6.67,5.57,17.17,11.77,8.276,2.85,12.12,1.23,26.57102,11.03127
"2023-06-07 13:30:00",6,12.93,27.13,22.97421,22.96279,22.73132,22.11199,19.61892,18.17068,16.15115,14.2842,12.65466,11.4634,11.27966,11.10836,11.0285,230607,142801,22.994,76.72,79.77,51.85,107.02,9.18,0.28,0.16,0.03,-1.26,2.47,7.31,2.11,1.489,5.19,0,1.19,230607,142905,12.149,62.97,83.45,54.24,62.56,6.72,5.55,17.09,11.76,8.271,2.85,12.12,1.16,26.56642,11.03547
"2023-06-07 13:40:00",7,12.93,27.35,23.82702,23.10339,22.72692,22.13659,20.01223,18.40106,16.31518,14.43453,12.80288,11.47116,11.30667,11.10977,11.04406,230607,143801,22.961,76.67,79.78,51.85,107.16,9.2,0.29,0.19,0.01,-1.29,2.51,7.42,2.11,1.488,5.19,0,1.19,230607,143905,12.324,62.85,82.93,53.91,64.03,6.85,5.54,17.06,11.75,8.266,2.85,12.12,1.34,26.5615,11.04758
"2023-06-07 13:50:00",8,12.92,27.93,23.75366,23.13101,22.7116,22.13272,19.91149,18.59213,16.38198,14.21691,12.81344,11.42718,11.27526,11.10345,11.04168,230607,144801,22.872,76.5,79.74,51.83,107.58,9.25,0.27,0.13,0.05,-1.25,2.5,7.39,2.11,1.491,5.18,0,1.19,230607,144905,12.251,62.86,83.09,54.01,63.95,6.85,5.57,17.16,11.76,8.27,2.85,12.12,1.01,26.57057,11.05108
"2023-06-07 14:00:00",9,12.91,28.26,23.82726,23.01678,22.67758,22.12927,19.8291,18.6589,16.41641,14.30737,12.67025,11.37997,11.26388,11.10259,11.03854,230607,145800,22.859,76.47,79.73,51.83,107.43,9.24,0.31,0.25,0.02,-1.28,2.52,7.45,2.11,1.49,5.18,0,1.19,230607,145904,12.121,62.91,83.44,54.23,62.38,6.7,5.56,17.14,11.76,8.269,2.85,12.12,1.28,26.5701,11.04596
"2023-06-07 14:10:00",10,12.91,28.24,23.04489,22.9606,22.66412,22.1878,19.87567,18.56066,16.47741,14.43624,12.65551,11.42224,11.27981,11.09381,11.03704,230607,150800,22.86,76.47,79.73,51.83,107.73,9.26,0.28,0.15,0.02,-1.27,2.51,7.41,2.11,1.488,5.18,0,1.19,230607,150905,12.211,62.81,83.11,54.02,63.83,6.84,5.57,17.16,11.76,8.27,2.85,12.05,1.18,26.56581,11.04653
