:636&1620090183-1.9.0-281&17:296&32:194&33:213&18:105
&636&1620090300&17:10000,22.1&32:120.4,22.8,1008,11.98&33:161.9,19.3,960,16.87&18:10000,17.4&0:33.3
&636&1620090609&17:0,0.0&32:120.5,22.8,1008,11.98&33:161.6,19.2,960,16.84&18:10000,17.4&0:33.2
&636&1620090916&17:10000,22.0&32:120.5,22.7,1008,11.99&33:161.3,18.9,959,16.82&18:10000,17.1&0:33.6
&636&1620091216&17:0,0.0&32:120.8,22.7,1008,12.02&33:161.9,18.8,958,16.90&18:10000,16.9&0:32.9
&636&1620091516&17:10000,22.0&32:120.8,22.7,1007,12.02&33:161.3,18.6,957,16.85&18:10000,16.7&0:32.4
&636&1620091816&17:0,0.0&32:120.8,22.7,1007,12.03&33:161.4,18.7,957,16.86&18:10000,16.8&0:32.2
&636&1620092116&17:10000,22.0&32:120.6,22.7,1007,12.01&33:161.4,18.9,959,16.82&18:10000,17.1&0:32.2
&636&1620092416&17:10000,22.0&32:120.5,22.7,1007,12.00&33:161.2,19.1,959,16.80&18:10000,17.2&0:32.2
&636&1620092716&17:10000,21.9&32:120.4,22.6,1007,11.99&33:161.4,18.9,958,16.85&18:10000,17.1&0:32.2
&636&1620093016&17:10000,21.9&32:120.3,22.7,1007,11.98&33:160.7,18.8,957,16.79&18:10000,16.9&0:32.2
&636&1620093316&17:0,0.0&32:120.7,22.7,1007,12.02&33:160.8,18.8,958,16.78&18:10000,16.9&0:32.1
&636&1620093616&17:0,0.0&32:120.5,22.6,1007,11.99&33:161.4,19.0,958,16.84&18:10000,17.1&0:31.9
&636&1620093916&17:0,0.0&32:120.6,22.5,1007,12.00&33:160.7,18.9,958,16.77&18:10000,17.0&0:31.7
&636&1620094216&17:10000,21.8&32:120.5,22.6,1007,12.00&33:160.9,18.7,957,16.82&18:10000,16.8&0:31.6
&636&1620094516&17:0,0.0&32:120.7,22.5,1007,12.02&33:160.5,18.4,956,16.79&18:10000,16.8&0:31.6
&636&1620094816&17:10000,21.8&32:120.8,22.6,1006,12.04&33:160.6,18.4,956,16.80&18:10000,16.7&0:31.5
&636&1620095116&17:10000,21.8&32:120.5,22.5,1006,12.01&33:160.6,18.4,956,16.80&18:10000,16.6&0:31.4
&636&1620095416&17:10000,21.8&32:120.2,22.5,1006,11.97&33:160.6,18.4,956,16.79&18:10000,16.7&0:31.2
&636&1620095716&17:0,0.0&32:0.0,0.0,0,0.00&33:160.5,18.4,955,16.81&18:10000,16.6&0:31.1
&636&1620096016&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:160.4,18.2,955,16.80&18:10000,16.5&0:31.1
&636&1620096316&17:0,0.0&32:0.0,0.0,0,0.00&33:160.4,18.2,954,16.82&18:10000,16.4&0:31.1
&636&1620096616&17:10000,21.7&32:0.0,0.0,0,0.00&33:161.0,18.2,954,16.88&18:10000,16.4&0:31.1
&636&1620096916&17:0,0.0&32:0.0,0.0,0,0.00&33:160.6,18.3,954,16.83&18:10000,16.3&0:31.1
&636&1620097216&17:10000,21.7&32:0.0,0.0,0,0.00&33:160.4,18.2,954,16.82&18:10000,16.3&0:31.0
&636&1620097516&17:10000,21.6&32:0.0,0.0,0,0.00&33:160.2,18.2,954,16.79&18:10000,16.3&0:30.9
&636&1620097816&17:10000,21.6&32:120.2,22.3,1005,11.99&33:160.6,18.0,953,16.86&18:10000,16.1&0:30.7
&636&1620098116&17:0,0.0&32:0.0,0.0,0,0.00&33:160.3,17.9,953,16.83&18:10000,16.0&0:30.6
&636&1620098416&17:10000,21.7&32:0.0,0.0,0,0.00&33:159.6,17.8,953,16.75&18:10000,16.0&0:30.5
&636&1620098716&17:10000,21.7&32:0.0,0.0,0,0.00&33:159.6,17.8,953,16.74&18:10000,16.0&0:30.5
&636&1620099016&17:10000,21.6&32:0.0,0.0,0,0.00&33:160.4,17.8,953,16.83&18:10000,16.0&0:30.4
&636&1620099316&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:160.0,17.9,952,16.80&18:10000,16.0&0:30.3
&636&1620099616&17:0,0.0&32:0.0,0.0,0,0.00&33:159.9,17.9,952,16.79&18:10000,16.0&0:30.2
&636&1620099916&17:10000,21.6&32:0.0,0.0,0,0.00&33:159.5,17.8,953,16.73&18:10000,15.9&0:30.0
&636&1620100216&17:10000,21.6&32:0.0,0.0,0,0.00&33:159.7,17.9,952,16.77&18:10000,16.0&0:29.9
&636&1620100516&17:0,0.0&32:0.0,0.0,0,0.00&33:159.8,17.9,952,16.78&18:10000,16.1&0:29.9
&636&1620100816&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:159.7,17.9,952,16.77&18:10000,16.0&0:29.9
&636&1620101116&17:0,0.0&32:0.0,0.0,0,0.00&33:160.2,17.8,953,16.81&18:10000,15.9&0:29.9
&636&1620101416&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:159.4,17.7,953,16.72&18:10000,15.9&0:29.8
&636&1620101716&17:0,0.0&32:0.0,0.0,0,0.00&33:159.5,17.8,953,16.74&18:10000,15.9&0:29.8
&636&1620102016&17:0,0.0&32:0.0,0.0,0,0.00&33:159.5,17.8,953,16.74&18:10000,16.0&0:29.6
&636&1620102316&17:10000,21.5&32:0.0,0.0,0,0.00&33:159.6,17.9,952,16.76&18:10000,16.0&0:29.6
&636&1620102616&17:0,0.0&32:0.0,0.0,0,0.00&33:159.7,17.9,952,16.77&18:10000,16.1&0:29.6
&636&1620102916&17:0,0.0&32:0.0,0.0,0,0.00&33:159.7,17.9,952,16.77&18:10000,16.0&0:29.6
&636&1620103216&17:0,0.0&32:0.0,0.0,0,0.00&33:160.0,17.8,953,16.79&18:10000,15.9&0:29.6
&636&1620103516&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:159.1,17.8,952,16.71&18:10000,15.9&0:29.7
&636&1620103816&17:10000,21.5&32:0.0,0.0,0,0.00&33:159.5,17.8,952,16.75&18:0,0.0&0:29.6
&636&1620104116&17:10000,21.5&32:-1.0,-1.0,-1,-1.00&33:159.4,17.8,952,16.74&18:10000,15.9&0:29.6
&636&1620104416&17:10000,21.4&32:0.0,0.0,0,0.00&33:159.2,17.8,952,16.72&18:10000,15.9&0:29.6
&636&1620104716&17:0,0.0&32:0.0,0.0,0,0.00&33:159.3,17.8,952,16.73&18:10000,15.9&0:29.7
&636&1620105016&17:10000,21.4&32:0.0,0.0,0,0.00&33:159.3,17.8,952,16.74&18:10000,15.9&0:29.8
&636&1620105316&17:0,0.0&32:0.0,0.0,0,0.00&33:159.0,17.8,952,16.70&18:10000,16.0&0:29.9
&636&1620105616&17:10000,21.4&32:-1.0,-1.0,-1,-1.00&33:158.9,17.8,952,16.69&18:10000,16.0&0:30.0
&636&1620105916&17:10000,21.4&32:0.0,0.0,0,0.00&33:159.2,17.7,952,16.72&18:10000,15.9&0:29.9
&636&1620106216&17:10000,21.4&32:0.0,0.0,0,0.00&33:158.9,17.7,952,16.68&18:10000,15.9&0:30.0
&636&1620106516&17:10000,21.4&32:0.0,0.0,0,0.00&33:158.8,17.8,952,16.68&18:10000,15.9&0:30.2
&636&1620106816&17:10000,21.4&32:0.0,0.0,0,0.00&33:159.4,17.7,952,16.75&18:10000,15.9&0:30.3
&636&1620107116&17:10000,21.4&32:0.0,0.0,0,0.00&33:158.8,17.7,952,16.68&18:10000,15.9&0:30.4
&636&1620107416&17:10000,21.3&32:-1.0,-1.0,-1,-1.00&33:158.9,17.8,952,16.69&18:10000,15.9&0:30.6
&636&1620107716&17:0,0.0&32:0.0,0.0,0,0.00&33:159.0,17.7,952,16.70&18:10000,15.9&0:30.6
&636&1620108016&17:10000,21.3&32:-1.0,-1.0,-1,-1.00&33:159.3,17.8,952,16.73&18:10000,16.0&0:30.8
&636&1620108316&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:158.5,17.8,952,16.64&18:10000,16.0&0:31.0
&636&1620108616&17:0,0.0&32:0.0,0.0,0,0.00&33:159.1,17.9,951,16.73&18:10000,16.0&0:31.6
&636&1620108916&17:0,0.0&32:-1.0,-1.0,-1,-1.00&33:159.0,17.9,951,16.72&18:10000,16.0&0:31.8
&636&1620109216&17:10000,21.3&32:-1.0,-1.0,-1,-1.00&33:158.8,17.9,952,16.67&18:10000,16.1&0:32.3
&636&1620109516&17:10000,21.4&32:0.0,0.0,0,0.00&33:159.0,17.9,951,16.72&18:10000,16.0&0:33.0
&636&1620109816&17:10000,21.3&32:-1.0,-1.0,-1,-1.00&33:159.2,17.9,951,16.74&18:10000,16.0&0:33.8
&636&1620110116&17:0,0.0&32:0.0,0.0,0,0.00&33:158.7,17.9,951,16.68&18:10000,16.0&0:34.5
&636&1620110416&17:10000,21.4&32:-1.0,-1.0,-1,-1.00&33:158.5,17.9,951,16.67&18:10000,16.0&0:35.1
&636&1620110716&17:10000,21.4&32:0.0,0.0,0,0.00&33:158.8,17.9,951,16.70&18:10000,16.1&0:35.7
