:500&1607347232-1.9.0-281&17:296&32:194&33:213&18:105
&500&1607347500&17:515,0.7&32:148.0,1.5,946,15.64&33:180.7,2.8,942,19.18&18:10000,1.1&0:15.7
&500&1607347807&17:0,0.0&32:147.8,1.5,946,15.63&33:180.7,2.8,942,19.19&18:10000,1.1&0:15.6
&500&1607348116&17:65535,655.3&32:147.8,1.5,946,15.63&33:180.8,2.8,942,19.19&18:65535,655.3&0:15.2
&500&1607348416&17:0,0.0&32:147.9,1.4,946,15.63&33:180.8,2.8,942,19.19&18:65535,655.3&0:14.8
&500&1607348716&17:65535,655.3&32:148.0,1.5,946,15.64&33:180.8,2.8,942,19.19&18:65535,655.3&0:14.6
&500&1607349016&17:65535,655.3&32:147.7,1.5,946,15.61&33:180.9,2.8,942,19.21&18:65535,655.3&0:14.4
&500&1607349316&17:65535,655.3&32:148.0,1.5,946,15.64&33:180.5,2.8,942,19.16&18:65535,655.3&0:14.1
&500&1607349616&17:65535,655.3&32:147.8,1.4,946,15.62&33:180.9,2.8,942,19.20&18:65535,655.3&0:13.8
&500&1607349916&17:65535,655.3&32:147.9,1.4,946,15.63&33:180.6,2.8,942,19.18&18:65535,655.3&0:13.6
&500&1607350216&17:65535,655.3&32:147.5,1.4,946,15.59&33:180.6,2.8,942,19.17&18:65535,655.3&0:13.4
&500&1607350516&17:65535,655.3&32:147.8,1.5,946,15.62&33:180.6,2.8,942,19.17&18:65535,655.3&0:13.4
&500&1607350816&17:65535,655.3&32:147.5,1.5,946,15.59&33:180.6,2.8,942,19.17&18:65535,655.3&0:13.4
&500&1607351116&17:65535,655.3&32:148.0,1.4,946,15.64&33:180.6,2.8,942,19.17&18:65535,655.3&0:13.4
&500&1607351416&17:65535,655.3&32:147.8,1.4,946,15.63&33:180.7,2.8,942,19.18&18:65535,655.3&0:13.4
&500&1607351716&17:65535,655.3&32:147.6,1.4,946,15.60&33:180.6,2.9,942,19.17&18:65535,655.3&0:13.4
&500&1607352016&17:65535,655.3&32:147.9,1.4,946,15.64&33:180.8,2.8,942,19.19&18:65535,655.3&0:13.3
&500&1607352316&17:65535,655.3&32:147.6,1.4,946,15.60&33:180.7,2.8,942,19.19&18:65535,655.3&0:13.3
&500&1607352616&17:65535,655.3&32:147.9,1.4,946,15.64&33:180.7,2.8,942,19.19&18:65535,655.3&0:13.3
&500&1607352916&17:65535,655.3&32:148.0,1.4,946,15.64&33:180.7,2.8,942,19.19&18:65535,655.3&0:13.5
&500&1607353216&17:65535,655.3&32:147.7,1.4,946,15.61&33:180.8,2.8,942,19.19&18:65535,655.3&0:13.9
&500&1607353516&17:65535,655.3&32:148.0,1.5,946,15.64&33:180.7,2.8,942,19.18&18:65535,655.3&0:14.2
&500&1607353816&17:65535,655.3&32:148.0,1.5,946,15.65&33:180.7,2.8,942,19.19&18:65535,655.3&0:15.0
&500&1607354116&17:128,0.0&32:147.7,1.5,946,15.61&33:180.7,2.9,942,19.18&18:65535,655.3&0:15.6
&500&1607354416&17:65535,655.3&32:147.7,1.5,946,15.62&33:181.1,2.8,942,19.23&18:65535,655.3&0:15.4
&500&1607354716&17:65535,655.3&32:147.7,1.5,946,15.62&33:0.0,0.0,0,0.00&18:65535,655.3&0:15.0
&500&1607355016&17:65535,655.3&32:148.1,1.5,946,15.65&33:0.0,0.0,0,0.00&18:65535,655.3&0:14.6
&500&1607355316&17:65535,655.3&32:147.8,1.5,946,15.62&33:-1.0,-1.0,-1,-1.00&18:65535,655.3&0:14.3
&500&1607355616&17:65535,655.3&32:147.7,1.5,946,15.62&33:0.0,0.0,0,0.00&18:65535,655.3&0:14.1
&500&1607355916&17:65535,655.3&32:147.7,1.5,946,15.61&33:180.9,2.8,942,19.20&18:65535,655.3&0:14.1
&500&1607356216&17:65535,655.3&32:148.1,1.5,946,15.65&33:180.8,2.8,942,19.19&18:65535,655.3&0:14.1
&500&1607356516&17:65535,655.3&32:148.0,1.4,946,15.65&33:181.1,2.8,942,19.23&18:65535,655.3&0:13.9
&500&1607356816&17:65535,655.3&32:148.0,1.5,946,15.64&33:180.7,2.9,942,19.19&18:65535,655.3&0:13.7
&500&1607357116&17:65535,655.3&32:148.0,1.4,946,15.64&33:180.7,2.8,942,19.18&18:65535,655.3&0:13.6
&500&1607357416&17:65535,655.3&32:147.9,1.4,946,15.63&33:180.7,2.8,942,19.19&18:65535,655.3&0:13.5
&500&1607357716&17:65535,655.3&32:147.6,1.4,946,15.60&33:0.0,0.0,0,0.00&18:65535,655.3&0:13.4
&500&1607358016&17:65535,655.3&32:147.6,1.4,946,15.60&33:180.8,2.8,942,19.20&18:65535,655.3&0:13.3
&500&1607358316&17:65535,655.3&32:147.8,1.4,946,15.62&33:180.8,2.8,942,19.19&18:65535,655.3&0:13.2
&500&1607358616&17:65535,655.3&32:147.9,1.4,946,15.63&33:180.6,2.8,942,19.17&18:65535,655.3&0:13.2
&500&1607358916&17:65535,655.3&32:147.7,1.4,946,15.61&33:180.5,2.8,942,19.17&18:65535,655.3&0:13.1
&500&1607359216&17:65535,655.3&32:147.6,1.4,946,15.61&33:180.6,2.8,942,19.18&18:65535,655.3&0:13.0
&500&1607359516&17:65535,655.3&32:148.1,1.4,946,15.65&33:180.6,2.8,942,19.17&18:65535,655.3&0:13.0
&500&1607359816&17:65535,655.3&32:148.0,1.4,946,15.64&33:180.7,2.8,942,19.18&18:65535,655.3&0:13.1
&500&1607360116&17:65535,655.3&32:148.0,1.4,946,15.64&33:180.6,2.8,942,19.17&18:65535,655.3&0:13.0
&500&1607360416&17:65535,655.3&32:148.1,1.3,946,15.66&33:181.1,2.8,942,19.22&18:65535,655.3&0:13.0
&500&1607360716&17:65535,655.3&32:147.7,1.3,946,15.62&33:180.7,2.8,942,19.18&18:65535,655.3&0:13.0
&500&1607361016&17:65535,655.3&32:148.0,1.3,946,15.65&33:180.7,2.8,942,19.18&18:65535,655.3&0:13.0
&500&1607361316&17:65535,655.3&32:148.1,1.4,946,15.65&33:181.1,2.8,942,19.22&18:65535,655.3&0:13.0
&500&1607361616&17:65535,655.3&32:148.0,1.4,946,15.65&33:181.2,2.8,942,19.23&18:65535,655.3&0:13.0
&500&1607361916&17:65535,655.3&32:148.1,1.3,946,15.65&33:180.7,2.8,942,19.18&18:65535,655.3&0:12.9
&500&1607362216&17:65535,655.3&32:147.8,1.3,946,15.62&33:180.7,2.8,942,19.18&18:65535,655.3&0:13.0
&500&1607362516&17:65535,655.3&32:148.1,1.3,946,15.66&33:180.7,2.8,942,19.18&18:65535,655.3&0:13.0
&500&1607362816&17:65535,655.3&32:148.1,1.3,946,15.65&33:180.6,2.8,942,19.18&18:65535,655.3&0:13.0
&500&1607363116&17:128,0.0&32:148.0,1.4,946,15.65&33:181.1,2.8,942,19.22&18:65535,655.3&0:13.0
&500&1607363416&17:65535,655.3&32:148.1,1.3,946,15.65&33:180.6,2.8,942,19.17&18:65535,655.3&0:12.9
&500&1607363716&17:65535,655.3&32:147.8,1.4,946,15.62&33:180.7,2.8,942,19.18&18:65535,655.3&0:12.8
&500&1607364016&17:65535,655.3&32:147.7,1.3,946,15.62&33:181.0,2.8,942,19.22&18:65535,655.3&0:12.7
&500&1607364316&17:65535,655.3&32:147.8,1.4,946,15.62&33:181.2,2.8,942,19.23&18:65535,655.3&0:12.6
&500&1607364616&17:65535,655.3&32:147.7,1.4,946,15.61&33:181.1,2.8,942,19.23&18:65535,655.3&0:12.6
&500&1607364916&17:65535,655.3&32:147.8,1.4,946,15.63&33:181.0,2.8,942,19.21&18:65535,655.3&0:12.5
&500&1607365216&17:65535,655.3&32:148.2,1.3,946,15.66&33:180.6,2.8,942,19.17&18:65535,655.3&0:12.4
&500&1607365516&17:65535,655.3&32:148.2,1.4,946,15.66&33:181.0,2.8,942,19.22&18:65535,655.3&0:12.3
